Zip,Tested,Positive_Cases
60002,"3,536",188
60004,"17,729",603
60005,"9,243",396
60007,"7,811",538
60008,"7,835",504
60010,"10,399",449
60012,"2,226",141
60013,"4,520",271
60014,"9,438",617
60015,"7,459",319
60016,"16,568","1,445"
60018,"10,028",886
60020,"2,357",101
60021,866,51
60022,"2,257",69
60025,"11,166",627
60026,"5,961",246
60029,206,17
60030,"8,363",391
60031,"10,295",594
60033,"3,504",408
60034,414,20
60035,"10,822",392
60040,"1,922",198
60041,"1,930",101
60042,"1,559",102
60043,709,31
60044,"3,747",154
60045,"5,757",201
60046,"7,390",424
60047,"12,826",741
60048,"6,718",322
60050,"6,710",384
60051,"4,604",234
60053,"7,969",444
60056,"13,150",924
60060,"7,978",704
60061,"6,009",315
60062,"15,391",506
60064,"4,510",969
60067,"13,239",515
60068,"10,500",555
60069,"4,991",140
60070,"4,818",354
60071,782,42
60073,"16,146","1,766"
60074,"8,552",702
60076,"11,050",767
60077,"7,863",570
60079,203,15
60081,"1,582",106
60083,"2,471",182
60084,"4,217",263
60085,"23,311","3,242"
60087,"8,371","1,000"
60088,"1,533",524
60089,"9,769",492
60090,"11,836","1,077"
60091,"7,056",276
60093,"5,566",255
60096,"1,292",99
60097,"2,014",105
60098,"8,737",630
60099,"8,299",868
60101,"9,531","1,121"
60102,"6,016",418
60103,"9,735",581
60104,"5,933",637
60106,"6,973",667
60107,"10,426",967
60108,"9,301",510
60109,446,19
60110,"8,177","1,130"
60112,954,64
60115,"9,925",589
60118,"3,273",168
60119,"2,174",97
60120,"12,672","1,797"
60123,"14,065","1,325"
60124,"5,151",328
60126,"14,008",717
60130,"8,139",258
60131,"4,790",543
60133,"10,554","1,082"
60134,"7,014",403
60135,"1,490",95
60136,"1,574",123
60137,"10,615",479
60139,"8,903",918
60140,"3,591",227
60141,"1,472",28
60142,"5,994",290
60143,"3,053",286
60145,393,26
60146,527,28
60148,"13,498",730
60150,333,14
60151,729,30
60152,"2,322",129
60153,"6,676",714
60154,"5,169",316
60155,"2,151",247
60156,"5,241",362
60157,546,27
60160,"7,259","1,034"
60162,"3,495",223
60163,"1,537",165
60164,"9,555",775
60165,"1,207",234
60168,49,7
60169,"7,624",590
60171,"2,713",200
60172,"5,888",405
60173,"2,442",174
60174,"8,877",485
60175,"6,915",389
60176,"2,594",298
60177,"6,207",552
60178,"4,337",181
60180,258,7
60181,"7,079",498
60184,518,32
60185,"10,055","1,042"
60187,"10,703",307
60188,"11,028",818
60189,"7,970",320
60190,"3,397",138
60191,"3,277",319
60192,"3,014",143
60193,"10,211",499
60194,"6,786",283
60195,835,36
60201,"13,575",456
60202,"11,081",560
60203,"1,394",48
60301,940,48
60302,"11,418",399
60303,102,6
60304,"5,424",159
60305,"3,558",132
60401,"2,089",81
60402,"19,065","2,204"
