Zip,Tested,Positive_Cases
60002,957,101
60004,4327,317
60005,1701,173
60007,1745,303
60008,2497,305
60010,1509,109
60012,439,75
60013,791,90
60014,2112,230
60015,1376,170
60016,4960,985
60018,2685,581
60020,565,36
60021,185,22
60022,370,25
60025,2792,346
60026,935,131
60029,64,9
60030,1792,170
60031,2344,320
60033,782,172
60035,1997,243
60040,455,173
60041,434,42
60042,321,32
60043,155,18
60044,722,94
60045,1066,110
60046,1483,197
60047,1883,336
60048,1178,119
60050,1619,212
60051,1073,102
60053,1659,265
60056,3312,579
60060,2009,415
60061,1575,162
60062,2886,299
60064,1637,592
60067,2203,194
60068,2122,292
60069,570,78
60070,1189,233
60071,148,9
60073,4062,943
60074,2262,408
60076,2769,472
60077,2280,385
60079,47,11
60081,364,37
60083,671,95
60084,770,166
60085,7590,2309
60087,2823,624
60088,297,49
60089,2005,254
60090,3197,733
60091,1417,146
60093,1213,159
60096,338,35
60097,479,39
60098,1753,289
60099,2530,555
60101,3176,752
60102,1338,146
60103,2131,250
60104,2026,395
60106,2048,482
60107,2989,593
60108,2207,261
60109,297,10
60110,2467,650
60112,249,22
60115,2524,249
60118,718,71
60119,486,35
60120,4570,1242
60123,3908,739
60124,1100,102
60126,2561,241
60130,1678,138
60131,1652,338
60133,3116,697
60134,1242,146
60135,375,31
60136,361,51
60137,1814,140
60139,2768,595
60140,848,84
60141,515,22
60142,1290,90
60143,875,166
60145,87,6
60146,127,8
60148,2811,340
60151,208,17
60152,543,72
60153,2434,486
60154,1592,199
60155,766,166
60156,1163,146
60157,125,14
60160,2724,697
60162,1016,147
60163,470,87
60164,3043,496
60165,550,170
60169,2105,357
60171,781,116
60172,1348,218
60173,552,93
60174,1933,153
60175,1046,80
60176,771,139
60177,1310,242
60178,944,50
60181,1707,248
60184,108,6
60185,3088,712
60187,1518,115
60188,2745,457
60189,1337,105
60190,646,42
60191,1015,205
60192,585,50
60193,2006,230
60194,1306,146
60195,169,15
60201,2862,316
60202,2519,413
60203,273,23
60301,216,25
60302,2331,204
60304,985,73
60305,605,49
60401,552,38
60402,6524,1332
60403,1454,195
60404,1270,110
60406,2777,474
60408,219,17
60409,3733,558
60410,646,52
60411,5931,857
60415,968,183
60416,253,9
60417,1225,143
60418,535,108
60419,2577,380
60420,144,7
60421,169,12
60422,857,78
60423,1468,133
60425,1177,160
60426,2952,443
60428,1474,200
60429,2103,221
60430,1916,266
60431,1979,207
60432,1839,414
60433,1406,278
60434,222,162
60435,4521,643
60436,1715,228
60438,2426,374
60439,1153,89
60440,5302,828
60441,1753,192
60442,457,41
60443,2276,338
60445,1419,149
60446,3366,491
60447,647,52
60448,1049,125
60449,668,69
60450,633,34
60451,1434,106
60452,1859,224
60453,4217,722
60455,1477,288
60456,318,46
60457,777,115
60458,981,131
60459,2300,389
60461,517,58
60462,2413,312
60463,1051,236
60464,498,44
60465,1133,231
60466,2774,467
60467,1260,159
60468,289,32
60469,567,79
60471,1368,210
60472,554,67
60473,2751,377
60475,684,72
60476,179,17
60477,2220,236
60478,2397,307
60480,361,34
60481,456,22
60482,625,95
60484,662,109
60487,1327,134
60490,1408,135
60491,979,137
60501,1122,272
60502,1077,94
60503,662,61
60504,2226,321
60505,6981,1876
60506,5487,999
60510,1421,90
60513,1717,161
60514,567,44
60515,1250,96
60516,1368,112
60517,1988,210
60520,121,8
60521,1163,182
60523,744,103
60525,2695,271
60526,1338,79
60527,2296,231
60532,1676,121
60534,974,168
60538,1864,292
60540,1994,129
60541,107,9
60542,1223,159
60543,2056,255
60544,1917,171
60545,990,151
60546,2050,163
60548,656,76
60551,120,23
60552,175,7
60554,588,40
60555,899,124
60558,696,45
60559,1798,310
60560,1147,100
60561,1377,113
60563,2043,179
60564,1820,152
60565,1674,181
60585,1121,90
60586,2943,337
60601,824,70
60602,174,15
60603,85,8
60604,136,21
60605,1799,182
60606,700,46
60607,2178,432
60608,7119,1660
60609,6591,1716
60610,2737,251
60611,2799,147
60612,4243,674
60613,2811,363
60614,4587,491
60615,3516,370
60616,4247,433
60617,7990,1088
60618,6996,1231
60619,8021,885
60620,7563,1079
60621,3163,521
60622,3854,613
60623,9673,3238
60624,3942,832
60625,6220,1343
60626,4814,942
60628,6563,1004
60629,11357,3145
60630,4422,774
60631,3139,281
60632,9209,2971
60633,1825,257
60634,8532,1381
60636,3254,692
60637,5055,610
60638,5716,1061
60639,11309,3193
60640,5154,764
60641,6882,1424
60642,1375,148
60643,5313,682
60644,5706,1220
60645,4676,1029
60646,2627,367
60647,6484,1286
60649,5185,741
60651,6709,1668
60652,4233,885
60653,3976,513
60654,1160,137
60655,2974,264
60656,2379,269
60657,4091,330
60659,3025,718
60660,2549,409
60661,527,40
60706,2756,333
60707,4402,741
60712,957,152
60714,3238,757
60803,1639,250
60804,9804,2775
60805,1493,220
60827,2337,353
60901,3471,541
60911,85,9
60912,36,6
60913,67,6
60914,1775,161
60915,811,61
60919,27,6
60922,152,12
60927,239,47
60928,36,7
60930,24,6
60938,72,6
60940,154,7
60941,89,6
60942,273,6
60950,1081,92
60954,585,31
60955,84,12
60957,256,7
60958,135,21
60964,299,32
60970,371,12
61008,2529,409
61010,241,13
61011,104,10
61012,106,17
61016,342,32
61020,178,15
61021,1072,74
61032,2072,183
61036,279,11
61054,174,8
61061,215,11
61063,165,8
61064,121,10
61065,555,47
61068,1236,142
61071,309,33
61072,434,34
61073,856,59
61080,412,46
61081,566,74
61084,90,9
61088,265,11
61101,2114,280
61102,1734,234
61103,2357,248
61104,1541,265
61107,2504,216
61108,2555,346
61109,2113,253
61111,1457,100
61114,1187,94
61115,1297,106
61201,1649,203
61235,78,8
61239,51,8
61240,204,11
61241,280,16
61244,1429,174
61252,145,24
61254,408,8
61256,74,6
61264,415,23
61265,2033,208
61270,160,7
61275,127,10
61282,371,41
61341,490,39
61342,224,17
61350,621,21
61354,368,6
61356,426,6
61401,1515,89
61410,98,6
61443,422,18
61455,925,79
61462,651,108
61469,109,7
61525,369,10
61548,397,8
61550,787,6
61554,2096,26
61571,1027,9
61603,1133,37
61604,1884,51
61605,928,34
61606,262,6
61610,247,7
61611,1254,20
61614,1854,91
61615,1359,32
61701,2196,48
61704,1753,84
61705,708,15
61739,141,6
61761,2029,53
61764,624,19
61801,1429,45
61802,1818,111
61820,1633,109
61821,2556,123
61822,1733,54
61832,1174,23
61853,891,15
61856,386,6
61866,1677,165
61874,702,20
61910,242,6
61920,1301,91
61938,1201,29
61951,244,7
61953,312,13
62002,897,102
62010,188,15
62012,186,10
62018,85,8
62024,157,9
62025,779,114
62034,372,72
62035,307,25
62040,796,84
62049,462,6
62052,139,14
62056,422,14
62059,25,7
62060,110,23
62062,522,10
62069,117,9
62088,372,7
62090,29,11
62095,200,25
62201,154,19
62203,308,44
62204,286,49
62205,388,52
62206,593,114
62207,308,77
62208,494,82
62220,570,146
62221,744,112
62223,441,54
62226,969,149
62230,267,11
62231,406,80
62232,322,27
62233,478,98
62234,788,78
62236,172,42
62237,234,6
62238,40,6
62239,84,15
62241,44,6
62242,37,6
62243,82,8
62246,232,7
62249,393,14
62254,327,48
62257,101,12
62258,269,15
62260,86,10
62264,80,42
62265,421,33
62269,677,77
62272,155,50
62274,180,10
62278,176,16
62285,75,14
62286,313,50
62288,222,32
62293,152,8
62294,288,20
62295,37,9
62298,294,47
62301,1926,22
62305,223,15
62353,326,7
62428,123,7
62441,152,7
62448,388,37
62454,173,8
62471,254,17
62474,40,6
62521,1327,110
62522,415,34
62526,1299,44
62560,89,7
62565,379,14
62568,632,26
62618,628,65
62629,869,14
62650,1222,31
62656,1261,11
62664,263,11
62675,373,9
62681,211,12
62684,687,71
62702,3113,72
62703,2351,63
62704,2837,47
62707,637,19
62711,1279,27
62712,646,6
62801,1221,64
62832,415,16
62837,399,7
62864,969,83
62882,138,11
62901,1465,148
62902,201,17
62906,685,80
62907,97,20
62912,61,8
62918,422,14
62920,320,65
62948,488,14
62951,185,6
62952,156,10
62959,1071,31
62966,1002,95
62992,149,49
