Zip,Tested,Positive_Cases
60002,1202,107
60004,6047,343
60005,2732,190
60007,2454,349
60008,3262,337
60010,2059,130
60012,578,86
60013,1066,93
60014,2735,289
60015,1780,182
60016,6156,1041
60018,3383,637
60020,742,39
60021,247,22
60022,462,27
60025,3478,360
60026,1375,147
60029,74,8
60030,2316,179
60031,3040,344
60033,1078,200
60035,2698,264
60040,607,178
60041,567,47
60042,410,38
60043,195,19
60044,966,103
60045,1445,118
60046,1981,203
60047,2689,389
60048,1645,147
60050,2062,223
60051,1386,124
60053,2133,291
60056,4223,622
60060,2485,432
60061,1945,178
60062,3593,318
60064,1901,649
60067,3219,224
60068,2730,304
60069,1068,89
60070,1496,254
60071,195,14
60073,5422,1034
60074,2952,450
60076,3582,495
60077,2787,397
60079,55,12
60081,459,41
60083,833,98
60084,993,183
60085,9056,2385
60087,3466,658
60088,468,61
60089,2526,279
60090,3927,796
60091,1762,157
60093,1526,173
60096,410,38
60097,591,40
60098,2363,310
60099,3028,572
60101,3778,793
60102,1735,156
60103,2786,281
60104,2361,408
60106,2426,511
60107,3718,642
60108,2810,322
60109,314,11
60110,3012,707
60112,302,28
60115,3171,278
60118,923,80
60119,578,37
60120,5370,1324
60123,4831,839
60124,1406,118
60126,3342,264
60130,2226,150
60131,1947,351
60133,3912,740
60134,1616,155
60135,462,34
60136,446,55
60137,2272,150
60139,3380,638
60140,1064,94
60141,605,24
60142,1607,101
60143,1094,182
60145,111,6
60146,161,8
60148,3740,379
60151,249,18
60152,649,80
60153,2796,508
60154,1928,204
60155,886,170
60156,1483,161
60157,154,12
60160,3342,744
60162,1169,161
60163,549,89
60164,3531,521
60165,626,183
60169,2658,372
60171,957,124
60172,1778,236
60173,730,106
60174,2362,165
60175,1304,91
60176,923,151
60177,1572,259
60178,1269,59
60181,2097,256
60184,126,8
60185,3602,749
60187,2018,134
60188,3349,484
60189,1686,110
60190,799,50
60191,1258,222
60192,774,59
60193,2828,263
60194,1661,165
60195,229,18
60201,4045,324
60202,3208,439
60203,401,33
60301,283,27
60302,2988,215
60304,1243,79
60305,761,55
60401,807,39
60402,7686,1423
60403,1881,207
60404,1617,116
60406,3198,501
60408,303,19
60409,4577,602
60410,810,53
60411,6899,922
60415,1491,196
60416,368,12
60417,1582,160
60418,606,115
60419,3050,397
60420,274,7
60421,231,12
60422,1017,83
60423,1834,144
60425,1526,172
60426,3514,472
60428,1647,216
60429,2408,230
60430,2259,277
60431,2438,221
60432,2295,449
60433,1800,307
60434,246,163
60435,5790,691
60436,2074,251
60438,2898,397
60439,1434,102
60440,6578,881
60441,2101,213
60442,555,44
60443,2658,365
60445,1637,159
60446,4147,534
60447,844,56
60448,1288,135
60449,776,72
60450,853,47
60451,1784,121
60452,2191,242
60453,5249,783
60455,1689,303
60456,384,54
60457,981,129
60458,1184,143
60459,2687,422
60461,624,59
60462,2903,328
60463,1278,249
60464,661,48
60465,1309,253
60466,3296,496
60467,1504,177
60468,379,35
60469,657,88
60471,1581,219
60472,645,72
60473,3348,412
60475,826,76
60476,222,19
60477,2685,253
60478,2714,329
60480,455,36
60481,829,29
60482,755,106
60484,766,115
60487,1580,150
60490,1754,140
60491,1200,146
60501,1357,294
60502,1340,100
60503,905,64
60504,2846,351
60505,8622,2003
60506,6830,1105
60510,1968,108
60513,2057,166
60514,707,47
60515,1594,100
60516,1757,121
60517,2495,223
60520,159,9
60521,1462,182
60523,934,106
60525,3419,297
60526,1898,82
60527,2820,238
60532,2066,130
60534,1188,178
60538,2322,314
60540,2632,140
60541,132,9
60542,1559,183
60543,2635,275
60544,2376,180
60545,1218,152
60546,2432,166
60548,986,81
60551,169,24
60552,237,9
60554,744,42
60555,1078,133
60558,874,47
60559,2198,321
60560,1489,107
60561,1729,124
60563,2675,186
60564,2369,164
60565,2230,195
60585,1484,102
60586,3684,363
60601,996,73
60602,214,14
60603,108,8
60604,158,22
60605,2319,193
60606,835,37
60607,2613,445
60608,8369,1772
60609,7621,1796
60610,3448,265
60611,3571,159
60612,4916,711
60613,3751,393
60614,5681,515
60615,4317,391
60616,5247,458
60617,9451,1159
60618,8821,1328
60619,9286,925
60620,8806,1124
60621,3716,554
60622,4937,639
60623,10924,3367
60624,4573,866
60625,7874,1437
60626,6579,1078
60628,7698,1100
60629,13129,3317
60630,5346,816
60631,3817,309
60632,10663,3122
60633,2039,270
60634,10022,1462
60636,3809,731
60637,6022,638
60638,6550,1116
60639,13137,3340
60640,6749,823
60641,8412,1513
60642,1755,163
60643,6153,731
60644,6686,1274
60645,5595,1089
60646,3152,382
60647,8408,1374
60649,6041,805
60651,7866,1755
60652,4979,950
60653,4916,541
60654,1447,141
60655,3425,271
60656,2838,284
60657,5162,355
60659,3746,762
60660,3326,441
60661,652,42
60680,93,6
60706,3246,353
60707,5165,784
60712,1428,169
60714,3958,832
60803,1934,262
60804,11278,2941
60805,1755,230
60827,2738,368
60901,4371,612
60911,109,10
60912,43,6
60913,85,7
60914,2500,180
60915,1118,72
60919,35,6
60922,196,12
60927,340,48
60928,45,7
60930,44,6
60938,120,6
60940,201,7
60941,116,6
60950,1367,101
60954,788,36
60955,107,14
60957,326,8
60958,195,22
60964,401,36
60970,473,13
61008,2995,441
61010,313,15
61011,131,10
61012,153,19
61016,398,41
61019,129,6
61020,201,15
61021,1313,83
61032,2505,202
61036,316,11
61041,20,6
61054,198,7
61061,273,10
61063,214,9
61064,139,10
61065,702,62
61068,1385,147
61071,434,39
61072,563,38
61073,1081,70
61080,520,52
61081,856,82
61084,115,9
61085,126,7
61088,321,11
61101,2554,321
61102,2098,270
61103,2933,300
61104,1874,304
61107,2912,259
61108,3079,402
61109,2578,286
61111,1811,107
61114,1506,105
61115,1621,134
61201,2448,216
61235,96,8
61239,59,8
61240,295,12
61241,373,16
61244,1954,198
61252,220,24
61254,537,8
61256,90,6
61264,552,24
61265,2749,225
61270,203,8
61275,176,10
61282,546,47
61314,34,6
61341,547,44
61342,340,21
61350,776,24
61354,435,6
61356,529,6
61364,873,7
61401,1762,99
61410,118,6
61443,520,20
61455,1111,87
61462,709,114
61469,117,7
61525,481,10
61547,201,6
61548,528,11
61550,1128,10
61554,2699,28
61571,1436,18
61603,1484,69
61604,2426,69
61605,1224,54
61606,345,6
61607,589,6
61610,313,7
61611,1563,21
61614,2429,120
61615,1704,33
61701,2816,58
61704,2133,83
61705,870,16
61739,367,6
61761,2553,62
61764,762,18
61801,2171,47
61802,2395,121
61820,2359,122
61821,3526,133
61822,2405,58
61832,1547,28
61853,1210,19
61856,519,6
61866,1984,175
61874,1176,32
61880,355,9
61910,322,10
61911,136,6
61920,1661,92
61938,1695,41
61951,335,8
61953,405,15
62002,1138,121
62010,243,35
62012,236,12
62018,105,9
62024,259,12
62025,1013,119
62034,666,76
62035,424,26
62040,1318,108
62049,650,7
62052,186,17
62056,648,14
62059,35,7
62060,199,39
62062,862,12
62069,140,9
62088,553,6
62090,37,13
62095,307,26
62201,269,42
62203,414,50
62204,404,56
62205,513,65
62206,855,146
62207,464,97
62208,767,89
62220,838,155
62221,968,139
62223,679,62
62226,1266,189
62230,389,22
62231,534,84
62232,599,29
62233,681,101
62234,1156,105
62236,214,45
62237,258,6
62238,47,6
62239,114,15
62241,53,6
62242,45,6
62243,113,8
62246,310,7
62249,508,18
62254,401,80
62255,40,6
62257,123,11
62258,363,17
62260,122,13
62264,105,51
62265,626,38
62269,972,92
62272,174,50
62274,243,10
62278,222,16
62285,97,19
62286,444,51
62288,259,33
62293,220,9
62294,408,23
62295,44,9
62298,750,57
62301,3219,22
62305,378,16
62353,356,7
62427,53,6
62428,156,7
62441,278,9
62448,472,37
62454,249,9
62471,433,17
62474,56,6
62521,1886,111
62522,546,38
62526,1548,51
62560,109,7
62561,436,6
62563,469,6
62565,638,14
62568,824,29
62618,720,67
62629,1155,15
62650,1904,90
62656,1727,10
62664,301,11
62675,472,12
62681,349,12
62684,811,71
62692,184,8
62702,4182,75
62703,3071,68
62704,3680,55
62707,973,19
62711,1650,29
62712,854,6
62801,1612,65
62832,488,16
62837,458,7
62863,365,13
62864,1361,85
62882,164,14
62901,2061,165
62902,279,19
62906,839,79
62907,117,20
62912,67,8
62918,604,14
62920,389,69
62939,151,10
62948,764,19
62951,247,6
62952,186,10
62959,1641,37
62966,1217,100
62992,175,50
