Zip,Tested,Positive_Cases
60002,"3,345",185
60004,"16,748",558
60005,"8,656",371
60007,"7,273",513
60008,"7,496",496
60010,"9,610",419
60012,"1,967",136
60013,"4,209",258
60014,"8,696",569
60015,"7,058",306
60016,"15,530","1,413"
60018,"9,130",854
60020,"2,213",93
60021,810,50
60022,"2,128",64
60025,"10,452",601
60026,"5,675",233
60029,190,17
60030,"7,859",373
60031,"9,603",569
60033,"3,023",383
60034,359,18
60035,"10,194",376
60040,"1,703",194
60041,"1,829",92
60042,"1,465",96
60043,656,28
60044,"3,480",148
60045,"5,425",183
60046,"6,950",414
60047,"11,884",714
60048,"6,323",295
60050,"6,224",372
60051,"4,259",222
60053,"7,314",424
60056,"12,325",889
60060,"7,543",681
60061,"5,705",294
60062,"14,043",490
60064,"4,263",867
60067,"12,222",475
60068,"9,867",515
60069,"4,699",136
60070,"4,543",344
60071,695,35
60073,"15,421","1,701"
60074,"8,013",673
60076,"10,514",749
60077,"7,460",550
60079,195,15
60081,"1,481",103
60083,"2,329",169
60084,"3,742",253
60085,"21,997","3,158"
60087,"7,955",973
60088,"1,463",515
60089,"9,217",473
60090,"10,736","1,049"
60091,"6,647",259
60093,"5,228",245
60096,"1,216",94
60097,"1,846",97
60098,"8,015",604
60099,"7,833",839
60101,"9,000","1,088"
60102,"5,614",396
60103,"8,989",551
60104,"5,627",621
60106,"6,716",658
60107,"9,774",917
60108,"8,521",491
60109,429,18
60110,"7,738","1,077"
60112,859,57
60115,"9,063",515
60118,"3,077",157
60119,"2,000",94
60120,"12,018","1,735"
60123,"12,972","1,250"
60124,"4,781",301
60126,"13,097",664
60130,"7,626",250
60131,"4,537",515
60133,"9,888","1,050"
60134,"6,426",364
60135,"1,376",91
60136,"1,458",115
60137,"9,606",452
60139,"8,346",881
60140,"3,328",209
60141,"1,425",27
60142,"5,437",260
60143,"2,847",266
60145,344,21
60146,469,26
60148,"12,396",702
60150,304,13
60151,671,28
60152,"2,098",122
60153,"6,341",698
60154,"4,883",299
60155,"2,026",238
60156,"4,881",341
60157,510,27
60160,"6,836","1,005"
60162,"3,324",222
60163,"1,435",159
60164,"8,979",753
60165,"1,153",228
60168,45,7
60169,"7,205",576
60171,"2,589",195
60172,"5,524",375
60173,"2,285",168
60174,"8,078",451
60175,"6,035",364
60176,"2,445",286
60177,"5,622",523
60178,"3,982",172
60180,230,7
60181,"6,634",479
60184,460,30
60185,"9,299","1,020"
60187,"9,603",286
60188,"10,244",781
60189,"7,364",291
60190,"3,194",128
60191,"3,091",299
60192,"2,799",134
60193,"9,393",458
60194,"6,363",267
60195,762,34
60201,"12,371",436
60202,"10,135",548
60203,"1,316",46
60208,"1,699",6
60301,883,45
60302,"10,580",385
60304,"5,023",147
60305,"3,275",128
60401,"1,953",77
60402,"18,057","2,099"
60403,"4,646",368
60404,"4,179",242
60406,"7,303",766
60407,268,6
60408,"1,258",56
60409,"11,169",979
