Zip,Tested,Positive_Cases
60002,"3,379",185
60004,"16,928",572
60005,"8,753",378
60007,"7,347",514
60008,"7,538",495
60010,"9,730",422
60012,"1,986",136
60013,"4,250",264
60014,"8,786",577
60015,"7,132",305
60016,"15,711","1,421"
60018,"9,317",864
60020,"2,244",98
60021,820,52
60022,"2,163",65
60025,"10,579",603
60026,"5,730",238
60029,194,18
60030,"7,956",378
60031,"9,888",571
60033,"3,038",385
60034,365,18
60035,"10,370",379
60040,"1,723",194
60041,"1,851",96
60042,"1,479",96
60043,670,30
60044,"3,532",151
60045,"5,499",183
60046,"7,028",417
60047,"11,972",717
60048,"6,405",301
60050,"6,285",375
60051,"4,307",224
60053,"7,468",429
60056,"12,481",892
60060,"7,631",685
60061,"5,762",299
60062,"14,537",498
60064,"4,298",879
60067,"12,386",484
60068,"9,993",524
60069,"4,766",137
60070,"4,587",348
60071,708,36
60073,"15,575","1,726"
60074,"8,123",677
60076,"10,664",753
60077,"7,548",558
60079,196,15
60081,"1,493",103
60083,"2,347",171
60084,"3,773",256
60085,"22,245","3,176"
60087,"8,038",979
60088,"1,471",515
60089,"9,313",477
60090,"10,858","1,055"
60091,"6,749",264
60093,"5,309",245
60096,"1,233",94
60097,"1,876",99
60098,"8,101",610
60099,"7,915",843
60101,"9,096","1,098"
60102,"5,669",399
60103,"9,077",558
60104,"5,682",627
60106,"6,769",660
60107,"9,869",925
60108,"8,706",496
60109,431,18
60110,"7,802","1,087"
60112,885,58
60115,"9,216",533
60118,"3,113",160
60119,"2,043",95
60120,"12,095","1,738"
60123,"13,192","1,265"
60124,"4,836",313
60126,"13,228",679
60130,"7,671",252
60131,"4,579",522
60133,"9,970","1,062"
60134,"6,538",377
60135,"1,391",91
60136,"1,485",120
60137,"9,780",459
60139,"8,439",886
60140,"3,389",215
60141,"1,452",27
60142,"5,513",268
60143,"2,870",272
60145,357,23
60146,476,27
60148,"12,588",707
60150,313,13
60151,689,28
60152,"2,118",122
60153,"6,391",701
60154,"4,924",299
60155,"2,051",238
60156,"4,946",346
60157,513,27
60160,"6,913","1,014"
60162,"3,377",222
60163,"1,461",162
60164,"9,047",756
60165,"1,165",231
60168,45,7
60169,"7,258",582
60171,"2,607",194
60172,"5,581",379
