update_date,update_time,Zip,Positive_Cases,Tested
06-16-2020,14:45,60162,161,1169
06-16-2020,14:45,60163,89,549
06-16-2020,14:45,60164,521,3531
06-16-2020,14:45,60165,183,626
06-16-2020,14:45,60169,372,2658
06-16-2020,14:45,60171,124,957
06-16-2020,14:45,60172,236,1778
06-16-2020,14:45,60173,106,730
06-16-2020,14:45,60174,165,2362
06-16-2020,14:45,60175,91,1304
06-16-2020,14:45,60176,151,923
06-16-2020,14:45,60177,259,1572
06-16-2020,14:45,60178,59,1269
06-16-2020,14:45,60181,256,2097
06-16-2020,14:45,60184,8,126
06-16-2020,14:45,60185,749,3602
06-16-2020,14:45,60187,134,2018
06-16-2020,14:45,60188,484,3349
06-16-2020,14:45,60189,110,1686
06-16-2020,14:45,60190,50,799
06-16-2020,14:45,60191,222,1258
06-16-2020,14:45,60192,59,774
06-16-2020,14:45,60193,263,2828
06-16-2020,14:45,60194,165,1661
06-16-2020,14:45,60195,18,229
06-16-2020,14:45,60201,324,4045
06-16-2020,14:45,60202,439,3208
06-16-2020,14:45,60203,33,401
06-16-2020,14:45,60301,27,283
06-16-2020,14:45,60302,215,2988
06-16-2020,14:45,60304,79,1243
06-16-2020,14:45,60305,55,761
06-16-2020,14:45,60401,39,807
06-16-2020,14:45,60402,1423,7686
06-16-2020,14:45,60403,207,1881
06-16-2020,14:45,60404,116,1617
06-16-2020,14:45,60406,501,3198
06-16-2020,14:45,60408,19,303
06-16-2020,14:45,60409,602,4577
06-16-2020,14:45,60410,53,810
06-16-2020,14:45,60411,922,6899
06-16-2020,14:45,60415,196,1491
06-16-2020,14:45,60416,12,368
06-16-2020,14:45,60417,160,1582
06-16-2020,14:45,60418,115,606
06-16-2020,14:45,60419,397,3050
06-16-2020,14:45,60420,7,274
06-16-2020,14:45,60421,12,231
06-16-2020,14:45,60422,83,1017
06-16-2020,14:45,60423,144,1834
06-16-2020,14:45,60425,172,1526
06-16-2020,14:45,60426,472,3514
06-16-2020,14:45,60428,216,1647
06-16-2020,14:45,60429,230,2408
06-16-2020,14:45,60430,277,2259
06-16-2020,14:45,60431,221,2438
06-16-2020,14:45,60432,449,2295
06-16-2020,14:45,60433,307,1800
06-16-2020,14:45,60434,163,246
06-16-2020,14:45,60435,691,5790
06-16-2020,14:45,60436,251,2074
06-16-2020,14:45,60438,397,2898
06-16-2020,14:45,60439,102,1434
06-16-2020,14:45,60440,881,6578
06-16-2020,14:45,60441,213,2101
06-16-2020,14:45,60442,44,555
06-16-2020,14:45,60443,365,2658
06-16-2020,14:45,60445,159,1637
06-16-2020,14:45,60446,534,4147
06-16-2020,14:45,60447,56,844
06-16-2020,14:45,60448,135,1288
06-16-2020,14:45,60449,72,776
06-16-2020,14:45,60450,47,853
06-16-2020,14:45,60451,121,1784
06-16-2020,14:45,60452,242,2191
06-16-2020,14:45,60453,783,5249
06-16-2020,14:45,60455,303,1689
06-16-2020,14:45,60456,54,384
06-16-2020,14:45,60457,129,981
06-16-2020,14:45,60458,143,1184
06-16-2020,14:45,60459,422,2687
06-16-2020,14:45,60461,59,624
06-16-2020,14:45,60462,328,2903
06-16-2020,14:45,60463,249,1278
06-16-2020,14:45,60464,48,661
06-16-2020,14:45,60465,253,1309
06-16-2020,14:45,60466,496,3296
06-16-2020,14:45,60467,177,1504
06-16-2020,14:45,60468,35,379
06-16-2020,14:45,60469,88,657
06-16-2020,14:45,60471,219,1581
06-16-2020,14:45,60472,72,645
06-16-2020,14:45,60473,412,3348
06-16-2020,14:45,60475,76,826
06-16-2020,14:45,60476,19,222
06-16-2020,14:45,60477,253,2685
06-16-2020,14:45,60478,329,2714
06-16-2020,14:45,60480,36,455
06-16-2020,14:45,60481,29,829
06-16-2020,14:45,60482,106,755
06-16-2020,14:45,60484,115,766
06-16-2020,14:45,60487,150,1580
06-16-2020,14:45,60490,140,1754
06-16-2020,14:45,60491,146,1200
06-16-2020,14:45,60501,294,1357
06-16-2020,14:45,60502,100,1340
06-16-2020,14:45,60503,64,905
06-16-2020,14:45,60504,351,2846
06-16-2020,14:45,60505,2003,8622
06-16-2020,14:45,60506,1105,6830
06-16-2020,14:45,60510,108,1968
06-16-2020,14:45,60513,166,2057
06-16-2020,14:45,60514,47,707
06-16-2020,14:45,60515,100,1594
06-16-2020,14:45,60516,121,1757
06-16-2020,14:45,60517,223,2495
06-16-2020,14:45,60520,9,159
06-16-2020,14:45,60521,182,1462
06-16-2020,14:45,60523,106,934
06-16-2020,14:45,60525,297,3419
06-16-2020,14:45,60526,82,1898
06-16-2020,14:45,60527,238,2820
06-16-2020,14:45,60532,130,2066
06-16-2020,14:45,60534,178,1188
06-16-2020,14:45,60538,314,2322
06-16-2020,14:45,60540,140,2632
06-16-2020,14:45,60541,9,132
06-16-2020,14:45,60542,183,1559
06-16-2020,14:45,60543,275,2635
06-16-2020,14:45,60544,180,2376
06-16-2020,14:45,60545,152,1218
06-16-2020,14:45,60546,166,2432
06-16-2020,14:45,60548,81,986
06-16-2020,14:45,60551,24,169
06-16-2020,14:45,60552,9,237
06-16-2020,14:45,60554,42,744
06-16-2020,14:45,60555,133,1078
06-16-2020,14:45,60558,47,874
06-16-2020,14:45,60559,321,2198
06-16-2020,14:45,60560,107,1489
06-16-2020,14:45,60561,124,1729
06-16-2020,14:45,60563,186,2675
06-16-2020,14:45,60564,164,2369
06-16-2020,14:45,60565,195,2230
06-16-2020,14:45,60585,102,1484
06-16-2020,14:45,60586,363,3684
06-16-2020,14:45,60601,73,996
06-16-2020,14:45,60602,14,214
06-16-2020,14:45,60603,8,108
06-16-2020,14:45,60604,22,158
06-16-2020,14:45,60605,193,2319
06-16-2020,14:45,60606,37,835
06-16-2020,14:45,60607,445,2613
06-16-2020,14:45,60608,1772,8369
06-16-2020,14:45,60609,1796,7621
06-16-2020,14:45,60610,265,3448
06-16-2020,14:45,60611,159,3571
06-16-2020,14:45,60612,711,4916
06-16-2020,14:45,60613,393,3751
06-16-2020,14:45,60614,515,5681
06-16-2020,14:45,60615,391,4317
06-16-2020,14:45,60616,458,5247
06-16-2020,14:45,60617,1159,9451
06-16-2020,14:45,60618,1328,8821
06-16-2020,14:45,60619,925,9286
06-16-2020,14:45,60620,1124,8806
06-16-2020,14:45,60621,554,3716
06-16-2020,14:45,60622,639,4937
06-16-2020,14:45,60623,3367,10924
06-16-2020,14:45,60624,866,4573
06-16-2020,14:45,60625,1437,7874
06-16-2020,14:45,60626,1078,6579
06-16-2020,14:45,60628,1100,7698
06-16-2020,14:45,60629,3317,13129
06-16-2020,14:45,60630,816,5346
06-16-2020,14:45,60631,309,3817
06-16-2020,14:45,60632,3122,10663
06-16-2020,14:45,60633,270,2039
06-16-2020,14:45,60634,1462,10022
06-16-2020,14:45,60636,731,3809
06-16-2020,14:45,60637,638,6022
06-16-2020,14:45,60638,1116,6550
06-16-2020,14:45,60639,3340,13137
06-16-2020,14:45,60640,823,6749
06-16-2020,14:45,60641,1513,8412
06-16-2020,14:45,60642,163,1755
06-16-2020,14:45,60643,731,6153
06-16-2020,14:45,60644,1274,6686
06-16-2020,14:45,60645,1089,5595
06-16-2020,14:45,60646,382,3152
06-16-2020,14:45,60647,1374,8408
06-16-2020,14:45,60649,805,6041
06-16-2020,14:45,60651,1755,7866
06-16-2020,14:45,60652,950,4979
06-16-2020,14:45,60653,541,4916
06-16-2020,14:45,60654,141,1447
06-16-2020,14:45,60655,271,3425
06-16-2020,14:45,60656,284,2838
06-16-2020,14:45,60657,355,5162
06-16-2020,14:45,60659,762,3746
06-16-2020,14:45,60660,441,3326
06-16-2020,14:45,60661,42,652
06-16-2020,14:45,60680,6,93
06-16-2020,14:45,60706,353,3246
06-16-2020,14:45,60707,784,5165
06-16-2020,14:45,60712,169,1428
06-16-2020,14:45,60714,832,3958
06-16-2020,14:45,60803,262,1934
06-16-2020,14:45,60804,2941,11278
06-16-2020,14:45,60805,230,1755
06-16-2020,14:45,60827,368,2738
06-16-2020,14:45,60901,612,4371
06-16-2020,14:45,60911,10,109
06-16-2020,14:45,60912,6,43
06-16-2020,14:45,60913,7,85
06-16-2020,14:45,60914,180,2500
06-16-2020,14:45,60915,72,1118
06-16-2020,14:45,60919,6,35
06-16-2020,14:45,60922,12,196
06-16-2020,14:45,60927,48,340
06-16-2020,14:45,60928,7,45
06-16-2020,14:45,60930,6,44
06-16-2020,14:45,60938,6,120
06-16-2020,14:45,60940,7,201
06-16-2020,14:45,60941,6,116
06-16-2020,14:45,60950,101,1367
06-16-2020,14:45,60954,36,788
06-16-2020,14:45,60955,14,107
06-16-2020,14:45,60957,8,326
06-16-2020,14:45,60958,22,195
06-16-2020,14:45,60964,36,401
06-16-2020,14:45,60970,13,473
06-16-2020,14:45,61008,441,2995
06-16-2020,14:45,61010,15,313
06-16-2020,14:45,61011,10,131
06-16-2020,14:45,61012,19,153
06-16-2020,14:45,61016,41,398
06-16-2020,14:45,61019,6,129
06-16-2020,14:45,61020,15,201
06-16-2020,14:45,61021,83,1313
06-16-2020,14:45,61032,202,2505
06-16-2020,14:45,61036,11,316
06-16-2020,14:45,61041,6,20
06-16-2020,14:45,61054,7,198
06-16-2020,14:45,61061,10,273
06-16-2020,14:45,61063,9,214
06-16-2020,14:45,61064,10,139
06-16-2020,14:45,61065,62,702
06-16-2020,14:45,61068,147,1385
06-16-2020,14:45,61071,39,434
06-16-2020,14:45,61072,38,563
06-16-2020,14:45,61073,70,1081
06-16-2020,14:45,61080,52,520
06-16-2020,14:45,61081,82,856
06-16-2020,14:45,61084,9,115
06-16-2020,14:45,61085,7,126
06-16-2020,14:45,61088,11,321
06-16-2020,14:45,61101,321,2554
06-16-2020,14:45,61102,270,2098
06-16-2020,14:45,61103,300,2933
06-16-2020,14:45,61104,304,1874
06-16-2020,14:45,61107,259,2912
06-16-2020,14:45,61108,402,3079
06-16-2020,14:45,61109,286,2578
06-16-2020,14:45,61111,107,1811
06-16-2020,14:45,61114,105,1506
06-16-2020,14:45,61115,134,1621
06-16-2020,14:45,61201,216,2448
06-16-2020,14:45,61235,8,96
06-16-2020,14:45,61239,8,59
06-16-2020,14:45,61240,12,295
06-16-2020,14:45,61241,16,373
06-16-2020,14:45,61244,198,1954
06-16-2020,14:45,61252,24,220
06-16-2020,14:45,61254,8,537
06-16-2020,14:45,61256,6,90
06-16-2020,14:45,61264,24,552
06-16-2020,14:45,61265,225,2749
06-16-2020,14:45,61270,8,203
06-16-2020,14:45,61275,10,176
06-16-2020,14:45,61282,47,546
06-16-2020,14:45,61314,6,34
06-16-2020,14:45,61341,44,547
06-16-2020,14:45,61342,21,340
06-16-2020,14:45,61350,24,776
06-16-2020,14:45,61354,6,435
06-16-2020,14:45,61356,6,529
06-16-2020,14:45,61364,7,873
06-16-2020,14:45,61401,99,1762
06-16-2020,14:45,61410,6,118
06-16-2020,14:45,61443,20,520
06-16-2020,14:45,61455,87,1111
06-16-2020,14:45,61462,114,709
06-16-2020,14:45,61469,7,117
06-16-2020,14:45,61525,10,481
06-16-2020,14:45,61547,6,201
06-16-2020,14:45,61548,11,528
06-16-2020,14:45,61550,10,1128
06-16-2020,14:45,61554,28,2699
06-16-2020,14:45,61571,18,1436
06-16-2020,14:45,61603,69,1484
06-16-2020,14:45,61604,69,2426
06-16-2020,14:45,61605,54,1224
06-16-2020,14:45,61606,6,345
06-16-2020,14:45,61607,6,589
06-16-2020,14:45,61610,7,313
06-16-2020,14:45,61611,21,1563
06-16-2020,14:45,61614,120,2429
06-16-2020,14:45,61615,33,1704
06-16-2020,14:45,61701,58,2816
06-16-2020,14:45,61704,83,2133
06-16-2020,14:45,61705,16,870
06-16-2020,14:45,61739,6,367
06-16-2020,14:45,61761,62,2553
06-16-2020,14:45,61764,18,762
06-16-2020,14:45,61801,47,2171
06-16-2020,14:45,61802,121,2395
06-16-2020,14:45,61820,122,2359
06-16-2020,14:45,61821,133,3526
06-16-2020,14:45,61822,58,2405
06-16-2020,14:45,61832,28,1547
06-16-2020,14:45,61853,19,1210
06-16-2020,14:45,61856,6,519
06-16-2020,14:45,61866,175,1984
06-16-2020,14:45,61874,32,1176
06-16-2020,14:45,61880,9,355
06-16-2020,14:45,61910,10,322
06-16-2020,14:45,61911,6,136
06-16-2020,14:45,61920,92,1661
06-16-2020,14:45,61938,41,1695
06-16-2020,14:45,61951,8,335
06-16-2020,14:45,61953,15,405
06-16-2020,14:45,62002,121,1138
06-16-2020,14:45,62010,35,243
06-16-2020,14:45,62012,12,236
06-16-2020,14:45,62018,9,105
06-16-2020,14:45,62024,12,259
06-16-2020,14:45,62025,119,1013
06-16-2020,14:45,62034,76,666
06-16-2020,14:45,62035,26,424
06-16-2020,14:45,62040,108,1318
06-16-2020,14:45,62049,7,650
06-16-2020,14:45,62052,17,186
06-16-2020,14:45,62056,14,648
06-16-2020,14:45,62059,7,35
06-16-2020,14:45,62060,39,199
06-16-2020,14:45,62062,12,862
06-16-2020,14:45,62069,9,140
06-16-2020,14:45,62088,6,553
06-16-2020,14:45,62090,13,37
06-16-2020,14:45,62095,26,307
06-16-2020,14:45,62201,42,269
06-16-2020,14:45,62203,50,414
06-16-2020,14:45,62204,56,404
06-16-2020,14:45,62205,65,513
06-16-2020,14:45,62206,146,855
06-16-2020,14:45,62207,97,464
06-16-2020,14:45,62208,89,767
06-16-2020,14:45,62220,155,838
06-16-2020,14:45,62221,139,968
06-16-2020,14:45,62223,62,679
06-16-2020,14:45,62226,189,1266
06-16-2020,14:45,62230,22,389
06-16-2020,14:45,62231,84,534
06-16-2020,14:45,62232,29,599
06-16-2020,14:45,62233,101,681
06-16-2020,14:45,62234,105,1156
06-16-2020,14:45,62236,45,214
06-16-2020,14:45,62237,6,258
06-16-2020,14:45,62238,6,47
06-16-2020,14:45,62239,15,114
06-16-2020,14:45,62241,6,53
06-16-2020,14:45,62242,6,45
06-16-2020,14:45,62243,8,113
06-16-2020,14:45,62246,7,310
06-16-2020,14:45,62249,18,508
06-16-2020,14:45,62254,80,401
06-16-2020,14:45,62255,6,40
06-16-2020,14:45,62257,11,123
06-16-2020,14:45,62258,17,363
06-16-2020,14:45,62260,13,122
06-16-2020,14:45,62264,51,105
06-16-2020,14:45,62265,38,626
06-16-2020,14:45,62269,92,972
06-16-2020,14:45,62272,50,174
06-16-2020,14:45,62274,10,243
06-16-2020,14:45,62278,16,222
06-16-2020,14:45,62285,19,97
06-16-2020,14:45,62286,51,444
06-16-2020,14:45,62288,33,259
06-16-2020,14:45,62293,9,220
06-16-2020,14:45,62294,23,408
06-16-2020,14:45,62295,9,44
06-16-2020,14:45,62298,57,750
06-16-2020,14:45,62301,22,3219
06-16-2020,14:45,62305,16,378
06-16-2020,14:45,62353,7,356
06-16-2020,14:45,62427,6,53
06-16-2020,14:45,62428,7,156
06-16-2020,14:45,62441,9,278
06-16-2020,14:45,62448,37,472
06-16-2020,14:45,62454,9,249
06-16-2020,14:45,62471,17,433
06-16-2020,14:45,62474,6,56
06-16-2020,14:45,62521,111,1886
06-16-2020,14:45,62522,38,546
06-16-2020,14:45,62526,51,1548
06-16-2020,14:45,62560,7,109
06-16-2020,14:45,62561,6,436
06-16-2020,14:45,62563,6,469
06-16-2020,14:45,62565,14,638
06-16-2020,14:45,62568,29,824
06-16-2020,14:45,62618,67,720
06-16-2020,14:45,62629,15,1155
06-16-2020,14:45,62650,90,1904
06-16-2020,14:45,62656,10,1727
06-16-2020,14:45,62664,11,301
06-16-2020,14:45,62675,12,472
06-16-2020,14:45,62681,12,349
06-16-2020,14:45,62684,71,811
06-16-2020,14:45,62692,8,184
06-16-2020,14:45,62702,75,4182
06-16-2020,14:45,62703,68,3071
06-16-2020,14:45,62704,55,3680
06-16-2020,14:45,62707,19,973
06-16-2020,14:45,62711,29,1650
06-16-2020,14:45,62712,6,854
06-16-2020,14:45,62801,65,1612
06-16-2020,14:45,62832,16,488
06-16-2020,14:45,62837,7,458
06-16-2020,14:45,62863,13,365
06-16-2020,14:45,62864,85,1361
06-16-2020,14:45,62882,14,164
06-16-2020,14:45,62901,165,2061
06-16-2020,14:45,62902,19,279
06-16-2020,14:45,62906,79,839
06-16-2020,14:45,62907,20,117
06-16-2020,14:45,62912,8,67
06-16-2020,14:45,62918,14,604
06-16-2020,14:45,62920,69,389
06-16-2020,14:45,62939,10,151
06-16-2020,14:45,62948,19,764
06-16-2020,14:45,62951,6,247
06-16-2020,14:45,62952,10,186
06-16-2020,14:45,62959,37,1641
06-16-2020,14:45,62966,100,1217
06-16-2020,14:45,62992,50,175
06-15-2020,14:45,60002,106,1179
06-15-2020,14:45,60004,340,5984
06-15-2020,14:45,60005,188,2703
06-15-2020,14:45,60007,347,2411
06-15-2020,14:45,60008,338,3226
06-15-2020,14:45,60010,127,2014
06-15-2020,14:45,60012,86,554
06-15-2020,14:45,60013,93,1042
06-15-2020,14:45,60014,287,2702
06-15-2020,14:45,60015,182,1756
06-15-2020,14:45,60016,1036,6096
06-15-2020,14:45,60018,635,3348
06-15-2020,14:45,60020,38,733
06-15-2020,14:45,60021,22,243
06-15-2020,14:45,60022,27,458
06-15-2020,14:45,60025,360,3439
06-15-2020,14:45,60026,146,1358
06-15-2020,14:45,60029,8,71
06-15-2020,14:45,60030,179,2281
06-15-2020,14:45,60031,341,2995
06-15-2020,14:45,60033,199,1071
06-15-2020,14:45,60035,263,2671
06-15-2020,14:45,60040,180,590
06-15-2020,14:45,60041,47,562
06-15-2020,14:45,60042,37,400
06-15-2020,14:45,60043,19,195
06-15-2020,14:45,60044,103,957
06-15-2020,14:45,60045,118,1425
06-15-2020,14:45,60046,201,1947
06-15-2020,14:45,60047,386,2644
06-15-2020,14:45,60048,147,1623
06-15-2020,14:45,60050,222,2026
06-15-2020,14:45,60051,122,1362
06-15-2020,14:45,60053,286,2107
06-15-2020,14:45,60056,619,4174
06-15-2020,14:45,60060,431,2452
06-15-2020,14:45,60061,176,1920
06-15-2020,14:45,60062,314,3546
06-15-2020,14:45,60064,646,1887
06-15-2020,14:45,60067,218,3138
06-15-2020,14:45,60068,302,2690
06-15-2020,14:45,60069,88,1055
06-15-2020,14:45,60070,252,1484
06-15-2020,14:45,60071,13,191
06-15-2020,14:45,60073,1030,5361
06-15-2020,14:45,60074,448,2903
06-15-2020,14:45,60076,497,3525
06-15-2020,14:45,60077,396,2753
06-15-2020,14:45,60079,12,54
06-15-2020,14:45,60081,41,447
06-15-2020,14:45,60083,98,823
06-15-2020,14:45,60084,181,978
06-15-2020,14:45,60085,2380,8979
06-15-2020,14:45,60087,653,3426
06-15-2020,14:45,60088,61,467
06-15-2020,14:45,60089,279,2492
06-15-2020,14:45,60090,794,3897
06-15-2020,14:45,60091,155,1742
06-15-2020,14:45,60093,168,1488
06-15-2020,14:45,60096,38,406
06-15-2020,14:45,60097,40,586
06-15-2020,14:45,60098,310,2326
06-15-2020,14:45,60099,571,2998
06-15-2020,14:45,60101,793,3745
06-15-2020,14:45,60102,154,1710
06-15-2020,14:45,60103,280,2750
06-15-2020,14:45,60104,408,2334
06-15-2020,14:45,60106,509,2403
06-15-2020,14:45,60107,637,3672
06-15-2020,14:45,60108,316,2776
06-15-2020,14:45,60109,11,312
06-15-2020,14:45,60110,703,2992
06-15-2020,14:45,60112,28,301
06-15-2020,14:45,60115,276,3129
06-15-2020,14:45,60118,80,918
06-15-2020,14:45,60119,37,569
06-15-2020,14:45,60120,1313,5315
06-15-2020,14:45,60123,831,4773
06-15-2020,14:45,60124,115,1384
06-15-2020,14:45,60126,264,3280
06-15-2020,14:45,60130,148,2204
06-15-2020,14:45,60131,350,1925
06-15-2020,14:45,60133,737,3876
06-15-2020,14:45,60134,155,1591
06-15-2020,14:45,60135,34,455
06-15-2020,14:45,60136,55,441
06-15-2020,14:45,60137,150,2231
06-15-2020,14:45,60139,637,3340
06-15-2020,14:45,60140,91,1057
06-15-2020,14:45,60141,23,600
06-15-2020,14:45,60142,101,1580
06-15-2020,14:45,60143,185,1086
06-15-2020,14:45,60145,6,109
06-15-2020,14:45,60146,8,159
06-15-2020,14:45,60148,379,3675
06-15-2020,14:45,60151,17,248
06-15-2020,14:45,60152,80,644
06-15-2020,14:45,60153,507,2767
06-15-2020,14:45,60154,205,1890
06-15-2020,14:45,60155,169,870
06-15-2020,14:45,60156,160,1467
06-15-2020,14:45,60157,12,150
06-15-2020,14:45,60160,739,3318
06-15-2020,14:45,60162,160,1156
06-15-2020,14:45,60163,88,541
06-15-2020,14:45,60164,519,3495
06-15-2020,14:45,60165,179,619
06-15-2020,14:45,60169,371,2626
06-15-2020,14:45,60171,123,943
06-15-2020,14:45,60172,234,1756
06-15-2020,14:45,60173,106,714
06-15-2020,14:45,60174,165,2324
06-15-2020,14:45,60175,90,1274
06-15-2020,14:45,60176,150,914
06-15-2020,14:45,60177,257,1556
06-15-2020,14:45,60178,59,1238
06-15-2020,14:45,60181,256,2056
06-15-2020,14:45,60184,8,125
06-15-2020,14:45,60185,744,3564
06-15-2020,14:45,60187,132,1981
06-15-2020,14:45,60188,481,3299
06-15-2020,14:45,60189,109,1669
06-15-2020,14:45,60190,49,790
06-15-2020,14:45,60191,221,1242
06-15-2020,14:45,60192,59,767
06-15-2020,14:45,60193,258,2789
06-15-2020,14:45,60194,165,1640
06-15-2020,14:45,60195,18,220
06-15-2020,14:45,60201,324,3989
06-15-2020,14:45,60202,435,3175
06-15-2020,14:45,60203,33,389
06-15-2020,14:45,60301,27,275
06-15-2020,14:45,60302,214,2946
06-15-2020,14:45,60304,80,1231
06-15-2020,14:45,60305,55,752
06-15-2020,14:45,60401,39,794
06-15-2020,14:45,60402,1418,7622
06-15-2020,14:45,60403,206,1835
06-15-2020,14:45,60404,115,1571
06-15-2020,14:45,60406,499,3169
06-15-2020,14:45,60408,19,296
06-15-2020,14:45,60409,596,4520
06-15-2020,14:45,60410,53,795
06-15-2020,14:45,60411,913,6836
06-15-2020,14:45,60415,194,1466
06-15-2020,14:45,60416,12,366
06-15-2020,14:45,60417,159,1548
06-15-2020,14:45,60418,115,598
06-15-2020,14:45,60419,396,3013
06-15-2020,14:45,60420,7,273
06-15-2020,14:45,60421,12,227
06-15-2020,14:45,60422,83,1000
06-15-2020,14:45,60423,143,1803
06-15-2020,14:45,60425,172,1511
06-15-2020,14:45,60426,473,3481
06-15-2020,14:45,60428,217,1629
06-15-2020,14:45,60429,229,2397
06-15-2020,14:45,60430,278,2234
06-15-2020,14:45,60431,220,2394
06-15-2020,14:45,60432,449,2274
06-15-2020,14:45,60433,304,1777
06-15-2020,14:45,60434,163,246
06-15-2020,14:45,60435,687,5691
06-15-2020,14:45,60436,250,2048
06-15-2020,14:45,60438,395,2864
06-15-2020,14:45,60439,99,1362
06-15-2020,14:45,60440,880,6464
06-15-2020,14:45,60441,211,2065
06-15-2020,14:45,60442,43,548
06-15-2020,14:45,60443,362,2627
06-15-2020,14:45,60445,159,1626
06-15-2020,14:45,60446,529,4065
06-15-2020,14:45,60447,56,822
06-15-2020,14:45,60448,134,1265
06-15-2020,14:45,60449,71,767
06-15-2020,14:45,60450,47,847
06-15-2020,14:45,60451,117,1753
06-15-2020,14:45,60452,240,2167
06-15-2020,14:45,60453,779,5163
06-15-2020,14:45,60455,301,1665
06-15-2020,14:45,60456,53,377
06-15-2020,14:45,60457,126,965
06-15-2020,14:45,60458,143,1169
06-15-2020,14:45,60459,420,2651
06-15-2020,14:45,60461,59,614
06-15-2020,14:45,60462,325,2868
06-15-2020,14:45,60463,249,1259
06-15-2020,14:45,60464,47,608
06-15-2020,14:45,60465,251,1284
06-15-2020,14:45,60466,494,3264
06-15-2020,14:45,60467,175,1478
06-15-2020,14:45,60468,35,373
06-15-2020,14:45,60469,87,649
06-15-2020,14:45,60471,220,1563
06-15-2020,14:45,60472,71,637
06-15-2020,14:45,60473,412,3313
06-15-2020,14:45,60475,76,819
06-15-2020,14:45,60476,19,219
06-15-2020,14:45,60477,252,2662
