Zip,Tested,Positive_Cases
60002,"5,632",358
60004,"27,342",977
60005,"15,753",659
60007,"13,476",851
60008,"12,218",836
60009,79,8
60010,"17,833",788
60012,"4,255",211
60013,"7,424",425
60014,"16,157","1,068"
60015,"13,302",561
60016,"26,666","2,017"
60018,"17,124","1,197"
60020,"3,929",195
60021,"1,424",74
60022,"3,785",109
60025,"18,846",976
60026,"8,554",338
60029,306,25
60030,"13,640",665
60031,"16,208",963
60033,"5,624",591
60034,710,35
60035,"18,359",578
60040,"4,389",295
60041,"3,080",192
60042,"2,473",154
60043,"1,170",53
60044,"7,196",239
60045,"10,751",310
60046,"11,686",736
60047,"19,446","1,001"
60048,"12,353",507
60050,"10,953",634
60051,"7,570",425
60053,"13,705",674
60056,"21,353","1,385"
60060,"12,919","1,007"
60061,"10,284",492
60062,"29,429",836
60064,"7,232","1,472"
60067,"22,679",970
60068,"18,265",867
60069,"8,466",201
60070,"8,212",525
60071,"1,271",80
60072,312,12
60073,"24,088","2,430"
60074,"14,429","1,118"
60076,"17,188","1,034"
60077,"15,370",773
60079,930,16
60081,"2,665",190
60083,"4,035",269
60084,"7,716",363
60085,"37,337","4,142"
60087,"12,757","1,376"
60088,"2,818",586
60089,"16,501",734
60090,"19,307","1,436"
60091,"11,696",438
60093,"9,269",410
60096,"2,078",164
60097,"3,512",205
60098,"14,223",956
60099,"13,781","1,266"
60101,"14,857","1,750"
60102,"10,054",770
60103,"17,581","1,142"
60104,"8,632",803
60106,"10,302",949
60107,"16,907","1,521"
60108,"15,213",792
60109,546,21
60110,"12,640","1,600"
60112,"1,874",133
60113,188,9
60115,"22,631","1,274"
60118,"5,349",366
60119,"3,909",223
60120,"18,819","2,521"
60121,200,9
60123,"21,639","1,900"
60124,"8,783",579
60126,"25,454","1,282"
60129,89,8
60130,"12,396",381
60131,"7,908",821
60133,"16,664","1,604"
60134,"12,913",733
60135,"2,683",183
60136,"2,713",231
60137,"17,705",881
60139,"13,729","1,338"
60140,"6,278",456
60141,"1,678",32
60142,"10,928",597
60143,"5,099",429
60145,742,51
60146,"1,049",78
60148,"23,732","1,204"
60150,611,30
60151,"1,372",74
60152,"4,212",287
60153,"10,024",918
60154,"7,975",490
60155,"3,375",318
60156,"8,927",654
60157,926,54
60159,49,6
60160,"11,680","1,427"
60161,79,7
60162,"5,161",319
60163,"2,404",245
60164,"15,481","1,081"
60165,"1,737",296
60168,80,8
60169,"12,069",893
60171,"4,340",347
60172,"9,575",697
60173,"4,128",294
60174,"16,556",854
60175,"14,157",705
60176,"4,200",484
60177,"12,050",866
60178,"8,293",437
60180,479,19
60181,"11,999",837
60184,902,82
60185,"16,370","1,511"
60187,"19,827",528
60188,"17,557","1,311"
