Zip,Tested,Positive_Cases
60002,1518,117
60004,7465,371
60005,3472,211
60007,3196,369
60008,3820,351
60010,3020,160
60012,733,87
60013,1396,107
60014,3460,311
60015,2499,191
60016,7498,1122
60018,4319,677
60020,922,42
60021,314,22
60022,665,29
60025,4316,384
60026,2064,156
60029,81,8
60030,3045,198
60031,3925,368
60033,1352,223
60035,3644,280
60040,811,180
60041,734,50
60042,545,42
60043,252,19
60044,1203,106
60045,2113,129
60046,2566,215
60047,3990,441
60048,2243,164
60050,2561,234
60051,1744,131
60053,2575,321
60056,5317,661
60060,3091,457
60061,2338,182
60062,4906,345
60064,2168,661
60067,4413,242
60068,3688,324
60069,1706,93
60070,1803,268
60071,242,15
60073,6911,1105
60074,3615,470
60076,4715,529
60077,3552,429
60079,75,12
60081,570,43
60083,1006,103
60084,1318,193
60085,10782,2446
60087,4052,685
60088,566,133
60089,3586,326
60090,4660,825
60091,2287,166
60093,2008,183
60096,476,40
60097,728,42
60098,3372,340
60099,3784,591
60101,4536,829
60102,2216,178
60103,3595,306
60104,2882,438
60106,3191,528
60107,4578,679
60108,3356,339
60109,327,11
60110,3519,752
60112,357,29
60115,3835,298
60118,1175,87
60119,746,39
60120,6226,1394
60123,5972,942
60124,1746,138
60126,4467,301
60130,2831,166
60131,2288,361
60133,4660,777
60134,2246,183
60135,570,39
60136,575,61
60137,3004,164
60139,4053,660
60140,1328,102
60141,797,27
60142,2144,115
60143,1472,200
60145,136,7
60146,199,9
60148,4800,399
60151,280,19
60152,890,83
60153,3270,531
60154,2334,215
60155,1045,180
60156,1874,165
60157,194,12
60160,3839,777
60162,1441,173
60163,670,100
60164,4356,540
60165,695,185
60169,3295,408
60171,1166,132
60172,2244,242
60173,941,113
60174,2875,197
60175,1696,113
60176,1111,168
60177,2100,287
60178,1544,70
60181,2663,280
60184,164,9
60185,4238,768
60187,2865,152
60188,4195,507
60189,2367,120
60190,1157,58
60191,1501,226
60192,1019,66
60193,3918,282
60194,2567,178
60195,301,21
60201,5047,337
60202,4013,454
60203,536,35
60301,362,29
60302,3916,227
60304,1625,84
60305,972,60
60401,987,42
60402,9040,1469
60403,2263,217
60404,2011,125
60406,3778,534
60408,611,24
60409,5436,634
60410,1032,54
60411,8286,977
60415,1941,206
60416,521,18
60417,1885,173
60418,750,119
60419,3811,421
60420,319,11
60421,268,14
60422,1233,87
60423,2526,161
60424,126,6
60425,1706,179
60426,4180,507
60428,1872,223
60429,2757,239
60430,2686,289
60431,3143,235
60432,2733,475
60433,2612,328
60434,310,166
60435,7097,726
60436,2507,265
60438,3398,417
60439,1833,111
60440,8019,920
60441,2543,228
60442,688,49
60443,3176,389
60445,2104,172
60446,5002,568
60447,1076,60
60448,1777,162
60449,988,79
60450,1464,65
60451,2333,138
60452,2608,253
60453,6687,829
60455,2055,331
60456,459,56
60457,1324,135
60458,1426,155
60459,3375,453
60461,731,61
60462,3620,363
60463,1525,254
60464,872,57
60465,1596,272
60466,3760,504
60467,1972,188
60468,476,37
60469,737,88
60471,1887,228
60472,770,72
60473,4133,441
60475,1006,88
60476,282,24
60477,3327,265
60478,3080,346
60480,582,39
60481,1086,33
60482,914,108
60484,898,122
60487,1957,163
60490,2217,152
60491,1475,161
60501,1549,305
60502,1688,105
60503,1184,67
60504,3547,363
60505,10173,2048
60506,8109,1164
60510,2655,126
60513,2512,174
60514,899,50
60515,2053,112
60516,2471,148
60517,3174,247
60520,209,10
60521,1838,189
60523,1166,111
60525,4357,311
60526,2660,91
60527,3574,259
60532,2615,144
60534,1383,188
60538,2836,328
60540,3467,152
60541,183,11
60542,2011,205
60543,3335,298
60544,3062,188
60545,1459,156
60546,3063,173
60548,1297,95
60551,235,26
60552,299,9
60554,942,49
60555,1341,140
60558,1161,54
60559,2707,344
60560,1925,121
60561,2226,138
60563,3532,193
60564,3126,192
60565,2986,205
60585,1908,112
60586,4659,396
60601,1304,82
60602,264,16
60603,134,8
60604,194,24
60605,3062,220
60606,1044,39
60607,3362,464
60608,10226,1827
60609,9126,1851
60610,4431,290
60611,4514,176
60612,5950,728
60613,4931,414
60614,7268,550
60615,5382,416
60616,6675,483
60617,11128,1217
60618,11160,1424
60619,10861,977
60620,10277,1176
60621,4395,576
60622,6685,687
60623,12740,3487
60624,5418,907
60625,9957,1517
60626,8933,1118
60628,9198,1158
60629,15091,3472
60630,6614,863
60631,4655,339
60632,12245,3262
60633,2336,294
60634,11945,1555
60636,4529,779
60637,7291,661
60638,7635,1161
60639,15463,3480
60640,9289,860
60641,10566,1594
60642,2404,196
60643,7694,760
60644,8057,1304
60645,6843,1127
60646,3915,396
60647,10919,1460
60649,7738,854
60651,9280,1833
60652,5832,995
60653,6220,563
60654,1956,164
60655,4152,280
60656,3450,302
60657,6670,379
60659,4673,809
60660,4762,477
60661,854,49
60680,119,6
60706,4066,448
60707,6195,817
60712,1770,184
60714,5570,913
60803,2306,272
60804,12616,3029
60805,2163,241
60827,3221,389
60901,5507,690
60911,135,11
60912,58,6
60913,111,7
60914,3434,228
60915,1534,85
60919,43,6
60922,264,15
60927,476,52
60928,59,7
60930,59,6
60936,432,6
60938,169,7
60940,279,11
60941,162,7
60942,594,7
60950,1869,109
60954,1017,44
60955,152,15
60957,463,10
60958,252,25
60964,537,40
60970,613,18
61008,3801,467
61010,560,24
61011,174,10
61012,174,23
61016,474,48
61019,200,7
61020,233,17
61021,1554,93
61032,3695,234
61036,632,14
61041,55,6
61054,259,8
61061,466,13
61063,286,10
61064,177,10
61065,852,71
61068,1502,154
61071,536,43
61072,714,37
61073,1383,79
61080,654,58
61081,1026,91
61084,146,10
61085,183,8
61088,415,12
61101,2965,345
61102,2445,295
61103,3489,329
61104,2191,336
61107,3498,287
61108,3797,448
61109,3019,308
61111,2234,112
61114,1833,119
61115,1989,145
61201,3353,248
61235,124,8
61238,209,8
61239,91,8
61240,461,15
61241,532,19
61244,2906,256
61252,251,26
61254,865,15
61256,138,6
61264,810,31
61265,4039,266
61270,350,9
61273,206,6
61275,260,13
61282,876,54
61284,149,6
61301,823,6
61314,45,6
61341,813,47
61342,422,21
61350,1695,32
61354,600,6
61356,769,6
61360,130,7
61364,1137,7
61401,2206,108
61410,138,7
61443,649,20
61455,1344,85
61462,801,116
61469,142,7
61525,686,16
61547,265,8
61548,727,13
61550,1619,11
61554,3588,38
61568,252,6
61571,1931,24
61602,184,9
61603,1873,95
61604,3190,78
61605,1555,69
61606,440,10
61607,805,8
61610,397,7
61611,2050,28
61614,3093,132
61615,2513,38
61616,876,8
61701,3512,62
61704,2612,83
61705,1066,16
61726,177,6
61729,78,6
61739,406,6
61761,3324,69
61764,889,18
61801,3079,52
61802,3405,129
61820,3299,137
61821,5068,156
61822,3527,65
61832,2217,38
61853,2413,46
61856,737,9
61866,2426,187
61873,687,9
61874,1661,35
61880,497,9
61884,135,6
61910,379,17
61911,195,10
61920,2285,100
61938,2674,49
61944,606,7
61951,762,8
61953,562,15
61956,313,6
62002,1845,154
62010,415,42
62012,340,13
62018,163,12
62024,415,14
62025,1512,123
62034,1051,80
62035,1058,45
62040,2584,155
62049,845,7
62052,861,20
62056,890,14
62059,48,7
62060,398,45
62062,1265,16
62069,198,9
62088,680,8
62090,117,14
62095,505,29
62201,705,121
62203,599,67
62204,540,68
62205,749,82
62206,1199,179
62207,659,111
62208,1101,110
62216,219,7
62220,1189,173
62221,1431,166
62223,1021,74
62226,1880,213
62230,485,28
62231,692,86
62232,968,39
62233,777,102
62234,2031,174
62236,424,53
62237,380,6
62238,54,8
62239,193,20
62241,71,6
62242,62,6
62243,209,9
62245,96,7
62246,528,7
62249,743,21
62254,555,100
62255,51,7
62257,184,13
62258,627,21
62260,222,13
62264,165,57
62265,804,43
62269,1409,101
62272,192,50
62274,348,11
62278,309,15
62285,201,20
62286,513,51
62288,304,33
62293,314,9
62294,654,29
62295,70,13
62298,1136,62
62301,4136,33
62305,667,37
62353,415,7
62427,78,6
62428,230,8
62439,482,6
62441,374,10
62448,671,37
62454,473,10
62471,688,17
62474,68,6
62521,2578,115
62522,739,40
62526,1982,58
62560,138,7
62561,558,6
62563,616,7
62565,999,14
62568,1092,33
62615,634,7
62618,1042,76
62629,1501,15
62650,3076,108
62656,2159,12
62664,338,11
62675,735,13
62677,302,6
62681,442,12
62684,919,71
62691,303,43
62692,232,9
62702,5698,85
62703,4108,74
62704,4756,63
62707,1360,20
62711,2304,36
62712,1160,7
62801,2126,67
62832,593,17
62837,686,7
62863,503,21
62864,1742,86
62881,670,7
62882,222,14
62901,2587,170
62902,388,20
62906,1068,86
62907,153,20
62912,91,9
62914,291,10
62918,852,17
62920,455,69
62939,213,10
62946,612,7
62948,990,26
62951,335,9
62952,277,12
62959,2522,49
62960,773,7
62966,1470,103
62992,230,59
