Zip,Tested,Positive_Cases
53511,"1,079",6
60002,"5,937",403
60004,"28,005","1,031"
60005,"16,155",687
60007,"13,934",899
60008,"12,561",864
60009,79,8
60010,"18,279",821
60012,"4,406",216
60013,"7,637",453
60014,"16,484","1,101"
60015,"13,871",603
60016,"27,424","2,085"
60018,"17,708","1,238"
60020,"4,099",209
60021,"1,456",75
60022,"3,948",118
60025,"19,411","1,019"
60026,"8,690",349
60029,315,26
60030,"13,911",698
60031,"16,546","1,000"
60033,"5,731",613
60034,731,37
60035,"19,171",619
60040,"4,589",310
60041,"3,169",205
60042,"2,522",157
60043,"1,197",55
60044,"7,510",242
60045,"11,018",325
60046,"12,029",785
60047,"19,831","1,035"
60048,"12,620",521
60050,"11,386",664
60051,"7,761",446
60053,"14,196",692
60056,"21,954","1,451"
60060,"13,369","1,038"
60061,"10,734",507
60062,"30,086",873
60064,"7,422","1,501"
60067,"23,185","1,014"
60068,"19,049",909
60069,"8,807",207
60070,"8,453",540
60071,"1,296",83
60072,317,12
60073,"24,608","2,530"
60074,"14,869","1,177"
60076,"17,544","1,058"
60077,"15,915",798
60079,939,16
60081,"2,760",200
60083,"4,137",286
60084,"7,905",368
60085,"38,043","4,266"
60087,"13,127","1,425"
60088,"2,929",591
60089,"16,863",756
60090,"19,960","1,476"
60091,"12,023",465
60093,"9,527",425
60096,"2,135",171
60097,"3,583",218
60098,"14,485",991
60099,"14,453","1,310"
60101,"15,164","1,809"
60102,"10,334",811
60103,"18,054","1,190"
60104,"8,777",824
60106,"10,466",973
60107,"17,473","1,573"
60108,"15,647",815
60109,552,23
60110,"12,969","1,644"
60111,97,6
60112,"1,931",141
60113,191,10
60115,"23,473","1,357"
60118,"5,496",380
60119,"4,030",232
60120,"19,218","2,577"
60121,206,9
60123,"22,193","1,943"
60124,"9,087",610
60126,"26,100","1,321"
60129,90,8
60130,"12,592",402
60131,"8,097",846
60133,"17,048","1,676"
60134,"13,222",755
60135,"2,790",197
60136,"2,780",239
60137,"18,038",922
60139,"14,012","1,381"
60140,"6,464",472
60141,"1,690",34
60142,"11,156",625
60143,"5,214",450
60145,766,58
60146,"1,074",83
60148,"24,556","1,252"
60150,627,30
60151,"1,405",79
60152,"4,294",295
60153,"10,183",941
60154,"8,121",512
60155,"3,436",330
60156,"9,197",700
60157,949,58
60159,52,8
60160,"12,015","1,467"
60161,82,7
60162,"5,233",330
60163,"2,452",251
60164,"15,672","1,122"
60165,"1,762",304
60168,81,8
60169,"12,421",930
60171,"4,435",357
60172,"9,796",735
60173,"4,239",300
60174,"17,022",885
60175,"14,365",742
60176,"4,309",498
60177,"12,288",890
60178,"8,625",479
60180,485,20
60181,"12,277",869
60184,935,84
60185,"16,708","1,569"
60187,"20,171",549
60188,"17,934","1,350"
60189,"13,635",603
60190,"5,700",255
60191,"5,588",550
60192,"5,360",276
60193,"18,793",912
60194,"10,909",444
60195,"1,468",78
60201,"26,860",749
60202,"22,065",751
60203,"2,353",89
60204,162,7
60208,"29,020",11
60301,"1,597",77
60302,"18,598",651
60303,165,7
60304,"9,195",290
60305,"5,966",239
60401,"4,621",247
60402,"30,379","3,430"
60403,"7,586",573
60404,"7,625",462
60406,"12,230","1,192"
60407,503,29
60408,"2,251",153
60409,"17,032","1,376"
60410,"4,135",318
60411,"29,731","2,198"
60415,"6,449",524
60416,"3,096",211
60417,"9,881",498
60418,"3,780",328
60419,"13,223",813
60420,"1,747",88
60421,"1,069",57
60422,"4,799",274
60423,"11,709",980
60424,617,39
60425,"5,052",357
60426,"11,531",997
60428,"5,101",446
60429,"7,406",510
60430,"9,685",585
60431,"10,176",790
60432,"7,597",928
60433,"6,882",716
60434,"2,254",313
60435,"23,355","1,791"
60436,"8,026",692
60438,"13,065","1,145"
60439,"12,055",675
60440,"26,550","1,866"
60441,"11,069",901
60442,"3,311",245
60443,"10,153",855
60444,443,24
60445,"9,835",621
60446,"17,694","1,400"
60447,"4,343",278
