Zip,Tested,Positive_Cases
60002,"6,081",429
60004,"28,415","1,064"
60005,"16,497",712
60007,"14,187",928
60008,"12,758",882
60009,80,7
60010,"18,769",853
60012,"4,607",228
60013,"7,806",480
60014,"16,833","1,153"
60015,"14,105",624
60016,"27,937","2,157"
60018,"17,996","1,275"
60020,"4,189",225
60021,"1,479",79
60022,"4,030",120
60025,"19,763","1,041"
60026,"8,812",358
60029,319,26
60030,"14,159",719
60031,"16,801","1,022"
60033,"5,788",622
60034,748,39
60035,"19,588",635
60040,"4,805",315
60041,"3,211",209
60042,"2,575",164
60043,"1,218",56
60044,"7,617",247
60045,"11,217",339
60046,"12,240",813
60047,"20,211","1,058"
60048,"13,046",534
60050,"11,655",699
60051,"7,944",482
60053,"14,520",712
60056,"22,324","1,510"
60060,"13,616","1,060"
60061,"10,971",519
60062,"30,870",903
60064,"7,526","1,519"
60067,"23,598","1,057"
60068,"19,392",937
60069,"8,872",210
60070,"8,572",551
60071,"1,323",88
60072,323,13
60073,"24,928","2,592"
60074,"15,183","1,215"
60076,"17,785","1,076"
60077,"16,276",822
60079,941,16
60081,"2,822",209
60083,"4,204",301
60084,"8,012",376
60085,"38,600","4,342"
60087,"13,337","1,459"
60088,"2,969",593
60089,"17,200",782
60090,"20,306","1,513"
60091,"12,244",476
60093,"9,716",441
60096,"2,162",175
60097,"3,684",229
60098,"14,788","1,037"
60099,"14,725","1,343"
60101,"15,485","1,866"
60102,"10,544",846
60103,"18,457","1,235"
60104,"8,926",842
60106,"10,697",999
60107,"17,779","1,612"
60108,"15,982",839
60109,560,24
60110,"13,220","1,685"
60111,101,7
60112,"1,971",144
60113,196,10
60115,"24,093","1,418"
60118,"5,614",398
60119,"4,134",246
60120,"19,671","2,637"
60121,209,9
60123,"22,630","2,000"
60124,"9,300",648
60126,"26,564","1,347"
60129,91,9
60130,"12,726",409
60131,"8,282",870
60133,"17,483","1,730"
60134,"13,588",784
60135,"2,908",204
60136,"2,853",250
60137,"18,315",957
60139,"14,292","1,421"
60140,"6,617",486
60141,"1,693",34
60142,"11,371",656
60143,"5,345",457
60145,789,61
60146,"1,095",87
60148,"25,000","1,299"
60150,640,31
60151,"1,434",81
60152,"4,381",306
60153,"10,340",960
60154,"8,301",534
60155,"3,503",338
60156,"9,428",738
60157,969,63
60159,53,8
60160,"12,249","1,500"
60161,84,7
60162,"5,323",338
60163,"2,483",254
60164,"16,083","1,159"
60165,"1,800",305
60168,82,8
60169,"12,666",969
60171,"4,516",365
60172,"10,012",762
60173,"4,332",314
60174,"17,315",936
60175,"14,645",782
60176,"4,411",509
60177,"12,679",925
60178,"8,855",500
60180,495,24
60181,"12,605",898
60184,953,85
60185,"17,107","1,621"
60187,"20,763",577
60188,"18,255","1,396"
60189,"13,887",635
60190,"5,809",268
60191,"5,730",565
60192,"5,463",292
60193,"19,050",938
60194,"11,183",464
60195,"1,496",81
60201,"27,358",768
60202,"22,388",760
60203,"2,384",91
60204,165,8
60208,"30,129",15
60301,"1,640",78
60302,"18,905",668
60303,169,7
60304,"9,344",296
60305,"6,076",247
60401,"4,681",254
60402,"31,056","3,546"
60403,"7,732",595
60404,"7,732",476
60406,"12,455","1,233"
60407,519,30
60408,"2,290",155
60409,"17,278","1,416"
60410,"4,209",328
60411,"30,140","2,250"
60415,"6,629",531
60416,"3,152",221
60417,"10,333",511
60418,"3,837",337
60419,"13,432",829
60420,"1,810",90
60421,"1,088",58
60422,"4,873",280
60423,"11,967","1,019"
60424,640,41
60425,"5,130",368
60426,"11,688","1,023"
60428,"5,162",456
60429,"7,510",518
60430,"9,792",595
60431,"10,375",826
60432,"7,737",958
60433,"6,996",742
60434,"2,263",313
60435,"23,710","1,852"
60436,"8,215",721
60438,"13,256","1,185"
60439,"12,253",692
60440,"27,007","1,910"
60441,"11,330",941
60442,"3,398",259
60443,"10,338",870
60444,459,24
60445,"9,993",637
60446,"18,041","1,443"
60447,"4,429",286
60448,"8,266",590
60449,"3,531",245
60450,"6,438",513
60451,"11,984",853
60452,"10,053",883
60453,"27,714","2,266"
60454,65,9
60455,"8,266",817
60456,"1,733",129
60457,"5,387",461
60458,"6,082",493
60459,"11,429","1,304"
60460,675,22
60461,"2,372",143
60462,"17,083","1,363"
60463,"8,956",579
60464,"3,954",281
60465,"6,414",742
60466,"11,181",904
60467,"10,666",789
60468,"2,274",165
60469,"2,415",292
60470,237,11
60471,"7,034",460
60472,"2,431",147
60473,"13,752",948
60474,245,16
60475,"3,565",299
60476,"1,174",101
60477,"14,705","1,101"
60478,"9,485",649
60479,145,7
60480,"2,392",162
60481,"6,137",285
60482,"3,239",312
60484,"2,849",253
60487,"9,426",778
60490,"8,991",496
60491,"9,027",712
60501,"4,576",659
60502,"8,568",485
60503,"5,578",315
60504,"14,911","1,035"
60505,"29,966","3,483"
60506,"27,773","2,373"
60507,153,13
60510,"13,612",685
60511,611,19
60512,432,22
60513,"10,482",556
60514,"3,942",238
60515,"10,969",532
60516,"11,710",557
60517,"13,068",835
60518,905,44
60520,"1,038",55
60521,"8,845",504
60523,"6,841",289
60525,"21,001",993
60526,"10,026",314
60527,"16,880",877
60530,268,9
60531,590,36
60532,"11,824",509
60534,"4,799",476
60537,185,15
60538,"11,136",914
60539,253,20
60540,"17,187",693
60541,811,48
60542,"8,322",542
60543,"14,445",919
60544,"13,635",766
60545,"5,134",436
60546,"12,141",466
60548,"5,593",384
60549,202,9
60550,748,23
60551,"1,158",99
60552,"1,415",73
60553,167,14
60554,"4,710",264
60555,"5,997",399
60556,599,26
60558,"6,251",341
60559,"11,112",741
60560,"10,421",595
60561,"9,037",484
60563,"19,665",809
60564,"16,545",836
60565,"15,390",682
60567,136,6
60585,"8,818",562
60586,"17,872","1,472"
60598,63,7
60601,"9,473",320
60602,"1,120",35
60603,632,18
60604,763,43
60605,"15,671",613
60606,"3,537",107
60607,"20,540","1,043"
60608,"44,772","3,474"
60609,"32,969","3,249"
60610,"25,296","1,043"
60611,"21,575",749
60612,"23,101","1,287"
60613,"30,436","1,254"
60614,"47,683","1,785"
60615,"26,521",832
60616,"30,708","1,227"
60617,"37,942","2,996"
60618,"50,435","3,101"
60619,"30,259","1,774"
60620,"29,943","2,133"
60621,"12,929",929
60622,"38,650","1,728"
60623,"38,032","5,519"
60624,"16,680","1,455"
60625,"40,688","2,880"
60626,"41,570","1,771"
60628,"29,546","2,139"
60629,"50,013","7,298"
60630,"25,992","1,931"
60631,"18,276",975
60632,"40,731","6,165"
60633,"9,392",787
60634,"40,299","3,591"
60636,"13,782","1,347"
60637,"42,276","1,197"
60638,"27,091","3,095"
60639,"46,250","6,122"
60640,"47,858","1,676"
60641,"41,312","3,445"
60642,"13,611",624
60643,"32,191","1,672"
60644,"26,613","1,919"
60645,"28,224","1,833"
60646,"14,427",839
60647,"58,400","3,217"
60649,"23,676","1,401"
60650,167,13
60651,"29,673","3,180"
60652,"20,780","2,260"
60653,"20,082","1,001"
60654,"11,951",614
60655,"15,284","1,090"
60656,"12,669",974
60657,"41,447","1,569"
60659,"16,627","1,489"
60660,"21,845","1,009"
60661,"5,797",268
60680,506,19
60706,"13,627","1,027"
60707,"23,667","1,902"
60712,"9,202",491
60714,"20,683","1,469"
60803,"8,003",809
60804,"38,751","6,137"
60805,"9,637",675
60827,"9,643",715
60901,"24,913","1,709"
60910,306,7
60911,738,42
60912,185,14
60913,640,27
60914,"17,250",952
60915,"6,911",301
60917,263,14
60918,341,9
60919,210,13
60921,575,24
60922,"1,186",71
60924,713,51
60927,"1,950",89
60928,290,22
60929,295,7
60930,"1,442",22
60931,233,18
60935,430,38
60936,"2,051",44
60938,"1,792",91
60940,"1,253",92
60941,981,45
60942,"3,119",139
60944,60,6
60946,153,7
60948,715,20
60949,440,12
60950,"9,690",403
60951,405,10
60952,266,6
60953,778,37
60954,"4,435",158
60955,773,42
60957,"2,776",85
60958,953,65
60959,553,61
60960,395,18
60961,317,11
60962,209,9
60963,825,29
60964,"2,351",118
60966,614,16
60970,"2,954",84
60973,185,10
61001,329,28
61006,463,44
61007,157,9
61008,"16,313","1,588"
61010,"5,231",261
61011,"1,203",84
61012,778,67
61013,248,19
61014,238,20
61015,272,18
61016,"2,171",219
61018,326,27
61019,"1,187",65
61020,"1,121",88
61021,"8,547",630
61024,976,45
