Zip,Tested,Positive_Cases
60002,3240,182
60004,16184,538
60005,8344,356
60007,7014,499
60008,7297,484
60010,9036,390
60012,1792,134
60013,4062,248
60014,8408,555
60015,6796,303
60016,15047,1392
60018,8886,835
60020,2135,88
60021,783,48
60022,2029,59
60025,9983,593
60026,5567,230
60029,177,17
60030,7589,359
60031,9288,566
60033,2882,364
60034,342,17
60035,9844,367
60040,1645,190
60041,1762,87
60042,1408,93
60043,618,26
60044,3342,142
60045,5167,172
60046,6636,406
60047,11568,696
60048,6102,283
60050,6023,370
60051,4128,212
60053,6922,418
60056,11913,875
60060,7291,659
60061,5465,288
60062,13510,474
60064,4102,798
60067,11656,460
60068,9295,487
60069,4589,131
60070,4321,340
60071,652,32
60073,14871,1664
60074,7692,661
60076,10041,732
60077,7206,539
60079,187,15
60081,1406,94
60083,2247,166
60084,3548,244
60085,21210,3124
60087,7717,965
60088,1395,514
60089,8909,459
60090,10319,1032
60091,6389,251
60093,5037,242
60096,1179,92
60097,1768,92
60098,7705,581
60099,7599,823
60101,8717,1068
60102,5434,385
60103,8658,531
60104,5445,609
60106,6577,648
60107,9481,900
60108,8170,485
60109,420,18
60110,7472,1046
60112,820,58
60115,8660,497
60118,2977,150
60119,1920,91
60120,11765,1715
60123,12444,1228
60124,4635,290
60126,12729,645
60130,7219,237
60131,4331,496
60133,9531,1034
60134,6169,351
60135,1309,90
60136,1406,113
60137,9296,429
60139,8088,866
60140,3208,206
60141,1366,26
60142,5269,250
60143,2751,259
60145,328,20
60146,449,26
60148,11818,679
60150,289,12
60151,644,29
60152,2031,120
60153,6134,692
60154,4723,288
60155,1938,234
60156,4699,328
60157,486,27
60160,6569,981
60162,3216,218
60163,1384,153
60164,8748,736
60165,1114,222
60168,42,7
60169,6958,567
60171,2496,192
60172,5333,368
60173,2188,164
60174,7809,434
60175,5750,354
60176,2351,276
60177,5279,501
60178,3811,174
60180,227,7
60181,6332,468
60184,443,30
60185,8911,1004
60187,9198,276
60188,9818,761
60189,7083,282
60190,3101,125
60191,3000,293
60192,2679,130
60193,8943,449
60194,5978,259
60195,737,33
60201,11913,429
60202,9725,544
60203,1261,46
60301,856,45
60302,10068,371
60304,4826,143
60305,3110,122
60401,1917,76
60402,17417,2031
60403,4516,358
60404,4001,233
60406,7085,760
60408,1207,52
60409,10913,961
60410,2253,133
60411,15163,1401
60415,3619,344
60416,1394,74
60417,4162,263
60418,1616,178
60419,7243,592
60420,848,24
60421,569,28
60422,2876,167
60423,5916,359
60424,306,14
60425,3206,235
60426,7540,661
60428,3321,317
60429,4865,382
60430,5602,380
60431,5973,396
60432,4752,688
60433,4398,465
60434,1867,239
60435,13000,1064
60436,4518,419
60438,7566,658
60439,5417,268
60440,15116,1220
60441,5644,431
60442,1655,98
60443,6315,572
60444,218,9
60445,4992,310
60446,9908,800
60447,2355,119
60448,4028,262
60449,2069,133
60450,3512,194
60451,5391,337
60452,5445,395
60453,14871,1335
60455,5154,544
60456,904,72
60457,3232,240
60458,3205,290
60459,6522,711
60461,1465,104
60462,9343,653
60463,3582,337
60464,2036,112
60465,3435,476
60466,6854,652
60467,4972,362
60468,1181,71
60469,1389,157
60471,3901,328
60472,1394,109
60473,8219,673
60475,2038,139
60476,716,43
60477,7642,504
60478,5900,498
60480,1308,74
60481,2680,109
60482,1863,165
60484,1739,186
60487,4820,376
60490,4976,253
60491,3860,313
60501,2672,394
60502,4683,261
60503,3012,137
60504,8409,569
60505,17885,2430
60506,16321,1518
60507,87,9
60510,6840,282
60511,325,8
60512,229,10
60513,5570,295
60514,2187,124
60515,5826,239
60516,6048,277
60517,6995,415
60518,448,22
60520,515,22
60521,4578,295
60523,2878,168
60525,10832,571
60526,5373,174
60527,8606,489
60531,290,12
60532,6230,241
60534,2807,286
60537,107,6
60538,6273,485
60540,9329,295
60541,431,20
60542,4800,298
60543,8171,472
60544,6810,373
60545,2915,242
60546,6623,259
60548,3183,202
60550,344,6
60551,581,43
60552,755,30
60554,2365,103
60555,3185,199
60556,267,9
60558,3549,170
60559,5604,509
60560,4738,248
60561,5089,242
60563,10353,327
60564,8928,423
60565,8579,370
60585,4768,248
60586,10152,766
