Zip,Tested,Positive_Cases
60002,"4,616",256
60004,"22,815",756
60005,"12,613",491
60007,"10,761",645
60008,"9,971",599
60010,"13,923",611
60012,"3,224",160
60013,"5,952",319
60014,"12,536",754
60015,"10,432",385
60016,"21,526","1,632"
60018,"14,070","1,004"
60020,"3,046",134
60021,"1,129",60
60022,"3,067",85
60025,"14,919",732
60026,"7,355",281
60029,263,21
60030,"11,094",502
60031,"13,355",768
60033,"4,634",496
60034,561,24
60035,"14,513",454
60040,"3,248",236
60041,"2,503",131
60042,"2,024",119
60043,949,39
60044,"5,671",198
60045,"8,253",246
60046,"9,590",542
60047,"16,425",856
60048,"9,759",391
60050,"8,865",448
60051,"6,115",302
60053,"10,767",521
60056,"17,344","1,103"
60060,"10,412",823
60061,"8,094",388
60062,"22,058",607
60064,"5,864","1,298"
60067,"18,315",706
60068,"13,917",672
60069,"6,549",175
60070,"6,713",421
60071,997,51
60072,239,8
60073,"20,084","1,995"
60074,"11,512",873
60076,"13,852",855
60077,"11,158",648
60079,620,17
60081,"2,154",138
60083,"3,320",211
60084,"5,935",308
60085,"30,723","3,631"
60087,"10,720","1,173"
60088,"2,210",546
60089,"13,363",584
60090,"15,834","1,231"
60091,"9,354",339
60093,"7,534",322
60096,"1,658",123
60097,"2,762",136
60098,"11,216",699
60099,"10,361","1,023"
60101,"12,050","1,348"
60102,"8,049",553
60103,"13,935",802
60104,"7,341",701
60106,"8,760",769
60107,"13,630","1,201"
60108,"12,581",633
60109,501,20
60110,"10,406","1,285"
60112,"1,429",85
60115,"16,560",936
60118,"4,339",239
60119,"3,072",136
60120,"15,740","2,108"
60121,176,7
60123,"18,136","1,562"
60124,"7,004",421
60126,"19,682","1,000"
60130,"10,116",311
60131,"6,086",639
60133,"13,783","1,281"
60134,"9,866",522
60135,"2,095",128
60136,"2,112",152
60137,"14,261",614
60139,"11,349","1,063"
60140,"4,916",307
60141,"1,630",32
60142,"8,390",379
60143,"4,138",330
60145,559,30
60146,786,46
60148,"19,381",906
60150,475,18
60151,"1,078",46
60152,"3,228",181
60153,"8,465",805
60154,"6,557",374
60155,"2,795",271
60156,"6,964",447
60157,753,42
60160,"9,375","1,180"
60161,64,6
60162,"4,437",250
60163,"1,989",201
60164,"13,076",876
60165,"1,452",253
60168,65,7
60169,"9,953",720
60171,"3,518",260
60172,"7,772",512
60173,"3,324",231
60174,"12,811",607
60175,"11,380",473
60176,"3,318",357
60177,"9,000",669
60178,"6,330",251
60180,374,15
60181,"9,648",607
60184,695,44
60185,"13,068","1,192"
60187,"15,642",400
60188,"14,339",990
60189,"10,856",399
60190,"4,569",170
60191,"4,338",407
60192,"4,137",185
60193,"14,167",645
60194,"8,887",334
60195,"1,143",53
60201,"19,307",568
60202,"16,499",618
60203,"1,831",59
60301,"1,257",60
60302,"15,157",485
60304,"7,256",205
60305,"4,808",177
60401,"3,306",169
60402,"24,563","2,636"
60403,"6,292",452
60404,"6,386",361
60406,"9,717",927
60407,366,12
60408,"1,775",95
60409,"14,101","1,116"
60410,"3,285",220
60411,"22,557","1,731"
60415,"5,087",448
60416,"2,350",143
60417,"7,174",360
60418,"2,982",235
60419,"10,455",682
60420,"1,330",40
60421,839,43
60422,"3,911",204
60423,"8,977",550
60424,463,25
60425,"4,158",283
60426,"9,834",820
60428,"4,290",371
60429,"6,356",431
60430,"7,968",448
60431,"8,269",576
60432,"6,383",777
60433,"5,697",552
60434,"2,079",301
60435,"18,902","1,387"
60436,"6,335",523
60438,"10,806",909
60439,"9,083",443
60440,"21,155","1,491"
60441,"8,566",646
60442,"2,550",161
60443,"8,521",681
60444,340,13
60445,"7,622",447
60446,"14,256","1,078"
60447,"3,447",192
60448,"6,180",374
60449,"2,856",176
60450,"4,719",327
60451,"8,955",526
60452,"7,807",617
60453,"21,467","1,802"
60454,54,8
60455,"6,425",651
60456,"1,311",99
60457,"4,447",356
60458,"4,811",395
60459,"9,071",986
60460,470,10
60461,"1,957",117
60462,"13,264",931
60463,"6,112",424
60464,"3,017",180
60465,"4,719",601
60466,"9,155",734
60467,"7,875",519
60468,"1,762",102
60469,"1,882",212
60470,168,7
60471,"5,088",391
60472,"2,041",128
60473,"10,897",751
60474,176,7
60475,"2,844",204
60476,961,72
60477,"11,366",790
60478,"7,860",545
60479,105,6
60480,"1,874",118
60481,"4,170",183
60482,"2,614",235
60484,"2,340",213
60487,"7,252",540
60490,"7,076",355
60491,"6,670",446
60501,"3,627",513
60502,"6,859",347
60503,"4,381",208
60504,"11,832",714
60505,"23,699","2,767"
60506,"22,482","1,791"
60507,127,11
60510,"10,588",397
60511,493,15
60512,339,15
60513,"8,264",398
60514,"3,125",182
60515,"8,552",373
60516,"8,935",399
60517,"10,348",591
60518,703,32
60520,766,35
60521,"6,817",405
60523,"4,901",213
60525,"15,671",746
60526,"6,926",227
60527,"13,286",643
60531,452,27
60532,"8,987",334
60534,"3,819",348
60537,143,10
60538,"8,759",633
60539,216,6
60540,"13,867",480
60541,609,23
60542,"6,620",370
60543,"11,560",645
60544,"10,700",524
60545,"3,978",319
60546,"9,768",339
60548,"4,307",267
60550,623,15
60551,877,59
60552,"1,084",46
60553,123,7
60554,"3,634",153
60555,"4,678",270
60556,469,17
60558,"4,993",266
60559,"8,001",597
60560,"7,632",346
60561,"7,238",345
60563,"15,461",508
60564,"13,113",634
60565,"12,383",484
60585,"6,861",364
60586,"14,197","1,009"
60598,43,7
60601,"7,182",217
60602,911,23
60603,501,14
60604,615,34
60605,"11,566",405
60606,"2,882",78
60607,"14,902",775
60608,"35,570","2,797"
60609,"26,422","2,664"
60610,"18,355",707
60611,"16,261",491
60612,"18,317","1,017"
60613,"21,867",850
60614,"35,292","1,229"
60615,"18,817",667
60616,"23,073",875
60617,"31,053","2,316"
60618,"39,411","2,357"
60619,"25,569","1,468"
60620,"24,440","1,748"
60621,"10,962",789
60622,"29,104","1,241"
60623,"31,049","4,611"
60624,"13,914","1,268"
60625,"31,307","2,292"
60626,"32,091","1,488"
60628,"24,914","1,761"
60629,"39,637","5,596"
60630,"20,293","1,415"
60631,"14,271",703
60632,"32,660","4,818"
60633,"6,656",570
60634,"32,072","2,687"
60636,"11,512","1,130"
60637,"25,774",973
60638,"21,371","2,228"
60639,"37,755","4,919"
60640,"38,557","1,323"
60641,"32,443","2,606"
60642,"10,231",409
60643,"25,249","1,269"
60644,"22,567","1,667"
60645,"21,159","1,499"
60646,"11,187",623
60647,"44,505","2,375"
60649,"19,592","1,191"
60650,123,6
60651,"24,091","2,619"
60652,"16,510","1,756"
60653,"16,677",804
60654,"8,822",387
60655,"11,655",698
60656,"9,934",677
60657,"30,888","1,042"
60659,"12,590","1,175"
60660,"17,151",797
60661,"4,226",165
60680,372,13
60706,"10,610",762
60707,"18,393","1,395"
60712,"7,149",352
60714,"14,717","1,215"
60803,"6,268",560
60804,"30,934","4,903"
60805,"6,724",472
60827,"8,064",584
60901,"19,205","1,336"
60911,552,17
60912,145,6
60913,473,17
60914,"13,465",657
60915,"5,121",202
60917,200,8
60918,239,8
60919,160,8
60921,376,6
60922,909,47
60924,516,21
60927,"1,571",65
60928,227,10
60929,225,6
60930,"1,246",16
60931,168,9
60935,309,21
60936,"1,367",28
60938,"1,598",80
60940,993,54
60941,716,20
60942,"2,209",47
60948,480,6
60950,"8,060",302
60951,332,8
60953,593,15
60954,"3,444",115
60955,611,32
60957,"1,810",52
60958,796,49
60959,301,11
60960,278,6
60961,241,6
60963,620,15
