Zip,Tested,Positive_Cases
60002,2991,173
60004,14366,483
60005,7401,324
60007,6301,448
60008,6655,465
60010,8125,354
60012,1626,128
60013,3629,233
60014,7615,535
60015,6110,290
60016,13710,1332
60018,7720,798
60020,1901,81
60021,703,42
60022,1829,56
60025,9010,557
60026,5261,217
60029,163,12
60030,6870,327
60031,8487,520
60033,2638,337
60034,297,6
60035,8973,360
60040,1524,187
60041,1581,82
60042,1283,83
60043,536,23
60044,3021,133
60045,4637,160
60046,6037,376
60047,10628,655
60048,5556,268
60050,5450,348
60051,3731,198
60053,6073,400
60056,10763,830
60060,6577,603
60061,4933,269
60062,12132,451
60064,3760,749
60067,10226,406
60068,8285,435
60069,4239,123
60070,3868,322
60071,584,25
60073,13629,1548
60074,6887,627
60076,9095,688
60077,6610,516
60079,177,14
60081,1277,82
60083,2091,159
60084,3075,232
60085,19555,3024
60087,7138,928
60088,1294,461
60089,7950,425
60090,9371,990
60091,5730,235
60093,4497,227
60096,1094,87
60097,1601,83
60098,7129,540
60099,7047,784
60101,7937,1008
60102,4926,351
60103,7763,484
60104,4942,567
60106,5997,629
60107,8661,840
60108,7437,454
60109,408,15
60110,6795,975
60112,722,52
60115,7802,456
60118,2687,128
60119,1694,84
60120,10773,1664
60123,11369,1158
60124,4143,272
60126,11293,590
60130,6539,224
60131,3927,471
60133,8503,965
60134,5309,326
60135,1154,90
60136,1267,105
60137,8198,391
60139,7371,831
60140,2873,189
60141,1288,24
60142,4702,217
60143,2500,242
60145,288,15
60146,400,23
60148,10466,622
60150,252,11
60151,560,29
60152,1828,111
60153,5604,669
60154,4333,272
60155,1781,220
60156,4236,305
60157,405,21
60160,5964,921
60162,2997,205
60163,1224,138
60164,7966,690
60165,1025,214
60169,6367,540
60171,2279,181
60172,4792,333
60173,1934,156
60174,6816,378
60175,4694,315
60176,2120,252
60177,4801,464
60178,3344,158
60180,204,7
60181,5611,428
60184,374,19
60185,7764,952
60187,8000,252
60188,8845,693
60189,6205,252
60190,2820,113
60191,2749,280
60192,2362,114
60193,7960,400
60194,5378,244
60195,651,29
60201,10746,416
60202,8643,526
60203,1135,46
60301,741,42
60302,9191,340
60304,4332,131
60305,2763,113
60401,1792,75
60402,15943,1888
60403,4093,321
60404,3632,207
60406,6567,722
60408,1084,42
60409,10090,919
60410,2043,120
60411,14184,1335
60415,3348,311
60416,1237,61
60417,3869,240
60418,1460,164
60419,6820,578
60420,683,19
60421,503,22
60422,2611,155
60423,5327,329
60424,269,12
60425,2996,227
60426,7058,644
60428,3112,305
60429,4517,354
60430,5156,362
60431,5445,364
60432,4254,629
60433,4118,428
60434,1785,235
60435,11839,967
60436,4083,362
60438,6909,619
