Zip,Tested,Positive_Cases
60002,2523,152
60004,11578,438
60005,6103,289
60007,5157,409
60008,5541,429
60010,6393,297
60012,1339,114
60013,2840,198
60014,6195,475
60015,4839,243
60016,11602,1269
60018,6846,748
60020,1594,71
60021,559,35
60022,1399,51
60025,7504,507
60026,4472,209
60029,146,12
60030,5683,295
60031,7079,467
60033,2274,288
60034,249,6
60035,7352,337
60040,1322,186
60041,1293,67
60042,1036,70
60043,423,20
60044,2313,131
60045,3826,153
60046,4704,321
60047,9095,623
60048,4506,226
60050,4499,312
60051,3037,181
60053,4998,368
60056,8932,765
60060,5525,550
60061,4038,243
60062,10329,414
60064,3137,716
60067,8232,346
60068,6970,401
60069,3558,117
60070,3291,300
60071,455,22
60073,11400,1343
60074,5706,584
60076,7474,628
60077,5666,474
60079,156,14
60081,1032,70
60083,1707,136
60084,2267,214
60085,16687,2798
60087,6158,848
60088,1028,376
60089,6513,383
60090,7548,932
60091,4479,208
60093,3605,210
60096,900,70
60097,1314,67
60098,6016,481
60099,6054,709
60101,6859,939
60102,3902,282
60103,6344,412
60104,4312,514
60106,5350,598
60107,7274,760
60108,6066,412
60109,382,13
60110,5368,863
60112,567,44
60115,6170,402
60118,2064,113
60119,1270,71
60120,9191,1560
60123,9409,1073
60124,3237,226
60126,9366,537
60130,5461,205
60131,3395,422
60133,7120,877
60134,4097,267
60135,926,77
60136,1027,96
60137,6360,315
60139,6237,766
60140,2290,151
60141,1208,24
60142,3787,188
60143,2155,220
60145,233,13
60146,313,16
60148,8528,549
60150,202,7
60151,439,25
60152,1533,96
60153,4867,614
60154,3717,254
60155,1535,206
60156,3344,245
60157,330,18
60160,5238,846
60162,2592,193
60163,1020,117
60164,6557,611
60165,914,200
60169,5307,489
60171,1882,158
60172,4010,292
60173,1556,137
60174,5327,291
60175,3067,198
60176,1768,217
60177,3911,400
60178,2553,127
60180,169,7
60181,4526,354
60184,288,13
60185,6550,878
60187,6069,221
60188,7365,635
60189,4866,193
60190,2312,98
60191,2354,257
60192,1827,98
60193,6547,358
60194,4056,219
60195,526,28
60201,9027,383
60202,7080,488
60203,917,43
60301,624,39
60302,7548,306
60304,3476,108
60305,2265,105
60401,1565,69
60402,13618,1690
60403,3512,282
60404,3081,175
60406,5519,644
60408,936,31
60409,8764,835
60410,1686,89
60411,12562,1229
60415,2930,277
60416,979,41
60417,3384,222
60418,1244,154
60419,5999,537
60420,586,16
60421,412,18
60422,2197,140
60423,4370,279
60424,225,8
60425,2693,210
60426,6276,598
60428,2745,280
60429,3955,317
60430,4287,329
60431,4702,309
60432,3691,554
60433,3709,382
60434,543,189
60435,10350,859
60436,3579,312
60438,5762,556
60439,3894,179
60440,12010,1041
60441,4110,306
60442,1168,70
60443,5077,481
60445,3687,247
60446,7719,664
60447,1736,75
60448,2948,215
60449,1593,102
60450,2871,125
60451,3971,255
60452,4212,317
60453,11229,1052
60455,4017,451
60456,711,61
60457,2567,188
60458,2353,225
60459,5226,562
60461,1141,86
60462,7013,510
60463,2739,293
60464,1547,88
60465,2591,361
60466,5540,584
60467,3595,281
60468,860,51
60469,1101,136
60471,3180,280
60472,1163,86
60473,6673,555
60475,1612,122
60476,582,36
60477,5662,381
60478,4664,438
60480,997,56
60481,1977,65
60482,1441,144
60484,1374,155
60487,3461,253
60490,3741,208
60491,2754,232
60501,2188,349
60502,3136,183
60503,2130,107
60504,6151,455
60505,13939,2247
60506,12637,1315
60507,67,6
60510,4823,210
60512,170,7
60513,4063,242
60514,1676,94
60515,4295,171
60516,4502,211
60517,5342,320
60518,320,17
60520,369,16
60521,3488,259
60523,1970,133
60525,8054,443
60526,4464,141
60527,6587,383
60531,215,10
60532,4604,202
60534,2116,220
60538,4687,402
60540,6609,213
60541,332,16
60542,3410,256
60543,6057,400
60544,5271,278
60545,2215,202
60546,5067,210
60548,2583,166
60551,436,32
60552,564,21
60554,1693,84
60555,2306,169
60558,2680,132
60559,4400,416
60560,3495,199
60561,3886,183
60563,7555,266
60564,6256,319
60565,6048,273
60585,3532,180
60586,7612,564
60601,2512,116
60602,484,18
60603,250,8
60604,313,27
60605,5932,286
60606,1705,50
60607,6219,551
60608,18274,2072
60609,14801,2106
60610,8721,408
60611,8148,282
60612,9572,826
60613,10189,545
60614,15445,745
60615,9325,535
60616,11813,611
60617,18978,1642
60618,20641,1641
60619,16085,1181
60620,15292,1414
60621,7119,647
60622,13258,845
60623,19089,3837
60624,8300,1028
60625,17366,1699
60626,17613,1263
60628,14976,1400
60629,22882,4007
60630,10796,964
60631,7817,442
60632,18494,3678
60633,4193,405
