Zip,Tested,Positive_Cases
53142,106,6
60002,424,60
60004,1683,168
60005,507,86
60007,613,123
60008,478,154
60010,496,51
60012,168,58
60013,291,51
60014,695,95
60015,639,116
60016,2022,688
60018,912,284
60020,182,21
60021,76,10
60022,198,23
60025,1135,222
60026,390,92
60030,613,93
60031,815,178
60033,263,68
60035,880,165
60040,145,52
60041,147,24
60042,109,17
60043,92,14
60044,285,60
60045,500,95
60046,571,103
60047,497,96
60048,456,72
60050,535,113
60051,365,57
60053,735,169
60056,1253,339
60060,738,229
60061,445,97
60062,1262,210
60064,665,359
60067,599,89
60068,827,179
60069,210,43
60070,380,111
60071,52,6
60073,1234,373
60074,810,194
60076,1376,300
60077,1142,250
60081,138,29
60083,200,56
60084,246,97
60085,2601,1378
60087,842,356
60088,73,35
60089,666,135
60090,1064,336
60091,763,110
60093,605,102
60096,103,19
60097,177,22
60098,622,177
60099,792,289
60101,1089,367
60102,434,70
60103,711,127
60104,867,264
60106,953,284
60107,897,255
60108,1026,128
60109,259,57
60110,614,235
60112,74,15
60115,552,58
60118,187,34
60119,156,17
60120,1039,441
60123,898,270
60124,271,39
60126,1018,156
60130,523,73
60131,697,198
60133,936,330
60134,376,79
60135,104,16
60136,113,25
60137,620,78
60139,982,279
60140,273,40
60141,163,6
60142,464,46
60143,416,86
60148,992,156
60152,180,34
60153,1083,277
60154,670,121
60155,357,114
60156,423,64
60157,38,6
60160,1074,359
60162,366,92
60163,187,50
60164,1222,254
60165,222,104
60169,685,190
60171,340,63
60172,495,131
60173,175,40
60174,710,64
60175,374,38
60176,339,75
60177,387,91
60178,270,21
60181,630,134
60185,911,298
60187,555,64
60188,1002,250
60189,470,55
60190,303,21
60191,343,87
60192,225,27
60193,626,117
60194,360,66
60195,62,8
60201,1440,216
60202,1225,213
60203,133,20
60301,96,16
60302,992,138
60304,476,51
60305,298,35
60401,214,32
60402,2641,743
60403,612,99
60404,511,73
60406,953,246
60408,96,12
60409,1634,360
60410,252,21
60411,2569,569
60415,431,132
60417,526,100
60418,251,61
60419,1121,241
60422,396,63
60423,603,97
60425,553,88
60426,1367,289
60428,739,141
60429,985,163
60430,867,200
60431,763,115
60432,589,151
60433,521,147
60434,75,133
60435,1903,411
60436,625,108
60438,1042,229
60439,468,56
60440,1956,512
60441,735,132
60442,195,29
60443,1134,261
60445,561,92
60446,1262,272
60447,295,23
60448,428,92
60449,345,55
60450,266,21
60451,526,68
60452,688,127
60453,1596,425
60455,835,206
60456,133,29
60457,308,84
60458,433,68
60459,823,230
60461,251,42
60462,921,166
60463,437,142
60464,183,27
60465,433,107
60466,1409,376
60467,518,104
60468,94,19
60469,187,36
60471,686,147
60472,265,47
60473,1231,263
60475,315,55
60476,85,13
60477,867,148
60478,1104,225
60480,139,21
60481,196,15
60482,282,58
60484,319,70
60487,540,89
60490,587,96
60491,452,93
60501,418,147
60502,295,37
60503,204,29
60504,638,132
60505,1408,634
60506,1511,384
60510,449,51
60513,667,87
60514,244,27
60515,443,48
60516,489,72
60517,718,129
60521,603,159
60523,316,56
60525,1077,166
60526,458,46
60527,991,162
60532,452,75
60534,349,80
60538,472,109
60540,749,68
60542,357,49
60543,538,107
60544,734,101
60545,251,68
60546,531,92
60548,162,23
60551,53,16
60554,164,22
60555,283,56
60558,254,19
60559,621,178
60560,306,47
60561,555,76
60563,730,99
60564,657,84
60565,637,111
60585,383,49
60586,1135,193
60601,419,62
60602,65,7
60604,54,10
60605,915,137
60606,267,40
60607,1183,319
60608,3208,966
60609,2519,905
60610,1137,160
60611,1243,104
60612,2240,438
60613,1314,281
60614,2037,365
60615,1657,263
60616,1748,279
60617,3200,641
60618,2777,659
60619,2923,653
60620,3192,783
60621,1288,356
60622,1782,386
60623,3906,1764
60624,1873,513
60625,2557,811
60626,2070,618
60628,2808,717
60629,4090,1646
60630,1904,441
60631,1325,156
60632,3499,1525
60633,1184,183
60634,3746,827
60636,1259,439
60637,2295,377
60638,2607,684
60639,4262,1740
60640,2179,549
60641,2587,730
60642,619,97
60643,2650,545
60644,2556,746
60645,2363,707
60646,1335,239
60647,2729,703
60649,2277,534
60651,2736,898
60652,1769,516
60653,1633,333
60654,562,106
60655,1350,192
60656,1123,162
60657,1746,232
60659,1414,457
60660,1073,262
60661,251,28
60706,1011,216
60707,1938,466
60712,506,117
60714,1478,472
60803,661,141
60804,3917,1485
60805,570,163
60827,1052,223
60901,1363,250
60914,703,71
60915,292,29
60922,68,8
60927,99,36
60950,267,22
60954,244,13
60955,20,7
60958,64,15
60964,90,12
61008,450,151
61016,106,17
61021,453,42
61032,322,68
61064,49,9
61065,123,13
61068,739,101
61071,125,23
61072,103,13
61073,184,13
61080,93,14
61081,226,54
61084,24,6
61101,576,88
61102,483,93
61103,515,72
61104,400,107
61107,441,50
61108,506,103
61109,500,88
61111,292,23
61114,200,32
61115,281,26
61201,508,124
61235,40,8
61240,60,6
61241,99,13
61244,373,126
61252,50,8
61254,169,7
61264,144,14
61265,689,152
61270,78,6
61275,45,7
61282,118,31
61341,116,21
61342,103,14
61350,238,9
61356,123,6
61401,602,53
61410,36,6
61443,175,13
61455,279,37
61462,243,85
61525,102,6
61548,115,6
61554,472,14
61603,400,19
61604,573,24
61605,315,9
61610,57,6
61611,320,18
61614,416,38
61615,349,18
61701,867,37
61704,677,18
61705,251,8
61761,764,31
61764,187,10
61801,460,20
61802,566,30
61820,494,33
61821,665,30
61822,537,29
61832,387,14
61853,272,11
61866,468,53
61874,173,7
61910,58,6
61920,172,10
61938,208,9
61953,107,9
62002,261,58
62010,60,9
62024,42,7
62025,417,100
62034,152,45
62035,99,13
62040,345,62
62052,57,12
62056,137,12
62060,48,14
62062,137,6
62069,58,8
62088,191,6
62090,13,7
62095,83,10
62201,45,12
62203,62,24
62204,55,30
62205,72,30
62206,255,59
62207,73,33
62208,142,39
62220,159,63
62221,189,52
62223,109,38
62226,405,81
62230,60,6
62231,220,63
62232,43,7
62233,262,74
62234,226,33
62236,102,36
62239,22,10
62249,88,10
62254,72,19
62257,38,7
62258,67,14
62265,117,9
62269,215,54
62272,106,41
62274,82,9
62278,83,14
62285,32,6
62286,165,26
62288,112,30
62294,82,16
62295,13,6
62298,143,36
62301,375,19
62305,102,15
62448,204,37
62454,102,7
62471,93,16
62521,535,79
62522,107,22
62526,241,23
62565,53,9
62568,208,24
62618,389,47
62629,246,9
62650,361,21
62656,354,7
62664,65,9
62684,255,60
62702,828,46
62703,638,39
62704,771,30
62707,156,11
62711,292,15
62801,474,48
62832,193,14
62864,513,76
62901,483,88
62902,66,12
62906,182,28
62907,41,12
62918,135,9
62920,76,18
62948,196,6
62959,454,22
62966,304,38
62992,49,19
