Zip,Tested,Positive_Cases
46324,90,6
53142,116,6
60002,461,65
60004,1757,182
60005,540,95
60007,662,134
60008,715,165
60010,539,56
60012,184,62
60013,306,54
60014,740,105
60015,674,123
60016,2142,722
60018,988,312
60020,198,22
60021,78,10
60022,207,23
60025,1218,231
60026,410,93
60030,676,102
60031,936,191
60033,287,79
60035,919,171
60040,176,59
60041,157,25
60042,112,19
60043,94,14
60044,312,61
60045,534,96
60046,619,116
60047,541,110
60048,492,76
60050,598,118
60051,395,64
60053,779,183
60056,1332,364
60060,811,244
60061,478,104
60062,1335,220
60064,746,393
60067,625,95
60068,881,185
60069,220,45
60070,413,118
60071,54,7
60073,1411,437
60074,857,208
60076,1467,320
60077,1206,262
60079,23,9
60081,149,30
60083,229,62
60084,269,103
60085,3021,1504
60087,1018,393
60088,77,37
60089,716,144
60090,1141,358
60091,788,111
60093,622,106
60096,116,20
60097,196,25
60098,697,202
60099,919,314
60101,1207,402
60102,466,73
60103,766,136
60104,940,276
60106,1018,303
60107,1013,277
60108,1101,138
60109,267,11
60110,710,270
60112,83,15
60115,625,64
60118,209,38
60119,168,17
60120,1189,504
60123,1007,306
60124,296,44
60126,1098,160
60130,574,80
60131,755,208
60133,1036,356
60134,407,83
60135,121,19
60136,125,27
60137,677,83
60139,1056,304
60140,298,47
60141,174,7
60142,496,46
60143,437,93
60146,24,6
60148,1074,162
60152,190,37
60153,1168,290
60154,722,127
60155,377,116
60156,457,71
60157,43,6
60160,1199,388
60162,393,95
60163,211,54
60164,1329,290
60165,244,111
60169,738,212
60171,371,65
60172,539,134
60173,192,44
60174,785,73
60175,410,39
60176,372,83
60177,452,154
60178,291,22
60181,685,141
60185,1027,322
60187,602,72
60188,1102,272
60189,520,54
60190,318,23
60191,387,96
60192,238,29
60193,683,126
60194,388,70
60195,64,8
60201,1499,222
60202,1304,232
60203,139,21
60301,99,16
60302,1053,141
60304,510,55
60305,317,35
60401,220,32
60402,2950,801
60403,668,113
60404,556,76
60406,1097,272
60408,101,12
60409,1761,371
60410,280,24
60411,2778,612
60415,461,136
60417,576,104
60418,272,63
60419,1223,248
60421,72,6
60422,430,64
60423,663,102
60425,580,93
60426,1505,305
60428,815,150
60429,1059,168
60430,951,204
60431,818,120
60432,653,167
60433,580,159
60434,84,133
60435,2057,433
60436,688,117
60438,1125,237
60439,496,59
60440,2084,540
60441,777,135
60442,207,30
60443,1205,266
60445,619,100
60446,1382,289
60447,310,24
60448,462,92
60449,361,57
60450,273,23
60451,562,68
60452,765,131
60453,1787,486
60455,876,218
60456,157,34
60457,330,88
60458,465,78
60459,916,245
60461,277,46
60462,995,182
60463,462,146
60464,205,30
60465,478,126
60466,1498,394
60467,558,109
60468,106,19
60469,218,36
60471,733,161
60472,292,47
60473,1325,273
60475,339,56
60476,96,14
60477,944,157
60478,1210,242
60480,146,21
60481,203,16
60482,297,58
60484,343,77
60487,595,94
60490,622,102
60491,482,98
60501,465,159
60502,329,43
60503,225,34
60504,700,140
60505,1584,749
60506,1663,412
60510,492,54
60513,731,92
60514,255,28
60515,474,49
60516,527,75
60517,782,135
60521,614,161
60523,349,64
60525,1159,181
60526,505,50
60527,1056,173
60532,487,76
60534,380,86
60538,513,128
60540,804,75
60542,384,56
60543,570,116
60544,778,105
60545,304,70
60546,634,94
60548,190,29
60551,56,16
60552,63,6
60554,185,20
60555,309,60
60558,273,23
60559,690,195
60560,323,48
60561,593,79
60563,795,105
60564,711,88
60565,690,116
60585,408,51
60586,1203,208
60601,442,62
60602,75,8
60603,45,6
60604,63,13
60605,957,138
60606,284,38
60607,1234,323
60608,3622,1070
60609,2759,985
60610,1206,167
60611,1342,105
60612,2386,460
60613,1404,303
60614,2186,383
60615,1748,270
60616,1874,291
60617,3504,678
60618,3001,717
60619,3144,666
60620,3424,811
60621,1407,372
60622,1881,407
60623,4417,1966
60624,2008,538
60625,2744,858
60626,2330,655
60628,3042,756
60629,4607,1811
60630,2044,472
60631,1404,168
60632,3941,1706
60633,1244,195
60634,4064,872
60636,1397,463
60637,2506,397
60638,2819,733
60639,4784,1921
60640,2355,580
60641,2829,793
60642,661,99
60643,2833,565
60644,2851,778
60645,2553,743
60646,1400,253
60647,2956,751
60649,2551,555
60651,3003,963
60652,1942,550
60653,1742,348
60654,590,107
60655,1411,195
60656,1189,169
60657,1802,241
60659,1485,479
