Zip,Tested,Positive_Cases
60002,1074,104
60004,5181,334
60005,2206,185
60007,2129,337
60008,2801,327
60010,1760,120
60012,494,77
60013,925,92
60014,2386,272
60015,1583,178
60016,5580,1018
60018,3095,622
60020,660,37
60021,212,22
60022,420,26
60025,3157,355
60026,1022,136
60029,66,8
60030,2016,177
60031,2628,328
60033,945,186
60035,2416,259
60040,500,173
60041,495,44
60042,359,34
60043,180,19
60044,831,96
60045,1210,113
60046,1661,199
60047,2368,363
60048,1443,143
60050,1821,215
60051,1234,116
60053,1955,275
60056,3760,604
60060,2225,423
60061,1760,169
60062,3281,308
60064,1774,613
60067,2579,208
60068,2471,297
60069,826,86
60070,1347,248
60071,166,11
60073,4679,993
60074,2614,440
60076,3088,490
60077,2514,387
60079,50,11
60081,408,42
60083,750,98
60084,877,176
60085,8289,2350
60087,3055,641
60088,397,55
60089,2260,272
60090,3559,778
60091,1593,151
60093,1358,164
60096,378,38
60097,526,40
60098,2032,301
60099,2783,563
60101,3482,780
60102,1529,151
60103,2539,269
60104,2196,400
60106,2244,502
60107,3369,619
60108,2455,287
60109,301,11
60110,2744,686
60112,275,27
60115,2882,257
60118,816,77
60119,528,36
60120,5025,1288
60123,4362,795
60124,1241,110
60126,2963,259
60130,1827,143
60131,1807,344
60133,3611,720
60134,1434,154
60135,413,32
60136,401,54
60137,2024,144
60139,3080,623
60140,943,88
60141,543,22
60142,1449,98
60143,985,182
60145,102,6
60146,143,8
60148,3355,358
60151,236,17
60152,596,77
60153,2622,503
60154,1765,206
60155,819,169
60156,1323,155
60157,135,13
60160,3080,724
60162,1096,159
60163,503,88
60164,3294,515
60165,587,176
60169,2392,367
60171,861,117
60172,1549,223
60173,640,101
60174,2176,159
60175,1173,89
60176,850,143
60177,1432,250
60178,1089,55
60181,1888,252
60184,118,6
60185,3341,736
60187,1696,125
60188,3060,474
60189,1489,106
60190,725,44
60191,1148,218
60192,672,55
60193,2529,254
60194,1467,153
60195,186,15
60201,3259,319
60202,2842,431
60203,343,29
60301,238,25
60302,2654,213
60304,1108,75
60305,671,53
60401,622,38
60402,7104,1390
60403,1688,202
60404,1443,113
60406,2965,482
60408,264,18
60409,4208,586
60410,731,53
60411,6432,888
60415,1162,190
60416,333,10
60417,1443,157
60418,564,113
60419,2810,392
60420,254,7
60421,193,12
60422,932,82
60423,1642,139
60425,1356,173
60426,3244,464
60428,1553,210
60429,2268,228
60430,2100,279
60431,2221,217
60432,2123,436
60433,1683,292
60434,236,164
60435,5208,668
60436,1917,244
60438,2647,389
60439,1279,94
60440,5899,862
60441,1928,203
60442,509,43
60443,2462,351
60445,1524,150
60446,3768,515
60447,745,57
60448,1163,132
60449,719,71
60450,776,45
60451,1625,114
60452,1994,235
60453,4799,766
60455,1581,295
60456,357,52
60457,892,121
60458,1092,140
60459,2483,411
60461,559,57
60462,2655,322
60463,1187,247
60464,554,47
60465,1219,239
60466,3085,486
60467,1386,168
60468,338,35
60469,602,81
60471,1465,216
60472,604,70
60473,3089,395
60475,751,73
60476,200,17
60477,2488,246
60478,2536,319
60480,404,35
60481,741,28
60482,687,103
60484,712,111
60487,1441,142
60490,1569,138
60491,1100,144
60501,1237,284
60502,1203,97
60503,783,64
60504,2541,340
60505,7881,1958
60506,6137,1064
60510,1635,98
60513,1887,164
60514,647,46
60515,1401,97
60516,1563,114
60517,2251,219
60520,143,9
60521,1320,182
60523,838,106
60525,3030,286
60526,1538,80
60527,2543,233
60532,1889,126
60534,1100,172
60538,2122,308
60540,2287,132
60541,119,9
60542,1378,175
60543,2347,260
60544,2146,177
60545,1094,152
60546,2264,166
60548,807,78
60551,140,23
60552,203,7
60554,674,42
60555,995,130
60558,776,46
60559,2002,319
60560,1326,105
60561,1550,119
60563,2407,185
60564,2090,158
60565,1938,189
60585,1298,101
60586,3335,352
60601,908,72
60602,196,14
60603,102,8
60604,149,21
60605,2072,190
60606,770,42
60607,2371,438
60608,7709,1745
60609,7143,1761
60610,3078,259
60611,3163,157
60612,4570,704
60613,3190,380
60614,5046,501
60615,3906,378
60616,4602,446
60617,8659,1126
60618,7836,1285
60619,8616,901
60620,8158,1104
60621,3449,540
60622,4309,628
60623,10313,3312
60624,4258,861
60625,6875,1393
60626,5430,1045
60628,7141,1076
60629,12257,3240
60630,4860,797
60631,3483,305
60632,9861,3061
60633,1926,261
60634,9269,1433
60636,3543,717
60637,5516,627
60638,6100,1089
60639,12374,3279
60640,5891,790
60641,7618,1480
60642,1528,154
60643,5708,710
60644,6205,1253
60645,5122,1059
60646,2861,370
60647,7244,1335
60649,5578,766
60651,7257,1712
60652,4604,932
60653,4315,528
60654,1283,139
60655,3109,269
60656,2593,282
60657,4547,343
60659,3354,740
60660,2903,429
60661,582,43
60680,88,6
60706,3009,345
60707,4792,773
60712,1303,163
60714,3583,787
60803,1790,260
60804,10507,2872
60805,1616,224
60827,2528,361
60901,3960,578
60911,95,9
60912,37,6
60913,78,6
60914,2136,176
60915,1008,68
60919,30,6
60922,171,12
60927,290,48
60928,40,7
60930,32,6
60938,95,6
60940,181,7
60941,107,6
60950,1238,99
60954,656,34
60955,98,13
60957,299,8
60958,167,22
60964,358,34
60970,424,13
61008,2817,421
61010,283,14
61011,117,10
61012,122,17
61016,360,32
61019,109,6
61020,184,14
61021,1183,83
61032,2337,194
61036,300,11
61041,18,6
61054,184,7
61061,238,10
61063,192,9
61064,127,10
61065,644,56
61068,1319,143
61071,381,39
61072,490,41
61073,964,67
61080,474,50
61081,710,76
61084,101,9
61088,294,11
61101,2326,293
61102,1910,253
61103,2595,282
61104,1717,291
61107,2698,242
61108,2824,392
61109,2377,277
61111,1624,105
61114,1374,100
61115,1452,123
61201,1981,205
61235,86,8
61239,55,7
61240,238,12
61241,319,16
61244,1641,182
61252,155,23
61254,459,8
61256,82,6
61264,473,24
61265,2435,217
61270,182,8
61275,146,10
61282,480,45
61314,28,6
61341,517,41
61342,264,20
61350,686,22
61354,412,6
61356,498,6
61401,1642,92
61410,106,6
61443,463,19
61455,1004,79
61462,682,114
61469,114,7
61525,414,10
61548,447,8
61550,902,7
61554,2409,26
61571,1146,11
61603,1304,50
61604,2140,61
61605,1054,44
61606,296,6
61610,277,7
61611,1410,21
61614,2081,114
61615,1499,31
61701,2382,51
61704,1927,83
61705,780,16
61739,352,6
61761,2263,57
61764,696,19
61801,1805,46
61802,2149,118
61820,1995,111
61821,3038,129
61822,2072,57
61832,1350,26
61853,1063,18
61856,448,6
61866,1840,171
61874,1016,21
61910,273,8
61920,1487,92
61938,1508,41
61951,287,7
61953,358,13
62002,1004,107
62010,214,19
62012,212,12
62018,94,8
62024,193,11
62025,867,117
62034,483,74
62035,359,26
62040,1091,88
62049,540,6
62052,156,15
62056,588,14
62059,27,7
62060,131,30
62062,562,11
62069,126,9
62088,523,7
62090,33,12
62095,221,26
62201,191,27
62203,361,48
62204,353,55
62205,450,63
62206,737,126
62207,373,86
62208,651,85
62220,699,151
62221,862,131
62223,516,58
62226,1090,165
62230,336,12
62231,473,84
62232,567,28
62233,629,98
62234,944,91
62236,188,44
62237,248,6
62238,44,6
62239,100,15
62241,50,6
62242,42,6
62243,98,8
62246,276,7
62249,439,14
62254,369,57
62257,113,11
62258,317,16
62260,101,12
62264,96,48
62265,520,34
62269,802,86
62272,166,50
62274,201,10
62278,201,16
62285,89,17
62286,416,51
62288,248,33
62293,182,9
62294,333,20
62295,40,9
62298,320,52
62301,1976,22
62305,250,16
62353,335,7
62428,138,7
62441,238,8
62448,454,37
62454,204,8
62471,385,17
62474,43,6
62521,1448,109
62522,477,36
62526,1415,48
62560,97,7
62565,457,14
62568,726,26
62618,664,65
62629,1022,15
62650,1428,40
62656,1374,10
62664,281,11
62675,439,11
62681,240,12
62684,769,71
62692,145,7
62702,3581,73
62703,2654,66
62704,3244,50
62707,806,19
62711,1469,27
62712,745,6
62801,1408,65
62832,450,16
62837,426,7
62863,312,11
62864,1094,83
62882,148,14
62901,1716,156
62902,246,18
62906,794,79
62907,111,20
62912,66,8
62918,491,14
62920,350,67
62948,563,19
62951,209,6
62952,173,10
62959,1453,32
62966,1113,97
62992,166,49
