Zip,Tested,Positive_Cases
46324,121,6
53142,160,8
60002,595,71
60004,2521,213
60005,778,122
60007,971,200
60008,953,203
60010,795,73
60012,259,69
60013,438,66
60014,1086,133
60015,837,140
60016,2852,806
60018,1370,389
60020,299,25
60021,105,16
60022,253,23
60025,1552,266
60026,523,110
60030,1010,127
60031,1375,226
60033,451,108
60035,1189,189
60040,251,96
60041,233,33
60042,172,20
60043,110,15
60044,423,73
60045,688,103
60046,882,143
60047,848,168
60048,682,90
60050,905,158
60051,595,74
60053,1020,219
60056,1810,443
60060,1146,308
60061,702,129
60062,1661,239
60064,1050,496
60067,1119,131
60068,1149,244
60069,289,54
60070,533,145
60071,78,7
60073,2207,643
60074,1164,255
60076,1830,376
60077,1505,302
60079,35,10
60081,214,32
60083,388,79
60084,410,136
60085,4623,1857
60087,1694,482
60088,90,41
60089,951,159
60090,1576,451
60091,948,120
60093,794,115
60096,198,24
60097,276,32
60098,996,242
60099,1409,397
60101,1729,533
60102,664,90
60103,1139,181
60104,1204,332
60106,1333,380
60107,1525,393
60108,1414,176
60109,274,10
60110,1155,393
60112,123,17
60115,962,103
60118,345,44
60119,263,26
60120,2198,802
60123,1907,473
60124,500,71
60126,1475,191
60130,1037,108
60131,992,262
60133,1689,472
60134,671,98
60135,195,24
60136,190,35
60137,946,108
60139,1512,412
60140,443,59
60141,264,8
60142,719,57
60143,539,118
60146,52,8
60148,1538,236
60151,102,15
60152,288,53
60153,1534,345
60154,1017,153
60155,496,134
60156,645,95
60157,62,10
60160,1625,492
60162,528,114
60163,290,69
60164,1675,350
60165,320,131
60169,1053,264
60171,491,82
60172,730,159
60173,260,61
60174,1186,108
60175,617,61
60176,470,107
60177,700,181
60178,422,33
60181,965,173
60185,1772,509
60187,895,86
60188,1654,367
60189,756,67
60190,423,28
60191,545,140
60192,315,34
60193,980,164
60194,588,91
60195,97,12
60201,1919,266
60202,1682,289
60203,196,24
60301,143,20
60302,1407,174
60304,640,62
60305,390,36
60401,317,34
60402,4000,1029
60403,845,139
60404,732,86
60406,1613,348
60408,132,14
60409,2318,443
60410,379,33
60411,3639,684
60415,569,151
60417,772,119
60418,335,71
60419,1618,280
60420,85,6
60421,97,9
60422,559,73
60423,833,112
60425,698,109
60426,1928,360
60428,992,160
60429,1323,184
60430,1207,226
60431,1102,140
60432,954,241
60433,788,206
60434,175,152
60435,2677,506
60436,924,146
60438,1498,278
60439,641,69
60440,2753,644
60441,1012,162
60442,254,32
60443,1507,292
60445,813,121
60446,1900,364
60447,381,33
60448,595,106
60449,435,60
60450,369,26
60451,723,83
60452,1056,154
60453,2432,565
60455,1040,236
60456,209,39
60457,442,97
60458,643,98
60459,1345,299
60461,331,46
60462,1272,216
60463,642,178
60464,281,35
