update_date,update_time,Zip,Positive_Cases,Tested
04-18-2020,18:15,61103,17,448
04-18-2020,18:15,61104,12,252
04-18-2020,18:15,61107,10,425
04-18-2020,18:15,61108,29,423
04-18-2020,18:15,61109,23,361
04-18-2020,18:15,61111,6,247
04-18-2020,18:15,61114,14,206
04-18-2020,18:15,61201,41,405
04-18-2020,18:15,61235,6,40
04-18-2020,18:15,61241,10,160
04-18-2020,18:15,61244,62,449
04-18-2020,18:15,61264,8,116
04-18-2020,18:15,61265,53,623
04-18-2020,18:15,61282,14,173
04-18-2020,18:15,61604,9,195
04-18-2020,18:15,61611,9,221
04-18-2020,18:15,61614,10,207
04-18-2020,18:15,61615,10,151
04-18-2020,18:15,61701,31,1439
04-18-2020,18:15,61704,16,1001
04-18-2020,18:15,61705,7,393
04-18-2020,18:15,61761,18,1159
04-18-2020,18:15,61764,8,304
04-18-2020,18:15,61801,11,521
04-18-2020,18:15,61802,16,513
04-18-2020,18:15,61820,6,482
04-18-2020,18:15,61821,10,735
04-18-2020,18:15,61822,23,663
04-18-2020,18:15,61853,7,356
04-18-2020,18:15,61874,6,207
04-18-2020,18:15,61910,6,77
04-18-2020,18:15,61938,6,299
04-18-2020,18:15,62002,29,236
04-18-2020,18:15,62024,7,45
04-18-2020,18:15,62025,25,179
04-18-2020,18:15,62034,8,73
04-18-2020,18:15,62035,8,114
04-18-2020,18:15,62040,29,486
04-18-2020,18:15,62052,6,121
04-18-2020,18:15,62060,7,75
04-18-2020,18:15,62069,6,54
04-18-2020,18:15,62095,8,87
04-18-2020,18:15,62201,8,45
04-18-2020,18:15,62203,10,51
04-18-2020,18:15,62204,9,51
04-18-2020,18:15,62205,8,58
04-18-2020,18:15,62206,22,126
04-18-2020,18:15,62207,14,43
04-18-2020,18:15,62208,19,168
04-18-2020,18:15,62220,16,160
04-18-2020,18:15,62221,28,259
04-18-2020,18:15,62223,20,123
04-18-2020,18:15,62226,40,235
04-18-2020,18:15,62233,30,317
04-18-2020,18:15,62234,19,205
04-18-2020,18:15,62236,27,204
04-18-2020,18:15,62249,7,109
04-18-2020,18:15,62258,11,121
04-18-2020,18:15,62265,8,57
04-18-2020,18:15,62269,22,309
04-18-2020,18:15,62278,12,115
04-18-2020,18:15,62294,10,116
04-18-2020,18:15,62298,22,187
04-18-2020,18:15,62301,13,265
04-18-2020,18:15,62305,12,108
04-18-2020,18:15,62448,7,77
04-18-2020,18:15,62471,11,170
04-18-2020,18:15,62521,38,346
04-18-2020,18:15,62522,6,114
04-18-2020,18:15,62526,8,229
04-18-2020,18:15,62568,22,296
04-18-2020,18:15,62650,11,304
04-18-2020,18:15,62702,15,671
04-18-2020,18:15,62703,6,448
04-18-2020,18:15,62711,10,271
04-18-2020,18:15,62801,34,692
04-18-2020,18:15,62864,9,452
04-18-2020,18:15,62901,33,599
04-18-2020,18:15,62959,8,485
04-18-2020,18:15,62992,8,74
04-18-2020,17:45,53142,6,97
04-18-2020,17:45,60002,32,682
04-18-2020,17:45,60004,62,1858
04-18-2020,17:45,60005,38,593
04-18-2020,17:45,60007,57,715
04-18-2020,17:45,60008,34,423
04-18-2020,17:45,60010,30,553
04-18-2020,17:45,60012,19,163
04-18-2020,17:45,60013,32,341
04-18-2020,17:45,60014,38,635
04-18-2020,17:45,60015,74,1048
04-18-2020,17:45,60016,321,2591
04-18-2020,17:45,60018,96,984
04-18-2020,17:45,60020,10,214
04-18-2020,17:45,60021,7,85
04-18-2020,17:45,60022,15,299
04-18-2020,17:45,60025,145,1859
04-18-2020,17:45,60026,59,634
04-18-2020,17:45,60030,43,817
04-18-2020,17:45,60031,78,1175
04-18-2020,17:45,60033,13,265
04-18-2020,17:45,60035,104,1358
04-18-2020,17:45,60040,15,183
04-18-2020,17:45,60041,9,171
04-18-2020,17:45,60042,7,120
04-18-2020,17:45,60043,13,148
04-18-2020,17:45,60044,38,434
04-18-2020,17:45,60045,78,799
04-18-2020,17:45,60046,50,814
04-18-2020,17:45,60047,46,581
04-18-2020,17:45,60048,46,652
04-18-2020,17:45,60050,46,543
04-18-2020,17:45,60051,20,418
04-18-2020,17:45,60053,85,1154
04-18-2020,17:45,60056,120,1475
04-18-2020,17:45,60060,70,798
04-18-2020,17:45,60061,44,620
04-18-2020,17:45,60062,88,1453
04-18-2020,17:45,60064,149,861
04-18-2020,17:45,60067,30,601
04-18-2020,17:45,60068,101,1127
04-18-2020,17:45,60069,16,317
04-18-2020,17:45,60070,34,365
04-18-2020,17:45,60073,138,1371
04-18-2020,17:45,60074,67,692
04-18-2020,17:45,60076,175,2091
04-18-2020,17:45,60077,137,1746
04-18-2020,17:45,60081,14,175
04-18-2020,17:45,60083,26,288
04-18-2020,17:45,60084,52,325
04-18-2020,17:45,60085,510,2888
04-18-2020,17:45,60087,139,987
04-18-2020,17:45,60088,17,123
04-18-2020,17:45,60089,67,935
04-18-2020,17:45,60090,102,1221
04-18-2020,17:45,60091,74,1217
04-18-2020,17:45,60093,89,966
04-18-2020,17:45,60096,8,168
04-18-2020,17:45,60097,8,187
04-18-2020,17:45,60098,70,721
04-18-2020,17:45,60099,152,1058
04-18-2020,17:45,60101,112,1012
04-18-2020,17:45,60102,30,427
04-18-2020,17:45,60103,41,620
04-18-2020,17:45,60104,158,1085
04-18-2020,17:45,60106,107,747
04-18-2020,17:45,60107,80,755
04-18-2020,17:45,60108,36,566
04-18-2020,17:45,60110,38,403
04-18-2020,17:45,60115,22,482
04-18-2020,17:45,60118,16,178
04-18-2020,17:45,60119,8,164
04-18-2020,17:45,60120,71,596
04-18-2020,17:45,60123,71,736
04-18-2020,17:45,60124,16,252
04-18-2020,17:45,60126,80,1149
04-18-2020,17:45,60130,49,615
04-18-2020,17:45,60131,68,693
04-18-2020,17:45,60133,81,701
04-18-2020,17:45,60134,17,372
04-18-2020,17:45,60136,12,132
04-18-2020,17:45,60137,35,604
04-18-2020,17:45,60139,77,764
04-18-2020,17:45,60140,17,272
04-18-2020,17:45,60142,21,364
04-18-2020,17:45,60143,15,190
04-18-2020,17:45,60148,89,1059
04-18-2020,17:45,60153,119,1106
04-18-2020,17:45,60154,68,780
04-18-2020,17:45,60155,37,365
04-18-2020,17:45,60156,26,367
04-18-2020,17:45,60160,105,959
04-18-2020,17:45,60162,48,415
04-18-2020,17:45,60163,19,199
04-18-2020,17:45,60164,72,840
04-18-2020,17:45,60165,32,171
04-18-2020,17:45,60169,44,635
04-18-2020,17:45,60171,33,449
04-18-2020,17:45,60172,31,395
04-18-2020,17:45,60173,10,186
04-18-2020,17:45,60174,23,532
04-18-2020,17:45,60175,23,424
04-18-2020,17:45,60176,24,314
04-18-2020,17:45,60177,22,302
04-18-2020,17:45,60178,11,271
04-18-2020,17:45,60181,71,723
04-18-2020,17:45,60185,67,671
04-18-2020,17:45,60187,20,475
04-18-2020,17:45,60188,112,990
04-18-2020,17:45,60189,32,503
04-18-2020,17:45,60190,9,184
04-18-2020,17:45,60191,21,330
04-18-2020,17:45,60192,15,264
04-18-2020,17:45,60193,52,656
04-18-2020,17:45,60194,25,372
04-18-2020,17:45,60201,109,2090
04-18-2020,17:45,60202,113,1868
04-18-2020,17:45,60203,14,234
04-18-2020,17:45,60301,11,135
04-18-2020,17:45,60302,81,1318
04-18-2020,17:45,60304,31,593
04-18-2020,17:45,60305,17,330
04-18-2020,17:45,60401,22,269
04-18-2020,17:45,60402,245,2520
04-18-2020,17:45,60403,57,867
04-18-2020,17:45,60404,35,637
04-18-2020,17:45,60406,81,845
04-18-2020,17:45,60409,188,1622
04-18-2020,17:45,60410,11,316
04-18-2020,17:45,60411,253,2455
04-18-2020,17:45,60415,65,535
04-18-2020,17:45,60417,59,545
04-18-2020,17:45,60418,31,275
04-18-2020,17:45,60419,132,1041
04-18-2020,17:45,60422,45,436
04-18-2020,17:45,60423,61,815
04-18-2020,17:45,60425,46,442
04-18-2020,17:45,60426,137,1114
04-18-2020,17:45,60428,78,642
04-18-2020,17:45,60429,95,907
04-18-2020,17:45,60430,97,894
04-18-2020,17:45,60431,73,1082
04-18-2020,17:45,60432,48,655
04-18-2020,17:45,60433,67,676
04-18-2020,17:45,60434,21,114
04-18-2020,17:45,60435,207,2302
04-18-2020,17:45,60436,46,806
04-18-2020,17:45,60438,111,970
04-18-2020,17:45,60439,37,530
04-18-2020,17:45,60440,163,2051
04-18-2020,17:45,60441,76,1045
04-18-2020,17:45,60442,16,274
04-18-2020,17:45,60443,150,1323
04-18-2020,17:45,60445,45,454
04-18-2020,17:45,60446,106,1331
04-18-2020,17:45,60447,10,377
04-18-2020,17:45,60448,43,514
04-18-2020,17:45,60449,32,404
04-18-2020,17:45,60450,14,268
04-18-2020,17:45,60451,41,726
04-18-2020,17:45,60452,58,647
04-18-2020,17:45,60453,170,1581
04-18-2020,17:45,60455,69,527
04-18-2020,17:45,60456,15,122
04-18-2020,17:45,60457,34,318
04-18-2020,17:45,60458,23,343
04-18-2020,17:45,60459,83,753
04-18-2020,17:45,60461,30,286
04-18-2020,17:45,60462,83,944
04-18-2020,17:45,60463,43,409
04-18-2020,17:45,60464,14,204
04-18-2020,17:45,60465,46,474
04-18-2020,17:45,60466,221,1501
04-18-2020,17:45,60467,55,641
04-18-2020,17:45,60468,9,86
04-18-2020,17:45,60469,17,151
04-18-2020,17:45,60471,86,826
04-18-2020,17:45,60472,35,266
04-18-2020,17:45,60473,162,1242
04-18-2020,17:45,60475,37,334
04-18-2020,17:45,60477,67,894
04-18-2020,17:45,60478,111,1051
04-18-2020,17:45,60480,11,155
04-18-2020,17:45,60481,9,230
04-18-2020,17:45,60482,21,318
04-18-2020,17:45,60484,48,392
04-18-2020,17:45,60487,45,595
04-18-2020,17:45,60490,60,833
04-18-2020,17:45,60491,64,602
04-18-2020,17:45,60501,34,305
04-18-2020,17:45,60502,25,339
04-18-2020,17:45,60503,12,229
04-18-2020,17:45,60504,49,619
04-18-2020,17:45,60505,95,821
04-18-2020,17:45,60506,105,1004
04-18-2020,17:45,60510,17,396
04-18-2020,17:45,60513,48,586
04-18-2020,17:45,60514,25,253
04-18-2020,17:45,60515,26,432
04-18-2020,17:45,60516,32,544
04-18-2020,17:45,60517,58,767
04-18-2020,17:45,60521,28,592
04-18-2020,17:45,60523,31,384
04-18-2020,17:45,60525,74,1049
04-18-2020,17:45,60526,25,426
04-18-2020,17:45,60527,128,1101
04-18-2020,17:45,60532,33,498
04-18-2020,17:45,60534,24,269
04-18-2020,17:45,60538,26,427
04-18-2020,17:45,60540,30,691
04-18-2020,17:45,60542,16,352
04-18-2020,17:45,60543,44,617
04-18-2020,17:45,60544,50,884
04-18-2020,17:45,60545,9,167
04-18-2020,17:45,60546,48,580
04-18-2020,17:45,60551,9,55
04-18-2020,17:45,60554,9,162
04-18-2020,17:45,60555,20,236
04-18-2020,17:45,60558,14,271
04-18-2020,17:45,60559,72,667
04-18-2020,17:45,60560,19,340
04-18-2020,17:45,60561,48,621
04-18-2020,17:45,60563,39,738
04-18-2020,17:45,60564,49,806
04-18-2020,17:45,60565,67,742
04-18-2020,17:45,60585,33,488
04-18-2020,17:45,60586,91,1431
04-18-2020,17:45,60601,35,490
04-18-2020,17:45,60605,72,1095
04-18-2020,17:45,60606,17,261
04-18-2020,17:45,60607,143,1390
04-18-2020,17:45,60608,355,3140
04-18-2020,17:45,60609,275,2159
04-18-2020,17:45,60610,107,1308
04-18-2020,17:45,60611,75,1274
04-18-2020,17:45,60612,275,2877
04-18-2020,17:45,60613,158,1644
04-18-2020,17:45,60614,190,2234
04-18-2020,17:45,60615,169,1933
04-18-2020,17:45,60616,185,1895
04-18-2020,17:45,60617,337,3367
04-18-2020,17:45,60618,273,2919
04-18-2020,17:45,60619,380,3122
04-18-2020,17:45,60620,450,3249
04-18-2020,17:45,60621,187,1411
04-18-2020,17:45,60622,196,2097
04-18-2020,17:45,60623,445,2952
04-18-2020,17:45,60624,284,2243
04-18-2020,17:45,60625,293,2623
04-18-2020,17:45,60626,244,2277
04-18-2020,17:45,60628,369,3160
04-18-2020,17:45,60629,463,3259
04-18-2020,17:45,60630,162,2470
04-18-2020,17:45,60631,94,2026
04-18-2020,17:45,60632,355,2708
04-18-2020,17:45,60633,44,446
04-18-2020,17:45,60634,326,4799
04-18-2020,17:45,60636,214,1398
04-18-2020,17:45,60637,212,2174
04-18-2020,17:45,60638,210,2583
04-18-2020,17:45,60639,463,3445
04-18-2020,17:45,60640,239,2292
04-18-2020,17:45,60641,243,2606
04-18-2020,17:45,60642,38,700
04-18-2020,17:45,60643,316,2653
04-18-2020,17:45,60644,337,2493
04-18-2020,17:45,60645,428,3312
04-18-2020,17:45,60646,76,1532
04-18-2020,17:45,60647,208,2754
04-18-2020,17:45,60649,255,2402
04-18-2020,17:45,60651,340,2660
04-18-2020,17:45,60652,211,1690
04-18-2020,17:45,60653,194,1821
04-18-2020,17:45,60654,77,696
04-18-2020,17:45,60655,123,1776
04-18-2020,17:45,60656,89,1764
04-18-2020,17:45,60657,159,2333
04-18-2020,17:45,60659,240,1884
04-18-2020,17:45,60660,138,1382
04-18-2020,17:45,60661,20,284
04-18-2020,17:45,60706,84,1261
04-18-2020,17:45,60707,169,2224
04-18-2020,17:45,60712,75,798
04-18-2020,17:45,60714,140,1252
04-18-2020,17:45,60803,60,632
04-18-2020,17:45,60804,345,2502
04-18-2020,17:45,60805,69,631
04-18-2020,17:45,60827,125,1033
04-18-2020,17:45,60901,164,1570
04-18-2020,17:45,60914,47,720
04-18-2020,17:45,60915,13,309
04-18-2020,17:45,60950,16,360
04-18-2020,17:45,60954,9,149
04-18-2020,17:45,60958,6,60
04-18-2020,17:45,60964,9,135
04-18-2020,17:45,61008,21,348
04-18-2020,17:45,61016,8,151
04-18-2020,17:45,61021,11,813
04-18-2020,17:45,61032,9,300
04-18-2020,17:45,61065,7,137
04-18-2020,17:45,61068,33,520
04-18-2020,17:45,61071,8,136
04-18-2020,17:45,61081,19,190
04-18-2020,17:45,61101,13,362
04-18-2020,17:45,61102,21,246
04-18-2020,17:45,61103,17,448
04-18-2020,17:45,61104,12,252
04-18-2020,17:45,61107,10,425
04-18-2020,17:45,61108,29,423
04-18-2020,17:45,61109,23,361
04-18-2020,17:45,61111,6,247
04-18-2020,17:45,61114,14,206
04-18-2020,17:45,61201,41,405
04-18-2020,17:45,61235,6,40
04-18-2020,17:45,61241,10,160
04-18-2020,17:45,61244,62,449
04-18-2020,17:45,61264,8,116
04-18-2020,17:45,61265,53,623
04-18-2020,17:45,61282,14,173
04-18-2020,17:45,61604,9,195
04-18-2020,17:45,61611,9,221
04-18-2020,17:45,61614,10,207
04-18-2020,17:45,61615,10,151
04-18-2020,17:45,61701,31,1439
04-18-2020,17:45,61704,16,1001
04-18-2020,17:45,61705,7,393
04-18-2020,17:45,61761,18,1159
04-18-2020,17:45,61764,8,304
04-18-2020,17:45,61801,11,521
04-18-2020,17:45,61802,16,513
04-18-2020,17:45,61820,6,482
04-18-2020,17:45,61821,10,735
04-18-2020,17:45,61822,23,663
04-18-2020,17:45,61853,7,356
04-18-2020,17:45,61874,6,207
04-18-2020,17:45,61910,6,77
04-18-2020,17:45,61938,6,299
04-18-2020,17:45,62002,29,236
04-18-2020,17:45,62024,7,45
04-18-2020,17:45,62025,25,179
04-18-2020,17:45,62034,8,73
04-18-2020,17:45,62035,8,114
04-18-2020,17:45,62040,29,486
04-18-2020,17:45,62052,6,121
04-18-2020,17:45,62060,7,75
04-18-2020,17:45,62069,6,54
04-18-2020,17:45,62095,8,87
04-18-2020,17:45,62201,8,45
04-18-2020,17:45,62203,10,51
04-18-2020,17:45,62204,9,51
04-18-2020,17:45,62205,8,58
04-18-2020,17:45,62206,22,126
04-18-2020,17:45,62207,14,43
04-18-2020,17:45,62208,19,168
04-18-2020,17:45,62220,16,160
04-18-2020,17:45,62221,28,259
04-18-2020,17:45,62223,20,123
04-18-2020,17:45,62226,40,235
04-18-2020,17:45,62233,30,317
04-18-2020,17:45,62234,19,205
04-18-2020,17:45,62236,27,204
04-18-2020,17:45,62249,7,109
04-18-2020,17:45,62258,11,121
04-18-2020,17:45,62265,8,57
04-18-2020,17:45,62269,22,309
04-18-2020,17:45,62278,12,115
04-18-2020,17:45,62294,10,116
04-18-2020,17:45,62298,22,187
04-18-2020,17:45,62301,13,265
04-18-2020,17:45,62305,12,108
04-18-2020,17:45,62448,7,77
04-18-2020,17:45,62471,11,170
04-18-2020,17:45,62521,38,346
04-18-2020,17:45,62522,6,114
04-18-2020,17:45,62526,8,229
04-18-2020,17:45,62568,22,296
04-18-2020,17:45,62650,11,304
04-18-2020,17:45,62702,15,671
04-18-2020,17:45,62703,6,448
