Zip,Tested,Positive_Cases
46324,99,7
53142,120,8
60002,507,67
60004,2206,197
60005,667,104
60007,770,160
60008,820,180
60010,660,67
60012,213,66
60013,359,59
60014,900,120
60015,737,130
60016,2392,750
60018,1117,343
60020,237,23
60021,90,11
60022,220,23
60025,1325,244
60026,456,97
60030,784,106
60031,1064,203
60033,358,88
60035,1030,175
60040,204,83
60041,183,28
60042,142,19
60043,98,14
60044,341,68
60045,592,101
60046,703,127
60047,675,123
60048,556,85
60050,688,129
60051,495,67
60053,862,200
60056,1533,394
60060,926,271
60061,546,112
60062,1425,229
60064,825,434
60067,714,100
60068,953,205
60069,247,50
60070,454,130
60071,65,7
60073,1638,494
60074,994,226
60076,1587,337
60077,1328,282
60079,28,11
60081,176,32
60083,262,66
60084,309,113
60085,3486,1620
60087,1196,426
60088,82,40
60089,793,147
60090,1315,393
60091,836,112
60093,678,109
60096,138,22
60097,226,29
60098,800,217
60099,1060,333
60101,1406,445
60102,533,78
60103,893,153
60104,1032,297
60106,1117,343
60107,1211,326
60108,1229,153
60109,271,11
60110,907,323
60112,98,15
60115,760,73
60118,265,42
60119,208,20
60120,1605,655
60123,1303,387
60124,358,51
60126,1210,169
60130,624,85
60131,837,225
60133,1346,410
60134,519,89
60135,145,21
60136,154,28
60137,766,93
60139,1228,341
60140,349,54
60141,195,8
60142,575,51
60143,478,108
60146,34,6
60148,1233,185
60152,224,39
60153,1281,303
60154,781,133
60155,409,123
60156,540,79
60157,49,9
60160,1348,426
60162,425,101
60163,224,59
60164,1439,311
60165,285,121
60169,857,229
60171,396,69
60172,611,140
60173,217,46
60174,979,92
60175,475,50
60176,404,95
60177,523,162
60178,332,28
60181,781,157
60185,1341,414
60187,700,78
60188,1305,313
60189,601,58
60190,358,24
60191,442,112
60192,276,31
60193,782,139
60194,444,75
60195,79,10
60201,1619,239
60202,1412,258
60203,171,21
60301,109,17
60302,1172,151
60304,541,57
60305,342,36
60401,265,32
60402,3284,866
60403,731,124
60404,608,80
60406,1249,307
60408,113,12
60409,1933,393
60410,315,29
60411,3119,636
60415,491,144
60417,636,112
60418,301,69
60419,1360,256
60420,71,6
60421,75,6
60422,474,71
60423,704,106
60425,614,97
60426,1651,326
60428,860,149
60429,1163,175
60430,1035,214
60431,891,126
60432,754,187
60433,649,171
60434,91,134
60435,2241,452
60436,767,126
60438,1263,255
60439,539,66
60440,2350,582
60441,843,143
60442,218,30
60443,1294,273
60445,674,104
60446,1588,321
60447,332,26
60448,506,98
60449,394,60
60450,322,24
60451,609,73
60452,859,138
60453,2010,506
60455,941,227
60456,173,36
60457,356,92
60458,521,89
60459,1049,266
60461,298,46
60462,1077,191
60463,514,155
60464,231,32
60465,556,163
60466,1644,406
60467,614,115
60468,120,21
60469,250,42
60471,808,168
60472,326,50
60473,1447,290
60475,368,57
60476,102,14
60477,1036,168
60478,1426,256
60480,168,23
60481,227,17
60482,329,64
60484,396,91
60487,642,97
60490,683,111
60491,524,101
60501,519,184
60502,418,54
60503,271,40
60504,893,180
60505,2348,1000
60506,2314,571
60510,606,63
60513,834,105
60514,295,33
60515,526,59
60516,604,80
60517,885,148
60520,49,7
60521,666,167
60523,399,79
60525,1312,191
60526,565,50
60527,1153,179
60532,570,81
60534,440,96
60538,663,167
60540,915,84
60542,485,74
60543,753,158
60544,863,112
60545,412,89
60546,786,100
60548,242,41
60551,61,16
60552,76,6
60554,240,24
60555,383,75
60558,315,25
60559,968,240
60560,389,52
60561,674,84
60563,936,113
60564,816,97
60565,755,141
60585,453,54
60586,1320,219
60601,474,64
60602,83,10
60603,49,6
60604,69,14
60605,1018,142
60606,317,40
60607,1292,343
60608,3997,1145
60609,3034,1048
60610,1327,176
60611,1463,108
60612,2557,491
60613,1509,315
60614,2485,412
60615,1909,285
60616,2015,302
60617,3991,722
60618,3290,786
60619,3445,695
60620,3755,848
60621,1590,388
60622,2020,434
60623,5012,2166
60624,2219,582
60625,3010,904
60626,2566,699
60628,3344,788
60629,5262,1975
60630,2230,502
60631,1531,185
60632,4467,1890
60633,1294,203
60634,4410,949
60636,1579,502
60637,2749,432
60638,3103,744
60639,5337,2082
60640,2559,603
60641,3157,855
60642,726,109
60643,3010,576
60644,3218,822
60645,2793,787
60646,1489,262
60647,3257,820
60649,2779,586
60651,3334,1052
60652,2120,589
60653,1922,373
60654,643,119
60655,1496,198
60656,1273,187
60657,1957,252
60659,1664,519
60660,1241,289
60661,281,31
60706,1387,247
60707,2396,537
60712,589,126
60714,1702,537
60803,809,169
60804,5093,1838
60805,687,180
60827,1250,248
60901,1699,317
60912,18,6
60914,811,94
60915,357,35
60922,87,10
60927,115,41
60928,14,6
60950,523,58
60954,268,19
60955,32,10
60958,72,18
60964,111,18
60970,147,9
61008,847,212
61010,127,6
61016,153,18
