Zip,Tested,Positive_Cases
60002,"3,578",190
60004,"17,979",605
60005,"9,435",403
60007,"7,921",539
60008,"7,951",510
60010,"10,502",456
60012,"2,255",142
60013,"4,598",274
60014,"9,549",624
60015,"7,538",319
60016,"16,783","1,451"
60018,"10,318",889
60020,"2,389",102
60021,877,53
60022,"2,288",70
60025,"11,268",631
60026,"6,024",246
60029,207,17
60030,"8,460",393
60031,"10,416",598
60033,"3,545",412
60034,421,19
60035,"10,926",392
60040,"2,030",199
60041,"1,953",101
60042,"1,581",105
60043,716,31
60044,"3,779",154
60045,"5,836",204
60046,"7,465",432
60047,"12,932",747
60048,"6,843",324
60050,"6,784",390
60051,"4,665",240
60053,"8,034",444
60056,"13,332",929
60060,"8,076",705
60061,"6,089",317
60062,"15,566",507
60064,"4,557",974
60067,"13,380",518
60068,"10,657",561
60069,"5,035",140
60070,"4,862",354
60071,788,42
60073,"16,346","1,779"
60074,"8,673",712
60076,"11,172",771
60077,"7,959",572
60079,204,15
60081,"1,609",108
60083,"2,508",184
60084,"4,261",267
60085,"23,531","3,257"
60087,"8,460","1,001"
60088,"1,575",527
60089,"9,890",494
60090,"11,958","1,086"
60091,"7,113",281
60093,"5,630",258
60096,"1,312",102
60097,"2,032",107
60098,"8,812",629
60099,"8,410",872
60101,"9,648","1,123"
60102,"6,092",426
60103,"9,853",588
60104,"6,007",644
60106,"7,082",670
60107,"10,525",976
60108,"9,374",512
60109,449,19
60110,"8,262","1,135"
60112,979,63
60115,"10,287",617
60118,"3,313",169
60119,"2,198",99
60120,"12,781","1,808"
60123,"14,328","1,333"
60124,"5,190",331
60126,"14,484",725
60130,"8,214",261
60131,"4,857",547
60133,"10,648","1,087"
60134,"7,136",407
60135,"1,524",101
60136,"1,597",125
60137,"10,760",478
60139,"9,022",924
60140,"3,621",228
60141,"1,476",28
60142,"6,098",294
60143,"3,095",291
60145,400,26
60146,538,28
60148,"13,918",735
60150,335,14
60151,752,30
60152,"2,358",133
60153,"6,757",715
60154,"5,220",321
60155,"2,173",247
60156,"5,314",371
60157,557,27
60160,"7,350","1,037"
60162,"3,516",224
60163,"1,564",165
60164,"9,724",781
60165,"1,216",234
60168,49,7
60169,"7,706",594
60171,"2,752",202
60172,"5,950",412
60173,"2,481",174
60174,"9,007",489
60175,"6,986",393
60176,"2,620",298
60177,"6,292",559
60178,"4,414",181
60180,262,7
60181,"7,179",502
60184,523,32
60185,"10,201","1,057"
60187,"10,883",310
60188,"11,151",823
60189,"8,117",323
60190,"3,440",139
60191,"3,330",321
60192,"3,048",146
60193,"10,332",501
60194,"6,833",285
60195,847,37
60201,"13,709",459
60202,"11,197",562
60203,"1,410",49
60301,956,48
60302,"11,685",405
60304,"5,528",164
60305,"3,657",138
60401,"2,108",81
60402,"19,331","2,232"
60403,"5,050",388
60404,"4,710",265
60406,"7,783",798
60407,299,8
60408,"1,387",61
60409,"11,794","1,016"
60410,"2,547",159
60411,"16,694","1,451"
60415,"3,901",387
60416,"1,686",104
60417,"4,820",285
60418,"1,816",193
60419,"8,047",619
60420,973,32
60421,643,31
60422,"3,185",185
60423,"6,743",419
60424,344,16
60425,"3,446",243
60426,"8,185",695
60428,"3,583",333
60429,"5,364",395
60430,"6,197",407
60431,"6,646",454
60432,"5,260",721
60433,"4,795",498
60434,"1,888",263
60435,"14,821","1,171"
60436,"5,015",452
60438,"8,506",739
60439,"6,171",310
60440,"16,771","1,308"
60441,"6,610",516
60442,"1,917",117
60443,"6,860",607
60444,257,9
60445,"5,930",343
60446,"11,090",883
60447,"2,674",138
60448,"4,662",297
60449,"2,275",147
60450,"3,841",231
60451,"6,369",393
60452,"6,108",456
60453,"16,791","1,520"
60454,45,6
60455,"5,564",574
60456,991,76
60457,"3,565",276
60458,"3,707",332
60459,"7,153",790
60461,"1,615",108
60462,"10,386",735
60463,"4,375",362
60464,"2,276",130
60465,"3,840",515
60466,"7,447",687
60467,"5,847",407
60468,"1,367",82
60469,"1,509",165
60471,"4,243",354
60472,"1,521",116
60473,"9,010",704
60475,"2,237",145
60476,785,47
60477,"8,743",578
60478,"6,446",517
60480,"1,456",86
60481,"3,003",138
60482,"2,090",189
60484,"1,924",191
60487,"5,536",421
60490,"5,569",296
60491,"4,672",352
60501,"2,963",427
60502,"5,279",288
60503,"3,369",156
60504,"9,319",604
60505,"19,204","2,497"
60506,"18,017","1,582"
60507,97,9
60510,"7,563",308
60511,380,10
60512,251,9
60513,"6,323",330
60514,"2,452",145
60515,"6,513",271
60516,"6,739",307
60517,"7,844",465
60518,509,22
60520,584,25
60521,"5,127",335
60523,"3,429",178
60525,"12,182",638
60526,"5,820",191
60527,"9,820",537
60531,346,17
60532,"6,995",267
60534,"3,098",308
60537,116,6
60538,"6,881",515
60540,"10,667",370
60541,466,20
60542,"5,230",310
60543,"9,037",521
60544,"7,752",424
60545,"3,219",258
60546,"7,542",284
60548,"3,448",212
60550,527,6
60551,647,46
60552,833,30
60554,"2,668",113
60555,"3,574",224
60556,308,9
60558,"3,953",206
60559,"6,164",530
60560,"5,492",270
60561,"5,672",263
60563,"11,903",393
60564,"10,084",483
60565,"9,579",403
60585,"5,392",290
60586,"11,387",844
60601,"4,304",158
60602,699,22
60603,369,12
60604,502,35
60605,"8,855",350
60606,"2,328",66
60607,"10,187",660
60608,"27,416","2,468"
60609,"21,270","2,409"
60610,"13,377",546
60611,"12,289",389
60612,"13,567",939
60613,"16,135",690
60614,"25,704",968
60615,"13,584",621
60616,"16,860",754
60617,"25,947","2,049"
60618,"30,847","2,071"
60619,"21,387","1,341"
60620,"20,686","1,631"
60621,"9,108",737
60622,"21,628","1,028"
60623,"25,524","4,240"
60624,"11,552","1,169"
60625,"25,072","2,031"
60626,"24,690","1,381"
60628,"20,529","1,627"
60629,"32,041","4,897"
60630,"16,010","1,209"
60631,"11,145",588
60632,"26,420","4,300"
60633,"5,665",497
60634,"25,880","2,349"
60636,"9,543","1,046"
60637,"15,587",880
60638,"17,026","1,832"
60639,"31,628","4,492"
60640,"30,443","1,198"
60641,"25,478","2,245"
60642,"7,656",338
60643,"19,330","1,145"
60644,"18,219","1,572"
60645,"15,793","1,362"
60646,"9,022",547
60647,"33,789","2,108"
60649,"15,819","1,127"
60651,"19,827","2,402"
60652,"13,194","1,489"
60653,"13,784",748
60654,"6,409",294
60655,"9,617",590
60656,"7,870",554
60657,"22,320",792
60659,"10,080","1,053"
60660,"12,995",675
60661,"3,056",122
60680,278,12
60706,"8,542",670
60707,"14,380","1,186"
60712,"5,261",289
60714,"11,251","1,118"
60803,"5,091",470
60804,"25,786","4,288"
60805,"5,345",417
60827,"6,684",547
60901,"14,888","1,157"
60911,402,14
60912,114,6
60913,355,14
60914,"9,970",501
60915,"3,869",180
60917,157,8
60919,114,8
60922,693,31
60924,361,13
60927,"1,114",63
60928,191,9
60930,940,11
60931,138,9
60935,221,11
60936,"1,095",15
60938,"1,405",70
60940,797,42
60941,552,18
60942,"1,704",31
60950,"6,224",256
60951,254,7
60953,461,8
60954,"2,487",81
60955,477,22
60957,"1,377",42
60958,652,46
60959,244,7
60963,461,8
60964,"1,440",66
60970,"1,745",50
61001,199,10
61006,255,7
61008,"8,468",667
61010,"2,789",73
61011,576,25
61012,461,42
61014,89,7
61016,"1,100",77
61019,568,19
61020,556,24
61021,"4,348",214
61024,512,8
61025,530,44
61028,450,17
61032,"7,486",320
61036,"1,776",56
61038,190,11
61039,152,6
61041,221,11
61042,105,6
61046,398,18
61047,309,11
61048,544,19
61051,128,14
61052,169,7
61053,482,20
61054,"1,391",40
61061,"1,425",51
61062,232,12
61063,774,26
61064,772,28
61065,"2,140",138
61068,"2,842",244
61070,126,9
61071,"1,455",109
61072,"2,290",95
61073,"4,148",213
61074,579,55
61075,170,7
61078,207,6
61080,"1,806",126
61081,"2,641",211
61084,487,24
61085,544,34
61087,187,12
61088,"1,245",44
61101,"5,915",448
61102,"4,646",377
61103,"8,449",451
61104,"4,205",406
61107,"8,612",466
61108,"8,484",650
61109,"6,110",465
61111,"5,839",246
61114,"4,522",187
61115,"4,968",235
61201,"13,799",637
61230,150,14
61231,"1,425",46
61232,370,15
61233,195,10
61234,361,11
61235,436,14
61238,845,62
61239,330,10
61240,"1,900",55
61241,"2,045",85
61244,"8,551",489
61250,478,17
61252,"1,147",118
61254,"3,580",93
61256,550,25
61259,226,10
61262,189,6
61263,234,6
61264,"3,080",106
61265,"14,475",737
61270,"1,399",50
61272,221,7
61273,941,37
61275,"1,059",47
61277,807,10
61279,203,6
61281,643,15
61282,"3,004",158
61284,570,30
61285,"1,032",31
61301,"2,768",121
61310,589,21
61312,71,7
61314,136,8
61315,59,7
61316,81,6
61319,237,13
61322,315,100
61325,263,19
61326,251,13
61329,180,15
61330,211,19
61333,122,12
61334,92,8
61341,"1,708",95
61342,"1,792",245
61345,122,8
61348,682,50
61349,125,6
61350,"6,004",250
61353,201,7
61354,"2,083",100
61356,"2,535",110
61360,397,24
61361,240,8
61362,"1,520",108
61364,"5,123",309
61368,185,10
61369,641,12
61370,176,12
61373,299,29
61376,344,12
61377,262,14
61378,40,6
61379,177,13
61401,"8,500",359
61410,567,22
61412,230,7
61413,209,11
61415,219,7
61417,55,6
61420,152,11
61421,248,20
61422,618,21
61425,68,6
61427,484,8
61428,212,10
61430,138,7
61434,592,20
61442,123,7
61443,"3,020",149
61447,127,11
61448,"1,058",46
61450,308,10
61453,111,8
61454,121,11
61455,"3,985",276
61462,"2,192",214
61465,229,6
61467,154,10
61469,312,15
61473,322,17
61480,202,9
61483,604,10
61486,330,11
61491,533,9
61517,853,33
