Zip,Tested,Positive_Cases
46324,70,6
53142,81,11
54302,25,7
60002,366,54
60004,1476,130
60005,430,73
60007,496,105
60008,368,117
60010,393,44
60012,134,49
60013,225,43
60014,547,76
60015,573,99
60016,1617,554
60018,767,242
60020,139,18
60021,69,9
60022,177,22
60025,1003,204
60026,343,88
60030,506,76
60031,669,138
60033,193,54
60035,763,149
60040,118,43
60041,113,20
60042,78,12
60043,85,14
60044,246,52
60045,439,90
60046,500,90
60047,396,86
60048,386,63
60050,419,100
60051,294,45
60053,619,145
60056,1034,273
60060,558,177
60061,366,85
60062,1067,167
60064,563,300
60067,484,63
60068,732,164
60069,179,36
60070,310,88
60071,45,6
60073,905,282
60074,540,138
60076,1204,269
60077,963,227
60081,108,25
60083,167,52
60084,194,89
60085,2014,1130
60087,620,288
60088,64,34
60089,569,115
60090,845,260
60091,665,104
60093,541,99
60096,91,17
60097,144,19
60098,472,147
60099,623,249
60101,869,304
60102,318,54
60103,543,102
60104,733,237
60106,795,240
60107,684,196
60108,785,110
60110,435,167
60112,56,15
60115,418,45
60118,143,26
60119,121,14
60120,663,269
60123,615,182
60124,207,23
60126,826,139
60130,443,67
60131,548,151
60133,683,253
60134,307,77
60135,74,9
60136,90,20
60137,489,65
60139,733,228
60140,210,27
60141,136,6
60142,303,38
60143,202,53
60148,771,133
60152,139,22
60153,866,238
60154,556,105
60155,296,95
60156,313,48
60157,28,6
60160,834,271
60162,294,84
60163,149,44
60164,941,204
60165,155,74
60169,508,149
60171,288,53
60172,360,91
60173,142,24
60174,440,48
60175,315,32
60176,270,62
60177,293,70
60178,211,15
60181,512,112
60185,672,214
60187,425,52
60188,763,215
60189,377,48
60190,256,15
60191,273,65
60192,181,23
60193,500,98
60194,276,54
60195,42,8
60201,1218,189
60202,1053,184
60203,117,18
60301,82,15
60302,830,125
60304,398,48
60305,251,31
60401,179,29
60402,2099,595
60403,507,81
60404,402,58
60406,735,189
60408,82,9
60409,1319,305
60410,215,20
60411,2106,495
60415,373,113
60417,427,90
60418,223,52
60419,938,216
60422,332,57
60423,518,85
60425,491,75
60426,1129,251
60428,636,141
60429,836,145
60430,717,173
60431,656,102
60432,467,111
60433,415,113
60434,69,132
60435,1580,350
60436,519,91
60438,856,195
60439,400,54
60440,1524,376
60441,630,114
60442,167,23
60443,976,232
60445,434,78
60446,1028,211
60447,259,21
60448,365,76
60449,281,47
60450,220,19
60451,454,58
60452,558,103
60453,1292,355
60455,713,180
60456,101,22
60457,243,65
60458,346,56
60459,641,176
60461,219,39
60462,759,143
60463,356,99
60464,155,24
60465,355,90
60466,1229,341
60467,447,97
60468,76,17
60469,148,33
60471,591,134
60472,228,41
60473,1015,237
60475,255,48
60476,73,13
60477,727,120
60478,954,203
60480,123,17
60481,163,16
60482,218,36
60484,271,63
60487,458,75
60490,505,85
60491,392,83
60501,323,104
60502,250,34
60503,151,21
60504,471,107
60505,938,441
60506,1176,297
60510,367,43
60513,530,72
60514,203,26
60515,352,40
60516,385,62
60517,578,109
60521,528,120
60523,272,46
60525,828,141
60526,357,38
60527,848,160
60532,364,65
60534,269,64
60538,352,93
60540,627,60
60542,291,42
60543,421,85
60544,614,81
60545,151,43
60546,439,80
60548,112,18
60551,38,16
60552,43,6
60554,131,17
60555,218,46
60558,203,19
60559,529,151
60560,235,41
60561,466,77
60563,543,73
