Zip,Tested,Positive_Cases
60002,"3,774",197
60004,"18,810",622
60005,"9,923",416
60007,"8,455",555
60008,"8,313",529
60010,"11,231",491
60012,"2,378",151
60013,"4,859",287
60014,"10,074",639
60015,"7,955",334
60016,"17,614","1,487"
60018,"11,236",912
60020,"2,542",104
60021,924,52
60022,"2,434",75
60025,"12,008",650
60026,"6,401",251
60029,216,18
60030,"8,936",415
60031,"10,960",630
60033,"3,786",445
60034,453,19
60035,"11,675",404
60040,"2,143",207
60041,"2,061",104
60042,"1,670",107
60043,772,33
60044,"4,074",163
60045,"6,197",215
60046,"7,842",449
60047,"13,765",770
60048,"7,295",341
60050,"7,170",402
60051,"4,928",249
60053,"8,485",455
60056,"13,981",965
60060,"8,502",742
60061,"6,419",326
60062,"16,555",531
60064,"4,892","1,046"
60067,"14,281",543
60068,"11,206",587
60069,"5,490",143
60070,"5,209",367
60071,831,46
60073,"17,127","1,824"
60074,"9,180",732
60076,"11,741",779
60077,"8,399",593
60079,212,17
60081,"1,719",112
60083,"2,672",187
60084,"4,573",273
60085,"24,917","3,360"
60087,"8,923","1,049"
60088,"1,657",526
60089,"10,651",506
60090,"12,604","1,110"
60091,"7,585",296
60093,"6,055",280
60096,"1,384",104
60097,"2,169",113
60098,"9,226",640
60099,"8,801",907
60101,"10,119","1,166"
60102,"6,463",450
60103,"10,680",633
60104,"6,262",658
60106,"7,426",698
60107,"11,122","1,017"
60108,"10,036",534
60109,458,19
60110,"8,696","1,163"
60112,"1,056",65
60115,"11,194",675
60118,"3,535",177
60119,"2,348",103
60120,"13,357","1,852"
60123,"15,386","1,373"
60124,"5,594",355
60126,"15,191",768
60130,"8,758",271
60131,"5,089",567
60133,"11,203","1,117"
60134,"7,650",423
60135,"1,633",105
60136,"1,699",127
60137,"11,484",504
60139,"9,547",968
60140,"3,859",238
60141,"1,503",29
60142,"6,455",311
60143,"3,328",308
60145,423,25
60146,575,30
60148,"15,118",767
60150,359,14
60151,820,33
60152,"2,523",139
60153,"7,076",728
60154,"5,483",328
60155,"2,294",248
60156,"5,649",388
60157,588,36
60160,"7,745","1,057"
60162,"3,609",226
60163,"1,646",169
60164,"10,542",808
60165,"1,259",237
60168,52,7
60169,"8,151",615
60171,"2,906",212
60172,"6,326",425
60173,"2,640",183
60174,"9,682",512
60175,"7,844",407
60176,"2,763",310
60177,"6,692",579
60178,"4,712",186
60180,284,7
60181,"7,632",520
60184,551,34
60185,"10,801","1,090"
60187,"11,722",334
60188,"11,780",856
