Zip,Tested,Positive_Cases
60002,"5,575",351
60004,"27,134",969
60005,"15,619",649
60007,"13,278",831
60008,"12,085",816
60009,78,8
60010,"17,684",775
60012,"4,208",210
60013,"7,342",415
60014,"15,969","1,049"
60015,"13,184",557
60016,"26,351","1,990"
60018,"17,005","1,189"
60020,"3,884",190
60021,"1,411",74
60022,"3,743",109
60025,"18,594",950
60026,"8,484",333
60029,303,25
60030,"13,500",657
60031,"16,044",959
60033,"5,556",586
60034,703,35
60035,"18,242",575
60040,"4,371",294
60041,"3,047",190
60042,"2,437",150
60043,"1,158",52
60044,"7,135",240
60045,"10,635",305
60046,"11,587",728
60047,"19,284",989
60048,"12,260",505
60050,"10,821",614
60051,"7,480",411
60053,"13,618",666
60056,"21,120","1,372"
60060,"12,754",998
60061,"10,169",471
60062,"28,952",808
60064,"7,166","1,454"
60067,"22,519",949
60068,"18,075",853
60069,"8,394",196
60070,"8,127",513
60071,"1,254",76
60072,310,12
60073,"23,899","2,409"
60074,"14,293","1,109"
60076,"17,009","1,024"
60077,"15,241",762
60079,921,16
60081,"2,639",186
60083,"3,994",267
60084,"7,546",358
60085,"36,850","4,116"
60087,"12,665","1,367"
60088,"2,769",580
60089,"16,370",726
60090,"19,173","1,426"
60091,"11,577",430
60093,"9,185",401
60096,"2,061",164
60097,"3,453",199
60098,"14,101",941
60099,"13,693","1,256"
60101,"14,576","1,724"
60102,"9,927",755
60103,"17,390","1,107"
60104,"8,539",795
60106,"10,217",941
60107,"16,694","1,503"
60108,"15,091",781
60109,543,21
60110,"12,480","1,576"
60112,"1,829",126
60113,183,8
60115,"22,230","1,241"
60118,"5,293",354
60119,"3,864",210
60120,"18,634","2,493"
60121,200,7
60123,"21,444","1,875"
60124,"8,681",562
60126,"25,033","1,243"
60129,88,8
60130,"12,312",375
60131,"7,772",813
60133,"16,509","1,575"
60134,"12,782",712
60135,"2,646",176
60136,"2,676",229
60137,"17,458",863
60139,"13,581","1,323"
60140,"6,193",445
60141,"1,677",32
60142,"10,679",581
60143,"5,039",420
60145,728,50
60146,"1,027",77
60148,"23,417","1,177"
60150,597,30
60151,"1,353",72
60152,"4,147",280
60153,"9,914",911
60154,"7,912",480
60155,"3,330",314
60156,"8,784",645
60157,922,53
60159,49,6
60160,"11,545","1,414"
60161,76,6
60162,"5,118",309
60163,"2,384",245
60164,"15,333","1,073"
60165,"1,718",292
60168,78,8
60169,"11,928",880
60171,"4,288",339
60172,"9,489",688
60173,"4,089",292
60174,"16,331",829
60175,"14,035",692
60176,"4,158",473
60177,"11,938",851
60178,"8,077",414
60180,472,19
60181,"11,806",811
60184,894,80
60185,"16,062","1,485"
60187,"19,630",520
60188,"17,336","1,291"
60189,"13,229",552
60190,"5,518",239
60191,"5,370",520
60192,"5,159",257
60193,"17,898",842
60194,"10,488",416
60195,"1,408",75
60201,"26,019",700
60202,"20,856",722
60203,"2,283",86
60204,157,7
60208,"27,530",12
60301,"1,546",74
60302,"17,963",584
60303,156,6
60304,"8,851",277
60305,"5,783",230
60401,"4,324",227
60402,"29,362","3,242"
60403,"7,379",544
60404,"7,432",438
60406,"11,851","1,133"
60407,479,27
60408,"2,173",136
60409,"16,555","1,331"
60410,"4,018",304
60411,"28,492","2,105"
60415,"6,324",511
60416,"2,959",196
60417,"9,558",475
60418,"3,652",316
60419,"12,844",802
60420,"1,654",79
60421,"1,032",54
60422,"4,651",261
60423,"11,300",885
60424,592,37
60425,"4,943",345
60426,"11,277",966
60428,"4,966",431
60429,"7,243",498
60430,"9,417",566
60431,"9,842",744
60432,"7,390",898
60433,"6,691",676
60434,"2,232",313
60435,"22,572","1,711"
60436,"7,822",667
60438,"12,731","1,104"
60439,"11,750",640
60440,"25,759","1,783"
60441,"10,701",844
60442,"3,211",235
60443,"9,889",819
60444,425,20
60445,"9,421",594
60446,"17,156","1,329"
60447,"4,194",257
60448,"7,804",511
60449,"3,397",230
60450,"6,016",451
60451,"11,377",767
60452,"9,518",799
60453,"26,345","2,104"
60454,62,8
60455,"7,790",762
60456,"1,634",122
60457,"5,174",427
60458,"5,770",458
60459,"10,899","1,209"
60460,617,16
60461,"2,278",129
60462,"16,261","1,255"
60463,"8,104",517
60464,"3,741",258
60465,"5,972",695
60466,"10,688",857
60467,"10,007",716
60468,"2,195",151
60469,"2,299",273
60470,212,9
60471,"6,550",434
60472,"2,349",140
60473,"13,140",899
60474,230,15
60475,"3,401",272
60476,"1,125",95
60477,"13,970","1,014"
60478,"9,052",615
60479,137,6
60480,"2,262",146
60481,"5,663",249
60482,"3,094",297
60484,"2,724",243
60487,"8,964",717
60490,"8,542",448
60491,"8,530",647
60501,"4,336",629
60502,"8,207",442
60503,"5,296",276
60504,"14,146",922
60505,"28,543","3,251"
60506,"26,511","2,172"
60507,144,13
60510,"12,896",590
60511,580,19
60512,406,18
60513,"9,990",492
60514,"3,736",220
60515,"10,441",485
60516,"11,046",514
60517,"12,448",749
60518,854,38
60520,981,53
60521,"8,341",478
60523,"6,426",265
60525,"19,560",899
60526,"9,232",289
60527,"16,104",810
60530,256,9
60531,559,29
60532,"11,162",469
60534,"4,527",433
60537,177,14
60538,"10,569",812
60539,241,17
60540,"16,455",641
60541,772,43
60542,"7,892",490
60543,"13,791",822
60544,"13,019",700
60545,"4,835",394
60546,"11,600",423
60548,"5,354",355
60549,195,9
60550,726,19
60551,"1,113",93
60552,"1,313",62
60553,158,13
60554,"4,438",237
60555,"5,693",360
60556,572,24
60558,"5,903",313
60559,"10,357",689
60560,"9,656",514
60561,"8,652",445
60563,"18,553",725
60564,"15,687",768
60565,"14,727",627
60585,"8,343",491
60586,"17,002","1,324"
60598,60,7
60601,"8,965",287
60602,"1,060",32
60603,598,15
60604,726,37
60605,"14,261",531
60606,"3,394",97
60607,"18,890",942
60608,"42,221","3,227"
60609,"31,355","3,067"
60610,"23,349",907
60611,"20,324",672
60612,"21,981","1,208"
60613,"28,319","1,101"
60614,"44,538","1,579"
60615,"25,005",780
60616,"28,694","1,092"
60617,"36,022","2,821"
60618,"47,676","2,879"
60619,"29,189","1,677"
60620,"28,603","2,018"
60621,"12,471",880
60622,"36,063","1,559"
60623,"36,300","5,225"
60624,"15,958","1,387"
60625,"38,466","2,717"
60626,"39,558","1,665"
60628,"28,433","2,027"
60629,"47,104","6,803"
60630,"24,642","1,812"
60631,"17,334",893
60632,"38,396","5,688"
60633,"8,793",736
60634,"38,238","3,349"
60636,"13,271","1,266"
60637,"39,245","1,127"
60638,"25,555","2,819"
60639,"44,064","5,772"
60640,"45,852","1,589"
60641,"38,928","3,171"
60642,"12,628",543
60643,"30,490","1,554"
60644,"25,598","1,840"
60645,"26,716","1,721"
60646,"13,721",760
60647,"54,820","2,944"
60649,"22,584","1,343"
60650,157,13
60651,"28,231","2,992"
60652,"19,671","2,108"
60653,"19,227",934
60654,"11,055",525
60655,"14,251",927
60656,"12,028",883
60657,"38,423","1,369"
60659,"15,639","1,390"
60660,"20,781",936
60661,"5,378",236
60680,476,19
60706,"12,963",941
60707,"22,496","1,757"
60712,"8,576",439
60714,"19,325","1,401"
60803,"7,546",741
60804,"36,690","5,786"
60805,"8,780",579
60827,"9,289",687
60901,"22,819","1,557"
60910,294,8
