Zip,Tested,Positive_Cases
60002,3014,173
60004,14541,495
60005,7486,331
60007,6393,457
60008,6705,466
60010,8252,363
60012,1651,130
60013,3681,234
60014,7730,538
60015,6179,292
60016,13845,1340
60018,8082,804
60020,1931,81
60021,713,42
60022,1851,57
60025,9107,560
60026,5287,221
60029,164,12
60030,6964,331
60031,8581,529
60033,2656,338
60034,300,6
60035,9067,360
60040,1529,187
60041,1613,83
60042,1298,83
60043,543,23
60044,3048,134
60045,4682,161
60046,6098,379
60047,10720,660
60048,5609,267
60050,5509,351
60051,3777,198
60053,6234,400
60056,10874,834
60060,6675,607
60061,4978,272
60062,12227,453
60064,3795,751
60067,10345,415
60068,8393,440
60069,4265,123
60070,3897,323
60071,591,26
60073,13820,1555
60074,6965,631
60076,9176,690
60077,6674,520
60079,178,15
60081,1290,82
60083,2113,160
60084,3119,235
60085,19713,3043
60087,7187,930
60088,1310,490
60089,8054,430
60090,9451,993
60091,5790,235
60093,4547,228
60096,1109,90
60097,1622,84
60098,7194,544
60099,7108,790
60101,8011,1018
60102,4991,358
60103,7880,486
60104,4994,570
60106,6050,634
60107,8752,845
60108,7489,458
60109,408,15
60110,6869,981
60112,727,54
60115,7872,461
60118,2715,130
60119,1721,84
60120,10880,1669
60123,11469,1176
60124,4206,275
60126,11387,598
60130,6572,224
60131,3965,472
60133,8711,976
60134,5385,328
60135,1166,89
60136,1284,105
60137,8331,394
60139,7450,836
60140,2916,191
60141,1289,25
60142,4776,223
60143,2526,242
60145,293,16
60146,404,24
60148,10604,627
60150,256,12
60151,571,28
60152,1843,112
60153,5642,672
60154,4377,274
60155,1803,222
60156,4291,309
60157,413,21
60160,6013,925
60162,3014,208
60163,1234,138
60164,8052,697
60165,1029,214
60169,6440,542
60171,2301,181
60172,4855,338
60173,1959,156
60174,6952,384
60175,4763,317
60176,2143,254
60177,4847,468
60178,3396,158
60180,206,7
60181,5693,432
60184,384,22
60185,7871,963
60187,8111,254
60188,8948,699
60189,6296,259
60190,2848,114
60191,2780,281
60192,2399,114
60193,8051,404
60194,5409,246
60195,662,30
60201,10848,420
60202,8745,526
60203,1148,46
60301,751,42
60302,9284,345
60304,4385,134
60305,2801,113
60401,1799,75
60402,16056,1898
60403,4143,322
60404,3664,209
60406,6614,725
60408,1093,42
60409,10173,919
60410,2066,121
60411,14291,1340
60415,3378,316
60416,1244,61
60417,3902,240
60418,1477,165
60419,6869,579
60420,684,19
60421,508,22
60422,2633,155
60423,5393,332
60424,272,12
60425,3014,229
60426,7109,646
60428,3133,306
60429,4546,355
60430,5195,365
60431,5501,367
60432,4307,635
60433,4146,433
60434,1794,238
60435,11929,974
60436,4139,368
60438,6960,620
60439,4809,231
60440,14057,1175
60441,5085,388
60442,1500,86
60443,5913,537
60444,199,8
60445,4515,290
60446,9076,744
60447,2103,96
60448,3662,248
60449,1904,126
60450,3289,173
60451,4905,297
60452,5003,354
60453,13478,1214
60455,4712,520
60456,832,69
60457,3030,213
60458,2963,262
60459,6033,658
60461,1362,99
60462,8533,602
60463,3341,320
60464,1871,103
60465,3119,422
60466,6401,623
60467,4476,334
60468,1062,61
60469,1297,150
60471,3621,307
60472,1291,92
60473,7718,643
60475,1878,133
60476,664,38
60477,6929,452
60478,5509,481
60480,1199,65
60481,2459,95
60482,1689,152
60484,1607,168
60487,4307,326
60490,4551,233
60491,3535,283
60501,2513,378
60502,4067,226
60503,2694,126
60504,7579,526
60505,16189,2370
60506,14875,1458
60507,81,7
60510,6138,259
60512,211,8
60513,5003,272
60514,2019,117
60515,5314,219
60516,5527,260
60517,6414,382
60518,408,19
60520,463,20
60521,4224,276
60523,2541,151
60525,9765,522
60526,5035,158
60527,7901,459
60531,265,10
60532,5687,235
60534,2574,268
60538,5720,456
60540,8369,255
60541,402,19
60542,4340,279
60543,7430,448
60544,6231,325
60545,2670,226
60546,6017,245
60548,2969,191
60551,526,38
60552,682,29
60554,2129,97
60555,2903,187
60556,239,9
60558,3256,151
60559,5191,464
60560,4263,225
60561,4686,218
60563,9395,299
60564,7958,381
60565,7724,350
60585,4286,209
60586,9172,677
60601,3127,124
60602,571,20
60603,306,11
60604,393,28
60605,7216,311
60606,1985,59
60607,7705,608
60608,22106,2236
60609,17576,2224
60610,10682,456
60611,9935,330
60612,11192,863
60613,12764,609
60614,20131,847
60615,11122,570
60616,13688,665
60617,22203,1813
60618,25116,1823
60619,18559,1255
60620,17894,1521
60621,8053,694
60622,16965,932
60623,21707,3982
60624,9778,1085
60625,20638,1807
60626,20395,1310
60628,17558,1498
60629,26794,4367
60630,13049,1051
60631,9332,516
60632,22003,3894
60633,4795,435
60634,21579,2056
60636,8213,985
60637,13213,807
60638,13822,1573
60639,27337,4184
60640,24581,1105
60641,21141,1997
60642,6156,303
60643,15409,1050
60644,15434,1504
60645,12980,1251
60646,7562,472
60647,26925,1917
60649,13640,1054
60651,16927,2229
60652,10860,1287
60653,12090,713
60654,5045,263
60655,7650,477
60656,6418,453
60657,17194,640
60659,8536,953
60660,10349,612
60661,2357,110
60680,220,11
60706,6918,597
60707,11949,1050
60712,4149,262
60714,9345,1056
60803,4245,394
60804,21532,3753
60805,4403,346
60827,5801,528
60901,11991,957
60911,293,14
60912,93,6
60913,283,10
60914,7783,385
60915,3090,129
60917,127,6
60919,89,8
60922,572,27
60927,886,59
60928,142,9
60930,539,10
60931,111,7
60936,926,12
60938,1096,67
60940,659,35
60941,416,16
60942,1464,22
60950,4749,181
60953,390,7
60954,1998,62
60955,367,21
60957,1095,29
60958,519,37
60959,200,6
60963,381,6
60964,1137,53
60970,1394,39
61001,140,7
61008,6911,599
61010,2153,53
61011,426,15
61012,332,27
61016,912,68
61019,430,17
61020,396,20
61021,3459,159
61024,434,8
61025,468,35
61028,358,15
61032,6032,293
61036,1557,47
61038,159,9
61041,195,10
61046,302,14
61047,249,10
61048,397,11
61051,92,9
61052,136,7
61053,383,10
61054,1107,29
61061,1135,45
61062,171,8
61063,591,16
61064,633,25
61065,1704,108
61068,2388,214
61070,102,6
61071,1082,75
61072,1793,74
61073,3227,159
61074,427,35
61075,121,7
61080,1406,97
61081,1840,159
61084,366,17
61085,413,14
61087,138,11
61088,928,22
61101,4934,406
61102,3844,345
61103,7048,410
61104,3467,376
61107,6882,378
61108,6845,577
61109,5019,396
61111,4675,193
61114,3518,155
61115,3946,197
61201,11342,542
61230,130,12
61231,901,26
61232,294,13
61234,257,9
61235,349,11
61238,621,21
61239,248,8
61240,1583,42
61241,1599,49
61244,6762,401
61250,384,9
61252,800,89
61254,2822,70
61256,438,17
61259,176,6
61264,2503,85
61265,11494,591
61270,1195,25
61272,166,6
61273,764,28
61275,822,38
61277,691,10
61281,499,13
61282,2432,125
61284,452,22
61285,713,16
61301,2125,90
61310,486,14
61314,97,7
61319,170,10
61322,196,77
61325,203,15
61326,198,7
61329,150,13
61330,166,11
61333,86,11
61334,67,8
61341,1438,77
61342,1498,216
61348,534,36
61350,4625,164
61353,150,7
61354,1488,56
61356,1772,53
61360,316,15
61361,171,6
61362,1182,82
61364,3560,166
61368,121,7
61369,372,8
61373,226,11
61376,270,8
61377,195,10
61401,5777,297
61410,420,14
61413,169,10
61420,124,10
61422,420,14
61430,100,6
61434,451,15
61443,2165,79
61447,101,8
61448,682,30
61450,239,10
61455,2809,116
61462,1659,163
61465,189,7
61467,130,9
61469,234,13
61473,266,13
61486,241,11
61517,612,23
61520,3164,18
61523,2657,73
61525,2668,123
61528,811,30
61529,568,13
61530,988,19
61533,373,13
61534,282,9
61535,340,15
61536,557,16
61537,426,9
61546,894,15
61547,755,30
61548,2754,112
61550,5101,144
61554,9776,217
61559,697,18
61561,355,6
61568,817,38
61571,5536,128
61602,451,13
61603,4425,231
61604,9224,378
61605,3516,185
61606,1471,62
61607,2456,99
61610,1168,37
61611,5906,161
61614,10053,340
61615,7128,228
61616,2143,57
61701,10451,226
61704,7495,203
61705,3005,55
61724,141,7
61726,387,6
61727,1194,20
61729,154,7
61732,402,10
61733,185,6
61734,445,8
61736,384,6
61739,724,14
61741,219,11
61745,879,16
61747,725,7
61748,599,15
61752,777,9
61753,436,11
61755,882,11
61761,9819,220
61764,2319,40
61770,185,7
61790,860,23
61801,17154,126
61802,10213,250
61813,485,7
61820,21815,320
61821,16896,312
61822,13452,170
61832,6695,129
61833,476,11
61834,1646,36
61842,589,9
61843,1069,30
61845,148,9
61846,757,11
61847,790,8
61853,6994,97
61856,2777,39
61858,730,12
61863,358,6
61864,797,11
61866,5630,265
61873,2456,28
61874,6052,65
61875,306,6
61876,150,7
61877,561,15
61878,472,6
61880,1893,36
61883,796,13
61884,418,9
61910,981,72
61911,514,34
61912,330,7
61913,298,9
61920,6154,307
61925,109,7
61928,157,12
61931,283,7
61933,184,7
61937,276,11
61938,6752,292
61943,270,16
61944,1240,31
61951,1712,65
61953,1861,34
61956,847,16
61957,341,12
62001,446,14
62002,4648,471
62009,422,6
62010,1083,124
62012,924,66
62014,453,15
62016,441,6
62017,203,8
62018,378,29
62021,105,8
62022,118,10
62024,1197,55
62025,5604,427
62033,1395,43
62034,3707,198
62035,2863,195
62037,257,19
62040,6784,558
62046,107,6
62048,153,7
62049,2399,52
62052,2307,92
62056,2564,63
62059,107,10
62060,968,83
62061,194,19
62062,3171,79
62067,275,27
62069,683,16
62075,596,14
62082,569,35
62084,135,14
62087,232,14
62088,1536,50
62090,230,28
62092,642,29
62094,246,7
62095,1354,96
62097,374,18
62201,1690,207
62203,1518,168
62204,1162,126
62205,1702,172
62206,3469,372
62207,1469,220
62208,3119,320
62214,136,7
62215,267,20
62216,548,39
62217,122,13
62218,201,17
62219,146,7
62220,3485,397
62221,4628,458
62223,3194,279
62225,358,20
62226,5517,530
62230,1133,66
62231,1314,130
62232,2637,116
62233,1623,177
62234,5391,469
62236,1312,166
62237,1357,37
62238,97,12
62239,548,64
62240,168,19
62241,162,13
62242,162,14
62243,891,40
62245,289,25
62246,2799,54
62249,2532,173
62254,1338,152
62255,127,14
62257,421,26
62258,1896,90
62259,145,15
62260,878,85
62262,203,6
62263,673,22
62264,549,72
62265,1291,91
62269,5162,378
62271,228,13
62272,349,61
62274,1373,113
62275,486,31
62278,1178,73
62281,440,41
62285,574,49
62286,1094,96
62288,654,72
62293,870,67
62294,2167,156
62295,159,17
62297,70,6
62298,2917,168
62301,11990,307
62305,1481,198
62311,150,8
62312,261,7
62316,106,15
62320,236,20
62321,1267,12
62325,24,10
62326,379,10
62330,174,7
62338,91,15
62341,353,9
62347,138,11
62349,47,7
62351,141,16
62353,918,10
62354,147,8
62360,134,8
62363,686,14
62376,87,20
62401,3200,125
62411,965,20
62414,211,6
62417,708,9
62418,251,15
62420,1252,30
