Zip,Tested,Positive_Cases
60002,3157,180
60004,15794,524
60005,8037,347
60007,6820,487
60008,7126,482
60010,8773,379
60012,1733,133
60013,3925,244
60014,8176,546
60015,6613,299
60016,14696,1365
60018,8427,821
60020,2060,84
60021,759,47
60022,1964,58
60025,9726,581
60026,5489,226
60029,173,18
60030,7357,347
60031,9056,548
60033,2820,354
60034,327,12
60035,9478,365
60040,1570,187
60041,1703,84
60042,1370,91
60043,595,26
60044,3248,138
60045,5006,168
60046,6412,394
60047,11323,678
60048,5943,276
60050,5837,362
60051,4003,203
60053,6547,410
60056,11574,860
60060,7073,643
60061,5278,283
60062,12979,466
60064,3993,759
60067,11240,441
60068,8892,461
60069,4382,127
60070,4216,335
60071,629,29
60073,14439,1605
60074,7438,649
60076,9773,707
60077,6995,536
60079,181,15
60081,1360,88
60083,2201,163
60084,3431,237
60085,20636,3088
60087,7496,951
60088,1364,511
60089,8574,450
60090,10095,1024
60091,6171,245
60093,4852,234
60096,1156,92
60097,1724,90
60098,7549,570
60099,7451,812
60101,8500,1054
60102,5277,375
60103,8406,513
60104,5323,602
60106,6445,645
60107,9260,884
60108,7988,476
60109,413,18
60110,7306,1031
60112,786,55
60115,8390,484
60118,2895,141
60119,1858,88
60120,11418,1696
60123,12093,1210
60124,4502,285
60126,12324,626
60130,7134,236
60131,4202,491
60133,9277,1014
60134,5860,336
60135,1261,89
60136,1372,111
60137,8989,419
60139,7899,853
60140,3108,204
60141,1345,26
60142,5075,235
60143,2671,253
60145,314,17
60146,433,24
60148,11461,664
60150,278,12
60151,625,28
60152,1968,115
60153,5981,690
60154,4610,285
60155,1895,231
60156,4556,319
60157,461,26
60160,6381,968
60162,3160,215
60163,1343,151
60164,8570,730
60165,1091,221
60168,42,7
60169,6788,560
60171,2428,187
60172,5154,354
60173,2101,162
60174,7468,423
60175,5098,326
60176,2270,273
60177,5129,490
60178,3656,165
60180,225,7
60181,6158,461
60184,422,25
60185,8662,993
60187,8790,266
60188,9516,732
60189,6823,276
60190,3024,121
60191,2926,290
60192,2575,121
60193,8694,429
60194,5889,257
60195,715,33
60201,11572,427
60202,9388,540
60203,1233,46
60301,831,45
60302,9808,358
60304,4655,139
60305,2995,115
60401,1876,75
60402,17021,1995
60403,4368,346
60404,3883,225
60406,6923,751
60408,1162,46
60409,10729,952
60410,2187,128
60411,14897,1384
60415,3537,340
60416,1344,71
60417,4081,257
60418,1570,172
60419,7124,588
60420,824,24
60421,540,25
60422,2793,164
60423,5736,350
60424,296,13
60425,3149,232
60426,7402,658
60428,3260,312
60429,4762,375
60430,5488,373
60431,5813,386
60432,4606,679
60433,4316,459
60434,1862,240
60435,12598,1039
60436,4394,402
60438,7418,645
60439,5229,256
60440,14771,1207
60441,5430,416
60442,1599,93
60443,6186,562
60444,213,9
60445,4850,305
60446,9643,784
60447,2278,111
60448,3883,257
60449,1999,130
60450,3450,187
60451,5222,323
60452,5297,382
60453,14319,1294
60455,5072,536
60456,875,70
60457,3157,229
60458,3107,282
60459,6345,696
60461,1433,103
60462,9104,638
60463,3496,327
60464,1987,108
60465,3338,466
60466,6728,641
60467,4834,350
60468,1129,67
60469,1356,152
60471,3840,323
60472,1355,103
60473,8055,664
60475,1990,138
60476,694,43
60477,7405,489
60478,5779,490
60480,1266,68
60481,2616,103
60482,1804,163
60484,1703,178
60487,4627,356
60490,4844,245
60491,3749,302
60501,2630,390
60502,4500,253
60503,2904,134
60504,8154,559
60505,17146,2413
60506,15930,1502
60507,86,8
60510,6614,278
60511,312,6
60512,222,10
60513,5377,287
60514,2118,121
60515,5644,235
60516,5861,270
60517,6807,405
60518,428,21
60520,494,20
60521,4448,286
60523,2810,154
60525,10442,542
60526,5271,172
60527,8397,486
60531,282,11
60532,6050,235
60534,2721,281
60538,6131,479
60540,9020,279
60541,419,20
60542,4629,288
60543,7922,464
60544,6610,364
60545,2846,240
60546,6377,254
60548,3123,201
60550,339,6
60551,562,41
60552,729,30
60554,2297,101
60555,3077,193
60556,260,9
60558,3439,162
60559,5480,496
60560,4605,244
60561,4957,228
60563,10112,319
60564,8645,410
60565,8316,362
60585,4608,231
60586,9849,731
60601,3409,130
60602,604,20
60603,326,11
60604,421,30
60605,7668,321
60606,2084,61
60607,8314,627
60608,23466,2328
60609,18637,2282
60610,11429,486
60611,10650,349
60612,11774,884
60613,13683,628
60614,21613,878
60615,11779,576
60616,14574,697
60617,23407,1884
60618,26652,1891
60619,19283,1282
60620,18667,1548
60621,8366,712
60622,18305,967
60623,22647,4064
60624,10186,1113
60625,21868,1885
60626,21496,1327
60628,18403,1530
60629,28142,4520
60630,13893,1091
60631,9825,530
60632,23191,4032
60633,5076,454
60634,22809,2148
60636,8531,999
60637,13858,837
60638,14622,1642
60639,28505,4268
60640,26342,1132
60641,22361,2066
60642,6580,313
60643,16393,1082
60644,16168,1516
60645,13771,1275
60646,7964,486
60647,28705,1980
60649,14252,1080
60651,17692,2276
60652,11402,1340
60653,12576,724
60654,5351,270
60655,8058,511
60656,6823,496
60657,18518,677
60659,8997,995
60660,10930,625
60661,2522,115
60680,234,11
60706,7343,617
60707,12643,1084
60712,4566,271
60714,9651,1067
60803,4456,407
60804,22869,3944
60805,4648,367
60827,6062,534
