Zip,Tested,Positive_Cases
60002,"4,446",246
60004,"21,882",732
60005,"12,032",479
60007,"10,257",625
60008,"9,685",582
60010,"13,409",579
60012,"3,067",157
60013,"5,685",310
60014,"11,992",728
60015,"9,819",365
60016,"20,689","1,595"
60018,"13,532",986
60020,"2,914",127
60021,"1,083",59
60022,"2,928",82
60025,"14,258",710
60026,"7,147",275
60029,255,21
60030,"10,616",477
60031,"12,841",727
60033,"4,450",483
60034,541,22
60035,"13,995",441
60040,"2,949",223
60041,"2,405",123
60042,"1,964",115
60043,908,37
60044,"5,390",190
60045,"7,873",233
60046,"9,212",527
60047,"15,775",829
60048,"9,186",376
60050,"8,449",433
60051,"5,809",282
60053,"10,174",505
60056,"16,655","1,065"
60060,"10,032",807
60061,"7,754",377
60062,"20,967",587
60064,"5,669","1,286"
60067,"17,632",682
60068,"13,336",656
60069,"6,261",160
60070,"6,482",406
60071,964,48
60072,213,6
60073,"19,510","1,970"
60074,"11,059",850
60076,"13,392",834
60077,"10,691",638
60079,521,17
60081,"2,053",130
60083,"3,188",207
60084,"5,751",301
60085,"29,452","3,567"
60087,"10,311","1,153"
60088,"2,097",546
60089,"12,700",562
60090,"15,233","1,205"
60091,"8,955",333
60093,"7,221",304
60096,"1,593",112
60097,"2,635",130
60098,"10,774",684
60099,"10,052","1,006"
60101,"11,672","1,318"
60102,"7,700",523
60103,"13,123",761
60104,"7,154",689
60106,"8,425",743
60107,"13,148","1,171"
60108,"11,975",611
60109,487,18
60110,"10,001","1,246"
60112,"1,341",81
60115,"15,535",896
60118,"4,137",224
60119,"2,910",132
60120,"15,295","2,059"
60121,168,7
60123,"17,655","1,528"
60124,"6,685",410
60126,"18,743",954
60130,"9,885",302
60131,"5,873",624
60133,"13,259","1,249"
60134,"9,325",497
60135,"2,003",122
60136,"2,017",141
60137,"13,656",580
60139,"10,956","1,042"
60140,"4,665",286
60141,"1,599",29
60142,"7,871",360
60143,"3,995",324
60145,514,28
60146,728,39
60148,"18,478",859
60150,448,16
60151,"1,010",45
60152,"3,087",164
60153,"8,226",792
60154,"6,352",362
60155,"2,691",266
60156,"6,651",428
60157,715,40
60160,"9,081","1,144"
60161,62,6
60162,"4,334",244
60163,"1,942",198
60164,"12,266",863
60165,"1,421",251
60168,62,7
60169,"9,594",692
60171,"3,357",246
60172,"7,447",482
60173,"3,193",226
60174,"12,275",586
60175,"10,582",466
60176,"3,187",333
60177,"8,600",651
60178,"5,973",234
60180,355,14
60181,"9,210",587
60184,654,41
60185,"12,628","1,173"
60187,"14,798",387
60188,"13,822",953
60189,"10,361",387
60190,"4,360",163
60191,"4,164",390
60192,"3,926",179
60193,"13,703",618
60194,"8,638",323
60195,"1,095",47
60201,"18,423",546
60202,"15,564",603
60203,"1,763",57
60208,"15,953",7
60301,"1,213",59
60302,"14,462",472
60303,126,6
60304,"6,963",200
60305,"4,603",169
60401,"3,089",162
60402,"23,756","2,581"
60403,"6,071",440
60404,"6,158",339
60406,"9,278",898
60407,350,10
60408,"1,710",90
60409,"13,731","1,096"
60410,"3,125",206
60411,"21,165","1,670"
60415,"4,717",441
60416,"2,263",134
60417,"6,623",340
60418,"2,734",223
60419,"9,982",666
60420,"1,291",38
60421,805,38
60422,"3,791",204
60423,"8,498",523
60424,445,24
60425,"3,994",274
60426,"9,547",795
60428,"4,161",359
60429,"6,203",418
60430,"7,710",439
60431,"7,977",545
60432,"6,184",767
60433,"5,557",539
60434,"2,024",296
60435,"18,361","1,337"
60436,"6,089",508
60438,"10,428",868
60439,"8,808",424
60440,"20,425","1,458"
60441,"8,202",610
60442,"2,437",155
60443,"8,198",663
60444,323,13
60445,"7,137",427
60446,"13,826","1,043"
60447,"3,290",173
60448,"5,915",357
60449,"2,765",170
60450,"4,583",311
60451,"8,550",502
60452,"7,483",577
60453,"20,853","1,745"
60454,52,7
60455,"6,297",643
60456,"1,251",94
60457,"4,299",346
60458,"4,606",382
60459,"8,708",951
60460,423,6
60461,"1,911",113
60462,"12,732",861
60463,"5,776",405
