Zip,Tested,Positive_Cases
60002,"4,005",216
60004,"20,015",667
60005,"10,804",447
60007,"9,200",579
60008,"8,895",553
60010,"12,080",528
60012,"2,786",152
60013,"5,191",296
60014,"10,817",673
60015,"8,767",342
60016,"18,824","1,530"
60018,"12,177",941
60020,"2,687",117
60021,992,54
60022,"2,676",76
60025,"12,913",677
60026,"6,743",262
60029,231,18
60030,"9,608",443
60031,"11,711",669
60033,"4,031",460
60034,485,21
60035,"12,563",412
60040,"2,487",211
60041,"2,170",108
60042,"1,796",109
60043,847,36
60044,"4,647",176
60045,"6,946",225
60046,"8,429",486
60047,"14,543",791
60048,"8,211",351
60050,"7,635",417
60051,"5,270",257
60053,"9,100",475
60056,"15,083","1,013"
60060,"9,109",768
60061,"7,045",338
60062,"18,326",562
60064,"5,234","1,164"
60067,"15,562",605
60068,"11,896",615
60069,"5,745",150
60070,"5,564",375
60071,879,46
60073,"17,988","1,872"
60074,"9,940",776
60076,"12,415",795
60077,"9,056",612
60079,320,18
60081,"1,852",120
60083,"2,881",193
60084,"5,037",282
60085,"26,818","3,458"
60087,"9,450","1,090"
60088,"1,833",536
60089,"11,524",530
60090,"13,677","1,145"
60091,"8,086",312
60093,"6,541",289
60096,"1,454",105
60097,"2,356",118
60098,"9,934",666
60099,"9,233",949
60101,"10,707","1,214"
60102,"6,884",470
60103,"11,642",696
60104,"6,635",672
60106,"7,877",720
60107,"11,916","1,090"
60108,"10,820",568
60109,470,19
60110,"9,162","1,195"
60112,"1,192",74
60115,"13,200",756
60118,"3,737",197
60119,"2,577",112
60120,"14,116","1,935"
60123,"16,368","1,439"
60124,"6,005",378
60126,"16,377",820
60130,"9,159",288
60131,"5,413",584
60133,"12,028","1,170"
60134,"8,326",457
60135,"1,795",119
60136,"1,811",132
60137,"12,272",528
60139,"10,123",996
60140,"4,176",261
60141,"1,538",29
60142,"6,924",330
60143,"3,624",323
60145,459,26
60146,629,31
60148,"16,466",803
60150,394,15
60151,907,41
60152,"2,739",151
60153,"7,550",759
60154,"5,823",341
60155,"2,443",254
60156,"6,028",398
60157,640,38
60160,"8,237","1,091"
60161,60,6
60162,"3,857",233
60163,"1,765",186
60164,"11,429",830
60165,"1,326",243
60168,58,7
60169,"8,738",641
60171,"3,076",224
60172,"6,771",443
60173,"2,867",201
60174,"10,614",545
60175,"8,781",437
60176,"2,919",323
60177,"7,419",601
60178,"5,256",205
60180,311,9
60181,"8,237",546
60184,590,34
60185,"11,416","1,128"
60187,"12,943",358
60188,"12,607",888
60189,"9,242",364
60190,"3,936",152
60191,"3,749",355
60192,"3,486",160
60193,"12,085",559
60194,"7,782",305
60195,970,43
60201,"16,035",513
60202,"13,509",585
60203,"1,604",54
60301,"1,093",54
60302,"13,218",443
60303,120,6
60304,"6,237",185
60305,"4,201",155
60401,"2,575",122
60402,"21,356","2,395"
60403,"5,566",414
60404,"5,667",311
60406,"8,431",853
60407,328,8
60408,"1,544",73
60409,"12,840","1,051"
60410,"2,822",174
60411,"18,677","1,548"
60415,"4,200",409
60416,"2,008",123
60417,"5,751",313
60418,"2,288",209
60419,"9,036",643
60420,"1,184",35
60421,727,35
60422,"3,514",196
60423,"7,641",486
60424,392,17
60425,"3,770",269
60426,"8,928",759
60428,"3,874",350
60429,"5,807",408
60430,"6,976",421
60431,"7,371",507
60432,"5,745",756
60433,"5,154",514
60434,"1,954",272
60435,"16,776","1,263"
60436,"5,642",481
60438,"9,503",804
60439,"7,583",356
60440,"18,562","1,402"
