Zip,Tested,Positive_Cases
60002,"5,264",310
60004,"25,532",872
60005,"14,596",568
60007,"12,408",730
60008,"11,279",726
60009,72,6
60010,"16,450",714
60012,"3,722",191
60013,"6,805",356
60014,"14,748",913
60015,"12,318",507
60016,"24,475","1,841"
60018,"15,949","1,096"
60020,"3,629",163
60021,"1,308",69
60022,"3,536",98
60025,"17,241",858
60026,"8,053",312
60029,285,23
60030,"12,662",582
60031,"15,134",884
60033,"5,175",540
60034,646,34
60035,"17,016",527
60040,"3,916",269
60041,"2,853",164
60042,"2,265",129
60043,"1,095",46
60044,"6,578",223
60045,"9,654",285
60046,"10,904",640
60047,"18,226",941
60048,"11,390",448
60050,"10,052",539
60051,"6,990",360
60053,"12,657",594
60056,"19,755","1,249"
60060,"11,899",904
60061,"9,281",425
60062,"26,483",714
60064,"6,727","1,396"
60067,"21,001",843
60068,"16,558",780
60069,"7,861",188
60070,"7,658",480
60071,"1,147",63
60072,288,9
60073,"22,497","2,223"
60074,"13,346","1,018"
60076,"15,819",963
60077,"13,942",712
60079,818,16
60081,"2,447",165
60083,"3,738",235
60084,"6,996",335
60085,"34,700","3,918"
60087,"11,939","1,273"
60088,"2,528",564
60089,"15,322",661
60090,"17,941","1,342"
60091,"10,850",401
60093,"8,585",366
60096,"1,929",149
60097,"3,198",176
60098,"12,953",824
60099,"12,512","1,148"
60101,"13,526","1,551"
60102,"9,248",671
60103,"16,112",976
60104,"8,042",742
60106,"9,747",866
60107,"15,527","1,387"
60108,"14,044",729
60109,532,20
60110,"11,703","1,467"
60112,"1,684",112
60113,171,6
60115,"20,488","1,109"
60118,"4,896",303
60119,"3,570",170
60120,"17,459","2,358"
60121,187,6
60123,"20,131","1,762"
60124,"8,085",504
60126,"23,300","1,153"
60129,80,8
60130,"11,599",346
60131,"7,014",742
60133,"15,477","1,445"
60134,"11,738",626
60135,"2,450",152
60136,"2,483",205
60137,"16,367",736
60139,"12,831","1,221"
60140,"5,702",383
60141,"1,656",33
60142,"9,878",482
60143,"4,675",380
60145,674,42
60146,967,68
60148,"22,058","1,057"
60150,565,25
60151,"1,245",58
60152,"3,830",232
60153,"9,366",864
60154,"7,461",441
60155,"3,135",298
60156,"8,060",552
60157,863,49
60159,45,6
60160,"10,622","1,293"
60161,73,6
60162,"4,863",285
60163,"2,249",228
60164,"14,552",993
60165,"1,606",273
60168,73,7
60169,"11,259",816
60171,"4,011",316
60172,"8,872",609
60173,"3,799",271
60174,"15,148",728
60175,"12,873",572
60176,"3,872",449
60177,"10,884",764
60178,"7,498",344
60180,434,19
60181,"10,981",713
60184,821,63
60185,"15,027","1,353"
60187,"18,190",453
60188,"16,269","1,170"
60189,"12,365",487
60190,"5,183",198
60191,"4,983",462
60192,"4,789",221
60193,"16,449",762
60194,"9,924",391
60195,"1,313",70
60201,"23,534",656
60202,"19,416",668
60203,"2,138",80
60301,"1,447",68
60302,"17,013",539
60304,"8,327",244
60305,"5,416",206
60401,"3,987",209
60402,"27,562","2,946"
60403,"7,000",503
60404,"7,066",411
60406,"11,094","1,050"
60407,434,21
60408,"2,011",109
60409,"15,686","1,246"
60410,"3,735",275
60411,"26,653","1,973"
60415,"5,980",487
60416,"2,711",177
60417,"8,833",433
60418,"3,408",281
60419,"11,936",750
60420,"1,509",63
60421,959,51
60422,"4,410",243
60423,"10,421",712
60424,528,30
60425,"4,650",302
60426,"10,789",907
60428,"4,714",407
60429,"6,942",474
60430,"8,928",526
60431,"9,258",683
60432,"7,028",851
60433,"6,338",622
60434,"2,155",311
60435,"21,166","1,585"
60436,"7,235",598
60438,"12,058","1,039"
60439,"10,913",556
60440,"24,117","1,664"
60441,"9,916",764
60442,"2,950",199
60443,"9,337",753
60444,392,17
60445,"8,859",541
60446,"16,131","1,212"
60447,"3,923",229
60448,"7,226",450
60449,"3,198",207
60450,"5,469",392
60451,"10,535",657
60452,"8,928",726
60453,"24,438","1,973"
60454,59,8
60455,"7,309",721
60456,"1,513",113
60457,"4,916",404
60458,"5,373",429
60459,"10,245","1,121"
60460,574,15
60461,"2,169",123
60462,"15,180","1,152"
60463,"7,370",486
60464,"3,406",226
60465,"5,450",659
60466,"10,199",807
60467,"9,339",646
60468,"2,080",137
60469,"2,134",244
60470,192,8
60471,"6,028",410
60472,"2,263",136
60473,"12,252",821
60474,210,14
60475,"3,219",248
60476,"1,084",89
60477,"13,138",932
60478,"8,528",583
60479,124,6
60480,"2,121",133
60481,"5,135",213
60482,"2,901",276
60484,"2,574",234
60487,"8,348",655
60490,"8,011",403
60491,"7,941",572
60501,"4,092",580
60502,"7,694",389
60503,"4,970",238
60504,"13,290",837
60505,"26,598","3,070"
60506,"25,006","2,017"
60507,135,10
60510,"11,958",508
60511,548,17
60512,383,17
60513,"9,336",445
60514,"3,530",205
60515,"9,796",446
60516,"10,315",464
60517,"11,649",672
60518,800,35
60520,915,45
60521,"7,825",446
60523,"5,764",243
60525,"18,087",838
60526,"8,528",266
60527,"15,097",737
60531,535,28
60532,"10,185",407
60534,"4,231",396
60537,166,13
60538,"9,862",713
60539,226,6
60540,"15,606",561
60541,712,37
60542,"7,403",422
60543,"13,042",749
60544,"12,314",638
60545,"4,539",364
60546,"10,919",394
60548,"4,989",323
60549,186,9
60550,690,17
60551,"1,042",83
60552,"1,237",56
60553,146,9
60554,"4,137",194
60555,"5,336",314
60556,549,23
60558,"5,580",289
60559,"9,529",649
60560,"8,960",442
60561,"8,147",407
60563,"17,301",617
60564,"14,695",711
60565,"13,901",554
60585,"7,817",446
60586,"15,908","1,176"
60598,55,7
60601,"8,462",265
60602,"1,013",29
60603,569,15
60604,696,36
60605,"13,315",460
60606,"3,236",89
60607,"17,413",861
60608,"40,027","3,061"
60609,"29,510","2,897"
60610,"21,567",817
60611,"18,698",570
60612,"20,520","1,117"
60613,"26,116","1,004"
60614,"41,506","1,464"
60615,"22,956",742
60616,"26,748",994
60617,"34,425","2,618"
60618,"44,956","2,662"
60619,"28,004","1,578"
60620,"27,054","1,883"
60621,"11,972",855
60622,"33,766","1,431"
60623,"34,440","4,944"
60624,"15,227","1,331"
60625,"35,866","2,523"
60626,"37,204","1,569"
60628,"27,150","1,925"
60629,"44,253","6,287"
60630,"23,192","1,662"
60631,"16,282",822
60632,"36,294","5,315"
60633,"8,113",655
60634,"36,123","3,076"
60636,"12,690","1,221"
60637,"34,969","1,053"
60638,"24,070","2,566"
60639,"41,856","5,429"
60640,"43,279","1,463"
60641,"36,708","2,917"
60642,"11,845",483
60643,"28,564","1,422"
60644,"24,380","1,758"
60645,"24,817","1,621"
60646,"12,909",706
60647,"51,378","2,710"
60649,"21,524","1,280"
60650,146,9
60651,"26,706","2,820"
60652,"18,554","1,976"
60653,"18,351",870
60654,"10,281",475
60655,"13,250",852
60656,"11,323",806
60657,"35,883","1,225"
60659,"14,427","1,298"
60660,"19,563",875
60661,"4,946",215
60680,434,16
60706,"12,152",860
60707,"20,956","1,597"
60712,"7,967",391
60714,"17,646","1,316"
60803,"7,086",669
60804,"34,529","5,401"
60805,"8,050",530
60827,"8,900",648
60901,"21,256","1,462"
60910,275,6
60911,629,23
60912,164,7
60913,539,17
60914,"15,349",765
60915,"6,016",234
60917,227,11
60918,278,8
60919,189,10
60921,473,13
60922,"1,048",56
60924,585,28
60927,"1,759",72
60928,261,14
60929,267,7
60930,"1,389",17
60931,198,9
60935,375,30
60936,"1,559",33
60938,"1,692",87
60940,"1,133",67
60941,816,27
60942,"2,722",100
60946,133,6
60948,586,12
60949,379,6
60950,"8,882",326
60951,366,9
60952,213,6
60953,683,24
60954,"3,898",136
60955,687,35
60957,"2,215",64
60958,882,57
60959,479,55
60960,337,14
60961,276,10
60962,178,8
60963,720,20
60964,"2,100",90
60966,551,9
60970,"2,658",69
60973,154,9
61001,290,18
61006,405,31
61008,"14,288","1,270"
61010,"4,586",159
61011,"1,056",63
61012,692,55
61013,224,11
61014,194,14
61015,234,11
61016,"1,909",178
61018,274,17
61019,"1,026",41
61020,978,64
61021,"6,946",428
61024,879,30
61025,757,91
61028,610,27
61030,647,21
61031,406,10
61032,"11,766",615
61036,"2,711",139
61038,322,26
61039,242,13
61041,370,24
61042,160,17
61044,51,7
61046,673,45
61047,507,19
61048,"1,064",64
61051,267,25
61052,304,16
61053,"1,384",73
61054,"1,784",49
61059,52,8
61060,409,16
61061,"2,148",91
61062,447,46
61063,"1,402",83
61064,"1,154",47
61065,"3,706",275
61067,163,10
61068,"4,750",568
61070,241,17
61071,"2,955",297
61072,"4,450",326
61073,"7,914",587
61074,"1,687",106
61075,238,18
61078,349,9
61080,"3,633",323
61081,"5,477",443
61084,840,57
61085,"1,042",89
61087,373,37
61088,"2,234",128
61089,177,14
61101,"9,102",681
61102,"7,301",715
61103,"13,372",822
61104,"6,926",686
61107,"16,039","1,065"
61108,"14,638","1,249"
61109,"10,532",982
61111,"10,849",717
61114,"8,184",492
61115,"9,317",653
61201,"19,650",931
61204,93,6
61230,235,27
61231,"2,489",96
61232,567,29
61233,277,18
61234,505,18
61235,634,19
61238,"1,194",77
61239,446,21
61240,"2,654",103
61241,"2,933",146
61242,330,10
61244,"12,160",923
61250,789,47
61252,"1,451",171
61254,"5,098",150
61256,726,34
61257,344,9
61259,316,18
61260,218,9
61261,223,14
61262,259,8
61263,310,8
61264,"4,402",169
61265,"20,950","1,177"
61270,"2,129",159
61272,384,17
61273,"1,305",53
61275,"1,555",73
61277,"1,837",72
61279,324,14
61281,959,31
61282,"4,356",241
61283,260,11
61284,834,50
61285,"2,188",113
61301,"4,215",235
61310,"1,084",79
61312,104,14
61314,232,11
61315,97,12
61316,128,7
61317,113,11
61319,384,15
61322,421,120
61325,378,26
61326,462,45
61327,366,13
61329,302,30
61330,335,28
61333,196,17
61334,146,13
61335,131,10
61336,176,8
61337,123,11
61338,97,7
61341,"2,910",143
61342,"2,778",334
61345,180,12
61348,"1,074",92
61349,224,15
61350,"8,967",393
61353,352,18
61354,"3,072",218
61356,"4,773",267
61360,642,44
61361,392,33
61362,"3,112",178
61363,42,7
61364,"7,115",455
61367,212,28
61368,374,31
