Zip,Tested,Positive_Cases
60002,"3,564",188
60004,"17,856",604
60005,"9,316",398
60007,"7,867",536
60008,"7,910",508
60010,"10,456",454
60012,"2,246",142
60013,"4,560",272
60014,"9,497",620
60015,"7,526",319
60016,"16,693","1,450"
60018,"10,252",889
60020,"2,379",102
60021,873,52
60022,"2,282",70
60025,"11,235",627
60026,"5,998",246
60029,206,17
60030,"8,441",392
60031,"10,395",596
60033,"3,531",411
60034,417,20
60035,"10,904",392
60040,"2,023",199
60041,"1,943",101
60042,"1,574",104
60043,715,31
60044,"3,769",154
60045,"5,818",204
60046,"7,436",432
60047,"12,898",745
60048,"6,822",323
60050,"6,759",389
60051,"4,644",237
60053,"8,011",444
60056,"13,236",925
60060,"8,049",705
60061,"6,068",316
60062,"15,529",507
60064,"4,536",970
60067,"13,312",517
60068,"10,587",556
60069,"5,028",140
60070,"4,838",353
60071,784,42
60073,"16,301","1,764"
60074,"8,619",705
60076,"11,132",768
60077,"7,940",571
60079,204,15
60081,"1,600",108
60083,"2,500",182
60084,"4,241",266
60085,"23,491","3,247"
60087,"8,445","1,000"
60088,"1,556",524
60089,"9,848",493
60090,"11,903","1,078"
60091,"7,091",278
60093,"5,616",257
60096,"1,305",100
60097,"2,025",106
60098,"8,782",629
60099,"8,393",868
60101,"9,603","1,122"
60102,"6,055",421
60103,"9,818",584
60104,"5,970",641
60106,"7,005",669
60107,"10,483",971
60108,"9,341",511
60109,448,19
60110,"8,221","1,130"
60112,968,63
60115,"10,062",603
60118,"3,299",167
60119,"2,182",98
60120,"12,733","1,800"
60123,"14,278","1,328"
60124,"5,171",328
60126,"14,325",723
60130,"8,194",260
60131,"4,831",547
60133,"10,602","1,084"
60134,"7,084",406
60135,"1,500",96
60136,"1,588",124
60137,"10,715",478
60139,"8,970",920
60140,"3,604",227
60141,"1,474",28
60142,"6,060",290
60143,"3,074",289
60145,393,26
60146,530,28
60148,"13,800",734
60150,334,14
60151,740,30
60152,"2,342",132
60153,"6,726",715
60154,"5,199",319
60155,"2,166",247
60156,"5,270",365
60157,551,27
60160,"7,305","1,036"
60162,"3,505",223
60163,"1,550",165
60164,"9,683",777
60165,"1,213",234
60168,49,7
60169,"7,669",593
60171,"2,742",201
60172,"5,924",408
60173,"2,461",174
60174,"8,945",488
60175,"6,954",391
60176,"2,608",297
60177,"6,259",552
60178,"4,368",181
60180,260,7
60181,"7,139",501
60184,521,32
60185,"10,146","1,047"
60187,"10,813",310
60188,"11,104",820
60189,"8,063",322
60190,"3,428",140
60191,"3,315",319
60192,"3,031",143
60193,"10,298",501
60194,"6,808",283
60195,841,36
60201,"13,663",457
60202,"11,165",561
60203,"1,404",49
60301,953,48
60302,"11,609",400
60304,"5,489",161
60305,"3,625",136
60401,"2,100",81
60402,"19,218","2,219"
60403,"5,030",385
60404,"4,694",265
60406,"7,743",794
60407,297,8
60408,"1,383",61
60409,"11,756","1,015"
60410,"2,540",158
60411,"16,630","1,449"
60415,"3,881",385
60416,"1,679",104
60417,"4,713",285
60418,"1,810",193
60419,"8,028",617
60420,966,30
60421,637,30
60422,"3,163",185
60423,"6,684",413
60424,341,16
60425,"3,433",242
60426,"8,151",692
60428,"3,576",333
60429,"5,343",395
60430,"6,164",405
60431,"6,613",451
60432,"5,254",719
60433,"4,785",499
60434,"1,888",263
60435,"14,665","1,160"
60436,"4,988",448
60438,"8,469",734
60439,"6,144",306
60440,"16,687","1,301"
60441,"6,570",512
60442,"1,909",115
60443,"6,844",606
60444,253,9
60445,"5,907",340
60446,"11,043",878
60447,"2,666",137
60448,"4,616",295
60449,"2,262",146
60450,"3,830",230
60451,"6,339",387
60452,"6,076",451
60453,"16,706","1,512"
60454,44,7
60455,"5,530",573
60456,988,76
60457,"3,540",274
60458,"3,695",331
60459,"7,122",784
