Zip,Tested,Positive_Cases
60002,"4,539",251
60004,"22,396",749
60005,"12,304",483
60007,"10,466",631
60008,"9,841",589
60010,"13,649",591
60012,"3,179",158
60013,"5,826",316
60014,"12,300",743
60015,"10,210",372
60016,"21,063","1,609"
60018,"13,890",996
60020,"2,981",132
60021,"1,106",58
60022,"3,004",84
60025,"14,543",719
60026,"7,254",280
60029,260,21
60030,"10,866",491
60031,"13,084",753
60033,"4,542",493
60034,549,24
60035,"14,289",445
60040,"3,215",228
60041,"2,462",130
60042,"2,000",117
60043,929,38
60044,"5,544",197
60045,"8,070",237
60046,"9,413",533
60047,"16,112",842
60048,"9,560",382
60050,"8,703",439
60051,"5,997",295
60053,"10,584",510
60056,"16,991","1,084"
60060,"10,217",813
60061,"7,940",383
60062,"21,420",593
60064,"5,757","1,292"
60067,"17,970",689
60068,"13,649",663
60069,"6,493",165
60070,"6,568",409
60071,980,50
60072,226,7
60073,"19,805","1,980"
60074,"11,297",861
60076,"13,654",844
60077,"10,941",640
60079,524,17
60081,"2,112",135
60083,"3,268",208
60084,"5,864",306
60085,"29,863","3,594"
60087,"10,575","1,165"
60088,"2,177",546
60089,"13,114",572
60090,"15,547","1,216"
60091,"9,153",336
60093,"7,359",311
60096,"1,622",118
60097,"2,710",133
60098,"11,038",693
60099,"10,193","1,011"
60101,"11,860","1,330"
60102,"7,882",535
60103,"13,655",778
60104,"7,254",695
60106,"8,618",754
60107,"13,412","1,189"
60108,"12,265",622
60109,494,18
60110,"10,209","1,263"
60112,"1,372",83
60115,"16,083",920
60118,"4,245",234
60119,"3,007",136
60120,"15,547","2,082"
60121,170,7
60123,"17,932","1,549"
60124,"6,841",418
60126,"19,333",981
60130,"10,006",307
60131,"5,986",630
60133,"13,502","1,267"
60134,"9,603",506
60135,"2,049",128
60136,"2,060",145
60137,"13,969",595
60139,"11,149","1,052"
60140,"4,781",290
60141,"1,618",31
60142,"8,082",368
60143,"4,068",326
60145,535,29
60146,753,39
60148,"18,830",887
60150,464,18
60151,"1,042",45
60152,"3,166",172
60153,"8,351",800
60154,"6,464",367
60155,"2,745",267
60156,"6,822",440
60157,728,40
60160,"9,225","1,162"
60161,63,6
60162,"4,379",246
60163,"1,970",201
60164,"12,904",869
60165,"1,440",253
60168,63,7
60169,"9,779",701
60171,"3,445",253
60172,"7,625",497
60173,"3,259",228
60174,"12,575",601
60175,"10,772",468
60176,"3,242",343
60177,"8,849",661
60178,"6,146",241
60180,368,14
60181,"9,422",594
60184,679,43
60185,"12,865","1,178"
60187,"15,227",391
60188,"14,097",966
60189,"10,622",389
60190,"4,467",168
60191,"4,252",397
60192,"4,033",183
60193,"13,938",627
60194,"8,794",328
60195,"1,114",49
60201,"18,803",562
60202,"15,938",612
60203,"1,805",58
60301,"1,235",59
60302,"14,782",483
60303,127,6
60304,"7,090",204
60305,"4,712",171
60401,"3,270",170
60402,"24,176","2,600"
60403,"6,190",447
60404,"6,259",350
60406,"9,568",908
60407,361,10
60408,"1,731",94
60409,"13,943","1,100"
60410,"3,205",212
60411,"21,760","1,701"
60415,"5,039",441
60416,"2,298",141
60417,"7,074",356
60418,"2,891",230
60419,"10,192",674
60420,"1,313",39
60421,818,40
60422,"3,856",204
60423,"8,709",532
60424,454,25
60425,"4,088",279
60426,"9,702",806
60428,"4,230",369
60429,"6,276",423
60430,"7,851",440
60431,"8,127",565
60432,"6,277",771
60433,"5,633",546
60434,"2,032",299
60435,"18,618","1,364"
60436,"6,191",513
60438,"10,637",891
60439,"8,936",435
60440,"20,740","1,476"
60441,"8,398",620
60442,"2,497",158
60443,"8,409",675
60444,333,13
60445,"7,252",435
60446,"14,050","1,062"
60447,"3,358",185
60448,"6,057",364
60449,"2,802",172
60450,"4,659",321
60451,"8,777",514
60452,"7,632",590
60453,"21,239","1,772"
60454,54,8
60455,"6,372",647
60456,"1,285",97
60457,"4,389",351
60458,"4,745",390
60459,"8,962",964
60460,438,8
60461,"1,934",114
60462,"13,030",894
60463,"6,030",416
60464,"2,902",176
60465,"4,647",594
60466,"9,051",728
60467,"7,743",504
60468,"1,711",97
60469,"1,861",207
