Zip,Tested,Positive_Cases
60002,1603,119
60004,7947,377
60005,3780,220
60007,3514,374
60008,4000,354
60010,3382,171
60012,796,89
60013,1536,120
60014,3782,319
60015,2697,194
60016,7961,1139
60018,4641,685
60020,986,44
60021,334,22
60022,729,31
60025,4600,393
60026,2442,160
60029,90,8
60030,3330,206
60031,4162,371
60033,1433,232
60035,4066,290
60040,902,179
60041,793,53
60042,587,47
60043,271,19
60044,1308,111
60045,2306,132
60046,2767,225
60047,4433,456
60048,2496,170
60050,2761,240
60051,1863,132
60053,2830,324
60056,5727,668
60060,3278,465
60061,2482,183
60062,5463,352
60064,2236,669
60067,4789,254
60068,4135,343
60069,1898,95
60070,2019,273
60071,255,15
60073,7339,1123
60074,3856,481
60076,5064,544
60077,3805,435
60079,96,12
60081,622,43
60083,1074,105
60084,1412,192
60085,11364,2471
60087,4209,693
60088,594,160
60089,3764,333
60090,4868,834
60091,2464,176
60093,2177,188
60096,511,41
60097,790,45
60098,3772,358
60099,3985,592
60101,4808,833
60102,2378,184
60103,3881,313
60104,3032,441
60106,3593,539
60107,4870,683
60108,3578,344
60109,334,11
60110,3687,759
60112,390,29
60115,4386,305
60118,1246,90
60119,822,39
60120,6505,1416
60123,6226,958
60124,1896,142
60126,5052,335
60130,3236,169
60131,2404,367
60133,4886,785
60134,2530,189
60135,621,47
60136,609,66
60137,3351,172
60139,4305,670
60140,1415,106
60141,854,26
60142,2294,118
60143,1535,203
60145,147,7
60146,220,10
60148,5194,412
60151,296,19
60152,931,86
60153,3410,532
60154,2461,218
60155,1090,182
60156,2002,168
60157,208,12
60160,3976,779
60162,1691,175
60163,700,101
60164,4505,545
60165,721,187
60169,3538,421
60171,1222,136
60172,2444,245
60173,1020,111
60174,3112,205
60175,1831,115
60176,1186,176
60177,2364,297
60178,1708,72
60181,2844,294
60184,175,8
60185,4471,776
60187,3173,157
60188,4490,521
60189,2624,123
60190,1352,60
60191,1574,234
60192,1115,70
60193,4306,290
60194,2725,184
60195,328,21
60201,5372,345
60202,4289,460
60203,579,36
60301,396,31
60302,4231,236
60304,1775,87
60305,1076,60
60401,1056,44
60402,9458,1482
60403,2390,241
60404,2147,128
60406,3954,542
60408,648,26
60409,5779,648
60410,1097,55
60411,8916,1000
60415,2031,218
60416,563,21
60417,2175,181
60418,796,121
60419,4022,426
60420,362,13
60421,279,14
60422,1340,92
60423,2763,179
60424,133,6
60425,1906,183
60426,4470,514
60428,1960,230
60429,2901,244
60430,2848,294
60431,3330,247
60432,2850,483
60433,2868,331
60434,322,170
60435,7578,743
60436,2638,270
60438,3629,428
60439,2017,119
60440,8469,931
60441,2730,232
60442,728,49
60443,3467,393
60445,2249,175
60446,5331,572
60447,1145,61
60448,1914,171
60449,1087,84
60450,1579,69
60451,2525,143
60452,2813,256
60453,7187,849
60455,2185,353
60456,485,56
60457,1409,147
60458,1535,159
60459,3559,458
60461,793,65
60462,4004,386
60463,1640,256
60464,997,60
60465,1698,279
60466,3953,507
60467,2298,197
60468,531,40
60469,798,94
60471,2083,228
60472,831,73
60473,4366,450
60475,1098,93
60476,316,27
60477,3625,274
60478,3260,353
60480,631,40
60481,1168,33
60482,972,110
60484,949,126
60487,2132,171
60490,2402,155
60491,1672,165
60501,1632,310
60502,1855,107
60503,1277,69
60504,3867,375
60505,10763,2055
60506,8697,1179
60510,3034,133
60513,2651,175
60514,986,55
60515,2248,118
60516,2672,149
60517,3435,252
60520,225,10
60521,2022,197
60523,1270,112
60525,4737,321
60526,2853,92
60527,4065,269
60532,2866,146
60534,1456,192
60538,3073,338
60540,3795,158
60541,204,11
60542,2187,207
60543,3666,310
60544,3273,197
60545,1534,157
60546,3176,175
60548,1523,103
60551,263,29
60552,334,11
60554,1034,52
60555,1442,143
60558,1267,59
60559,2864,350
60560,2095,128
60561,2396,140
60563,4028,197
60564,3464,201
60565,3279,206
60585,2070,121
60586,4989,413
60601,1411,84
60602,286,16
60603,150,8
60604,210,24
60605,3355,221
60606,1112,38
60607,3635,488
60608,10947,1858
60609,9925,1880
60610,4824,305
60611,4856,189
60612,6280,731
60613,5403,432
60614,7842,573
60615,5761,419
60616,7327,497
60617,11840,1240
60618,12100,1451
60619,11464,995
60620,10804,1193
60621,4634,577
60622,7327,705
60623,13455,3543
60624,5663,938
60625,10941,1536
60626,9896,1129
60628,9755,1180
60629,15786,3518
60630,7059,874
60631,5009,358
60632,12794,3306
60633,2433,296
60634,12563,1578
60636,4839,795
60637,7809,667
60638,7981,1188
60639,16248,3543
60640,10044,877
60641,11433,1617
60642,2690,210
60643,8304,771
60644,8413,1317
60645,7471,1135
60646,4146,403
60647,11868,1495
60649,8233,865
60651,9701,1850
60652,6114,1016
60653,6630,576
60654,2169,171
60655,4326,285
60656,3701,309
60657,7234,389
60659,5015,819
60660,5154,487
60661,947,53
60680,120,6
60706,4291,462
60707,6541,827
60712,2120,188
60714,6106,919
60803,2450,281
60804,12976,3042
60805,2288,243
60827,3385,393
60901,6077,709
60911,140,11
60912,64,6
60913,121,7
60914,3760,229
60915,1656,88
60919,45,6
60922,287,16
60927,517,52
60928,61,7
60930,63,6
60936,457,9
60938,191,8
60940,318,17
60941,177,7
60942,664,9
60950,2162,110
60954,1120,46
60955,165,16
60957,510,13
60958,283,25
60964,590,40
60970,675,19
61008,3955,487
61010,679,29
61011,185,11
61012,183,24
61016,490,49
61019,228,9
61020,254,18
61021,1822,92
61024,267,8
61025,244,6
61032,3908,238
61036,778,17
61041,75,6
61048,225,6
61054,276,9
61061,500,13
61063,301,10
61064,183,10
61065,898,71
61068,1567,158
61071,568,44
61072,796,39
61073,1493,81
61080,686,58
61081,1094,93
61084,162,11
61085,200,8
61088,441,12
61101,3104,349
61102,2540,300
61103,3712,330
61104,2278,344
61107,3866,294
61108,3969,457
61109,3161,312
61111,2401,120
61114,1944,120
61115,2114,147
61201,3823,276
61235,135,8
61238,225,8
61239,109,8
61240,542,16
61241,606,19
61244,3228,275
61252,313,26
61254,953,19
61256,159,6
61264,917,34
61265,4579,293
61270,392,11
61273,222,7
61275,292,14
61282,1015,59
61284,165,6
61301,862,6
61314,49,6
61341,934,47
61342,447,21
61350,2064,37
61354,665,6
61356,907,10
61360,152,8
61364,1309,8
61401,2381,119
61410,149,8
61443,684,19
61455,1427,87
