Zip,Tested,Positive_Cases
60002,3073,177
60004,14957,506
60005,7724,336
60007,6571,472
60008,6825,476
60010,8527,373
60012,1685,130
60013,3787,238
60014,7902,541
60015,6357,294
60016,14137,1353
60018,8213,806
60020,1986,82
60021,732,44
60022,1907,58
60025,9341,571
60026,5363,222
60029,167,16
60030,7112,340
60031,8774,538
60033,2694,341
60034,304,7
60035,9230,363
60040,1541,187
60041,1652,83
60042,1323,85
60043,568,23
60044,3119,135
60045,4850,163
60046,6226,390
60047,10944,663
60048,5764,273
60050,5627,356
60051,3878,200
60053,6347,408
60056,11159,846
60060,6843,615
60061,5101,275
60062,12591,455
60064,3880,753
60067,10842,422
60068,8578,445
60069,4320,125
60070,3970,326
60071,607,26
60073,14073,1576
60074,7145,635
60076,9418,694
60077,6816,525
60079,181,15
60081,1318,85
60083,2142,162
60084,3212,236
60085,20109,3065
60087,7309,940
60088,1332,508
60089,8293,439
60090,9603,1006
60091,5957,240
60093,4675,229
60096,1131,91
60097,1666,85
60098,7305,552
60099,7230,802
60101,8235,1034
60102,5106,372
60103,8071,494
60104,5143,584
60106,6296,637
60107,8914,853
60108,7759,466
60109,408,15
60110,7060,1003
60112,755,55
60115,8054,468
60118,2779,134
60119,1777,86
60120,11122,1678
60123,11703,1187
60124,4306,274
60126,11733,612
60130,6679,229
60131,4056,478
60133,8834,988
60134,5585,326
60135,1206,89
60136,1312,108
60137,8575,405
60139,7598,841
60140,2973,192
60141,1302,25
60142,4900,227
60143,2568,243
60145,299,17
60146,419,24
60148,11022,641
60150,270,12
60151,593,28
60152,1900,114
60153,5773,677
60154,4468,279
60155,1840,226
60156,4396,312
60157,436,22
60160,6150,940
60162,3075,210
60163,1282,146
60164,8242,713
60165,1058,218
60168,39,7
60169,6540,551
60171,2359,184
60172,4954,343
60173,2008,158
60174,7176,402
60175,4894,313
60176,2201,265
60177,4929,476
60178,3494,160
60180,213,7
60181,5934,446
60184,402,22
60185,8061,977
60187,8352,259
60188,9165,711
60189,6491,263
60190,2911,115
60191,2858,286
60192,2474,117
60193,8215,415
60194,5481,246
60195,677,32
60201,11124,424
60202,9024,533
60203,1190,46
60301,785,42
60302,9498,346
60304,4494,135
60305,2873,113
60401,1828,75
60402,16444,1939
60403,4227,329
60404,3733,215
60406,6717,730
60408,1112,43
60409,10335,936
60410,2110,126
60411,14495,1352
60415,3443,325
60416,1278,65
60417,3956,242
60418,1513,169
60419,6948,581
60420,786,21
60421,517,24
60422,2693,160
60423,5535,339
60424,278,13
60425,3065,230
60426,7204,653
60428,3181,308
60429,4626,363
60430,5312,368
60431,5626,376
60432,4417,652
60433,4215,442
60434,1807,236
60435,12137,1002
60436,4248,386
60438,7102,628
60439,4921,239
60440,14358,1183
60441,5204,400
60442,1535,88
60443,6030,547
60444,208,8
60445,4726,295
60446,9301,767
60447,2169,102
60448,3749,249
60449,1950,127
60450,3349,177
60451,5013,306
60452,5097,362
60453,13785,1242
60455,4784,527
60456,847,69
60457,3077,221
60458,3024,267
60459,6159,669
60461,1388,101
60462,8706,613
60463,3401,324
60464,1907,107
60465,3196,442
60466,6520,630
60467,4561,339
60468,1096,67
60469,1313,150
60471,3703,312
60472,1313,95
60473,7831,650
60475,1908,135
60476,670,38
60477,7097,466
60478,5590,484
60480,1227,66
60481,2509,100
60482,1737,157
60484,1634,172
60487,4419,336
60490,4699,239
60491,3607,287
60501,2561,385
60502,4258,241
60503,2776,131
60504,7825,543
60505,16699,2383
60506,15179,1482
60507,82,7
60510,6356,263
60511,298,6
60512,218,9
60513,5185,277
60514,2063,118
60515,5462,230
60516,5656,263
60517,6554,386
60518,414,19
60520,476,20
60521,4298,277
60523,2647,153
60525,9936,529
60526,5123,163
60527,8047,476
60531,277,11
60532,5843,235
60534,2629,274
60538,5889,469
60540,8683,266
60541,410,20
60542,4452,283
60543,7681,454
60544,6401,345
60545,2748,230
60546,6160,248
60548,3039,194
60551,542,40
60552,698,29
60554,2200,102
60555,2969,189
60556,246,9
60558,3337,155
60559,5288,481
60560,4409,232
60561,4787,219
60563,9637,306
60564,8316,400
60565,8034,355
60585,4431,217
60586,9457,698
60601,3227,127
60602,587,20
60603,313,11
60604,404,29
60605,7383,313
60606,2012,60
60607,7919,614
60608,22564,2276
60609,17957,2244
60610,10968,464
60611,10181,337
60612,11419,875
60613,13112,611
60614,20651,856
60615,11366,570
60616,14035,677
60617,22536,1836
60618,25667,1850
