Zip,Tested,Positive_Cases
60002,1235,110
60004,6168,341
60005,2813,190
60007,2534,355
60008,3326,337
60010,2164,132
60012,595,86
60013,1102,93
60014,2852,290
60015,1823,184
60016,6276,1042
60018,3491,641
60020,759,40
60021,254,22
60022,486,27
60025,3573,363
60026,1402,147
60029,74,8
60030,2375,181
60031,3102,345
60033,1100,202
60035,2765,264
60040,618,177
60041,582,48
60042,418,38
60043,201,19
60044,994,103
60045,1476,118
60046,2043,204
60047,2785,390
60048,1691,147
60050,2102,223
60051,1416,125
60053,2186,292
60056,4337,626
60060,2540,434
60061,1987,178
60062,3672,318
60064,1932,649
60067,3405,225
60068,2837,304
60069,1097,89
60070,1526,254
60071,201,14
60073,5512,1039
60074,3020,452
60076,3747,497
60077,2835,400
60079,57,12
60081,467,41
60083,856,99
60084,1019,184
60085,9192,2388
60087,3522,658
60088,477,61
60089,2591,284
60090,4015,797
60091,1824,157
60093,1573,172
60096,415,39
60097,601,40
60098,2401,311
60099,3086,572
60101,3870,798
60102,1785,157
60103,2856,282
60104,2408,409
60106,2506,515
60107,3805,645
60108,2879,322
60109,315,11
60110,3063,708
60112,311,28
60115,3209,280
60118,942,83
60119,588,38
60120,5455,1332
60123,5003,843
60124,1441,119
60126,3437,265
60130,2285,151
60131,1991,351
60133,3990,748
60134,1651,156
60135,471,35
60136,460,55
60137,2332,151
60139,3454,644
60140,1084,95
60141,626,25
60142,1661,104
60143,1110,186
60145,112,6
60146,164,8
60148,3829,381
60151,254,18
60152,665,80
60153,2831,507
60154,1966,204
60155,899,170
60156,1520,160
60157,160,12
60160,3392,746
60162,1194,161
60163,559,91
60164,3589,522
60165,635,183
60169,2735,375
60171,983,124
60172,1843,236
60173,747,106
60174,2418,169
60175,1347,95
60176,939,151
60177,1603,260
60178,1304,59
60181,2164,259
60184,127,8
60185,3662,750
60187,2048,135
60188,3415,486
60189,1726,111
60190,812,51
60191,1289,222
60192,804,59
60193,2905,264
60194,1709,166
60195,239,18
60201,4149,325
60202,3309,439
60203,423,34
60301,284,27
60302,3040,217
60304,1277,79
60305,777,55
60401,837,39
60402,7808,1425
60403,1918,207
60404,1647,117
60406,3253,503
60408,309,19
60409,4650,601
60410,833,53
60411,7004,924
60415,1509,196
60416,386,12
60417,1607,161
60418,613,115
60419,3101,398
60420,278,7
60421,239,12
60422,1044,83
60423,1869,144
60425,1547,172
60426,3564,475
60428,1668,215
60429,2433,231
60430,2313,278
60431,2472,222
60432,2330,452
60433,1831,311
60434,247,163
60435,5884,691
60436,2104,253
60438,2943,397
60439,1486,102
60440,6816,887
60441,2145,217
60442,568,44
60443,2699,365
60445,1655,158
60446,4230,537
60447,863,56
60448,1323,136
60449,817,72
60450,894,51
60451,1823,122
60452,2235,244
60453,5405,783
60455,1730,305
60456,394,54
60457,1016,129
60458,1217,144
60459,2746,427
60461,639,59
60462,2962,329
60463,1302,248
60464,678,49
60465,1334,255
60466,3354,499
60467,1539,177
60468,388,35
60469,663,88
60471,1595,220
60472,650,71
60473,3452,417
60475,848,78
60476,224,19
60477,2729,253
60478,2749,331
60480,466,36
60481,849,29
60482,772,106
60484,778,115
60487,1613,151
60490,1809,140
60491,1233,148
60501,1383,297
60502,1371,101
60503,946,64
60504,2926,353
60505,8888,2003
60506,6953,1107
60510,2021,108
60513,2130,167
60514,734,48
60515,1636,100
60516,1802,122
60517,2567,224
60520,164,10
60521,1491,182
60523,956,106
60525,3489,299
60526,1942,84
60527,2895,238
60532,2106,132
60534,1207,178
60538,2373,315
60540,2711,141
60541,137,9
60542,1591,184
60543,2709,277
60544,2437,180
60545,1238,153
60546,2516,167
60548,1013,83
60551,177,24
60552,243,9
60554,767,42
60555,1095,133
60558,904,47
60559,2255,321
60560,1529,108
60561,1771,126
60563,2747,186
60564,2445,165
60565,2313,196
60585,1513,103
60586,3773,367
60601,1018,74
