Zip,Tested,Positive_Cases
46324,77,7
46394,37,6
53142,89,13
53143,54,6
53215,50,7
54302,33,8
60002,400,56
60004,1573,154
60005,481,82
60007,563,116
60008,425,134
60010,442,47
60012,158,55
60013,250,45
60014,625,90
60015,605,106
60016,1851,637
60018,851,270
60020,164,19
60021,70,9
60022,187,23
60025,1075,215
60026,369,89
60030,561,83
60031,736,160
60033,231,63
60035,832,158
60040,135,49
60041,132,24
60042,91,14
60043,88,14
60044,272,58
60045,473,92
60046,536,97
60047,436,95
60048,421,67
60050,477,106
60051,328,54
60053,680,159
60056,1140,305
60060,649,203
60061,406,90
60062,1148,199
60064,612,334
60067,556,72
60068,777,173
60069,194,40
60070,355,102
60071,48,6
60073,1066,320
60074,721,175
60076,1279,284
60077,1058,238
60081,123,27
60083,181,56
60084,218,95
60085,2282,1251
60087,698,311
60088,68,34
60089,608,122
60090,960,309
60091,717,109
60093,573,101
60096,96,19
60097,162,21
60098,555,168
60099,699,267
60101,998,343
60102,383,69
60103,639,110
60104,811,253
60106,880,262
60107,805,225
60108,971,120
60110,533,217
60112,65,15
60115,485,52
60118,162,30
60119,141,16
60120,918,379
60123,773,230
60124,246,34
60126,934,152
60130,484,72
60131,643,180
60133,830,303
60134,340,76
60135,97,14
60136,102,23
60137,558,73
60139,875,258
60140,249,40
60141,141,6
60142,405,43
60143,390,85
60148,901,149
60152,170,30
60153,1007,264
60154,623,115
60155,324,106
60156,373,55
60157,33,6
60160,990,321
60162,336,88
60163,170,47
60164,1132,234
60165,193,89
60169,613,167
60171,315,56
60172,448,122
60173,159,32
60174,669,62
60175,347,37
60176,308,67
60177,350,80
60178,235,18
60181,583,128
60185,804,263
60187,503,62
60188,903,244
60189,426,53
60190,282,20
60191,315,76
60192,207,26
60193,569,113
60194,329,61
60195,54,7
60201,1303,196
60202,1159,198
60203,127,20
60301,90,16
60302,935,134
60304,452,49
60305,286,35
60401,194,30
60402,2446,694
60403,567,91
60404,458,68
60406,866,218
60408,84,10
60409,1530,343
60410,235,21
60411,2403,542
60415,408,123
60417,481,94
60418,244,55
60419,1025,228
60422,366,61
60423,564,90
60425,528,83
60426,1265,277
60428,705,141
60429,933,158
60430,828,193
60431,718,113
60432,530,134
60433,490,132
60434,72,134
60435,1762,387
60436,580,99
60438,958,220
60439,427,57
60440,1718,434
60441,679,125
60442,183,26
60443,1081,247
60445,524,88
60446,1148,244
60447,278,24
60448,406,85
60449,324,52
60450,246,19
60451,496,66
60452,639,120
60453,1487,400
60455,790,197
60456,119,25
60457,273,79
60458,403,63
60459,754,206
60461,238,41
60462,853,157
60463,405,128
60464,173,27
60465,408,98
60466,1330,363
60467,487,102
60468,86,19
60469,173,36
60471,637,139
60472,256,46
60473,1143,251
60475,297,50
60476,81,13
60477,813,135
60478,1049,217
60480,138,21
60481,179,15
60482,256,48
60484,301,67
60487,503,82
60490,551,91
60491,427,90
60501,380,131
60502,274,36
60503,173,27
60504,540,119
60505,1199,558
60506,1348,354
60510,413,49
60513,611,83
60514,228,26
