Zip,Tested,Positive_Cases
53142,194,7
60002,676,80
60004,2806,237
60005,909,135
60007,1123,233
60008,1086,230
60010,960,84
60012,287,68
60013,519,71
60014,1274,150
60015,973,154
60016,3338,858
60018,1627,450
60020,366,31
60021,122,17
60022,289,23
60025,1831,294
60026,641,118
60029,49,7
60030,1174,140
60031,1585,241
60033,521,122
60035,1367,207
60040,294,115
60041,280,38
60042,213,23
60043,119,15
60044,483,76
60045,776,105
60046,1020,153
60047,1022,204
60048,809,95
60050,1066,170
60051,703,77
60053,1138,234
60056,2152,479
60060,1363,347
60061,838,147
60062,2027,259
60064,1195,530
60067,1320,148
60068,1288,253
60069,348,61
60070,730,181
60071,97,7
60073,2670,727
60074,1362,285
60076,2061,408
60077,1658,337
60079,40,11
60081,247,34
60083,454,81
60084,512,144
60085,5373,2007
60087,1986,525
60088,120,44
60089,1342,202
60090,2056,563
60091,1042,121
60093,890,126
60096,238,27
60097,312,33
60098,1161,248
60099,1683,450
60101,2104,600
60102,803,106
60103,1360,201
60104,1371,352
60106,1481,403
60107,1813,446
60108,1617,197
60109,279,10
60110,1366,459
60112,142,18
60115,1140,127
60118,430,53
60119,316,29
60120,2699,909
60123,2290,531
60124,613,79
60126,1716,207
60130,1160,114
60131,1166,293
60133,2025,548
60134,807,108
60135,228,26
60136,224,38
60137,1138,117
60139,1830,465
60140,527,67
60141,300,16
60142,847,65
60143,614,136
60145,61,6
60146,62,8
60148,1830,269
60151,132,15
60152,343,61
60153,1789,394
60154,1163,168
60155,559,146
60156,759,109
60157,79,12
60160,1898,543
60162,656,125
60163,342,75
60164,1925,391
60165,398,150
60169,1229,286
60171,556,90
60172,843,174
60173,304,68
60174,1356,128
60175,725,63
60176,539,120
60177,827,198
60178,507,37
60181,1134,193
60185,2130,590
60187,1057,91
60188,1924,390
60189,899,75
60190,473,31
60191,647,156
60192,371,38
60193,1151,182
60194,719,105
60195,111,13
60201,2133,284
60202,1877,325
60203,207,23
60301,159,21
60302,1708,182
60304,726,64
60305,429,37
60401,388,34
60402,4646,1121
60403,973,162
60404,832,86
60406,1964,394
60408,147,15
60409,2695,470
60410,421,35
60411,4078,733
60415,677,166
60416,164,7
60417,865,121
60418,377,75
60419,1836,299
60420,100,6
60421,107,10
60422,637,74
60423,963,116
60425,923,149
60426,2169,376
60428,1123,165
60429,1502,196
60430,1381,236
60431,1330,157
60432,1133,303
60433,908,233
60434,192,160
60435,3042,544
60436,1060,164
60438,1689,299
60439,771,75
60440,3643,728
60441,1140,168
60442,294,32
60443,1691,302
60445,943,127
60446,2288,402
60447,436,37
60448,673,108
60449,495,62
60450,415,29
60451,855,88
60452,1280,166
60453,2923,616
60455,1154,257
60456,255,41
60457,533,103
60458,740,109
60459,1641,330
60461,387,52
60462,1542,244
60463,741,199
60464,341,37
60465,767,200
60466,2099,426
60467,901,147
60468,185,27
60469,377,58
60471,1002,176
60472,421,54
60473,1910,325
60475,471,61
60476,136,15
60477,1443,195
60478,1833,278
60480,225,29
60481,297,21
60482,442,78
60484,514,102
60487,934,114
60490,982,129
60491,676,114
60501,751,217
60502,669,71
60503,394,46
60504,1363,256
60505,4161,1405
60506,3569,790
60510,909,83
60513,1169,135
60514,403,37
60515,804,77
60516,909,96
60517,1338,184
60520,75,8
60521,865,175
60523,544,90
60525,1768,227
60526,934,69
60527,1514,197
60532,867,99
60534,652,125
60538,1123,224
60540,1250,103
60541,57,7
60542,780,113
60543,1129,198
60544,1208,140
60545,657,119
60546,1341,133
60548,422,58
60551,76,19
60552,110,6
60554,369,31
60555,613,101
60558,475,37
60559,1293,270
60560,640,63
60561,954,100
60563,1380,145
60564,1131,117
60565,1085,158
60585,670,67
60586,1890,286
60601,607,65
60602,119,13
60603,64,6
60604,91,16
60605,1297,158
60606,428,48
60607,1693,414
60608,5213,1414
60609,4501,1360
60610,1871,218
60611,2020,124
60612,3327,583
60613,1939,332
60614,3421,442
60615,2512,328
60616,2945,364
60617,5574,897
60618,4638,984
60619,5219,778
60620,5207,960
60621,2226,461
60622,2751,533
60623,6948,2686
60624,2910,699
60625,4158,1105
60626,3279,809
60628,4486,893
60629,7822,2555
60630,2980,637
60631,2025,244
60632,6456,2455
60633,1497,231
60634,5974,1155
60636,2195,587
60637,3678,528
60638,4201,936
60639,7740,2605
60640,3606,674
60641,4493,1129
60642,977,131
60643,3852,622
60644,4203,983
60645,3613,924
60646,1833,308
60647,4515,1066
60649,3726,642
60651,4801,1336
60652,2962,733
60653,2677,439
60654,838,128
60655,1898,228
60656,1633,218
60657,2764,295
60659,2172,586
60660,1650,332
60661,393,37
60706,1918,287
60707,3229,661
60712,728,142
60714,2196,623
60803,1110,203
60804,7060,2306
60805,1020,192
60827,1659,294
60901,2221,395
60911,58,9
60912,28,6
60914,1103,115
60915,485,41
60919,20,6
60922,102,11
60927,139,43
60928,18,7
60930,12,6
60940,103,6
60950,645,59
60954,342,22
60955,55,11
60957,159,7
60958,93,18
60964,175,27
60970,207,11
61008,1380,291
61010,166,7
61011,69,7
61012,60,13
61016,220,26
61020,119,6
61021,804,63
61032,1268,147
61054,123,7
61061,159,9
61064,79,10
61065,301,27
61068,925,120
61071,236,29
61072,296,24
61073,525,43
61080,264,33
61081,383,64
61084,48,7
61088,171,8
61101,1391,193
61102,1141,173
61103,1535,184
61104,1019,189
61107,1525,134
61108,1457,232
61109,1268,185
61111,931,67
61114,674,75
61115,802,72
61201,993,168
61235,60,8
61239,35,8
61240,132,9
61241,183,15
61244,774,148
61252,106,21
61254,283,8
61256,52,6
61264,278,21
61265,1327,186
61270,127,7
61275,84,10
61282,268,38
61341,286,33
61342,152,15
61350,439,18
61356,236,6
61401,1142,78
61410,70,6
61443,299,17
61455,581,63
61462,525,100
61469,93,7
61525,239,6
61548,260,7
61554,1294,20
61603,808,26
61604,1247,27
61605,632,18
61610,151,6
61611,734,18
61614,996,47
61615,801,21
61701,1406,44
61704,1164,71
61705,463,12
61761,1321,45
61764,286,14
61801,829,28
61802,1034,69
61820,996,94
61821,1414,80
61822,1003,38
61832,815,20
61853,557,12
61866,1181,133
61874,322,15
61910,189,6
61920,831,63
61938,778,23
61953,214,13
62002,523,84
62010,123,13
62012,71,6
62018,60,7
62024,100,9
62025,579,107
62034,223,58
62035,196,19
62040,543,70
62052,102,14
62056,341,13
62060,80,20
62062,181,7
62069,85,8
62088,315,6
62090,23,11
62095,144,19
62201,102,13
62203,197,34
62204,193,37
62205,260,41
62206,387,87
62207,187,65
62208,299,55
62220,316,105
62221,436,81
62223,276,44
62226,687,113
62230,133,8
62231,307,75
62232,147,17
62233,395,93
62234,454,50
62236,147,40
62237,205,6
62239,46,11
62243,35,7
62246,170,7
62249,174,11
62254,129,26
62257,64,7
62258,105,14
62264,33,8
62265,274,31
62269,404,63
62272,138,48
62274,125,10
62278,129,15
62285,41,8
62286,241,33
62288,169,32
62293,80,8
62294,180,17
62295,22,7
62298,215,44
62301,1748,22
62305,176,15
62353,280,7
62428,86,7
62441,98,6
62448,292,36
62454,144,8
62471,183,17
62521,910,103
62522,225,28
62526,558,39
62560,57,7
62565,302,13
62568,433,26
62618,527,60
62629,625,13
62650,778,26
62656,753,10
62664,121,10
62675,271,6
62681,156,7
62684,491,70
62702,1909,62
62703,1616,57
62704,1852,39
62707,361,18
62711,921,22
62801,792,53
62832,298,16
62837,315,7
62864,771,83
62882,101,11
62901,862,106
62902,121,13
62906,501,51
62907,63,14
62912,44,7
62918,278,12
62920,249,57
62948,339,8
62959,747,27
62966,512,49
62992,117,32
