Zip,Tested,Positive_Cases
60002,"4,855",268
60004,"23,737",795
60005,"13,335",510
60007,"11,183",663
60008,"10,407",631
60010,"14,731",638
60012,"3,396",168
60013,"6,248",329
60014,"13,382",801
60015,"11,030",418
60016,"22,454","1,702"
60018,"14,707","1,025"
60020,"3,253",143
60021,"1,181",64
60022,"3,216",91
60025,"15,675",766
60026,"7,585",287
60029,274,22
60030,"11,631",531
60031,"13,990",799
60033,"4,773",504
60034,588,28
60035,"15,453",468
60040,"3,392",255
60041,"2,596",137
60042,"2,108",120
60043,999,40
60044,"5,983",199
60045,"8,770",260
60046,"10,036",561
60047,"16,894",876
60048,"10,382",403
60050,"9,252",470
60051,"6,382",316
60053,"11,429",539
60056,"18,148","1,136"
60060,"10,819",837
60061,"8,464",402
60062,"23,383",633
60064,"6,164","1,320"
60067,"19,092",748
60068,"14,913",706
60069,"6,856",176
60070,"7,056",444
60071,"1,058",55
60072,256,8
60073,"20,800","2,050"
60074,"12,121",917
60076,"14,397",888
60077,"12,083",656
60079,626,17
60081,"2,242",143
60083,"3,469",219
60084,"6,294",314
60085,"31,762","3,726"
60087,"11,046","1,196"
60088,"2,300",558
60089,"14,044",607
60090,"16,550","1,268"
60091,"9,825",362
60093,"7,902",332
60096,"1,736",130
60097,"2,886",147
60098,"11,719",731
60099,"11,176","1,070"
60101,"12,542","1,406"
60102,"8,476",582
60103,"14,674",853
60104,"7,575",713
60106,"9,027",795
60107,"14,269","1,248"
60108,"13,109",666
60109,509,19
60110,"10,891","1,354"
60112,"1,491",86
60115,"17,680",987
60118,"4,518",260
60119,"3,232",144
60120,"16,294","2,180"
60121,177,7
60123,"18,872","1,625"
60124,"7,346",444
60126,"21,046","1,057"
60129,69,7
60130,"10,658",326
60131,"6,365",668
60133,"14,390","1,321"
60134,"10,450",547
60135,"2,187",132
60136,"2,246",174
60137,"15,007",648
60139,"11,802","1,109"
60140,"5,161",322
60141,"1,642",32
60142,"8,841",401
60143,"4,310",345
60145,593,37
60146,837,52
60148,"20,148",948
60150,498,20
60151,"1,139",48
60152,"3,438",192
60153,"8,794",820
60154,"6,789",389
60155,"2,909",272
60156,"7,340",483
60157,792,40
60159,41,6
60160,"9,769","1,211"
60161,67,6
60162,"4,592",259
60163,"2,075",210
60164,"13,596",913
