Zip,Tested,Positive_Cases
60002,"4,699",260
60004,"23,201",776
60005,"12,878",500
60007,"10,944",650
60008,"10,170",616
60010,"14,232",622
60012,"3,286",161
60013,"6,063",325
60014,"12,784",775
60015,"10,762",397
60016,"21,936","1,652"
60018,"14,219","1,009"
60020,"3,177",139
60021,"1,156",62
60022,"3,136",89
60025,"15,255",743
60026,"7,459",285
60029,268,22
60030,"11,327",512
60031,"13,602",774
60033,"4,691",501
60034,569,25
60035,"14,878",457
60040,"3,317",247
60041,"2,547",134
60042,"2,058",120
60043,967,39
60044,"5,818",198
60045,"8,531",256
60046,"9,761",551
60047,"16,638",860
60048,"9,955",398
60050,"9,015",458
60051,"6,218",306
60053,"11,077",528
60056,"17,695","1,118"
60060,"10,601",830
60061,"8,244",391
60062,"22,574",619
60064,"6,004","1,302"
60067,"18,696",720
60068,"14,489",684
60069,"6,722",173
60070,"6,940",430
60071,"1,023",54
60072,246,7
60073,"20,421","2,011"
60074,"11,801",890
60076,"14,043",869
60077,"11,605",646
60079,624,17
60081,"2,190",141
60083,"3,386",211
60084,"6,117",308
60085,"31,160","3,650"
60087,"10,864","1,182"
60088,"2,253",549
60089,"13,561",591
60090,"16,231","1,248"
60091,"9,546",348
60093,"7,713",330
60096,"1,684",123
60097,"2,814",142
60098,"11,383",707
60099,"10,867","1,041"
60101,"12,235","1,368"
60102,"8,215",566
60103,"14,324",821
60104,"7,457",707
60106,"8,870",779
60107,"13,995","1,218"
60108,"12,768",646
60109,506,19
60110,"10,602","1,313"
60112,"1,446",86
60115,"17,182",962
60118,"4,402",245
60119,"3,136",138
60120,"15,971","2,136"
60121,176,7
60123,"18,395","1,592"
60124,"7,142",431
60126,"20,392","1,026"
60129,65,6
60130,"10,529",317
60131,"6,196",653
60133,"14,005","1,295"
60134,"10,110",531
60135,"2,136",130
60136,"2,176",160
60137,"14,563",636
60139,"11,544","1,085"
60140,"5,034",314
60141,"1,635",32
60142,"8,598",387
60143,"4,205",339
60145,576,34
60146,809,50
60148,"19,719",926
60150,486,19
60151,"1,102",48
60152,"3,319",185
60153,"8,630",815
60154,"6,663",379
60155,"2,848",272
60156,"7,105",462
60157,765,40
60159,38,6
60160,"9,584","1,189"
60161,65,6
60162,"4,505",253
60163,"2,032",202
60164,"13,211",895
60165,"1,470",254
60168,67,7
60169,"10,170",732
60171,"3,600",272
60172,"7,916",532
60173,"3,374",234
60174,"13,244",619
60175,"11,557",478
60176,"3,379",371
60177,"9,273",681
60178,"6,453",260
60180,381,15
60181,"9,808",618
60184,718,44
60185,"13,438","1,214"
60187,"15,967",407
60188,"14,622","1,007"
60189,"11,077",403
60190,"4,661",172
60191,"4,407",410
60192,"4,231",186
60193,"14,723",662
60194,"9,029",342
60195,"1,176",53
60201,"19,871",574
60202,"17,017",624
60203,"1,858",62
60301,"1,284",62
60302,"15,418",492
60304,"7,414",210
60305,"4,898",179
60401,"3,354",177
60402,"24,938","2,675"
60403,"6,400",457
60404,"6,486",372
60406,"9,852",943
60407,373,12
60408,"1,799",96
60409,"14,325","1,130"
60410,"3,358",229
60411,"23,487","1,766"
60415,"5,137",451
60416,"2,405",149
60417,"7,314",370
60418,"3,078",244
60419,"10,607",691
60420,"1,367",41
60421,858,44
60422,"3,990",215
60423,"9,197",569
60424,472,24
60425,"4,195",284
60426,"9,984",830
60428,"4,352",374
60429,"6,444",432
60430,"8,092",460
60431,"8,399",591
60432,"6,480",785
60433,"5,785",563
60434,"2,085",304
60435,"19,213","1,420"
60436,"6,459",533
60438,"10,965",920
60439,"9,249",450
60440,"21,622","1,510"
60441,"8,755",658
60442,"2,602",166
60443,"8,635",691
60444,344,13
60445,"7,721",453
60446,"14,509","1,090"
60447,"3,529",197
60448,"6,320",380
60449,"2,892",177
60450,"4,821",330
60451,"9,175",542
60452,"7,961",632
60453,"22,047","1,826"
60454,56,8
60455,"6,563",660
60456,"1,334",101
60457,"4,543",360
60458,"4,865",397
60459,"9,176",998
60460,489,10
60461,"1,992",117
60462,"13,553",962
60463,"6,320",429
60464,"3,066",182
60465,"4,790",606
60466,"9,291",740
60467,"8,075",534
60468,"1,803",105
60469,"1,924",216
60470,170,7
60471,"5,166",396
60472,"2,068",128
60473,"11,027",759
60474,178,7
60475,"2,897",205
60476,979,74
60477,"11,624",809
60478,"7,944",549
60479,111,6
60480,"1,895",119
60481,"4,268",188
60482,"2,660",242
60484,"2,378",214
60487,"7,403",554
60490,"7,200",363
60491,"6,870",461
60501,"3,691",520
60502,"6,975",352
60503,"4,464",212
60504,"12,042",729
60505,"23,970","2,792"
60506,"22,790","1,807"
60507,129,11
60510,"10,785",410
60511,503,15
60512,345,15
60513,"8,443",402
60514,"3,174",184
60515,"8,712",383
60516,"9,097",406
60517,"10,537",602
60518,721,33
60520,792,38
60521,"7,032",408
60523,"5,095",215
60525,"16,033",754
60526,"7,150",230
60527,"13,728",656
60531,465,27
60532,"9,215",339
60534,"3,860",352
60537,146,10
60538,"8,920",648
60539,218,6
60540,"14,121",492
60541,632,23
60542,"6,719",375
60543,"11,836",659
60544,"10,899",539
60545,"4,069",325
60546,"9,908",340
60548,"4,411",280
60550,629,15
60551,898,62
60552,"1,094",49
60553,126,8
60554,"3,686",157
60555,"4,777",274
60556,476,19
60558,"5,080",271
60559,"8,303",606
60560,"7,917",364
60561,"7,370",351
60563,"15,724",519
60564,"13,364",642
60565,"12,600",496
60585,"6,988",372
60586,"14,443","1,033"
60598,49,7
60601,"7,336",220
60602,924,23
60603,510,14
60604,621,35
60605,"11,812",408
60606,"2,942",79
60607,"15,286",785
60608,"36,356","2,825"
60609,"26,992","2,682"
60610,"18,968",730
60611,"16,663",503
60612,"18,674","1,028"
60613,"22,652",870
60614,"36,257","1,276"
60615,"19,467",675
60616,"23,696",881
60617,"31,516","2,352"
60618,"40,282","2,391"
60619,"25,908","1,478"
60620,"24,846","1,761"
60621,"11,120",795
60622,"29,885","1,265"
60623,"31,460","4,639"
60624,"14,162","1,276"
60625,"32,166","2,334"
60626,"32,614","1,499"
60628,"25,204","1,780"
60629,"40,188","5,644"
60630,"20,679","1,443"
60631,"14,532",720
60632,"33,166","4,865"
60633,"6,888",574
60634,"32,613","2,731"
60636,"11,693","1,142"
60637,"27,359",983
60638,"21,762","2,264"
60639,"38,299","4,979"
60640,"39,343","1,331"
60641,"33,158","2,632"
60642,"10,469",416
60643,"25,765","1,283"
60644,"22,795","1,677"
60645,"21,492","1,509"
60646,"11,365",630
60647,"45,516","2,409"
60649,"19,913","1,205"
60650,124,6
60651,"24,491","2,636"
60652,"16,889","1,797"
60653,"16,914",813
60654,"9,027",394
60655,"11,807",711
60656,"10,114",692
60657,"31,672","1,074"
60659,"12,819","1,189"
60660,"17,531",802
60661,"4,325",169
60680,378,13
60706,"10,833",768
60707,"18,689","1,413"
60712,"7,337",357
60714,"14,927","1,226"
60803,"6,389",579
60804,"31,350","4,952"
60805,"6,825",478
60827,"8,184",589
60901,"19,591","1,349"
60911,568,18
60912,146,7
60913,484,17
60914,"13,854",677
60915,"5,296",209
60917,201,8
60918,242,8
60919,164,9
60921,383,6
60922,928,49
60924,522,21
60927,"1,589",67
60928,232,9
60929,233,6
60930,"1,252",16
60931,170,9
60935,315,21
60936,"1,393",28
60938,"1,605",81
60940,"1,012",56
60941,735,22
60942,"2,255",52
60948,484,6
60950,"8,158",304
60951,342,8
60953,607,18
60954,"3,507",117
60955,615,33
60957,"1,834",54
60958,809,49
60959,307,13
60960,283,8
60961,247,6
60963,636,16
60964,"1,885",78
60970,"2,340",62
60973,118,6
61001,267,17
61006,350,18
61008,"12,306",977
61010,"4,010",117
61011,909,53
61012,607,48
61013,196,9
61014,167,9
61015,197,7
61016,"1,622",145
61018,244,13
61019,908,34
61020,847,47
61021,"5,971",336
61024,765,23
61025,680,76
61028,550,23
61030,568,15
61031,362,6
61032,"10,245",488
61036,"2,260",85
61038,275,21
61039,207,7
61041,330,21
61042,147,13
61044,45,6
61046,597,29
61047,435,14
61048,867,44
61051,226,21
61052,258,15
61053,"1,068",47
61054,"1,625",44
61060,369,15
61061,"1,932",70
61062,382,29
61063,"1,210",57
61064,"1,001",36
61065,"3,183",215
61068,"4,161",459
61070,203,13
61071,"2,440",212
61072,"3,736",225
61073,"6,711",462
61074,985,70
61075,214,12
61078,316,9
61080,"3,107",272
61081,"4,538",337
61084,724,38
61085,819,56
61087,333,34
61088,"1,948",100
61089,141,7
61101,"8,152",595
61102,"6,455",597
61103,"11,823",685
61104,"6,044",584
61105,103,6
61107,"13,765",817
61108,"12,647",995
61109,"9,087",770
61111,"8,997",485
61114,"6,913",353
61115,"7,908",474
61201,"17,940",813
61204,90,6
61230,215,24
61231,"2,111",67
61232,504,23
61233,256,18
61234,477,16
61235,592,18
61238,"1,106",74
61239,420,20
61240,"2,435",81
61241,"2,704",129
61244,"11,109",811
61250,696,32
61252,"1,348",159
61254,"4,738",139
61256,684,30
61257,306,8
61259,292,13
61261,190,12
61262,244,7
61263,296,8
61264,"4,009",141
61265,"19,295","1,023"
61270,"1,914",107
61272,318,12
61273,"1,193",45
61275,"1,441",70
61277,"1,421",40
61279,279,11
61281,882,22
61282,"4,032",223
61283,218,9
61284,767,42
61285,"1,832",83
61301,"3,743",199
61310,938,62
61312,95,13
61314,209,9
61315,91,11
61316,117,7
61317,100,10
61319,338,14
61322,402,120
61325,343,25
61326,408,38
61327,336,12
61329,266,27
61330,308,27
61333,168,15
61334,128,11
61335,114,8
61337,107,6
61341,"2,542",117
61342,"2,473",301
61345,169,10
61348,962,74
61349,204,14
61350,"8,101",325
61353,315,14
61354,"2,770",179
61356,"4,286",236
61359,71,7
61360,560,35
61361,363,31
61362,"2,514",162
61363,36,7
61364,"6,546",410
61367,175,17
61368,332,24
61369,"1,482",19
61370,225,15
61373,441,42
61375,287,13
61376,520,27
61377,361,20
61378,61,6
61379,316,27
61401,"13,001",588
61410,754,33
61412,310,20
61413,271,17
61414,179,6
61415,287,11
61417,66,6
61420,245,14
61421,356,25
