Zip,Tested,Positive_Cases
60002,"3,639",191
60004,"18,134",607
60005,"9,583",406
60007,"8,045",542
60008,"8,030",511
60010,"10,709",465
60012,"2,288",144
60013,"4,658",280
60014,"9,693",627
60015,"7,651",324
60016,"16,976","1,462"
60018,"10,456",897
60020,"2,441",103
60021,891,52
60022,"2,325",71
60025,"11,455",642
60026,"6,090",248
60029,208,17
60030,"8,590",402
60031,"10,566",605
60033,"3,599",422
60034,426,19
60035,"11,133",399
60040,"2,068",200
60041,"1,991",101
60042,"1,609",106
60043,729,32
60044,"3,854",154
60045,"5,954",205
60046,"7,565",436
60047,"13,113",752
60048,"6,989",327
60050,"6,884",397
60051,"4,745",242
60053,"8,178",449
60056,"13,498",942
60060,"8,198",714
60061,"6,162",319
60062,"15,747",513
60064,"4,652",986
60067,"13,528",522
60068,"10,814",569
60069,"5,060",140
60070,"4,922",358
60071,803,45
60073,"16,571","1,789"
60074,"8,772",716
60076,"11,323",775
60077,"8,091",580
60079,208,15
60081,"1,641",110
60083,"2,566",184
60084,"4,301",267
60085,"23,982","3,291"
60087,"8,592","1,014"
60088,"1,590",524
60089,"10,036",496
60090,"12,162","1,091"
60091,"7,252",292
60093,"5,772",262
60096,"1,333",103
60097,"2,077",108
60098,"8,920",631
60099,"8,525",881
60101,"9,786","1,137"
60102,"6,200",430
60103,"10,030",602
60104,"6,072",651
60106,"7,183",683
60107,"10,678",985
60108,"9,510",516
60109,451,19
60110,"8,379","1,139"
60112,990,63
60115,"10,420",639
60118,"3,371",174
60119,"2,236",101
60120,"12,966","1,823"
60123,"14,666","1,338"
60124,"5,309",338
60126,"14,646",735
60130,"8,271",262
60131,"4,909",554
60133,"10,836","1,096"
60134,"7,273",408
60135,"1,553",102
60136,"1,632",125
60137,"10,890",487
60139,"9,169",942
60140,"3,700",231
60141,"1,477",28
60142,"6,219",299
60143,"3,157",296
60145,402,26
60146,547,28
60148,"14,105",743
60150,341,14
60151,766,32
60152,"2,398",134
60153,"6,827",717
60154,"5,287",324
60155,"2,210",247
60156,"5,410",377
60157,565,28
60160,"7,433","1,038"
60162,"3,546",225
60163,"1,585",167
60164,"9,850",786
60165,"1,228",234
60168,49,7
60169,"7,845",600
60171,"2,785",204
60172,"6,061",418
60173,"2,516",176
60174,"9,241",495
60175,"7,086",400
60176,"2,658",299
60177,"6,401",563
60178,"4,475",183
60180,264,7
60181,"7,273",507
60184,528,32
60185,"10,335","1,066"
60187,"11,137",315
60188,"11,308",830
60189,"8,246",329
60190,"3,486",141
60191,"3,385",324
60192,"3,099",146
60193,"10,478",507
60194,"6,896",286
60195,863,38
60201,"13,912",463
60202,"11,380",563
60203,"1,431",49
60301,978,52
60302,"11,924",407
60304,"5,604",165
60305,"3,721",140
60401,"2,135",84
60402,"19,599","2,241"
60403,"5,144",391
60404,"4,783",271
60406,"7,864",805
60407,302,8
60408,"1,400",62
60409,"11,908","1,017"
60410,"2,578",160
60411,"16,873","1,455"
60415,"3,943",389
60416,"1,707",103
60417,"4,892",288
60418,"1,844",197
60419,"8,173",619
60420,983,32
60421,655,32
60422,"3,217",185
60423,"6,856",426
60424,347,16
60425,"3,487",245
60426,"8,281",706
60428,"3,620",337
60429,"5,401",395
60430,"6,387",408
60431,"6,742",458
60432,"5,333",724
60433,"4,824",499
60434,"1,889",263
60435,"15,013","1,184"
60436,"5,069",456
60438,"8,599",748
60439,"6,356",312
60440,"16,992","1,315"
60441,"6,747",528
60442,"1,959",121
60443,"6,974",609
60444,258,9
60445,"5,984",347
60446,"11,271",893
60447,"2,710",138
60448,"4,745",301
60449,"2,295",147
60450,"3,871",237
60451,"6,543",402
60452,"6,202",463
60453,"16,983","1,544"
60454,45,6
60455,"5,611",576
60456,"1,004",77
60457,"3,606",280
60458,"3,811",333
60459,"7,300",801
60461,"1,628",108
60462,"10,499",741
60463,"4,418",367
60464,"2,317",131
60465,"3,885",519
60466,"7,546",688
60467,"5,928",410
60468,"1,390",83
60469,"1,524",168
60471,"4,288",357
60472,"1,636",117
60473,"9,176",704
60475,"2,268",147
60476,793,47
60477,"8,880",586
60478,"6,487",517
60480,"1,472",88
60481,"3,040",139
60482,"2,117",190
60484,"1,950",191
60487,"5,634",427
60490,"5,665",303
60491,"4,749",357
60501,"2,989",430
60502,"5,332",291
60503,"3,418",159
60504,"9,440",604
60505,"19,311","2,506"
60506,"18,161","1,598"
60507,98,9
60510,"7,667",312
60511,388,10
60512,251,9
60513,"6,449",334
60514,"2,480",147
60515,"6,600",277
60516,"6,852",318
60517,"7,967",469
60518,521,22
60520,590,25
60521,"5,210",347
60523,"3,468",181
60525,"12,327",646
60526,"5,887",193
60527,"9,937",543
60531,348,17
60532,"7,099",269
60534,"3,159",312
60537,117,6
60538,"6,941",518
60540,"10,807",380
60541,472,20
60542,"5,286",315
60543,"9,121",524
60544,"7,906",435
60545,"3,260",267
60546,"7,622",284
60548,"3,477",213
60550,530,7
60551,653,47
60552,844,30
60554,"2,706",114
60555,"3,613",228
60556,315,9
60558,"4,007",207
60559,"6,232",532
60560,"5,536",273
60561,"5,759",268
60563,"12,086",403
60564,"10,233",501
60565,"9,739",413
60585,"5,488",296
60586,"11,565",858
60601,"4,517",160
60602,713,22
60603,378,12
60604,510,34
60605,"9,003",352
60606,"2,360",69
60607,"10,380",667
60608,"27,863","2,486"
60609,"21,462","2,418"
60610,"13,642",550
60611,"12,480",395
60612,"13,771",939
60613,"16,471",696
60614,"26,294",976
60615,"13,791",617
60616,"17,104",762
60617,"26,293","2,056"
60618,"31,330","2,086"
60619,"21,701","1,344"
60620,"20,939","1,633"
60621,"9,220",739
60622,"22,060","1,034"
60623,"25,826","4,254"
60624,"11,687","1,174"
60625,"25,443","2,036"
60626,"24,945","1,382"
60628,"20,902","1,633"
60629,"32,597","4,909"
60630,"16,279","1,221"
60631,"11,401",590
60632,"26,808","4,314"
60633,"5,744",497
60634,"26,266","2,369"
60636,"9,689","1,051"
60637,"15,757",875
60638,"17,264","1,840"
60639,"31,960","4,503"
60640,"30,983","1,201"
60641,"25,895","2,254"
60642,"7,761",345
60643,"19,580","1,147"
60644,"18,682","1,574"
60645,"16,000","1,370"
60646,"9,167",547
60647,"34,368","2,117"
60649,"15,989","1,132"
60651,"20,078","2,407"
60652,"13,365","1,501"
60653,"13,928",751
60654,"6,534",297
60655,"9,704",595
60656,"7,978",562
60657,"22,883",800
60659,"10,218","1,055"
60660,"13,237",684
60661,"3,115",124
60680,281,12
60706,"8,644",673
60707,"14,557","1,201"
60712,"5,314",292
60714,"11,384","1,125"
60803,"5,137",473
60804,"26,114","4,307"
60805,"5,408",420
60827,"6,758",547
60901,"15,146","1,164"
60911,404,14
60912,117,6
60913,363,14
60914,"10,153",502
60915,"3,917",181
60917,160,8
60919,116,8
