Zip,Tested,Positive_Cases
60002,1306,113
60004,6504,353
60005,3015,193
60007,2753,362
60008,3515,344
60010,2426,142
60012,630,86
60013,1198,98
60014,3040,296
60015,1949,185
60016,6739,1076
60018,3693,657
60020,812,40
60021,271,22
60022,547,29
60025,3830,368
60026,1612,149
60029,77,8
60030,2571,185
60031,3341,356
60033,1175,208
60035,2952,266
60040,695,178
60041,634,50
60042,459,37
60043,214,19
60044,1067,104
60045,1636,122
60046,2208,208
60047,3168,403
60048,1827,149
60050,2252,224
60051,1518,126
60053,2315,305
60056,4706,644
60060,2719,445
60061,2087,179
60062,3945,331
60064,2006,656
60067,3796,231
60068,3085,309
60069,1242,91
60070,1629,262
60071,212,14
60073,5948,1063
60074,3263,463
60076,3987,512
60077,3052,417
60079,60,12
60081,505,41
60083,911,100
60084,1081,186
60085,9681,2404
60087,3702,668
60088,490,73
60089,2971,305
60090,4249,809
60091,1980,156
60093,1752,177
60096,436,40
60097,640,40
60098,2565,319
60099,3265,579
60101,4148,812
60102,1951,169
60103,3100,292
60104,2525,426
60106,2799,520
60107,4102,652
60108,3046,325
60109,317,11
60110,3227,725
60112,325,28
60115,3486,293
60118,1020,85
60119,642,38
60120,5719,1354
60123,5367,901
60124,1550,133
60126,3877,274
60130,2406,154
60131,2095,356
60133,4256,755
60134,1840,164
60135,515,38
60136,496,55
60137,2586,153
60139,3676,652
60140,1164,98
60141,693,22
60142,1783,105
60143,1180,188
60145,119,7
60146,171,8
60148,4143,385
60151,266,18
60152,751,83
60153,2963,515
60154,2085,208
60155,937,174
60156,1619,164
60157,172,12
60160,3547,762
60162,1247,165
60163,601,97
60164,3894,528
60165,654,185
60169,2943,386
60171,1045,128
60172,1992,239
60173,811,106
60174,2577,178
60175,1472,97
60176,999,159
60177,1756,276
60178,1403,65
60181,2345,265
60184,139,9
60185,3855,754
60187,2370,137
60188,3703,492
60189,1979,116
60190,907,54
60191,1362,221
60192,905,62
60193,3329,268
60194,2100,171
60195,264,20
60201,4416,329
60202,3550,445
60203,454,35
60301,304,28
60302,3338,220
60304,1399,80
60305,842,56
60401,884,42
60402,8207,1446
60403,2063,213
60404,1748,119
60406,3489,517
60408,462,19
60409,4911,608
60410,894,53
60411,7340,937
60415,1585,198
60416,440,13
60417,1708,167
60418,671,117
60419,3297,402
60420,295,8
60421,248,13
60422,1110,84
60423,2170,151
60425,1607,174
60426,3805,485
60428,1748,220
60429,2553,234
60430,2413,284
60431,2824,228
60432,2468,463
60433,2289,317
60434,282,166
60435,6345,705
60436,2253,257
60438,3120,408
60439,1572,104
60440,7189,898
60441,2289,221
60442,614,45
60443,2827,370
60445,1810,164
60446,4508,545
60447,939,58
60448,1439,142
60449,869,72
60450,1165,57
60451,1989,127
60452,2371,248
60453,5825,797
60455,1824,314
60456,414,54
60457,1094,130
60458,1282,146
60459,2890,433
60461,679,59
60462,3163,337
60463,1376,248
60464,715,51
60465,1419,258
60466,3503,499
60467,1742,178
60468,411,35
60469,688,88
60471,1675,221
60472,692,71
60473,3761,429
60475,902,84
60476,248,20
60477,2938,256
60478,2865,337
60480,496,38
60481,932,29
60482,825,107
60484,824,118
60487,1725,153
60490,1950,144
60491,1312,152
60501,1439,303
60502,1482,102
60503,1035,65
60504,3133,357
60505,9353,2012
60506,7383,1135
60510,2233,112
60513,2255,167
60514,795,49
60515,1763,100
