Zip,Tested,Positive_Cases
53142,145,8
60002,549,68
60004,2416,205
60005,734,113
60007,877,181
60008,898,200
60010,749,72
60012,238,68
60013,409,63
60014,1020,130
60015,790,137
60016,2671,792
60018,1274,379
60020,268,25
60021,100,16
60022,239,23
60025,1472,256
60026,503,107
60030,916,123
60031,1245,219
60033,410,100
60035,1102,180
60040,229,88
60041,209,33
60042,160,20
60043,106,14
60044,379,70
60045,648,103
60046,809,135
60047,767,140
60048,633,88
60050,814,146
60051,547,72
60053,946,214
60056,1683,428
60060,1058,295
60061,617,125
60062,1587,235
60064,948,471
60067,946,119
60068,1070,242
60069,267,52
60070,502,139
60071,73,7
60073,1955,589
60074,1091,244
60076,1708,364
60077,1425,296
60079,32,10
60081,204,32
60083,322,72
60084,367,130
60085,4098,1750
60087,1493,461
60088,87,42
60089,889,155
60090,1465,435
60091,906,120
60093,744,115
60096,176,23
60097,253,31
60098,911,236
60099,1236,378
60101,1595,511
60102,603,81
60103,1045,176
60104,1120,318
60106,1252,371
60107,1415,377
60108,1329,162
60109,273,11
60110,1032,366
60112,114,17
60115,872,88
60118,312,43
60119,247,23
60120,1992,759
60123,1614,442
60124,442,62
60126,1377,186
60130,842,98
60131,916,249
60133,1556,452
60134,619,99
60135,172,23
60136,176,33
60137,871,106
60139,1399,385
60140,401,57
60141,218,8
60142,663,54
60143,516,113
60146,47,8
60148,1410,222
60151,94,12
60152,262,49
60153,1421,330
60154,935,146
60155,463,130
60156,607,89
60157,58,10
60160,1518,479
60162,478,110
60163,262,65
60164,1587,341
60165,309,128
60169,969,254
60171,462,80
60172,671,152
60173,245,57
60174,1099,104
60175,568,59
60176,437,101
60177,615,170
60178,392,29
60181,887,168
60185,1622,476
60187,807,84
60188,1525,354
60189,700,63
60190,398,28
60191,510,129
60192,299,33
60193,891,156
60194,495,85
60195,87,12
60201,1839,255
60202,1589,280
60203,188,23
60301,135,18
60302,1336,168
60304,615,61
60305,380,36
60401,297,34
60402,3700,975
60403,802,133
60404,685,84
60406,1417,330
60408,126,13
60409,2136,418
60410,353,32
60411,3373,664
60415,539,149
60417,715,116
60418,316,70
60419,1495,277
60420,76,6
60421,95,9
60422,528,73
60423,780,110
60425,667,107
60426,1831,344
60428,926,160
60429,1254,183
60430,1129,221
60431,1000,135
60432,870,231
60433,726,200
60434,160,151
60435,2517,497
60436,880,142
60438,1397,268
60439,602,69
60440,2595,634
60441,953,161
60442,242,31
60443,1389,281
60445,741,118
60446,1797,352
60447,369,32
60448,567,102
60449,421,59
60450,349,27
60451,679,82
60452,972,145
60453,2256,540
60455,1001,235
60456,189,36
60457,408,96
60458,577,96
60459,1176,292
60461,317,46
60462,1189,207
60463,583,162
60464,261,35
60465,612,175
60466,1796,414
60467,679,128
60468,140,24
60469,277,45
60471,866,172
60472,363,53
60473,1609,305
60475,404,58
60476,111,14
60477,1138,180
60478,1511,264
60480,187,27
60481,264,19
60482,358,70
60484,430,97
60487,718,101
60490,751,118
60491,573,107
60501,570,191
60502,504,62
60503,314,45
60504,1060,215
60505,2976,1185
60506,2720,666
60510,696,69
60513,934,115
60514,332,35
60515,601,66
60516,684,87
60517,1004,159
60520,56,8
60521,740,171
60523,442,82
60525,1441,206
60526,729,59
60527,1263,185
60532,667,86
60534,505,114
60538,800,186
60540,1021,89
60542,583,85
60543,857,170
60544,974,122
60545,503,107
60546,1012,109
60548,319,47
60551,66,17
60552,83,6
60554,288,26
60555,457,86
60558,382,31
60559,1060,249
60560,463,60
60561,753,86
60563,1096,122
60564,905,104
60565,874,146
60585,527,57
60586,1480,240
60601,529,64
60602,101,12
60604,74,15
60605,1114,148
60606,357,40
60607,1435,368
60608,4378,1255
60609,3514,1170
60610,1473,191
60611,1680,115
60612,2794,521
60613,1639,320
60614,2855,425
60615,2085,307
60616,2248,332
60617,4382,768
60618,3632,847
60619,3883,727
60620,4085,888
60621,1741,420
60622,2257,469
60623,5724,2397
60624,2434,626
60625,3327,984
60626,2787,738
60628,3641,832
60629,5990,2173
60630,2461,556
60631,1669,202
60632,5070,2106
60633,1355,209
60634,4820,1016
60636,1760,536
60637,3033,466
60638,3445,825
60639,6001,2285
60640,3057,630
60641,3557,958
60642,789,115
60643,3212,588
60644,3554,875
60645,3065,817
60646,1589,273
60647,3664,924
60649,3003,607
60651,3749,1162
60652,2360,647
60653,2093,398
60654,700,117
60655,1625,206
60656,1365,191
60657,2229,269
60659,1809,543
60660,1366,305
60661,318,32
60706,1534,256
60707,2632,581
60712,628,132
60714,1858,573
60803,906,184
60804,5703,2037
60805,787,184
60827,1365,262
60901,1924,357
60911,40,6
60912,23,6
60914,946,102
60915,426,40
60919,20,6
60922,96,11
60927,125,43
60928,14,7
60950,586,59
60954,307,21
60955,42,10
60958,77,18
60964,138,22
60970,168,10
61008,1061,237
61010,139,7
61012,42,9
61016,177,21
61021,697,62
61032,630,120
61054,105,6
61061,138,7
61064,65,9
61065,234,20
61068,840,117
61071,189,26
61072,227,21
61073,413,34
61080,201,26
61081,320,57
61084,39,6
61088,136,6
61101,1102,156
61102,923,143
61103,1189,146
61104,804,163
61107,1207,113
61108,1132,198
61109,983,153
61111,683,61
61114,506,62
61115,611,60
61201,758,156
61235,52,8
61240,96,9
61241,131,15
61244,513,140
61252,60,13
61254,232,8
61264,211,19
61265,945,174
61270,104,7
61275,65,9
61282,170,34
61341,250,30
61342,123,16
61350,341,16
61354,214,6
61356,182,6
61401,990,70
61410,63,6
61443,244,16
61455,467,47
61462,464,95
61469,66,6
61525,187,6
61554,914,19
61603,666,23
61604,1011,24
61605,521,16
61610,117,6
61611,577,18
61614,774,46
61615,637,21
61701,1107,41
61704,876,26
61705,336,9
61761,1029,38
61764,233,11
61801,638,25
61802,808,44
61820,732,55
61821,999,48
61822,739,31
61832,640,18
61853,400,11
61866,903,99
61874,236,11
61910,173,6
61920,546,46
61938,477,18
61953,159,11
62002,429,76
62010,105,12
62012,60,6
62018,48,6
62024,77,7
62025,513,106
62034,196,55
62035,147,18
62040,484,67
62052,80,13
62056,172,12
62060,62,17
62062,161,7
62069,73,8
62088,211,6
62090,16,9
62095,119,16
62201,74,13
62203,148,26
62204,146,33
62205,186,37
62206,329,74
62207,142,52
62208,221,46
62220,234,87
62221,320,73
62223,185,42
62226,552,103
62230,108,7
62231,276,75
62232,70,8
62233,345,89
62234,351,43
62236,124,38
62237,190,6
62239,37,11
62246,130,6
62249,126,10
62254,107,24
62257,53,8
62258,90,14
62265,232,27
62269,322,61
62272,125,44
62274,108,9
62278,118,15
62285,38,7
62286,213,30
62288,154,32
62293,63,8
62294,141,16
62295,17,7
62298,181,38
62301,1563,21
62305,151,15
62353,202,6
62441,59,6
62448,260,36
62454,121,8
62471,137,17
62521,727,92
62522,171,26
62526,392,30
62560,36,6
62565,82,10
62568,290,26
62618,469,55
62629,373,12
62650,536,27
62656,490,10
62664,93,10
62675,174,6
62681,134,6
62684,340,69
62702,1203,61
62703,1049,48
62704,1118,37
62707,214,16
62711,523,19
62801,658,50
62832,254,16
62837,270,7
62864,679,82
62882,82,9
62901,691,96
62902,101,13
62906,427,48
62907,50,12
62912,36,6
62918,221,13
62920,190,54
62948,262,8
62959,632,24
62966,440,48
62992,111,32
