Zip,Tested,Positive_Cases
53142,206,7
60002,692,85
60004,2917,237
60005,955,140
60007,1208,240
60008,1143,236
60010,1023,85
60012,301,69
60013,553,71
60014,1367,162
60015,1001,153
60016,3493,872
60018,1754,467
60020,381,32
60021,127,18
60022,295,23
60025,1916,301
60026,652,120
60029,52,7
60030,1219,143
60031,1633,245
60033,555,129
60035,1417,210
60040,301,119
60041,292,38
60042,223,24
60043,122,16
60044,510,78
60045,801,105
60046,1067,160
60047,1068,216
60048,834,98
60050,1115,173
60051,736,79
60053,1181,237
60056,2269,489
60060,1424,358
60061,872,148
60062,2129,262
60064,1226,533
60067,1373,152
60068,1401,256
60069,365,63
60070,782,188
60071,105,7
60073,2790,755
60074,1428,295
60076,2127,418
60077,1710,343
60079,41,11
60081,258,34
60083,473,82
60084,529,148
60085,5557,2044
60087,2071,540
60088,134,45
60089,1398,203
60090,2167,580
60091,1073,123
60093,925,132
60096,247,30
60097,333,34
60098,1221,249
60099,1749,467
60101,2277,633
60102,878,111
60103,1531,216
60104,1443,357
60106,1541,411
60107,2004,461
60108,1700,209
60109,281,10
60110,1634,502
60112,169,18
60115,1330,137
60118,493,61
60119,344,33
60120,3255,994
60123,2607,584
60124,727,85
60126,1800,213
60130,1197,116
60131,1241,302
60133,2260,593
60134,879,113
60135,264,25
60136,258,41
60137,1194,122
60139,2010,490
60140,596,69
60141,310,16
60142,911,69
60143,650,139
60145,75,7
60146,72,8
60148,1942,277
60151,147,15
60152,382,64
60153,1851,406
60154,1218,172
60155,591,154
60156,824,113
60157,87,13
60160,1995,558
60162,690,128
60163,360,79
60164,2027,399
60165,428,154
60169,1305,291
60171,586,92
60172,926,188
60173,340,70
60174,1434,135
60175,793,68
60176,571,123
60177,935,210
60178,592,38
60181,1217,200
60185,2318,618
60187,1103,94
60188,2072,400
60189,939,76
60190,499,33
60191,691,166
60192,395,40
60193,1231,187
60194,778,107
60195,119,13
60201,2202,288
60202,1940,332
60203,214,23
60301,164,21
60302,1790,186
60304,763,69
60305,447,40
60401,411,37
60402,4877,1148
60403,1069,169
60404,908,88
60406,2048,400
60408,165,15
60409,2786,475
60410,457,36
60411,4210,744
60415,716,166
60416,176,7
60417,902,124
60418,386,77
60419,1887,304
60420,103,6
60421,118,10
60422,659,75
60423,1113,118
60425,945,154
60426,2242,385
60428,1155,172
60429,1532,197
60430,1421,239
60431,1457,166
60432,1286,316
60433,1015,238
60434,194,160
60435,3363,561
60436,1153,169
60438,1768,304
60439,838,78
60440,3937,744
60441,1264,173
60442,344,34
60443,1761,310
60445,1004,128
60446,2499,409
60447,490,38
60448,771,114
60449,518,62
60450,456,30
60451,1024,89
60452,1345,174
60453,3110,622
60455,1189,259
60456,261,42
60457,566,107
60458,778,111
60459,1712,331
60461,401,52
60462,1747,254
60463,789,204
60464,365,41
60465,820,203
60466,2180,432
60467,979,147
60468,203,27
60469,403,62
60471,1045,179
60472,433,54
60473,1974,334
60475,492,63
60476,139,15
60477,1594,201
60478,1890,283
60480,241,29
60481,332,21
60482,474,79
60484,523,104
60487,1016,115
60490,1062,130
60491,739,115
60501,796,220
60502,743,78
60503,439,53
60504,1509,268
60505,4677,1484
60506,3852,819
60510,993,86
60513,1215,136
60514,427,39
60515,846,81
60516,982,103
60517,1430,189
60520,88,8
60521,905,179
60523,560,90
60525,1860,229
60526,963,72
60527,1580,202
60532,978,101
60534,697,133
60538,1265,242
60540,1364,108
60541,70,8
60542,856,120
60543,1293,209
60544,1332,148
60545,725,122
60546,1395,134
60548,465,57
60551,85,19
60552,117,6
60554,396,33
60555,673,105
60558,500,39
60559,1353,270
60560,707,72
60561,994,101
60563,1479,152
60564,1225,116
60565,1171,164
60585,746,75
60586,2151,292
60601,624,65
60602,125,13
60603,64,6
60604,92,16
60605,1331,159
60606,439,47
60607,1737,416
60608,5335,1429
60609,4641,1396
60610,1935,220
60611,2095,126
60612,3389,590
60613,1994,334
60614,3513,445
60615,2624,330
60616,3040,367
60617,5797,929
60618,4770,1004
60619,5575,788
60620,5491,971
60621,2339,469
60622,2822,540
60623,7137,2728
60624,3003,717
60625,4284,1122
60626,3359,824
60628,4689,908
60629,8078,2607
60630,3074,649
60631,2068,253
60632,6680,2517
60633,1524,234
60634,6103,1176
60636,2296,594
60637,3807,538
60638,4330,949
60639,7966,2688
60640,3711,683
60641,4631,1169
60642,1003,135
60643,4000,628
60644,4319,991
60645,3721,944
60646,1879,314
60647,4657,1086
60649,3866,647
60651,4932,1361
60652,3103,749
60653,2873,446
60654,860,129
60655,1966,229
60656,1672,224
60657,3108,300
60659,2237,595
60660,1707,340
60661,400,37
60706,2037,295
60707,3326,671
60712,754,144
60714,2333,637
60803,1183,207
60804,7404,2374
60805,1091,197
60827,1735,298
60901,2466,426
60911,60,9
60912,29,6
60914,1206,121
60915,527,42
60919,21,6
60922,112,13
60927,145,44
60928,18,7
60930,13,6
60938,51,6
60940,108,6
60942,187,6
60950,680,61
60954,380,24
60955,55,11
60957,171,7
60958,98,18
60964,189,27
60970,216,11
61008,1595,312
61010,179,9
61011,72,7
61012,62,13
61016,249,28
61020,129,8
61021,847,63
61032,1465,150
61054,133,7
61061,172,10
61064,88,10
61065,334,31
61068,966,122
61071,244,28
61072,330,25
61073,599,44
61080,302,39
61081,411,65
61084,62,7
61088,190,9
61101,1474,199
61102,1253,180
61103,1683,199
61104,1120,199
61107,1701,137
61108,1649,250
61109,1440,196
61111,1032,70
61114,749,78
61115,911,80
61201,1034,170
61235,60,8
61239,35,8
61240,137,9
61241,194,15
61244,839,152
61252,109,21
61254,289,8
61256,53,6
61264,292,21
61265,1489,193
61270,129,7
61275,90,10
61282,276,38
61341,292,35
61342,156,15
61350,451,18
61356,241,6
61401,1175,81
61410,72,6
61443,306,17
61455,611,64
61462,533,101
61469,97,7
61525,246,6
61548,271,7
61550,437,6
61554,1389,20
61603,831,26
61604,1297,31
61605,661,20
61610,166,6
61611,781,18
61614,1053,47
61615,847,22
61701,1442,44
61704,1187,71
61705,478,12
61761,1369,45
61764,292,15
61801,867,30
61802,1099,69
61820,1049,95
61821,1512,89
61822,1079,40
61832,831,20
61853,577,12
61866,1224,137
61874,452,15
61910,191,6
61920,847,63
61938,802,24
61953,223,14
62002,530,84
62010,125,13
62012,71,6
62018,60,7
62024,104,9
62025,602,107
62034,230,60
62035,200,20
62040,563,72
62052,103,14
62056,344,13
62059,19,7
62060,80,20
62062,436,7
62069,90,8
62088,318,6
62090,26,11
62095,152,20
62201,103,13
62203,206,35
62204,203,40
62205,269,42
62206,392,88
62207,200,62
62208,313,56
62220,334,112
62221,463,91
62223,290,44
62226,717,114
62230,133,8
62231,310,75
62232,152,17
62233,400,93
62234,477,52
62236,149,40
62237,206,6
62239,47,11
62243,37,7
62249,181,13
62254,135,26
62257,64,7
62258,109,14
62264,35,9
62265,279,31
62269,426,64
62272,140,49
62274,129,10
62278,131,15
62285,45,8
62286,250,37
62288,171,32
62293,82,8
62294,187,17
62295,23,7
62298,217,45
62301,1837,22
62305,186,15
62353,284,7
62428,89,7
62441,98,6
62448,319,36
62454,146,8
62471,185,17
62521,957,105
62522,250,29
62526,691,38
62560,60,7
62565,308,13
62568,439,26
62618,537,59
62629,633,13
62650,811,26
62656,762,10
62664,122,10
62675,274,6
62681,157,8
62684,498,71
62702,1974,61
62703,1651,58
62704,1890,39
62707,375,18
62711,939,23
62801,815,58
62832,309,16
62837,323,7
62864,787,82
62882,102,11
62901,894,109
62902,127,13
62906,533,63
62907,64,14
62912,45,7
62918,289,12
62920,250,57
62948,348,8
62959,766,26
62966,532,51
62992,118,32
