Zip,Tested,Positive_Cases
60002,1846,124
60004,9095,400
60005,4538,251
60007,4020,383
60008,4568,373
60010,4259,210
60012,967,95
60013,1892,140
60014,4433,354
60015,3323,211
60016,9118,1173
60018,5373,708
60020,1135,49
60021,394,28
60022,913,37
60025,5373,442
60026,3261,184
60029,108,11
60030,3984,225
60031,5110,389
60033,1652,240
60035,5016,302
60040,1018,182
60041,948,56
60042,704,57
60043,308,19
60044,1591,115
60045,2847,139
60046,3278,243
60047,5840,530
60048,3068,189
60050,3219,248
60051,2149,144
60053,3553,338
60056,6660,687
60060,3792,487
60061,2843,197
60062,7149,366
60064,2488,677
60067,5953,284
60068,5093,362
60069,2597,104
60070,2547,285
60071,294,17
60073,8349,1157
60074,4410,507
60076,5685,578
60077,4451,443
60079,130,13
60081,721,50
60083,1257,112
60084,1623,201
60085,13040,2533
60087,4744,722
60088,732,222
60089,4574,349
60090,5672,852
60091,3014,187
60093,2543,197
60096,593,45
60097,904,50
60098,4345,398
60099,4774,618
60101,5381,858
60102,2753,212
60103,4568,335
60104,3365,465
60106,4121,556
60107,5784,697
60108,4121,362
60109,346,13
60110,4087,776
60112,446,32
60115,4895,323
60118,1432,97
60119,957,42
60120,7168,1452
60123,6984,973
60124,2180,158
60126,6399,404
60130,3989,177
60131,2643,381
60133,5601,800
60134,3040,220
60135,716,61
60136,729,75
60137,4040,192
60139,4840,700
60140,1615,113
60141,967,27
60142,2712,132
60143,1697,206
60145,170,9
60146,241,11
60148,6055,442
60151,331,21
60152,1122,87
60153,3769,551
60154,2819,232
60155,1203,187
60156,2339,176
60157,238,12
60160,4294,793
60162,1880,180
60163,789,101
60164,5234,560
60165,767,186
60169,3994,441
60171,1433,140
60172,2893,257
60173,1184,115
60174,4050,221
60175,2153,130
60176,1359,179
60177,2890,347
60178,1977,81
60181,3317,309
60184,217,9
60185,5201,809
60187,3896,180
60188,5262,546
60189,3189,131
60190,1632,74
60191,1758,239
60192,1308,78
60193,5168,304
60194,3243,200
60195,382,21
60201,6357,356
60202,5116,465
60203,664,41
60301,479,32
60302,5241,251
60304,2262,91
60305,1365,81
60401,1209,57
60402,10640,1525
60403,2774,257
60404,2392,135
60406,4469,563
60408,742,28
60409,6602,690
60410,1221,59
60411,10068,1079
60415,2198,233
60416,690,27
60417,2508,197
60418,901,132
60419,4604,451
60420,442,13
60421,324,16
60422,1543,100
60423,3204,205
60424,159,6
60425,2157,193
60426,5088,536
60428,2210,246
60429,3182,254
60430,3296,306
60431,3687,261
60432,3095,510
60433,3277,350
60434,404,171
60435,8528,766
60436,2937,278
60438,4298,463
60439,2925,142
60440,9564,956
60441,3102,252
60442,811,53
60443,3931,418
60445,2643,201
60446,6011,603
60447,1313,68
60448,2209,189
60449,1263,90
60450,2046,82
60451,2936,177
60452,3195,277
60453,8329,893
60455,2588,389
60456,542,55
60457,1806,157
60458,1741,174
60459,4059,481
60461,892,67
60462,4838,412
60463,1986,265
60464,1166,67
60465,1983,294
60466,4342,528
60467,2709,211
60468,623,41
60469,880,107
60471,2442,239
60472,927,76
60473,5275,485
60475,1247,105
60476,414,37
60477,4162,296
60478,3765,374
