Zip,Tested,Positive_Cases
46324,70,6
53142,85,13
54302,30,6
60002,381,55
60004,1525,139
60005,451,75
60007,524,107
60008,401,124
60010,420,46
60012,143,52
60013,234,44
60014,579,80
60015,583,100
60016,1752,592
60018,795,255
60020,151,19
60021,69,9
60022,182,23
60025,1042,209
60026,352,88
60030,531,78
60031,697,148
60033,218,63
60035,788,155
60040,124,47
60041,120,21
60042,80,12
60043,87,14
60044,253,54
60045,445,91
60046,513,90
60047,411,89
60048,402,64
60050,441,102
60051,306,48
60053,646,151
60056,1086,289
60060,597,190
60061,382,89
60062,1101,177
60064,585,310
60067,509,66
60068,751,166
60069,184,38
60070,324,96
60071,46,6
60073,965,296
60074,572,148
60076,1229,277
60077,997,230
60081,112,26
60083,174,55
60084,206,93
60085,2122,1181
60087,649,298
60088,67,34
60089,586,118
60090,887,278
60091,688,105
60093,551,100
60096,95,17
60097,150,19
60098,503,151
60099,659,258
60101,927,317
60102,344,62
60103,589,105
60104,765,245
60106,836,250
60107,737,212
60108,853,114
60110,473,196
60112,59,15
60115,442,48
60118,150,27
60119,124,14
60120,747,304
60123,672,195
60124,225,29
60126,877,144
60130,462,69
60131,586,158
60133,749,273
60134,316,76
60135,77,11
60136,94,23
60137,512,67
60139,803,237
60140,220,33
60141,141,6
60142,329,41
60143,380,79
60148,817,138
60152,148,26
60153,921,245
60154,582,109
60155,310,96
60156,329,49
60157,29,6
60160,901,290
60162,314,83
60163,159,46
60164,1047,223
60165,172,79
60169,567,153
60171,305,54
60172,395,99
60173,147,28
60174,630,58
60175,323,33
60176,290,64
60177,315,74
60178,215,17
60181,545,114
60185,711,238
60187,453,54
60188,823,223
60189,395,49
60190,265,15
60191,287,67
60192,193,23
60193,527,103
60194,311,58
60195,48,8
60201,1258,192
60202,1095,187
60203,121,20
60301,83,15
60302,873,127
60304,426,48
60305,266,32
60401,182,30
60402,2234,620
60403,536,87
60404,420,61
60406,783,200
60408,82,10
60409,1373,321
60410,223,21
60411,2200,513
60415,388,117
60417,439,90
60418,229,54
60419,960,220
60422,342,60
60423,539,88
60425,504,78
60426,1172,260
60428,659,143
60429,870,152
60430,750,179
60431,671,106
60432,489,121
60433,440,118
60434,70,132
60435,1655,365
60436,542,97
60438,879,205
60439,412,54
60440,1609,397
60441,647,119
60442,171,24
60443,999,239
60445,457,83
60446,1085,227
60447,269,23
60448,381,80
60449,300,48
60450,233,19
60451,470,62
60452,583,113
60453,1368,375
60455,740,185
60456,107,23
60457,254,69
60458,377,59
60459,684,187
60461,222,39
60462,783,153
60463,376,106
60464,165,25
60465,376,97
60466,1264,347
60467,463,100
60468,79,17
60469,151,34
60471,610,138
60472,237,43
60473,1064,240
60475,268,49
60476,74,13
60477,751,122
60478,982,209
60480,133,18
60481,167,15
60482,230,43
60484,281,67
60487,477,78
60490,521,87
60491,408,86
60501,342,115
60502,261,35
60503,159,24
60504,500,113
60505,996,484
60506,1224,320
60510,382,44
60513,561,77
60514,210,26
60515,372,43
60516,423,65
60517,608,113
60521,547,120
60523,280,47
60525,893,147
60526,382,39
60527,879,161
60532,378,66
60534,286,66
60538,375,99
60540,648,61
60542,300,45
60543,433,91
60544,647,85
60545,165,46
60546,463,82
60548,116,19
60551,42,16
60552,46,6
60554,138,18
60555,227,48
60558,218,19
60559,549,156
60560,246,43
60561,483,78
60563,567,79
60564,566,76
60565,539,103
60585,339,45
60586,976,164
60601,370,56
60602,56,6
60604,44,9
60605,828,128
60606,230,31
60607,1109,293
60608,2671,826
60609,2054,757
60610,1017,149
60611,1084,102
60612,2006,397
60613,1147,245
60614,1795,289
