Zip,Tested,Positive_Cases
60002,"4,478",246
60004,"22,081",739
60005,"12,140",479
60007,"10,347",628
60008,"9,744",584
60010,"13,487",582
60012,"3,092",157
60013,"5,731",310
60014,"12,086",732
60015,"10,071",368
60016,"20,832","1,601"
60018,"13,761",988
60020,"2,937",127
60021,"1,087",57
60022,"2,945",82
60025,"14,336",714
60026,"7,178",276
60029,257,21
60030,"10,677",481
60031,"12,910",730
60033,"4,487",485
60034,544,23
60035,"14,097",441
60040,"3,183",224
60041,"2,425",125
60042,"1,974",115
60043,915,37
60044,"5,428",192
60045,"7,917",233
60046,"9,266",528
60047,"15,933",832
60048,"9,422",377
60050,"8,519",436
60051,"5,871",288
60053,"10,484",508
60056,"16,778","1,069"
60060,"10,098",809
60061,"7,801",377
60062,"21,152",591
60064,"5,696","1,289"
60067,"17,777",686
60068,"13,470",658
60069,"6,281",161
60070,"6,519",406
60071,965,48
60072,214,6
60073,"19,598","1,975"
60074,"11,149",853
60076,"13,479",836
60077,"10,792",639
60079,521,17
60081,"2,071",131
60083,"3,210",207
60084,"5,791",303
60085,"29,571","3,571"
60087,"10,438","1,155"
60088,"2,158",546
60089,"12,785",565
60090,"15,362","1,209"
60091,"9,012",333
60093,"7,269",306
60096,"1,599",113
60097,"2,665",132
60098,"10,881",685
60099,"10,091","1,006"
60101,"11,745","1,320"
60102,"7,765",529
60103,"13,312",765
60104,"7,197",692
60106,"8,465",746
60107,"13,240","1,175"
60108,"12,093",615
60109,488,18
60110,"10,063","1,252"
60112,"1,352",81
60115,"15,837",905
60118,"4,165",226
60119,"2,947",133
60120,"15,372","2,061"
60121,169,7
60123,"17,749","1,531"
60124,"6,735",413
60126,"18,933",961
60130,"9,928",305
60131,"5,904",624
60133,"13,363","1,255"
60134,"9,428",497
60135,"2,024",124
60136,"2,038",142
60137,"13,783",584
60139,"11,020","1,044"
60140,"4,715",287
60141,"1,606",30
60142,"7,961",363
60143,"4,035",324
60145,519,28
60146,737,39
60148,"18,592",863
60150,454,16
60151,"1,023",45
60152,"3,111",167
60153,"8,279",795
60154,"6,392",364
60155,"2,709",266
60156,"6,710",436
60157,718,40
60160,"9,124","1,150"
60161,62,6
60162,"4,355",244
60163,"1,951",199
60164,"12,453",866
60165,"1,429",252
60168,62,7
60169,"9,679",692
60171,"3,385",248
60172,"7,519",486
60173,"3,223",226
60174,"12,397",594
60175,"10,666",467
60176,"3,206",333
60177,"8,721",654
60178,"6,051",236
60180,356,14
60181,"9,293",588
60184,659,42
60185,"12,722","1,177"
60187,"15,043",388
60188,"13,913",961
60189,"10,448",388
60190,"4,392",164
60191,"4,199",393
60192,"3,964",179
60193,"13,812",623
60194,"8,727",323
60195,"1,100",47
60201,"18,568",558
60202,"15,743",605
60203,"1,771",58
60301,"1,227",59
60302,"14,568",474
60303,127,6
60304,"7,011",201
60305,"4,636",170
60401,"3,101",163
60402,"23,902","2,582"
60403,"6,110",441
60404,"6,194",342
60406,"9,346",901
60407,356,10
60408,"1,721",91
60409,"13,821","1,097"
60410,"3,153",206
60411,"21,496","1,677"
60415,"5,000",441
60416,"2,275",135
60417,"6,661",342
60418,"2,866",225
60419,"10,045",666
60420,"1,296",38
60421,811,39
60422,"3,807",203
60423,"8,577",526
60424,447,24
60425,"4,030",276
60426,"9,607",797
60428,"4,187",364
60429,"6,228",419
60430,"7,764",440
60431,"8,026",548
60432,"6,214",768
60433,"5,585",540
60434,"2,025",296
60435,"18,470","1,345"
60436,"6,133",508
60438,"10,498",874
60439,"8,865",426
60440,"20,540","1,463"
60441,"8,276",613
60442,"2,467",155
60443,"8,251",669
60444,328,13
60445,"7,185",430
60446,"13,927","1,046"
60447,"3,315",175
60448,"5,975",356
60449,"2,774",170
60450,"4,609",312
60451,"8,629",505
60452,"7,536",581
60453,"20,958","1,749"
60454,52,7
60455,"6,332",644
60456,"1,266",95
60457,"4,333",350
60458,"4,672",387
60459,"8,805",954
60460,431,7
60461,"1,918",113
60462,"12,825",876
60463,"5,933",411
60464,"2,865",173
60465,"4,594",592
60466,"8,962",724
60467,"7,600",493
60468,"1,690",94
60469,"1,825",200
60470,164,7
60471,"4,978",380
60472,"2,005",126
60473,"10,657",746
60474,167,7
60475,"2,757",194
60476,934,63
60477,"10,935",747
60478,"7,712",537
60479,105,6
60480,"1,817",115
60481,"3,820",178
60482,"2,531",226
60484,"2,284",212
60487,"7,005",517
60490,"6,859",349
60491,"6,396",430
60501,"3,534",506
60502,"6,609",329
60503,"4,263",201
60504,"11,519",695
60505,"22,982","2,731"
60506,"21,982","1,767"
60507,125,11
60510,"10,207",379
60511,486,15
60512,326,15
60513,"8,003",389
60514,"3,033",174
60515,"8,317",347
60516,"8,654",384
60517,"10,019",575
60518,678,27
60520,739,33
60521,"6,633",397
60523,"4,781",208
60525,"15,372",730
60526,"6,801",218
60527,"13,055",634
60531,432,26
60532,"8,674",319
60534,"3,728",342
60537,139,10
60538,"8,480",618
60539,215,6
60540,"13,406",466
60541,592,20
60542,"6,422",358
60543,"11,227",617
60544,"10,222",513
60545,"3,899",316
60546,"9,498",329
60548,"4,191",259
60550,614,15
60551,848,55
60552,"1,059",46
60553,114,7
60554,"3,518",147
60555,"4,508",264
60556,444,16
60558,"4,853",254
60559,"7,808",585
60560,"7,433",338
60561,"7,055",324
60563,"14,982",485
60564,"12,682",617
60565,"12,013",469
60585,"6,652",349
60586,"13,810",980
60598,41,6
60601,"6,968",217
60602,883,23
60603,481,14
60604,603,34
60605,"11,146",397
60606,"2,816",77
60607,"14,320",763
60608,"34,671","2,763"
60609,"25,931","2,636"
60610,"17,740",696
60611,"15,654",478
60612,"17,851","1,002"
60613,"21,162",823
60614,"34,060","1,195"
60615,"17,800",650
60616,"22,224",863
60617,"30,411","2,272"
60618,"38,162","2,307"
60619,"25,002","1,446"
60620,"23,916","1,733"
60621,"10,764",784
60622,"28,199","1,211"
60623,"30,299","4,578"
60624,"13,670","1,256"
60625,"30,408","2,249"
60626,"31,205","1,467"
60628,"24,368","1,738"
60629,"38,908","5,525"
60630,"19,677","1,359"
60631,"13,787",688
60632,"31,934","4,743"
60633,"6,521",551
60634,"31,099","2,628"
60636,"11,268","1,118"
60637,"23,631",954
60638,"20,879","2,178"
60639,"37,037","4,842"
60640,"37,519","1,307"
60641,"31,593","2,554"
60642,"9,909",401
60643,"24,575","1,248"
60644,"22,121","1,663"
60645,"20,535","1,479"
60646,"10,877",612
60647,"43,258","2,342"
60649,"19,119","1,175"
60650,122,6
60651,"23,608","2,592"
60652,"16,205","1,726"
60653,"16,251",793
60654,"8,520",377
60655,"11,392",687
60656,"9,586",646
60657,"29,657","1,021"
60659,"12,224","1,155"
60660,"16,548",788
60661,"4,085",160
60680,359,13
60706,"10,379",739
60707,"17,817","1,356"
60712,"7,010",345
60714,"14,100","1,188"
60803,"6,120",547
60804,"30,324","4,814"
60805,"6,396",468
60827,"7,886",578
60901,"18,688","1,320"
60911,534,14
60912,141,6
60913,450,16
60914,"12,916",625
60915,"4,971",200
60917,195,8
60918,223,7
60919,150,8
60922,885,45
60924,486,19
60927,"1,548",64
60928,224,10
60929,218,6
60930,"1,237",12
60931,164,9
60935,296,19
60936,"1,331",28
60938,"1,580",80
60940,965,54
60941,695,20
60942,"2,092",39
60948,463,6
60950,"7,768",298
60951,324,7
60953,580,14
60954,"3,284",111
60955,604,32
60957,"1,744",51
60958,777,49
60959,297,11
60961,234,6
60963,596,13
60964,"1,775",76
60970,"2,186",57
61001,254,16
61006,327,14
61008,"11,209",870
61010,"3,714",107
61011,821,42
61012,573,45
61013,187,9
61014,154,9
61015,185,8
