Zip,Tested,Positive_Cases
60002,1631,119
60004,8090,381
60005,3871,223
60007,3571,375
60008,4060,354
60010,3509,174
60012,812,89
60013,1572,122
60014,3868,321
60015,2811,198
60016,8074,1143
60018,4768,687
60020,1003,44
60021,339,22
60022,741,33
60025,4663,397
60026,2456,159
60029,91,8
60030,3386,206
60031,4228,371
60033,1453,233
60035,4142,291
60040,916,180
60041,810,54
60042,598,48
60043,272,19
60044,1338,112
60045,2340,134
60046,2811,226
60047,4644,464
60048,2564,172
60050,2786,241
60051,1896,133
60053,2856,327
60056,5823,670
60060,3314,466
60061,2512,183
60062,5832,354
60064,2259,669
60067,4942,257
60068,4218,345
60069,1916,96
60070,2061,274
60071,258,15
60073,7464,1127
60074,3913,483
60076,5116,545
60077,3856,436
60079,96,12
60081,633,43
60083,1094,105
60084,1439,193
60085,11513,2479
60087,4269,697
60088,605,161
60089,3966,335
60090,4942,835
60091,2523,177
60093,2206,189
60096,517,41
60097,796,45
60098,3818,362
60099,4045,596
60101,4859,835
60102,2422,184
60103,3940,316
60104,3072,445
60106,3638,540
60107,4922,683
60108,3611,347
60109,337,11
60110,3734,764
60112,397,29
60115,4432,308
60118,1264,90
60119,835,39
60120,6575,1417
60123,6278,959
60124,1920,144
60126,5224,345
60130,3263,168
60131,2436,368
60133,4943,787
60134,2578,190
60135,624,47
60136,619,66
60137,3447,174
60139,4373,671
60140,1434,106
60141,856,26
60142,2325,119
60143,1566,204
60145,150,7
60146,224,10
60148,5303,420
60151,297,19
60152,940,86
60153,3437,534
60154,2498,220
60155,1102,182
60156,2036,169
60157,212,12
60160,4009,782
60162,1707,175
60163,710,101
60164,4622,547
60165,724,187
60169,3571,423
60171,1249,137
60172,2484,246
60173,1037,112
60174,3222,205
60175,1855,115
60176,1213,178
60177,2409,301
60178,1744,73
60181,2892,297
60184,179,8
60185,4541,781
60187,3261,159
60188,4572,521
60189,2712,125
60190,1397,65
60191,1592,235
60192,1133,69
60193,4361,290
60194,2753,186
60195,332,21
60201,5450,347
60202,4359,460
60203,581,36
60301,406,30
60302,4348,239
60304,1844,87
60305,1090,60
60401,1068,45
60402,9584,1485
60403,2411,241
60404,2170,129
60406,4002,546
60408,657,26
60409,5835,657
60410,1106,56
60411,9018,1003
60415,2047,219
60416,570,21
60417,2231,185
60418,809,121
60419,4063,429
60420,370,13
60421,281,14
60422,1358,94
60423,2796,179
60424,133,6
60425,1916,184
60426,4530,517
60428,1992,232
60429,2927,245
60430,2885,295
60431,3364,247
60432,2888,484
60433,2898,331
60434,352,170
60435,7693,743
60436,2708,272
60438,3766,433
60439,2043,121
60440,8569,932
60441,2768,232
60442,741,49
60443,3492,394
60445,2288,178
60446,5369,573
60447,1158,63
60448,1943,175
60449,1107,84
60450,1593,70
60451,2573,145
60452,2854,259
60453,7360,859
60455,2197,353
60456,489,56
60457,1517,147
60458,1562,158
60459,3603,459
60461,799,65
60462,4060,390
60463,1694,257
60464,1019,60
60465,1720,279
60466,3987,507
60467,2334,198
60468,539,40
60469,800,96
60471,2101,228
60472,839,73
60473,4409,452
60475,1103,93
60476,320,27
60477,3668,274
60478,3290,353
60480,642,41
60481,1177,33
60482,979,111
60484,959,129
60487,2169,173
60490,2446,161
60491,1702,165
60501,1645,311
60502,1886,109
60503,1298,72
60504,3922,377
60505,10911,2058
60506,8832,1182
60510,3087,135
60513,2722,177
60514,1007,55
60515,2290,119
60516,2719,149
60517,3479,253
60518,174,6
60520,227,10
60521,2062,200
60523,1292,113
60525,4818,324
60526,3049,93
60527,4146,273
60532,2921,148
60534,1470,194
60538,3123,340
60540,3878,160
60541,205,11
60542,2207,207
60543,3733,312
60544,3454,198
60545,1557,158
60546,3252,175
60548,1537,103
60551,264,29
60552,340,12
60554,1044,53
60555,1467,143
60558,1308,64
60559,2890,351
60560,2126,130
60561,2425,140
60563,4132,198
60564,3517,202
60565,3363,208
60585,2114,124
60586,5068,422
60601,1446,86
60602,289,16
60603,153,8
60604,213,24
60605,3562,226
60606,1139,38
60607,3727,493
60608,11310,1871
60609,10134,1894
60610,4937,308
60611,4921,192
60612,6437,735
60613,5544,437
60614,8145,583
60615,5862,423
60616,7483,500
60617,11997,1255
60618,12449,1456
60619,11626,999
60620,10918,1195
60621,4707,580
60622,7592,707
60623,13720,3554
60624,5767,939
60625,11156,1541
60626,10083,1132
60628,9925,1189
60629,16040,3535
60630,7184,876
60631,5171,359
60632,13027,3324
60633,2466,300
60634,12818,1585
60636,4931,806
60637,7913,671
60638,8082,1192
60639,16586,3555
60640,10754,881
60641,11764,1632
60642,2760,211
60643,8413,774
60644,8554,1319
60645,7569,1137
60646,4253,405
60647,12359,1501
60649,8345,866
60651,9896,1861
60652,6202,1022
60653,6757,577
60654,2236,174
60655,4369,287
60656,3767,312
60657,7432,394
60659,5112,821
60660,5260,490
60661,983,54
60680,120,6
60706,4356,464
60707,6715,838
60712,2177,190
60714,6194,921
60803,2483,283
60804,13083,3046
60805,2312,243
60827,3440,395
60901,6159,709
60911,145,11
60912,65,6
60913,122,7
60914,3809,229
60915,1676,88
60919,45,6
60922,295,16
60927,568,52
60928,64,7
60930,66,6
60936,468,9
60938,270,8
60940,338,18
60941,178,7
60942,673,9
60950,2198,110
60953,203,6
60954,1130,47
60955,173,16
60957,523,13
60958,288,25
60964,598,40
60970,687,19
61008,4000,486
61010,693,29
61011,188,11
61012,183,24
61016,492,49
61019,255,9
61020,260,18
61021,1874,94
61024,292,8
61025,248,6
61032,3940,239
61036,780,17
61041,76,6
61048,229,6
61054,277,10
61061,513,13
61063,311,10
61064,189,10
61065,910,75
61068,1578,157
61071,571,44
61072,819,41
61073,1535,82
61080,697,58
61081,1099,93
61084,166,12
61085,205,8
61088,456,13
61101,3149,350
61102,2570,301
61103,3791,330
61104,2295,344
61107,3931,296
61108,4068,462
61109,3197,314
61111,2446,123
61114,1970,121
61115,2144,148
61201,3995,280
61235,136,8
61238,235,8
61239,115,8
61240,561,17
61241,624,19
61244,3473,278
61252,319,26
61254,993,21
61256,166,7
61264,953,34
