Zip,Tested,Positive_Cases
60002,2646,159
60004,12026,440
60005,6396,296
60007,5371,412
60008,5753,439
60010,6708,311
60012,1413,117
60013,2991,209
60014,6556,486
60015,5187,261
60016,12032,1286
60018,7055,752
60020,1678,76
60021,588,35
60022,1500,52
60025,7871,516
60026,4595,213
60029,150,12
60030,5996,307
60031,7423,482
60033,2369,299
60034,263,6
60035,7807,346
60040,1370,186
60041,1361,69
60042,1082,71
60043,446,20
60044,2410,130
60045,4023,154
60046,5077,345
60047,9515,630
60048,4735,229
60050,4697,321
60051,3220,184
60053,5279,379
60056,9331,774
60060,5792,557
60061,4254,250
60062,10788,428
60064,3290,723
60067,8606,361
60068,7234,408
60069,3626,118
60070,3406,303
60071,487,24
60073,11929,1388
60074,5987,596
60076,7869,642
60077,5863,482
60079,162,14
60081,1096,73
60083,1817,140
60084,2370,220
60085,17298,2831
60087,6374,871
60088,1118,395
60089,6792,392
60090,7885,942
60091,4778,216
60093,3824,214
60096,951,72
60097,1373,72
60098,6337,494
60099,6274,727
60101,7112,949
60102,4121,297
60103,6661,432
60104,4429,524
60106,5473,604
60107,7527,779
60108,6448,418
60109,389,15
60110,5742,893
60112,600,46
60115,6560,424
60118,2209,120
60119,1380,80
60120,9595,1589
60123,9842,1094
60124,3490,234
60126,9725,556
60130,5559,209
60131,3516,427
60133,7406,900
60134,4426,282
60135,967,80
60136,1091,99
60137,6800,343
60139,6471,784
60140,2438,161
60141,1228,24
60142,4021,194
60143,2230,225
60145,247,14
60146,333,17
60148,8940,570
60150,213,8
60151,465,27
60152,1615,100
60153,5011,619
60154,3849,256
60155,1575,205
60156,3543,256
60157,354,20
60160,5348,857
60162,2667,193
60163,1065,116
60164,6739,622
60165,941,203
60169,5511,502
60171,1969,165
60172,4197,307
60173,1643,139
60174,5727,319
60175,3338,226
60176,1841,226
60177,4132,419
60178,2736,140
60180,176,7
60181,4704,369
60184,311,15
60185,6820,895
60187,6346,235
60188,7693,655
60189,5152,212
60190,2422,103
60191,2441,259
60192,1944,98
60193,6828,371
60194,4319,226
60195,554,28
60201,9486,391
60202,7416,498
60203,976,44
60301,652,41
60302,7905,318
60304,3649,115
60305,2370,108
60401,1616,70
60402,14035,1741
