Zip,Tested,Positive_Cases
60002,1710,122
60004,8526,387
60005,4183,232
60007,3768,379
60008,4258,359
60010,3796,183
60012,864,93
60013,1704,126
60014,4103,339
60015,3029,203
60016,8473,1156
60018,4907,697
60020,1060,46
60021,360,23
60022,807,34
60025,4882,404
60026,2907,164
60029,95,8
60030,3615,220
60031,4428,377
60033,1494,233
60035,4507,295
60040,961,181
60041,864,55
60042,645,53
60043,291,19
60044,1433,114
60045,2546,136
60046,2973,237
60047,5057,487
60048,2757,180
60050,2970,242
60051,2006,137
60053,3218,331
60056,6182,677
60060,3496,476
60061,2637,188
60062,6482,358
60064,2358,671
60067,5494,270
60068,4686,347
60069,2129,99
60070,2166,279
60071,267,17
60073,7718,1140
60074,4127,492
60076,5345,558
60077,4083,437
60079,98,12
60081,670,50
60083,1162,106
60084,1510,196
60085,11898,2496
60087,4434,701
60088,659,184
60089,4190,343
60090,5203,845
60091,2699,179
60093,2331,193
60096,548,41
60097,832,45
60098,4006,375
60099,4459,606
60101,5053,845
60102,2565,201
60103,4129,325
60104,3192,453
60106,3720,542
60107,5266,685
60108,3828,353
60109,342,12
60110,3874,766
60112,414,30
60115,4590,316
60118,1329,91
60119,888,41
60120,6849,1429
60123,6522,964
60124,2020,151
60126,5682,371
60130,3576,170
60131,2499,372
60133,5310,791
60134,2763,213
60135,665,52
60136,662,70
60137,3693,179
60139,4551,682
60140,1511,110
60141,894,27
60142,2521,121
60143,1613,204
60145,157,8
60146,231,10
60148,5577,426
60151,311,20
60152,1020,85
60153,3563,540
60154,2603,225
60155,1138,183
60156,2169,175
60157,223,12
60160,4098,786
60162,1792,179
60163,734,101
60164,4822,550
60165,730,186
60169,3730,428
60171,1302,139
60172,2611,248
60173,1093,113
60174,3558,213
60175,1989,122
60176,1257,180
60177,2637,311
60178,1833,76
60181,3039,302
60184,196,8
60185,4761,795
60187,3528,167
60188,4810,529
60189,2858,124
60190,1473,69
60191,1662,235
60192,1216,70
60193,4557,294
60194,3079,190
60195,353,21
60201,5712,354
60202,4622,462
60203,612,39
60301,432,31
60302,4615,242
60304,1972,87
60305,1169,59
60401,1124,50
60402,10000,1496
60403,2509,243
60404,2261,131
60406,4237,555
60408,674,27
60409,6152,665
60410,1154,56
60411,9414,1022
60415,2110,228
60416,602,24
60417,2338,189
60418,844,125
60419,4316,438
60420,401,13
60421,296,15
60422,1422,96
60423,2950,191
60424,138,6
60425,2070,192
60426,4753,526
60428,2087,243
60429,3021,248
60430,3016,299
60431,3483,248
60432,2955,492
60433,2967,343
60434,377,170
60435,7891,749
60436,2777,276
60438,3983,440
60439,2141,128
60440,8985,935
60441,2879,239
60442,758,49
60443,3616,397
60445,2430,183
60446,5603,583
60447,1224,64
60448,2050,182
60449,1152,86
60450,1737,77
60451,2703,162
60452,2977,264
60453,7763,878
60455,2294,368
60456,504,56
60457,1603,148
60458,1610,169
60459,3808,466
60461,831,66
60462,4308,398
60463,1792,264
60464,1079,65
60465,1795,284
60466,4123,512
60467,2496,205
60468,574,41
60469,833,100
60471,2194,230
60472,873,74
60473,4737,466
60475,1169,100
60476,348,30
60477,3840,283
60478,3418,359
60480,680,43
60481,1421,34
60482,1018,113
60484,991,134
60487,2285,176
60490,2561,166
60491,1783,167
60501,1683,311
60502,2006,113
60503,1399,76
60504,4143,388
60505,11201,2071
60506,9324,1189
60510,3263,143
60513,2810,186
60514,1077,58
60515,2447,122
60516,2895,156
60517,3685,255
60518,184,7
60520,242,10
60521,2169,209
60523,1372,115
60525,5221,330
60526,3171,96
60527,4382,286
60532,3094,157
60534,1533,194
60538,3299,343
60540,4143,164
60541,222,12
60542,2346,213
60543,3992,316
60544,3709,205
60545,1613,163
60546,3518,175
60548,1684,108
60551,284,29
60552,368,13
60554,1117,54
60555,1561,143
60558,1455,73
60559,3077,356
60560,2254,139
60561,2570,141
60563,4469,204
60564,3781,216
60565,3615,215
60585,2217,128
60586,5312,442
60601,1535,88
60602,311,17
60603,161,8
60604,222,24
60605,3763,233
60606,1215,38
60607,3921,495
60608,11863,1882
60609,10654,1909
60610,5328,323
60611,5203,199
60612,6689,750
60613,5980,443
60614,8820,595
60615,6208,433
60616,8131,510
60617,12668,1274
60618,13342,1468
60619,12136,1017
60620,11372,1209
60621,4981,587
60622,8052,724
60623,14309,3584
60624,5992,947
60625,11678,1556
60626,11044,1160
60628,10466,1213
60629,16611,3564
60630,7483,879
60631,5414,372
60632,13561,3362
60633,3052,304
60634,13265,1596
60636,5168,816
60637,8267,677
60638,8347,1205
60639,17317,3588
