Zip,Tested,Positive_Cases
60002,2913,169
60004,13598,473
60005,7113,310
60007,6115,437
60008,6325,459
60010,7823,350
60012,1582,125
60013,3500,227
60014,7381,523
60015,5895,285
60016,13148,1320
60018,7539,790
60020,1853,78
60021,684,40
60022,1754,53
60025,8660,548
60026,5146,216
60029,159,12
60030,6687,319
60031,8250,515
60033,2551,327
60034,285,6
60035,8634,358
60040,1485,186
60041,1532,80
60042,1230,82
60043,511,22
60044,2793,132
60045,4488,157
60046,5763,369
60047,10404,649
60048,5325,264
60050,5273,344
60051,3617,194
60053,5860,398
60056,10349,814
60060,6402,584
60061,4737,268
60062,11780,446
60064,3625,732
60067,9948,400
60068,8021,427
60069,3980,122
60070,3748,318
60071,556,25
60073,13172,1508
60074,6630,624
60076,8849,682
60077,6409,505
60079,173,14
60081,1233,81
60083,2036,157
60084,2817,228
60085,18982,2985
60087,6974,918
60088,1248,458
60089,7616,413
60090,8968,978
60091,5504,232
60093,4321,226
60096,1057,86
60097,1546,82
60098,6928,526
60099,6850,769
60101,7739,985
60102,4766,342
60103,7551,475
60104,4784,555
60106,5856,620
60107,8367,817
60108,7135,444
60109,397,15
60110,6564,961
60112,681,51
60115,7518,446
60118,2597,127
60119,1624,82
60120,10508,1645
60123,11012,1146
60124,3980,260
60126,10999,583
60130,6416,220
60131,3811,461
60133,8261,947
60134,5096,316
60135,1110,87
60136,1232,104
60137,7761,365
60139,7144,819
60140,2751,183
60141,1279,24
60142,4553,213
60143,2423,239
60145,273,15
60146,375,21
60148,10115,600
60150,241,11
60151,538,28
60152,1766,108
60153,5408,656
60154,4214,268
60155,1710,215
60156,4073,296
60157,395,21
60160,5729,905
60162,2938,203
60163,1174,128
60164,7559,676
60165,1003,213
60169,6165,532
60171,2201,174
60172,4644,329
60173,1865,150
60174,6571,363
60175,3967,276
60176,2031,241
60177,4629,450
60178,3192,156
60180,200,7
60181,5310,410
60184,364,19
60185,7512,939
60187,7694,247
60188,8530,685
60189,5954,243
60190,2710,110
60191,2681,276
60192,2255,114
60193,7733,389
60194,5011,240
60195,631,28
60201,10348,406
60202,8319,520
60203,1095,46
60301,722,42
60302,8892,337
60304,4153,132
60305,2657,112
60401,1740,74
60402,15481,1858
60403,3947,310
60404,3521,201
60406,6411,716
60408,1059,40
60409,9780,899
60410,1959,110
60411,13829,1309
60415,3255,294
60416,1184,58
60417,3765,237
60418,1415,162
60419,6640,572
60420,668,16
60421,482,22
60422,2545,152
60423,5152,321
60424,259,12
60425,2945,224
60426,6885,636
60428,3038,303
60429,4421,346
60430,5000,350
60431,5273,353
60432,4108,608
60433,4013,417
60434,1616,233
60435,11434,941
60436,3944,341
60438,6702,605
60439,4458,214
60440,13477,1121
60441,4802,364
60442,1424,81
60443,5709,523
60444,188,8
60445,4376,277
60446,8709,727
60447,2017,88
60448,3510,243
60449,1839,113
60450,3161,163
60451,4668,287
60452,4810,346
60453,12687,1167
60455,4569,507
60456,800,64
60457,2942,204
60458,2745,254
60459,5820,625
60461,1309,96
60462,8163,575
60463,3061,310
60464,1785,100
60465,2977,403
60466,6200,614
60467,4172,325
60468,1013,60
60469,1260,150
60471,3518,304
60472,1269,88
60473,7478,626
60475,1796,126
