Zip,Tested,Positive_Cases
60002,1422,116
60004,7222,364
60005,3331,205
60007,3080,367
60008,3687,347
60010,2748,154
60012,693,86
60013,1324,103
60014,3291,304
60015,2181,189
60016,7223,1109
60018,4060,666
60020,875,42
60021,297,22
60022,630,29
60025,4132,379
60026,1858,156
60029,78,8
60030,2857,191
60031,3744,365
60033,1289,219
60035,3457,271
60040,783,179
60041,699,50
60042,511,41
60043,240,19
60044,1141,106
60045,2007,128
60046,2396,214
60047,3630,421
60048,2085,158
60050,2469,230
60051,1662,130
60053,2488,316
60056,5101,652
60060,2964,454
60061,2267,181
60062,4460,339
60064,2090,658
60067,4143,239
60068,3423,324
60069,1474,92
60070,1746,265
60071,229,15
60073,6495,1093
60074,3490,466
60076,4426,524
60077,3329,424
60079,67,12
60081,546,42
60083,968,103
60084,1239,188
60085,10300,2426
60087,3888,682
60088,518,119
60089,3290,319
60090,4483,822
60091,2180,162
60093,1922,182
60096,467,40
60097,711,41
60098,3172,332
60099,3459,587
60101,4420,819
60102,2123,175
60103,3369,301
60104,2691,433
60106,3106,527
60107,4424,675
60108,3250,333
60109,319,11
60110,3393,747
60112,343,29
60115,3741,296
60118,1118,86
60119,696,39
60120,6034,1380
60123,5805,931
60124,1666,136
60126,4288,292
60130,2749,158
60131,2206,358
60133,4494,771
60134,2109,175
60135,549,39
60136,546,59
60137,2843,160
60139,3927,656
60140,1261,102
60141,748,26
60142,2014,111
60143,1325,193
60145,131,7
60146,190,9
60148,4537,393
60151,275,18
60152,816,83
60153,3152,525
60154,2244,214
60155,1005,178
60156,1765,165
60157,184,12
60160,3739,774
60162,1316,171
60163,650,100
60164,4208,536
60165,681,183
60169,3161,402
60171,1124,130
60172,2156,241
60173,901,111
60174,2763,192
60175,1629,111
60176,1069,167
60177,2008,286
60178,1493,69
60181,2555,277
60184,159,9
60185,4098,768
60187,2660,151
60188,4026,507
60189,2215,120
60190,1103,56
60191,1450,226
60192,966,66
60193,3673,279
60194,2264,173
60195,286,20
60201,4821,335
60202,3821,451
60203,507,35
60301,342,29
