Zip,Tested,Positive_Cases
60002,"4,788",266
60004,"23,549",780
60005,"13,207",502
60007,"11,115",657
60008,"10,315",621
60010,"14,508",628
60012,"3,338",165
60013,"6,190",326
60014,"13,216",791
60015,"10,942",411
60016,"22,248","1,685"
60018,"14,623","1,016"
60020,"3,226",141
60021,"1,173",62
60022,"3,187",89
60025,"15,538",756
60026,"7,542",286
60029,272,22
60030,"11,479",525
60031,"13,850",788
60033,"4,744",503
60034,578,27
60035,"15,175",467
60040,"3,368",252
60041,"2,576",135
60042,"2,084",120
60043,989,39
60044,"5,900",199
60045,"8,659",260
60046,"9,898",557
60047,"16,797",872
60048,"10,274",400
60050,"9,157",468
60051,"6,317",314
60053,"11,359",535
60056,"17,971","1,126"
60060,"10,743",834
60061,"8,367",397
60062,"23,060",627
60064,"6,074","1,308"
60067,"18,959",733
60068,"14,766",697
60069,"6,781",176
60070,"7,010",434
60071,"1,043",55
60072,253,7
60073,"20,647","2,031"
60074,"11,990",902
60076,"14,292",884
60077,"11,965",653
60079,625,17
60081,"2,223",142
60083,"3,430",217
60084,"6,240",313
60085,"31,541","3,698"
60087,"10,969","1,187"
60088,"2,289",552
60089,"13,839",601
60090,"16,437","1,256"
60091,"9,731",356
60093,"7,838",331
60096,"1,714",126
60097,"2,854",146
60098,"11,633",718
60099,"11,086","1,057"
60101,"12,457","1,389"
60102,"8,376",575
60103,"14,561",843
60104,"7,537",712
60106,"8,961",783
60107,"14,173","1,227"
60108,"13,028",659
60109,507,20
60110,"10,788","1,331"
60112,"1,467",86
60115,"17,497",977
60118,"4,473",254
60119,"3,196",140
60120,"16,191","2,159"
60121,177,7
60123,"18,778","1,611"
60124,"7,295",440
60126,"20,912","1,042"
60129,69,7
60130,"10,608",323
60131,"6,294",664
60133,"14,199","1,309"
60134,"10,282",539
60135,"2,176",130
60136,"2,228",168
60137,"14,893",643
60139,"11,726","1,099"
60140,"5,113",319
60141,"1,640",32
60142,"8,750",394
60143,"4,288",342
60145,589,36
60146,828,53
60148,"20,034",942
60150,495,20
60151,"1,135",48
60152,"3,397",190
60153,"8,744",819
60154,"6,747",383
60155,"2,893",272
60156,"7,272",472
60157,783,40
60159,40,6
60160,"9,712","1,205"
60161,66,6
60162,"4,572",257
60163,"2,064",205
60164,"13,506",905
60165,"1,491",259
60168,68,7
60169,"10,310",735
60171,"3,666",277
60172,"8,070",542
60173,"3,435",242
60174,"13,461",635
60175,"11,662",482
60176,"3,449",380
60177,"9,677",685
60178,"6,593",267
60180,390,15
60181,"9,967",630
60184,727,49
60185,"13,651","1,234"
60187,"16,415",409
60188,"14,891","1,034"
60189,"11,338",415
60190,"4,767",173
60191,"4,495",413
60192,"4,306",186
60193,"14,916",680
60194,"9,202",350
60195,"1,195",54
60201,"20,209",580
60202,"17,289",628
60203,"1,896",65
60301,"1,302",63
60302,"15,668",500
60304,"7,530",212
60305,"4,969",182
60401,"3,384",178
60402,"25,284","2,713"
60403,"6,488",463
60404,"6,547",375
60406,"9,994",952
60407,382,12
60408,"1,818",96
60409,"14,481","1,143"
60410,"3,422",238
60411,"23,825","1,795"
60415,"5,449",453
60416,"2,437",150
60417,"7,457",378
60418,"3,112",247
60419,"10,703",691
60420,"1,381",42
60421,876,44
60422,"4,047",219
60423,"9,452",583
60424,476,24
60425,"4,271",285
60426,"10,089",843
60428,"4,395",376
60429,"6,518",435
60430,"8,196",467
60431,"8,529",601
60432,"6,549",788
60433,"5,876",570
60434,"2,090",304
60435,"19,528","1,442"
60436,"6,605",539
60438,"11,151",927
60439,"9,603",469
60440,"22,081","1,526"
60441,"8,894",668
60442,"2,642",166
60443,"8,732",694
60444,349,14
60445,"7,818",456
60446,"14,722","1,102"
60447,"3,573",197
60448,"6,464",393
60449,"2,922",182
60450,"4,881",337
60451,"9,396",553
60452,"8,085",643
60453,"22,418","1,849"
60454,57,8
60455,"6,617",664
60456,"1,368",104
60457,"4,600",368
60458,"4,948",404
60459,"9,290","1,014"
60460,501,11
60461,"2,017",117
60462,"13,766",985
60463,"6,534",439
60464,"3,107",189
60465,"4,856",617
60466,"9,425",748
60467,"8,400",549
60468,"1,841",108
60469,"1,949",220
60470,173,7
60471,"5,462",398
60472,"2,093",130
60473,"11,163",768
60474,182,10
60475,"2,948",210
60476,992,77
60477,"11,834",823
60478,"8,038",556
60479,113,6
