update_date,update_time,Zip,Positive_Cases,Tested
04-24-2020,14:43,60445,59,267
04-24-2020,14:43,60446,148,722
04-24-2020,14:43,60447,11,168
04-24-2020,14:43,60448,53,241
04-24-2020,14:43,60449,40,212
04-24-2020,14:43,60450,15,140
04-24-2020,14:43,60451,51,322
04-24-2020,14:43,60452,74,353
04-24-2020,14:43,60453,237,846
04-24-2020,14:43,60455,81,276
04-24-2020,14:43,60456,16,67
04-24-2020,14:43,60457,44,164
04-24-2020,14:43,60458,31,222
04-24-2020,14:43,60459,116,404
04-24-2020,14:43,60461,34,155
04-24-2020,14:43,60462,106,492
04-24-2020,14:43,60463,53,223
04-24-2020,14:43,60464,18,108
04-24-2020,14:43,60465,64,247
04-24-2020,14:43,60466,303,982
04-24-2020,14:43,60467,79,322
04-24-2020,14:43,60468,14,45
04-24-2020,14:43,60469,23,94
04-24-2020,14:43,60471,108,450
04-24-2020,14:43,60472,38,159
04-24-2020,14:43,60473,207,693
04-24-2020,14:43,60475,40,176
04-24-2020,14:43,60476,6,36
04-24-2020,14:43,60477,85,465
04-24-2020,14:43,60478,144,671
04-24-2020,14:43,60480,15,94
04-24-2020,14:43,60481,10,116
04-24-2020,14:43,60482,24,156
04-24-2020,14:43,60484,56,210
04-24-2020,14:43,60487,55,310
04-24-2020,14:43,60490,66,377
04-24-2020,14:43,60491,73,278
04-24-2020,14:43,60501,64,203
04-24-2020,14:43,60502,28,165
04-24-2020,14:43,60503,16,103
04-24-2020,14:43,60504,66,303
04-24-2020,14:43,60505,212,476
04-24-2020,14:43,60506,170,581
04-24-2020,14:43,60510,31,240
04-24-2020,14:43,60513,58,365
04-24-2020,14:43,60514,24,143
04-24-2020,14:43,60515,29,207
04-24-2020,14:43,60516,41,271
04-24-2020,14:43,60517,76,381
04-24-2020,14:43,60521,42,310
04-24-2020,14:43,60523,38,181
04-24-2020,14:43,60525,97,573
04-24-2020,14:43,60526,27,239
04-24-2020,14:43,60527,142,591
04-24-2020,14:43,60532,46,243
04-24-2020,14:43,60534,44,173
04-24-2020,14:43,60538,46,209
04-24-2020,14:43,60540,41,440
04-24-2020,14:43,60542,25,171
04-24-2020,14:43,60543,60,285
04-24-2020,14:43,60544,62,455
04-24-2020,14:43,60545,16,80
04-24-2020,14:43,60546,64,321
04-24-2020,14:43,60548,9,69
04-24-2020,14:43,60551,15,27
04-24-2020,14:43,60554,10,90
04-24-2020,14:43,60555,33,128
04-24-2020,14:43,60558,16,144
04-24-2020,14:43,60559,108,326
04-24-2020,14:43,60560,26,146
04-24-2020,14:43,60561,53,296
04-24-2020,14:43,60563,49,367
04-24-2020,14:43,60564,57,386
04-24-2020,14:43,60565,81,355
04-24-2020,14:43,60585,39,230
04-24-2020,14:43,60586,116,675
04-24-2020,14:43,60601,38,216
04-24-2020,14:43,60604,6,25
04-24-2020,14:43,60605,95,509
04-24-2020,14:43,60606,25,168
04-24-2020,14:43,60607,186,729
04-24-2020,14:43,60608,505,1602
04-24-2020,14:43,60609,430,1243
04-24-2020,14:43,60610,118,624
04-24-2020,14:43,60611,80,588
04-24-2020,14:43,60612,310,1417
04-24-2020,14:43,60613,192,759
04-24-2020,14:43,60614,218,1042
04-24-2020,14:43,60615,205,1105
04-24-2020,14:43,60616,209,931
04-24-2020,14:43,60617,414,1782
04-24-2020,14:43,60618,404,1575
04-24-2020,14:43,60619,482,1746
04-24-2020,14:43,60620,526,1675
04-24-2020,14:43,60621,250,793
04-24-2020,14:43,60622,250,1044
04-24-2020,14:43,60623,718,1716
04-24-2020,14:43,60624,352,1170
04-24-2020,14:43,60625,400,1300
04-24-2020,14:43,60626,350,1197
04-24-2020,14:43,60628,455,1633
04-24-2020,14:43,60629,745,1876
04-24-2020,14:43,60630,232,1179
04-24-2020,14:43,60631,111,907
04-24-2020,14:43,60632,589,1470
04-24-2020,14:43,60633,65,265
04-24-2020,14:43,60634,447,2288
04-24-2020,14:43,60636,290,742
04-24-2020,14:43,60637,279,1281
04-24-2020,14:43,60638,334,1377
04-24-2020,14:43,60639,762,2002
04-24-2020,14:43,60640,333,1179
04-24-2020,14:43,60641,366,1345
04-24-2020,14:43,60642,55,349
04-24-2020,14:43,60643,392,1393
04-24-2020,14:43,60644,431,1318
04-24-2020,14:43,60645,541,1566
04-24-2020,14:43,60646,91,672
04-24-2020,14:43,60647,336,1477
04-24-2020,14:43,60649,359,1377
04-24-2020,14:43,60651,477,1412
04-24-2020,14:43,60652,262,831
04-24-2020,14:43,60653,259,964
04-24-2020,14:43,60654,86,307
04-24-2020,14:43,60655,148,861
04-24-2020,14:43,60656,114,769
04-24-2020,14:43,60657,178,1046
04-24-2020,14:43,60659,311,859
04-24-2020,14:43,60660,184,649
04-24-2020,14:43,60661,22,129
04-24-2020,14:43,60706,115,605
04-24-2020,14:43,60707,231,1114
04-24-2020,14:43,60712,88,339
04-24-2020,14:43,60714,224,637
04-24-2020,14:43,60803,82,377
04-24-2020,14:43,60804,574,1553
04-24-2020,14:43,60805,97,317
04-24-2020,14:43,60827,156,564
04-24-2020,14:43,60901,177,726
04-24-2020,14:43,60914,51,370
04-24-2020,14:43,60915,18,164
04-24-2020,14:43,60950,16,171
04-24-2020,14:43,60954,9,68
04-24-2020,14:43,60958,7,37
04-24-2020,14:43,60964,9,65
04-24-2020,14:43,61008,50,190
04-24-2020,14:43,61016,13,62
04-24-2020,14:43,61021,12,291
04-24-2020,14:43,61032,10,129
04-24-2020,14:43,61065,9,59
04-24-2020,14:43,61068,58,258
04-24-2020,14:43,61071,15,57
04-24-2020,14:43,61073,8,88
04-24-2020,14:43,61080,6,41
04-24-2020,14:43,61081,22,71
04-24-2020,14:43,61101,19,166
04-24-2020,14:43,61102,32,119
04-24-2020,14:43,61103,29,201
04-24-2020,14:43,61104,24,120
04-24-2020,14:43,61107,18,196
04-24-2020,14:43,61108,46,198
04-24-2020,14:43,61109,34,170
04-24-2020,14:43,61111,10,122
04-24-2020,14:43,61114,20,92
04-24-2020,14:43,61115,11,124
04-24-2020,14:43,61201,56,173
04-24-2020,14:43,61235,6,20
04-24-2020,14:43,61241,12,68
04-24-2020,14:43,61244,87,213
04-24-2020,14:43,61252,7,36
04-24-2020,14:43,61264,11,54
04-24-2020,14:43,61265,82,293
04-24-2020,14:43,61282,20,73
04-24-2020,14:43,61342,8,44
04-24-2020,14:43,61401,21,192
04-24-2020,14:43,61462,35,80
04-24-2020,14:43,61554,8,168
04-24-2020,14:43,61603,7,150
04-24-2020,14:43,61604,11,181
04-24-2020,14:43,61611,13,127
04-24-2020,14:43,61614,15,144
04-24-2020,14:43,61615,12,125
04-24-2020,14:43,61701,33,593
04-24-2020,14:43,61704,17,445
04-24-2020,14:43,61705,7,173
04-24-2020,14:43,61761,18,487
04-24-2020,14:43,61764,8,124
04-24-2020,14:43,61801,13,230
04-24-2020,14:43,61802,17,238
04-24-2020,14:43,61820,7,223
04-24-2020,14:43,61821,11,325
04-24-2020,14:43,61822,26,295
04-24-2020,14:43,61832,6,219
04-24-2020,14:43,61853,8,166
04-24-2020,14:43,61874,6,95
04-24-2020,14:43,61910,6,36
04-24-2020,14:43,61920,10,89
04-24-2020,14:43,61938,9,130
04-24-2020,14:43,62002,40,124
04-24-2020,14:43,62010,8,27
04-24-2020,14:43,62024,7,18
04-24-2020,14:43,62025,72,65
04-24-2020,14:43,62034,21,28
04-24-2020,14:43,62035,8,44
04-24-2020,14:43,62040,39,219
04-24-2020,14:43,62052,9,50
04-24-2020,14:43,62056,8,87
04-24-2020,14:43,62060,7,31
04-24-2020,14:43,62069,7,41
04-24-2020,14:43,62090,6,9
04-24-2020,14:43,62095,9,39
04-24-2020,14:43,62201,8,22
04-24-2020,14:43,62203,13,23
04-24-2020,14:43,62204,10,22
04-24-2020,14:43,62205,12,29
04-24-2020,14:43,62206,33,52
04-24-2020,14:43,62207,21,19
04-24-2020,14:43,62208,23,82
04-24-2020,14:43,62220,34,93
04-24-2020,14:43,62221,31,102
04-24-2020,14:43,62223,24,51
04-24-2020,14:43,62226,53,99
04-24-2020,14:43,62231,27,104
04-24-2020,14:43,62233,38,136
04-24-2020,14:43,62234,22,84
04-24-2020,14:43,62236,31,80
04-24-2020,14:43,62249,9,59
04-24-2020,14:43,62254,9,48
04-24-2020,14:43,62258,12,52
04-24-2020,14:43,62265,8,23
04-24-2020,14:43,62269,32,124
04-24-2020,14:43,62278,13,47
04-24-2020,14:43,62286,10,62
04-24-2020,14:43,62288,9,41
04-24-2020,14:43,62294,10,42
04-24-2020,14:43,62295,6,9
04-24-2020,14:43,62298,25,79
04-24-2020,14:43,62301,15,165
04-24-2020,14:43,62305,13,66
04-24-2020,14:43,62448,38,144
04-24-2020,14:43,62454,6,66
04-24-2020,14:43,62471,14,73
04-24-2020,14:43,62521,69,390
04-24-2020,14:43,62522,16,53
04-24-2020,14:43,62526,12,117
04-24-2020,14:43,62568,24,132
04-24-2020,14:43,62618,14,73
04-24-2020,14:43,62650,14,144
04-24-2020,14:43,62684,9,35
04-24-2020,14:43,62702,18,311
04-24-2020,14:43,62703,8,218
04-24-2020,14:43,62704,8,317
04-24-2020,14:43,62707,7,67
04-24-2020,14:43,62711,11,128
04-24-2020,14:43,62801,41,294
04-24-2020,14:43,62864,69,333
04-24-2020,14:43,62901,45,250
04-24-2020,14:43,62959,12,200
04-24-2020,14:43,62966,8,125
04-24-2020,14:43,62992,11,34
04-23-2020,14:43,53142,8,40
04-23-2020,14:43,60002,39,268
04-23-2020,14:43,60004,64,824
04-23-2020,14:43,60005,49,277
04-23-2020,14:43,60007,70,308
04-23-2020,14:43,60008,54,209
04-23-2020,14:43,60010,33,229
04-23-2020,14:43,60012,23,64
04-23-2020,14:43,60013,35,141
04-23-2020,14:43,60014,53,268
04-23-2020,14:43,60015,83,418
04-23-2020,14:43,60016,398,1114
04-23-2020,14:43,60018,138,453
04-23-2020,14:43,60020,12,81
04-23-2020,14:43,60021,6,32
04-23-2020,14:43,60022,17,119
04-23-2020,14:43,60025,159,740
04-23-2020,14:43,60026,70,250
04-23-2020,14:43,60030,48,331
04-23-2020,14:43,60031,100,484
04-23-2020,14:43,60033,24,106
04-23-2020,14:43,60035,124,560
04-23-2020,14:43,60040,22,76
04-23-2020,14:43,60041,11,70
04-23-2020,14:43,60042,7,49
04-23-2020,14:43,60043,13,54
04-23-2020,14:43,60044,40,167
04-23-2020,14:43,60045,76,311
04-23-2020,14:43,60046,63,349
04-23-2020,14:43,60047,52,236
04-23-2020,14:43,60048,48,260
04-23-2020,14:43,60050,59,207
04-23-2020,14:43,60051,23,159
04-23-2020,14:43,60053,110,475
04-23-2020,14:43,60056,168,685
04-23-2020,14:43,60060,88,336
04-23-2020,14:43,60061,52,251
04-23-2020,14:43,60062,102,606
04-23-2020,14:43,60064,204,367
04-23-2020,14:43,60067,40,300
04-23-2020,14:43,60068,117,491
04-23-2020,14:43,60069,20,126
04-23-2020,14:43,60070,52,183
04-23-2020,14:43,60073,169,571
04-23-2020,14:43,60074,94,328
04-23-2020,14:43,60076,213,895
04-23-2020,14:43,60077,163,701
04-23-2020,14:43,60081,18,72
04-23-2020,14:43,60083,29,114
04-23-2020,14:43,60084,65,121
04-23-2020,14:43,60085,655,1227
04-23-2020,14:43,60087,172,401
04-23-2020,14:43,60088,18,46
04-23-2020,14:43,60089,82,383
04-23-2020,14:43,60090,146,542
04-23-2020,14:43,60091,79,476
04-23-2020,14:43,60093,90,369
04-23-2020,14:43,60096,13,70
04-23-2020,14:43,60097,14,76
04-23-2020,14:43,60098,84,257
04-23-2020,14:43,60099,186,428
04-23-2020,14:43,60101,158,538
04-23-2020,14:43,60102,35,184
04-23-2020,14:43,60103,54,296
04-23-2020,14:43,60104,178,507
04-23-2020,14:43,60106,137,380
04-23-2020,14:43,60107,123,382
04-23-2020,14:43,60108,50,367
04-23-2020,14:43,60110,74,199
04-23-2020,14:43,60115,24,237
04-23-2020,14:43,60118,19,82
04-23-2020,14:43,60119,9,75
04-23-2020,14:43,60120,109,307
04-23-2020,14:43,60123,97,340
04-23-2020,14:43,60124,17,116
04-23-2020,14:43,60126,105,534
04-23-2020,14:43,60130,52,296
04-23-2020,14:43,60131,90,343
04-23-2020,14:43,60133,122,362
04-23-2020,14:43,60134,37,192
04-23-2020,14:43,60136,14,53
04-23-2020,14:43,60137,39,303
04-23-2020,14:43,60139,109,409
04-23-2020,14:43,60140,21,118
04-23-2020,14:43,60141,6,112
04-23-2020,14:43,60142,24,157
04-23-2020,14:43,60143,22,97
04-23-2020,14:43,60148,105,494
04-23-2020,14:43,60152,7,64
04-23-2020,14:43,60153,144,547
04-23-2020,14:43,60154,79,380
04-23-2020,14:43,60155,49,185
04-23-2020,14:43,60156,30,151
04-23-2020,14:43,60160,148,476
04-23-2020,14:43,60162,61,198
04-23-2020,14:43,60163,29,88
04-23-2020,14:43,60164,110,586
04-23-2020,14:43,60165,44,96
04-23-2020,14:43,60169,74,287
04-23-2020,14:43,60171,42,195
04-23-2020,14:43,60172,38,177
04-23-2020,14:43,60173,12,92
04-23-2020,14:43,60174,28,255
04-23-2020,14:43,60175,24,195
04-23-2020,14:43,60176,31,153
04-23-2020,14:43,60177,31,146
04-23-2020,14:43,60178,11,129
04-23-2020,14:43,60181,83,319
04-23-2020,14:43,60185,86,366
04-23-2020,14:43,60187,32,244
04-23-2020,14:43,60188,138,467
04-23-2020,14:43,60189,40,222
04-23-2020,14:43,60190,10,91
04-23-2020,14:43,60191,32,162
04-23-2020,14:43,60192,17,124
04-23-2020,14:43,60193,63,295
04-23-2020,14:43,60194,35,160
04-23-2020,14:43,60201,135,927
04-23-2020,14:43,60202,132,793
04-23-2020,14:43,60203,16,91
04-23-2020,14:43,60301,12,58
04-23-2020,14:43,60302,94,582
04-23-2020,14:43,60304,37,266
04-23-2020,14:43,60305,19,157
04-23-2020,14:43,60401,25,121
04-23-2020,14:43,60402,333,1255
04-23-2020,14:43,60403,55,378
04-23-2020,14:43,60404,43,272
04-23-2020,14:43,60406,115,447
04-23-2020,14:43,60408,6,60
04-23-2020,14:43,60409,226,830
04-23-2020,14:43,60410,12,134
04-23-2020,14:43,60411,326,1263
04-23-2020,14:43,60415,89,271
04-23-2020,14:43,60417,70,296
04-23-2020,14:43,60418,38,138
04-23-2020,14:43,60419,161,597
04-23-2020,14:43,60422,52,223
04-23-2020,14:43,60423,71,359
04-23-2020,14:43,60425,54,257
04-23-2020,14:43,60426,178,661
04-23-2020,14:43,60428,96,386
04-23-2020,14:43,60429,114,533
04-23-2020,14:43,60430,118,456
04-23-2020,14:43,60431,80,473
04-23-2020,14:43,60432,64,301
04-23-2020,14:43,60433,80,286
04-23-2020,14:43,60434,83,55
04-23-2020,14:43,60435,245,1050
04-23-2020,14:43,60436,56,371
04-23-2020,14:43,60438,136,557
04-23-2020,14:43,60439,42,257
04-23-2020,14:43,60440,193,987
04-23-2020,14:43,60441,86,425
04-23-2020,14:43,60442,17,107
04-23-2020,14:43,60443,180,665
04-23-2020,14:43,60445,54,243
04-23-2020,14:43,60446,138,651
04-23-2020,14:43,60447,10,156
04-23-2020,14:43,60448,50,230
04-23-2020,14:43,60449,39,199
04-23-2020,14:43,60450,14,113
04-23-2020,14:43,60451,50,302
04-23-2020,14:43,60452,70,330
04-23-2020,14:43,60453,210,791
04-23-2020,14:43,60455,78,261
04-23-2020,14:43,60456,16,65
04-23-2020,14:43,60457,42,152
04-23-2020,14:43,60458,30,213
04-23-2020,14:43,60459,112,384
04-23-2020,14:43,60461,33,150
04-23-2020,14:43,60462,97,454
04-23-2020,14:43,60463,50,206
04-23-2020,14:43,60464,16,97
04-23-2020,14:43,60465,60,234
04-23-2020,14:43,60466,296,920
04-23-2020,14:43,60467,72,291
04-23-2020,14:43,60468,13,42
04-23-2020,14:43,60469,20,83
04-23-2020,14:43,60471,106,427
04-23-2020,14:43,60472,36,148
04-23-2020,14:43,60473,200,643
04-23-2020,14:43,60475,40,168
04-23-2020,14:43,60476,6,34
04-23-2020,14:43,60477,77,435
04-23-2020,14:43,60478,135,618
04-23-2020,14:43,60480,14,89
04-23-2020,14:43,60481,9,107
04-23-2020,14:43,60482,23,148
04-23-2020,14:43,60484,55,193
04-23-2020,14:43,60487,53,284
04-23-2020,14:43,60490,64,361
04-23-2020,14:43,60491,72,261
04-23-2020,14:43,60501,53,183
04-23-2020,14:43,60502,26,154
04-23-2020,14:43,60503,16,94
04-23-2020,14:43,60504,59,267
04-23-2020,14:43,60505,177,401
04-23-2020,14:43,60506,150,528
04-23-2020,14:43,60510,30,216
04-23-2020,14:43,60513,57,343
04-23-2020,14:43,60514,23,131
04-23-2020,14:43,60515,28,188
04-23-2020,14:43,60516,38,251
04-23-2020,14:43,60517,69,359
04-23-2020,14:43,60521,35,286
04-23-2020,14:43,60523,37,176
04-23-2020,14:43,60525,92,544
04-23-2020,14:43,60526,26,232
04-23-2020,14:43,60527,140,548
04-23-2020,14:43,60532,43,228
04-23-2020,14:43,60534,41,157
04-23-2020,14:43,60538,38,194
04-23-2020,14:43,60540,33,345
04-23-2020,14:43,60542,21,162
04-23-2020,14:43,60543,54,276
04-23-2020,14:43,60544,57,419
04-23-2020,14:43,60545,14,78
04-23-2020,14:43,60546,61,303
04-23-2020,14:43,60548,8,65
04-23-2020,14:43,60551,15,27
04-23-2020,14:43,60554,10,80
04-23-2020,14:43,60555,32,118
04-23-2020,14:43,60558,16,138
04-23-2020,14:43,60559,95,300
04-23-2020,14:43,60560,24,140
04-23-2020,14:43,60561,50,279
04-23-2020,14:43,60563,48,345
04-23-2020,14:43,60564,54,363
04-23-2020,14:43,60565,80,331
04-23-2020,14:43,60585,38,212
04-23-2020,14:43,60586,107,639
04-23-2020,14:43,60601,38,207
04-23-2020,14:43,60605,90,495
04-23-2020,14:43,60606,24,163
04-23-2020,14:43,60607,182,692
04-23-2020,14:43,60608,457,1485
04-23-2020,14:43,60609,383,1127
04-23-2020,14:43,60610,117,606
04-23-2020,14:43,60611,80,578
04-23-2020,14:43,60612,285,1342
04-23-2020,14:43,60613,184,711
04-23-2020,14:43,60614,214,999
04-23-2020,14:43,60615,199,1062
04-23-2020,14:43,60616,209,887
04-23-2020,14:43,60617,398,1696
04-23-2020,14:43,60618,383,1483
04-23-2020,14:43,60619,457,1650
04-23-2020,14:43,60620,513,1574
04-23-2020,14:43,60621,238,735
04-23-2020,14:43,60622,241,991
04-23-2020,14:43,60623,638,1529
04-23-2020,14:43,60624,338,1110
04-23-2020,14:43,60625,374,1216
04-23-2020,14:43,60626,323,1127
04-23-2020,14:43,60628,440,1545
04-23-2020,14:43,60629,668,1697
04-23-2020,14:43,60630,210,1100
04-23-2020,14:43,60631,107,857
04-23-2020,14:43,60632,516,1328
04-23-2020,14:43,60633,57,251
04-23-2020,14:43,60634,425,2170
04-23-2020,14:43,60636,264,709
04-23-2020,14:43,60637,272,1225
04-23-2020,14:43,60638,294,1253
04-23-2020,14:43,60639,688,1814
04-23-2020,14:43,60640,304,1055
04-23-2020,14:43,60641,339,1256
04-23-2020,14:43,60642,45,322
04-23-2020,14:43,60643,367,1235
04-23-2020,14:43,60644,415,1245
04-23-2020,14:43,60645,519,1499
04-23-2020,14:43,60646,83,647
04-23-2020,14:43,60647,299,1362
04-23-2020,14:43,60649,337,1301
04-23-2020,14:43,60651,446,1319
04-23-2020,14:43,60652,249,775
04-23-2020,14:43,60653,250,919
04-23-2020,14:43,60654,85,296
04-23-2020,14:43,60655,140,816
04-23-2020,14:43,60656,103,734
04-23-2020,14:43,60657,176,1006
04-23-2020,14:43,60659,305,832
04-23-2020,14:43,60660,176,616
04-23-2020,14:43,60661,22,125
04-23-2020,14:43,60706,105,578
04-23-2020,14:43,60707,214,1034
04-23-2020,14:43,60712,87,329
04-23-2020,14:43,60714,205,590
04-23-2020,14:43,60803,76,345
04-23-2020,14:43,60804,515,1416
04-23-2020,14:43,60805,89,296
04-23-2020,14:43,60827,153,534
04-23-2020,14:43,60901,175,700
04-23-2020,14:43,60914,49,345
04-23-2020,14:43,60915,17,154
04-23-2020,14:43,60950,16,162
04-23-2020,14:43,60954,9,66
04-23-2020,14:43,60964,9,65
04-23-2020,14:43,61008,42,172
04-23-2020,14:43,61016,13,61
04-23-2020,14:43,61021,12,287
04-23-2020,14:43,61032,10,114
04-23-2020,14:43,61065,9,54
04-23-2020,14:43,61068,55,232
04-23-2020,14:43,61071,15,52
04-23-2020,14:43,61073,6,76
04-23-2020,14:43,61081,22,66
04-23-2020,14:43,61101,16,140
04-23-2020,14:43,61102,28,106
04-23-2020,14:43,61103,25,184
04-23-2020,14:43,61104,24,111
04-23-2020,14:43,61107,17,173
04-23-2020,14:43,61108,42,179
04-23-2020,14:43,61109,31,148
04-23-2020,14:43,61111,8,102
04-23-2020,14:43,61114,17,82
04-23-2020,14:43,61115,11,113
04-23-2020,14:43,61201,54,147
04-23-2020,14:43,61235,6,19
04-23-2020,14:43,61241,11,59
04-23-2020,14:43,61244,78,184
04-23-2020,14:43,61264,10,46
04-23-2020,14:43,61265,75,253
04-23-2020,14:43,61282,19,69
04-23-2020,14:43,61342,7,42
04-23-2020,14:43,61401,17,164
04-23-2020,14:43,61462,30,66
04-23-2020,14:43,61554,7,142
04-23-2020,14:43,61603,7,106
04-23-2020,14:43,61604,10,122
04-23-2020,14:43,61611,11,112
04-23-2020,14:43,61614,14,114
04-23-2020,14:43,61615,14,103
04-23-2020,14:43,61701,34,547
04-23-2020,14:43,61704,16,404
04-23-2020,14:43,61705,7,161
04-23-2020,14:43,61761,18,451
04-23-2020,14:43,61764,8,120
04-23-2020,14:43,61801,12,219
04-23-2020,14:43,61802,17,232
04-23-2020,14:43,61820,8,211
04-23-2020,14:43,61821,10,311
04-23-2020,14:43,61822,25,283
04-23-2020,14:43,61832,6,213
04-23-2020,14:43,61853,8,155
04-23-2020,14:43,61874,6,92
04-23-2020,14:43,61910,6,35
04-23-2020,14:43,61920,8,83
04-23-2020,14:43,61938,7,122
04-23-2020,14:43,62002,40,114
04-23-2020,14:43,62010,8,24
