Zip,Tested,Positive_Cases
60002,"3,602",191
60004,"18,066",606
60005,"9,536",406
60007,"7,969",541
60008,"7,994",510
60010,"10,590",461
60012,"2,269",142
60013,"4,623",277
60014,"9,617",627
60015,"7,584",322
60016,"16,884","1,458"
60018,"10,379",893
60020,"2,416",103
60021,887,52
60022,"2,307",71
60025,"11,361",640
60026,"6,063",247
60029,207,17
60030,"8,502",399
60031,"10,471",607
60033,"3,565",415
60034,424,19
60035,"11,003",399
60040,"2,051",200
60041,"1,963",101
60042,"1,601",106
60043,722,31
60044,"3,799",154
60045,"5,885",205
60046,"7,496",436
60047,"13,010",750
60048,"6,900",326
60050,"6,830",394
60051,"4,704",241
60053,"8,064",447
60056,"13,426",935
60060,"8,128",712
60061,"6,118",320
60062,"15,658",509
60064,"4,589",978
60067,"13,470",522
60068,"10,728",566
60069,"5,049",140
60070,"4,895",355
60071,795,42
60073,"16,433","1,787"
60074,"8,727",713
60076,"11,238",771
60077,"8,016",573
60079,205,15
60081,"1,626",110
60083,"2,533",184
60084,"4,276",267
60085,"23,716","3,279"
60087,"8,503","1,012"
60088,"1,581",525
60089,"9,975",497
60090,"12,039","1,091"
60091,"7,168",282
60093,"5,695",259
60096,"1,323",103
60097,"2,051",108
60098,"8,873",631
60099,"8,445",878
60101,"9,712","1,128"
60102,"6,134",429
60103,"9,932",593
60104,"6,036",647
60106,"7,151",678
60107,"10,589",976
60108,"9,436",515
60109,451,19
60110,"8,302","1,135"
60112,986,63
60115,"10,353",626
60118,"3,331",170
60119,"2,211",100
60120,"12,856","1,816"
60123,"14,528","1,334"
60124,"5,230",334
60126,"14,558",729
60130,"8,248",261
60131,"4,889",552
60133,"10,698","1,091"
60134,"7,190",407
60135,"1,535",102
60136,"1,608",125
60137,"10,810",482
60139,"9,084",932
60140,"3,649",228
60141,"1,477",28
60142,"6,148",298
60143,"3,122",294
60145,401,26
60146,541,28
60148,"14,009",740
60150,336,14
60151,760,30
60152,"2,367",133
60153,"6,798",715
60154,"5,248",322
60155,"2,195",247
60156,"5,358",375
60157,559,27
60160,"7,392","1,037"
60162,"3,536",225
60163,"1,579",166
60164,"9,783",783
60165,"1,222",234
60168,49,7
60169,"7,771",600
60171,"2,766",202
60172,"6,002",418
60173,"2,498",176
60174,"9,065",492
60175,"7,022",394
60176,"2,641",298
60177,"6,334",560
60178,"4,434",181
60180,264,7
60181,"7,227",506
60184,526,32
60185,"10,256","1,061"
60187,"10,926",314
60188,"11,214",826
60189,"8,158",327
60190,"3,458",141
60191,"3,359",323
60192,"3,071",145
60193,"10,390",505
60194,"6,856",287
60195,856,38
60201,"13,802",459
60202,"11,266",563
60203,"1,422",49
60301,971,49
60302,"11,859",407
60304,"5,569",164
60305,"3,685",138
60401,"2,119",83
60402,"19,493","2,238"
60403,"5,088",390
60404,"4,731",265
60406,"7,835",802
60407,299,8
60408,"1,395",62
60409,"11,861","1,016"
60410,"2,556",160
60411,"16,782","1,453"
60415,"3,923",387
60416,"1,694",104
60417,"4,868",287
60418,"1,837",196
60419,"8,130",619
60420,977,32
60421,648,31
60422,"3,205",185
60423,"6,786",423
60424,344,16
60425,"3,464",244
60426,"8,250",702
60428,"3,600",337
60429,"5,381",395
60430,"6,334",407
60431,"6,683",456
60432,"5,287",722
60433,"4,812",499
60434,"1,888",263
60435,"14,906","1,174"
60436,"5,039",455
60438,"8,562",744
60439,"6,296",311
60440,"16,900","1,312"
60441,"6,676",521
60442,"1,932",119
60443,"6,902",608
60444,257,9
60445,"5,964",344
60446,"11,182",892
60447,"2,688",138
60448,"4,704",301
60449,"2,286",147
60450,"3,855",233
60451,"6,452",396
60452,"6,153",457
60453,"16,892","1,534"
60454,45,6
60455,"5,594",576
60456,998,77
60457,"3,594",278
60458,"3,745",332
60459,"7,270",795
60461,"1,623",108
60462,"10,439",737
60463,"4,392",364
60464,"2,303",131
60465,"3,869",519
60466,"7,483",687
60467,"5,886",409
60468,"1,376",82
60469,"1,522",168
60471,"4,268",356
60472,"1,543",117
60473,"9,144",704
60475,"2,256",147
60476,787,47
60477,"8,814",581
60478,"6,466",517
60480,"1,462",86
60481,"3,023",138
60482,"2,112",190
60484,"1,937",191
60487,"5,600",424
60490,"5,621",302
60491,"4,707",355
60501,"2,978",427
60502,"5,306",288
60503,"3,392",158
60504,"9,374",604
60505,"19,244","2,498"
60506,"18,070","1,587"
60507,97,9
60510,"7,608",310
60511,385,10
60512,251,9
60513,"6,364",333
60514,"2,464",147
60515,"6,562",275
60516,"6,790",314
60517,"7,909",469
60518,515,22
60520,587,24
60521,"5,161",341
60523,"3,447",179
60525,"12,247",641
60526,"5,845",191
60527,"9,878",541
60531,348,17
60532,"7,033",268
60534,"3,133",312
60537,116,6
60538,"6,903",516
60540,"10,722",373
60541,466,20
60542,"5,254",313
60543,"9,079",522
60544,"7,825",428
60545,"3,236",260
60546,"7,568",284
60548,"3,461",213
60550,529,6
60551,649,47
60552,836,30
60554,"2,682",114
60555,"3,585",224
60556,311,9
60558,"3,979",206
60559,"6,188",532
60560,"5,514",271
60561,"5,701",267
60563,"11,987",399
60564,"10,147",486
60565,"9,658",408
60585,"5,442",291
60586,"11,460",852
60601,"4,440",158
60602,707,22
60603,377,12
60604,507,35
60605,"8,950",351
60606,"2,346",68
60607,"10,305",666
60608,"27,743","2,479"
60609,"21,385","2,413"
60610,"13,524",546
60611,"12,382",392
60612,"13,691",939
60613,"16,330",693
60614,"26,042",974
60615,"13,733",622
60616,"17,001",759
60617,"26,189","2,060"
60618,"31,137","2,081"
60619,"21,575","1,346"
60620,"20,838","1,635"
60621,"9,168",738
60622,"21,894","1,029"
60623,"25,730","4,247"
60624,"11,627","1,170"
60625,"25,285","2,038"
60626,"24,837","1,383"
60628,"20,708","1,627"
60629,"32,454","4,905"
60630,"16,156","1,218"
60631,"11,287",588
60632,"26,703","4,307"
60633,"5,724",497
60634,"26,095","2,361"
60636,"9,633","1,049"
60637,"15,679",880
60638,"17,187","1,835"
60639,"31,857","4,502"
60640,"30,607","1,201"
60641,"25,762","2,248"
60642,"7,707",341
60643,"19,493","1,145"
60644,"18,322","1,574"
60645,"15,883","1,368"
60646,"9,107",546
60647,"34,162","2,118"
60649,"15,901","1,127"
60651,"19,970","2,405"
60652,"13,328","1,496"
60653,"13,870",749
60654,"6,483",296
60655,"9,668",589
60656,"7,924",557
60657,"22,614",797
60659,"10,157","1,055"
60660,"13,130",679
60661,"3,086",123
60680,280,12
60706,"8,588",673
60707,"14,483","1,195"
60712,"5,284",291
60714,"11,321","1,121"
60803,"5,116",472
60804,"26,001","4,293"
60805,"5,385",418
60827,"6,718",546
