Zip,Tested,Positive_Cases
60002,"3,960",209
60004,"19,794",659
60005,"10,594",440
60007,"9,057",570
60008,"8,753",549
60010,"11,935",523
60012,"2,727",151
60013,"5,132",293
60014,"10,688",668
60015,"8,631",344
60016,"18,621","1,524"
60018,"12,090",936
60020,"2,662",114
60021,979,53
60022,"2,641",74
60025,"12,756",670
60026,"6,684",260
60029,227,18
60030,"9,498",433
60031,"11,579",654
60033,"3,969",457
60034,477,20
60035,"12,431",408
60040,"2,434",211
60041,"2,149",107
60042,"1,776",108
60043,835,36
60044,"4,554",173
60045,"6,836",222
60046,"8,324",481
60047,"14,434",788
60048,"7,965",352
60050,"7,546",412
60051,"5,203",254
60053,"8,977",474
60056,"14,860","1,004"
60060,"9,012",758
60061,"6,938",333
60062,"18,127",557
60064,"5,188","1,115"
60067,"15,359",591
60068,"11,773",609
60069,"5,674",146
60070,"5,509",375
60071,869,46
60073,"17,848","1,859"
60074,"9,803",766
60076,"12,276",789
60077,"8,934",610
60079,315,18
60081,"1,827",118
60083,"2,841",191
60084,"4,987",279
60085,"26,545","3,439"
60087,"9,362","1,082"
60088,"1,819",533
60089,"11,196",518
60090,"13,424","1,132"
60091,"7,991",305
60093,"6,458",288
60096,"1,436",106
60097,"2,314",116
60098,"9,767",658
60099,"9,131",938
60101,"10,606","1,204"
60102,"6,806",465
60103,"11,449",689
60104,"6,555",665
60106,"7,728",711
60107,"11,748","1,073"
60108,"10,701",562
60109,465,19
60110,"9,066","1,192"
60112,"1,152",68
60115,"12,724",734
60118,"3,703",191
60119,"2,538",110
60120,"13,956","1,915"
60123,"16,231","1,431"
60124,"5,925",376
60126,"16,141",805
60130,"9,109",278
60131,"5,361",581
60133,"11,851","1,156"
60134,"8,164",450
60135,"1,765",117
60136,"1,787",132
60137,"12,127",524
60139,"10,035",984
60140,"4,108",252
60141,"1,532",29
60142,"6,828",328
60143,"3,570",319
60145,449,26
60146,618,31
60148,"16,256",796
60150,384,15
60151,891,40
60152,"2,694",150
60153,"7,475",757
60154,"5,753",338
60155,"2,411",252
60156,"5,930",397
60157,627,38
60160,"8,165","1,080"
60162,"3,748",232
60163,"1,732",181
60164,"10,940",824
60165,"1,310",242
60168,57,7
60169,"8,622",636
60171,"3,051",221
60172,"6,704",439
60173,"2,820",196
60174,"10,445",537
60175,"8,676",435
60176,"2,899",319
60177,"7,312",597
60178,"5,112",204
60180,305,9
60181,"8,114",542
60184,578,34
60185,"11,276","1,116"
60187,"12,801",355
60188,"12,459",884
60189,"9,142",364
60190,"3,888",151
60191,"3,703",353
60192,"3,439",159
60193,"11,936",558
60194,"7,716",302
60195,958,42
60201,"15,861",504
60202,"13,391",582
60203,"1,593",54
60301,"1,089",54
60302,"13,088",439
60303,118,6
60304,"6,179",185
60305,"4,151",153
60401,"2,444",118
60402,"21,118","2,364"
60403,"5,517",410
60404,"5,625",302
60406,"8,365",845
60407,325,8
60408,"1,527",70
60409,"12,732","1,047"
60410,"2,796",174
60411,"18,344","1,537"
60415,"4,170",409
60416,"1,999",122
60417,"5,471",312
60418,"2,262",207
60419,"8,980",640
60420,"1,173",35
60421,713,35
60422,"3,481",196
60423,"7,540",476
60424,387,17
60425,"3,743",263
60426,"8,849",755
60428,"3,848",350
60429,"5,777",408
60430,"6,920",421
60431,"7,310",502
60432,"5,713",753
60433,"5,125",514
60434,"1,946",271
60435,"16,566","1,252"
60436,"5,597",479
60438,"9,425",793
60439,"7,503",348
60440,"18,359","1,396"
60441,"7,395",561
60442,"2,167",132
60443,"7,499",629
60444,285,10
60445,"6,431",384
60446,"12,302",966
60447,"2,950",146
60448,"5,310",319
60449,"2,513",160
60450,"4,208",281
60451,"7,451",431
60452,"6,758",508
60453,"18,597","1,646"
60454,50,7
60455,"5,916",609
60456,"1,103",83
60457,"3,885",312
60458,"4,160",360
60459,"7,852",859
60461,"1,765",111
60462,"11,526",788
60463,"4,986",382
60464,"2,548",153
60465,"4,217",564
60466,"8,238",705
60467,"6,719",440
60468,"1,530",86
60469,"1,645",182
60470,140,7
60471,"4,570",369
60472,"1,747",118
60473,"9,820",719
60475,"2,446",160
60476,851,57
60477,"9,779",654
60478,"7,147",527
60480,"1,616",98
60481,"3,311",151
60482,"2,295",209
60484,"2,061",200
60487,"6,217",457
60490,"6,128",322
60491,"5,384",383
60501,"3,181",442
60502,"5,863",301
60503,"3,801",185
60504,"10,326",655
60505,"20,873","2,628"
60506,"20,030","1,687"
60507,111,11
60510,"8,725",341
60511,424,11
60512,278,11
60513,"7,128",360
60514,"2,718",158
60515,"7,232",301
60516,"7,453",348
60517,"8,765",500
60518,583,24
60520,644,29
60521,"5,892",371
60523,"4,038",195
60525,"13,641",690
60526,"6,257",199
60527,"11,273",585
60531,383,21
60532,"7,724",290
60534,"3,385",328
60537,129,9
60538,"7,621",564
60540,"11,910",418
60541,515,20
60542,"5,742",330
60543,"10,036",571
60544,"8,812",466
60545,"3,505",278
60546,"8,456",305
60548,"3,803",225
60550,567,10
60551,736,49
60552,920,35
60553,94,6
60554,"3,052",127
60555,"3,964",243
60556,366,13
60558,"4,332",226
60559,"6,757",543
60560,"6,357",294
60561,"6,283",297
60563,"13,354",441
60564,"11,185",560
60565,"10,663",449
60585,"5,992",326
60586,"12,517",913
60601,"6,183",204
60602,787,23
60603,415,12
60604,551,35
60605,"9,905",371
60606,"2,558",70
60607,"11,812",701
60608,"30,822","2,622"
60609,"23,612","2,497"
60610,"15,388",622
60611,"13,857",431
60612,"15,298",971
60613,"18,321",748
60614,"29,251","1,072"
60615,"15,083",627
60616,"19,212",807
60617,"27,984","2,132"
60618,"34,153","2,178"
60619,"23,151","1,386"
60620,"22,290","1,670"
60621,"9,954",756
60622,"24,691","1,106"
60623,"27,631","4,362"
60624,"12,557","1,207"
60625,"27,584","2,134"
60626,"27,558","1,423"
60628,"22,578","1,670"
60629,"35,209","5,188"
60630,"17,739","1,283"
60631,"12,233",622
60632,"29,054","4,506"
60633,"6,096",512
60634,"28,330","2,483"
60636,"10,376","1,080"
60637,"17,132",892
60638,"18,781","1,969"
60639,"34,146","4,646"
60640,"33,804","1,247"
60641,"28,264","2,389"
60642,"8,705",370
60643,"21,658","1,190"
60644,"20,124","1,609"
60645,"17,571","1,412"
60646,"9,813",569
60647,"38,133","2,218"
60649,"17,078","1,148"
60650,112,6
60651,"21,597","2,474"
60652,"14,601","1,604"
60653,"14,898",763
60654,"7,451",332
60655,"10,479",629
60656,"8,657",591
60657,"25,617",909
60659,"11,082","1,094"
60660,"14,686",725
60661,"3,556",143
60680,308,12
60706,"9,321",693
60707,"15,972","1,275"
60712,"6,141",315
60714,"12,203","1,148"
60803,"5,567",496
60804,"27,906","4,520"
60805,"5,825",441
60827,"7,231",560
60901,"16,882","1,260"
60910,235,6
60911,481,14
60912,131,6
60913,405,14
60914,"11,360",545
60915,"4,361",194
60917,177,8
60918,205,7
60919,126,8
60922,795,38
60924,403,17
60927,"1,469",64
60928,211,10
60930,"1,216",11
60931,150,9
60935,250,15
60936,"1,204",24
60938,"1,499",75
60940,873,44
60941,632,19
60942,"1,868",33
60950,"7,053",284
60951,293,8
60953,512,11
60954,"2,846",97
60955,556,30
60957,"1,539",45
60958,721,47
60959,272,10
60963,521,10
60964,"1,599",69
60970,"1,935",55
61001,219,14
61006,285,9
61008,"9,516",747
61010,"3,200",90
61011,665,31
61012,503,43
61013,142,7
61014,119,8
61015,159,7
61016,"1,254",105
61018,168,8
61019,689,25
61020,633,26
61021,"4,828",234
61024,589,8
61025,574,51
61028,468,17
61030,445,9
61032,"8,264",360
61036,"1,908",65
61038,219,15
61039,165,6
61041,239,12
61042,112,6
61046,460,21
61047,341,12
61048,635,20
61051,162,16
61052,193,6
61053,530,26
61054,"1,463",41
61060,255,8
61061,"1,559",53
61062,290,14
61063,908,34
61064,859,33
61065,"2,438",151
61068,"3,249",300
61070,154,10
61071,"1,758",122
61072,"2,680",116
61073,"4,879",284
61074,634,58
61075,179,8
61078,253,9
61080,"2,166",156
61081,"3,294",250
61084,561,29
61085,596,42
61087,240,18
61088,"1,464",55
61101,"6,589",487
61102,"5,168",429
61103,"9,417",512
61104,"4,667",443
61107,"10,036",561
61108,"9,643",724
61109,"6,971",528
61111,"6,680",291
61114,"5,207",233
61115,"5,788",285
61201,"15,322",701
61230,171,17
61231,"1,719",55
61232,418,17
61233,218,14
61234,402,13
61235,495,15
61238,950,67
61239,360,16
61240,"2,103",64
61241,"2,277",101
61244,"9,590",636
61250,556,20
61252,"1,222",130
61254,"4,027",116
61256,597,29
61257,262,8
61259,246,10
61262,208,6
61263,259,6
61264,"3,447",110
61265,"16,380",836
61270,"1,552",67
61272,267,7
61273,"1,058",41
61275,"1,192",49
61277,932,13
61279,228,9
61281,715,17
61282,"3,420",184
61283,155,7
61284,663,34
61285,"1,301",67
61301,"3,026",146
61310,672,23
61312,76,10
61314,158,8
61315,73,10
61316,95,6
61319,275,13
61322,360,106
61325,298,24
61326,300,25
61329,210,18
61330,240,25
61333,142,13
61334,102,8
61341,"1,911",105
61342,"1,952",260
61345,141,8
61348,788,61
61349,146,7
61350,"6,680",286
61353,234,9
61354,"2,338",128
61356,"3,170",164
61360,454,26
61361,282,14
61362,"1,944",130
61363,32,6
61364,"5,685",359
61367,127,7
61368,231,13
61369,751,17
61370,194,12
61373,365,35
61375,218,9
61376,392,15
61377,306,16
61378,51,6
61379,226,18
61401,"10,500",421
61410,642,25
61412,253,8
61413,235,16
61415,255,8
61417,57,6
61420,191,11
61421,300,20
61422,749,29
61425,79,6
61427,575,10
61428,286,18
61430,146,7
61434,676,20
61439,52,6
61441,183,11
61442,130,7
61443,"3,435",164
61447,151,11
61448,"1,143",55
61450,357,14
61453,128,8
61454,149,12
61455,"5,049",364
61462,"2,589",236
61465,248,6
61466,55,6
61467,172,10
61469,359,16
61472,116,6
61473,354,18
61480,267,10
61483,850,18
61485,142,6
61486,389,11
61488,225,8
61489,211,8
61490,260,10
61491,652,11
61517,"1,000",48
61520,"4,904",52
61523,"3,974",125
61525,"4,225",206
61526,327,9
61528,"1,223",46
61529,947,24
61530,"1,840",42
61531,942,16
61533,593,20
