Zip,Tested,Positive_Cases
60002,813,92
60004,3699,272
60005,1343,156
60007,1485,268
60008,1932,282
60010,1256,95
60012,374,70
60013,657,77
60014,1715,201
60015,1178,169
60016,4209,942
60018,2122,515
60020,458,34
60021,150,20
60022,326,24
60025,2319,332
60026,789,127
60029,57,8
60030,1476,158
60031,1932,292
60033,636,146
60035,1683,229
60040,371,138
60041,359,40
60042,271,27
60043,142,19
60044,606,86
60045,910,108
60046,1248,183
60047,1361,287
60048,958,106
60050,1357,190
60051,869,86
60053,1451,252
60056,2787,542
60060,1670,387
60061,1021,151
60062,2375,275
60064,1399,561
60067,1831,176
60068,1626,274
60069,440,68
60070,969,215
60071,128,7
60073,3262,850
60074,1820,363
60076,2446,452
60077,1938,364
60079,44,9
60081,298,36
60083,548,86
60084,638,158
60085,6461,2181
60087,2375,575
60088,160,46
60089,1689,227
60090,2749,668
60091,1197,132
60093,1041,144
60096,280,33
60097,400,38
60098,1425,271
60099,2116,516
60101,2753,708
60102,1060,133
60103,1831,233
60104,1640,381
60106,1803,455
60107,2473,544
60108,1947,240
60109,285,9
60110,2033,594
60112,198,20
60115,1769,196
60118,603,67
60119,414,35
60120,3929,1120
60123,3186,676
60124,883,95
60126,2061,231
60130,1425,126
60131,1428,322
60133,2716,663
60134,1058,132
60135,322,28
60136,304,46
60137,1373,134
60139,2398,553
60140,698,77
60141,379,17
60142,1079,81
60143,778,156
60145,82,6
60146,90,8
60148,2356,314
60151,176,16
60152,452,67
60153,2120,452
60154,1409,192
60155,672,160
60156,1002,130
60157,99,14
60160,2352,620
60162,879,137
60163,414,83
60164,2530,455
60165,489,162
60169,1580,324
60171,685,108
60172,1132,206
60173,437,82
60174,1720,147
60175,911,69
60176,670,131
60177,1142,234
60178,734,39
60181,1442,221
60184,101,6
60185,2749,680
60187,1316,108
60188,2394,432
60189,1118,96
60190,584,38
60191,848,192
60192,470,42
60193,1558,213
60194,948,119
60195,140,14
60201,2450,308
60202,2221,389
60203,237,24
60301,187,22
60302,2049,200
60304,856,70
60305,537,48
60401,480,37
60402,5610,1236
60403,1220,178
60404,1055,97
60406,2479,443
60408,190,15
60409,3320,522
60410,562,46
60411,5002,811
60415,835,172
60416,197,9
60417,1061,133
60418,467,94
60419,2220,344
60420,117,6
60421,147,12
60422,775,77
60423,1286,121
60425,1055,153
60426,2632,416
60428,1335,186
60429,1907,210
60430,1691,255
60431,1689,188
60432,1583,378
60433,1223,269
60434,212,162
60435,3892,607
60436,1380,202
60438,2147,339
60439,989,84
60440,4619,789
60441,1491,184
60442,398,38
60443,2059,328
60445,1262,140
60446,2924,458
60447,555,45
60448,899,121
60449,591,66
60450,527,31
60451,1241,100
60452,1607,202
60453,3702,674
60455,1335,276
60456,288,46
60457,656,109
60458,879,125
60459,2068,359
60461,475,55
60462,2056,280
60463,909,228
60464,434,42
60465,965,220
60466,2547,460
60467,1116,153
60468,238,29
60469,512,74
60471,1226,193
60472,498,59
60473,2373,354
60475,596,69
60476,160,16
60477,1893,214
60478,2209,297
60480,294,31
60481,378,22
60482,547,81
60484,594,106
60487,1176,124
60490,1221,131
60491,855,120
60501,945,244
60502,915,90
60503,546,56
60504,1882,299
60505,5965,1736
60506,4772,925
60510,1245,89
60513,1448,146
60514,480,40
60515,1041,88
60516,1151,109
60517,1723,198
60520,108,8
60521,1028,180
60523,638,96
60525,2142,253
60526,1168,77
60527,1823,215
60532,1227,113
60534,846,153
60538,1575,271
60540,1633,118
60541,87,8
60542,1062,149
60543,1623,229
60544,1528,156
60545,868,135
60546,1715,151
60548,567,70
60551,101,22
60552,143,7
60554,499,35
60555,795,116
60558,573,43
60559,1589,293
60560,940,87
60561,1170,108
60563,1752,172
60564,1432,124
60565,1374,172
60585,890,83
60586,2486,318
60601,726,69
60602,148,14
60603,73,9
60604,114,19
60605,1545,164
60606,556,50
60607,1947,422
60608,6043,1518
60609,5539,1564
60610,2371,234
60611,2412,137
60612,3761,631
60613,2355,352
60614,4051,466
60615,3079,358
60616,3701,403
60617,7040,1036
60618,5884,1140
60619,7130,834
60620,6746,1031
60621,2777,504
60622,3382,582
60623,8131,2959
60624,3447,785
60625,5206,1240
60626,4007,899
60628,5739,959
60629,9644,2866
60630,3804,721
60631,2664,267
60632,7822,2738
60633,1694,249
60634,7365,1320
60636,2811,646
60637,4478,578
60638,5007,1006
60639,9405,2944
60640,4376,737
60641,5696,1311
60642,1168,142
60643,4783,661
60644,4869,1063
60645,4191,988
60646,2261,349
60647,5558,1213
60649,4669,699
60651,5792,1535
60652,3725,827
60653,3507,487
60654,1023,133
60655,2518,258
60656,2048,254
60657,3623,316
60659,2644,671
60660,2122,383
60661,458,38
60706,2421,312
60707,3908,713
60712,847,146
60714,2782,696
60803,1435,230
60804,8610,2588
60805,1301,208
60827,2106,332
60901,2804,471
60911,64,9
60912,30,6
60914,1346,136
60915,658,51
60919,23,6
60922,126,11
60927,193,47
60928,24,7
60930,16,6
60938,56,6
60940,119,6
60941,67,6
60950,739,70
60954,454,28
60955,66,11
60957,207,7
60958,104,19
60964,239,29
60970,257,12
61008,1965,359
61010,214,11
61011,89,7
61012,84,16
61016,285,29
61020,157,11
61021,965,70
61032,1842,174
61036,265,11
61054,145,7
61061,190,10
61063,131,6
61064,103,10
61065,451,39
61068,1078,129
61071,267,29
61072,379,25
61073,728,48
61080,356,43
61081,494,66
61084,74,9
61088,239,10
61101,1772,246
61102,1489,208
61103,1981,217
61104,1351,236
61107,2176,181
61108,2046,292
61109,1819,226
61111,1270,86
61114,1030,89
61115,1109,93
61201,1218,180
61235,68,8
61239,44,8
61240,156,11
61241,235,15
61244,1183,158
61252,118,22
61254,343,8
61256,62,6
61264,346,22
61265,1723,197
61270,140,7
61275,107,10
61282,303,39
61341,315,36
61342,178,15
61350,526,18
61356,293,6
61401,1300,84
61410,86,6
61443,341,17
61455,704,71
61462,578,103
61469,102,7
61525,295,8
61548,309,7
61550,594,6
61554,1651,23
61571,754,6
61603,944,28
61604,1512,32
61605,765,23
61610,201,6
61611,886,18
61614,1277,49
61615,996,26
61701,1889,46
61704,1518,81
61705,617,15
61761,1758,50
61764,367,17
61801,1069,40
61802,1356,91
61820,1266,102
61821,1859,109
61822,1322,47
61832,980,21
61853,693,12
61856,295,7
61866,1479,151
61874,528,15
61910,207,6
61920,1105,88
61938,991,26
61951,195,7
61953,255,13
62002,597,90
62010,143,14
62012,176,6
62018,69,8
62024,123,9
62025,673,108
62034,259,64
62035,237,20
62040,660,74
62052,120,14
62056,369,13
62059,22,7
62060,94,22
62062,492,8
62069,101,9
62088,336,6
62090,27,11
62095,167,22
62201,122,16
62203,246,38
62204,251,45
62205,317,44
62206,444,97
62207,231,68
62208,393,69
62220,404,131
62221,598,101
62223,356,48
62226,808,128
62230,159,9
62231,342,76
62232,290,19
62233,430,98
62234,584,58
62236,156,41
62237,212,6
62238,35,6
62239,67,13
62243,57,8
62246,190,7
62249,227,13
62254,157,28
62257,76,10
62258,205,16
62260,59,7
62264,60,38
62265,344,32
62269,516,69
62272,147,50
62274,146,10
62278,152,15
62285,55,11
62286,282,45
62288,191,32
62293,105,8
62294,227,18
62295,28,7
62298,255,46
62301,1892,22
62305,208,15
62353,312,7
62428,102,7
62441,121,7
62448,354,36
62454,154,8
62471,217,17
62474,34,6
62521,1142,109
62522,332,32
62526,940,40
62560,77,7
62565,331,14
62568,522,26
62618,568,60
62629,739,13
62650,1060,26
62656,889,10
62664,145,11
62675,317,7
62681,178,11
62684,617,71
62702,2496,67
62703,1976,62
62704,2309,44
62707,543,18
62711,1113,25
62801,988,61
62832,358,16
62837,353,7
62864,855,83
62882,111,11
62901,1103,130
62902,159,15
62906,577,69
62907,74,15
62912,51,8
62918,347,13
62920,289,63
62948,409,9
62952,126,6
62959,863,28
62966,698,83
62992,126,35
