Zip,Tested,Positive_Cases
60002,"5,132",301
60004,"25,117",851
60005,"14,344",546
60007,"12,076",716
60008,"11,119",705
60009,72,6
60010,"16,059",691
60012,"3,645",182
60013,"6,649",349
60014,"14,395",882
60015,"12,043",487
60016,"24,014","1,816"
60018,"15,683","1,078"
60020,"3,508",155
60021,"1,281",70
60022,"3,459",97
60025,"16,841",836
60026,"7,958",309
60029,279,23
60030,"12,423",571
60031,"14,834",874
60033,"5,060",527
60034,631,32
60035,"16,693",516
60040,"3,839",268
60041,"2,754",154
60042,"2,227",130
60043,"1,059",45
60044,"6,410",220
60045,"9,440",283
60046,"10,661",614
60047,"17,944",930
60048,"11,177",438
60050,"9,859",521
60051,"6,828",343
60053,"12,447",580
60056,"19,379","1,220"
60060,"11,650",890
60061,"9,108",419
60062,"25,617",687
60064,"6,600","1,389"
60067,"20,495",808
60068,"16,226",765
60069,"7,617",186
60070,"7,536",475
60071,"1,128",62
60072,281,9
60073,"22,028","2,186"
60074,"13,076",997
60076,"15,495",947
60077,"13,647",707
60079,728,16
60081,"2,389",154
60083,"3,666",230
60084,"6,859",328
60085,"34,021","3,878"
60087,"11,701","1,255"
60088,"2,501",563
60089,"14,920",640
60090,"17,691","1,329"
60091,"10,585",395
60093,"8,384",361
60096,"1,885",144
60097,"3,094",167
60098,"12,688",792
60099,"12,268","1,123"
60101,"13,288","1,507"
60102,"9,063",651
60103,"15,833",942
60104,"7,920",735
60106,"9,628",848
60107,"15,294","1,361"
60108,"13,884",706
60109,527,20
60110,"11,514","1,442"
60112,"1,624",109
60113,168,6
60115,"19,694","1,078"
60118,"4,796",289
60119,"3,472",164
60120,"17,176","2,316"
60121,184,7
60123,"19,866","1,721"
60124,"7,892",485
60126,"22,906","1,128"
60129,76,7
60130,"11,489",342
60131,"6,844",727
60133,"15,210","1,419"
60134,"11,418",608
60135,"2,372",145
60136,"2,421",199
60137,"16,129",719
60139,"12,601","1,198"
60140,"5,555",366
60141,"1,653",32
60142,"9,622",461
60143,"4,596",372
60145,654,40
60146,928,64
60148,"21,722","1,024"
60150,550,25
60151,"1,216",55
