Zip,Tested,Positive_Cases
60002,2238,143
60004,10602,425
60005,5483,272
60007,4715,399
60008,5123,412
60010,5653,266
60012,1219,105
60013,2481,178
60014,5587,433
60015,4291,223
60016,10737,1233
60018,6426,737
60020,1408,64
60021,506,33
60022,1233,45
60025,6789,492
60026,4201,207
60029,130,12
60030,5059,268
60031,6349,437
60033,2038,275
60035,6529,324
60040,1184,184
60041,1163,64
60042,912,65
60043,378,20
60044,2039,125
60045,3489,145
60046,4157,292
60047,8174,601
60048,3995,216
60050,4029,279
60051,2693,166
60053,4464,352
60056,8035,731
60060,4819,521
60061,3535,230
60062,9234,395
60064,2914,701
60067,7252,318
60068,6372,385
60069,3286,114
60070,3079,291
60071,393,20
60073,10017,1247
60074,5176,554
60076,6846,616
60077,5294,462
60079,144,14
60081,899,61
60083,1545,125
60084,2040,203
60085,15449,2694
60087,5647,801
60088,938,328
60089,5842,371
60090,6749,899
60091,3904,201
60093,3238,210
60096,791,62
60097,1183,59
60098,5532,445
60099,5555,672
60101,6276,893
60102,3500,255
60103,5693,372
60104,3969,497
60106,5059,588
60107,6705,742
60108,5453,399
60109,369,13
60110,4832,818
60112,512,40
60115,5568,371
60118,1835,109
60119,1133,59
60120,8269,1513
60123,8470,1023
60124,2728,187
60126,8341,497
60130,4946,194
60131,3121,405
60133,6526,837
60134,3592,242
60135,836,72
60136,909,89
60137,5390,262
60139,5684,732
60140,2003,128
60141,1132,25
60142,3432,168
60143,1969,216
60145,209,12
60146,286,15
60148,7617,506
60150,180,6
60151,391,23
60152,1376,91
60153,4510,596
60154,3406,243
60155,1399,199
60156,2976,218
60157,288,17
60160,4812,816
60162,2304,189
60163,947,110
60164,6055,583
60165,859,197
60169,4878,473
60171,1700,152
60172,3611,280
60173,1403,126
60174,4798,267
60175,2663,172
60176,1625,204
60177,3513,377
60178,2300,109
60181,4053,339
60184,258,12
60185,5956,847
60187,5121,206
60188,6542,598
60189,4189,162
60190,2019,91
60191,2144,253
60192,1630,83
60193,6025,333
60194,3671,213
60195,475,25
60201,8102,371
60202,6380,480
60203,812,43
60301,571,37
60302,6683,289
60304,3065,104
60305,1961,101
60401,1445,68
60402,12496,1621
60403,3242,272
60404,2814,150
60406,5112,612
60408,868,31
60409,8070,775
60410,1492,70
60411,11681,1183
60415,2675,260
60416,878,38
60417,3054,214
60418,1125,149
60419,5562,511
60420,526,14
60421,375,17
60422,1969,120
60423,3931,240
60424,208,6
60425,2519,205
60426,5893,573
60428,2547,265
60429,3687,292
60430,3941,320
60431,4309,289
60432,3459,531
60433,3555,370
60434,513,187
60435,9690,819
60436,3347,293
60438,5264,524
60439,3575,169
60440,11111,1004
60441,3747,288
60442,1050,65
60443,4654,450
60445,3288,235
60446,7083,636
60447,1567,70
60448,2650,206
60449,1499,96
60450,2582,106
60451,3589,228
60452,3887,311
60453,10182,990
60455,3516,420
60456,650,59
60457,2304,180
60458,2079,204
60459,4830,522
60461,1042,80
60462,6217,484
60463,2439,285
60464,1404,83
60465,2400,337
60466,5170,569
60467,3255,251
60468,770,43
60469,1025,127
60471,2934,263
60472,1085,79
60473,6230,537
60475,1466,113
60476,516,37
60477,5138,353
60478,4363,419
60480,903,52
60481,1801,54
60482,1310,141
60484,1262,148
60487,3085,230
60490,3367,192
60491,2438,204
60501,2024,330
60502,2731,158
60503,1881,105
60504,5474,433
60505,13051,2161
60506,11613,1268
60510,4287,185
60512,156,6
60513,3693,221
60514,1519,92
60515,3671,154
60516,3984,198
60517,4831,296
60518,273,16
60520,325,14
60521,3113,244
60523,1757,128
60525,7318,405
60526,4173,126
60527,6089,352
60531,198,10
60532,4125,191
60534,1945,210
60538,4229,385
60540,5781,202
60541,300,12
60542,3095,236
60543,5413,375
60544,4784,251
60545,2024,187
60546,4608,198
60548,2423,162
60551,400,31
60552,523,17
60554,1493,69
60555,2037,159
60558,2369,121
60559,3994,389
60560,3114,179
60561,3491,167
60563,6438,251
60564,5358,282
60565,5203,249
60585,3152,162
60586,6955,528
60601,2163,101
60602,443,17
60603,221,10
60604,287,25
60605,5217,272
60606,1554,48
60607,5420,533
60608,16178,2003
60609,13400,2027
60610,7702,379
60611,7287,246
60612,8735,804
60613,8751,517
60614,13535,689
60615,8362,505
60616,10812,577
60617,17017,1501
60618,18520,1579
60619,14875,1126
60620,14087,1350
60621,6631,637
60622,11622,796
60623,17590,3741
60624,7665,1009
60625,15770,1640
60626,16019,1235
60628,13702,1338
60629,20589,3816
60630,9809,925
60631,7132,418
60632,16852,3539
60633,3785,379
60634,16899,1748
60636,6513,880
60637,10513,740
60638,10539,1317
60639,21677,3810
60640,17969,991
60641,16088,1773
60642,4396,248
60643,11551,921
60644,11979,1419
60645,10156,1175
60646,5967,430
60647,18795,1674
60649,10991,960
60651,13239,2013
60652,8147,1143
60653,9707,649
60654,3487,213
60655,5636,357
60656,4999,357
60657,11523,516
60659,6771,871
60660,7914,543
60661,1598,86
60680,163,9
60706,5686,494
60707,9159,912
60712,3042,214
60714,8032,984
60803,3287,330
60804,17187,3260
