Zip,Tested,Positive_Cases
53142,219,6
60002,768,84
60004,3482,263
60005,1239,152
60007,1381,256
60008,1749,273
60010,1155,93
60012,346,70
60013,615,74
60014,1598,193
60015,1136,158
60016,4004,921
60018,1999,510
60020,432,33
60021,141,18
60022,317,24
60025,2219,325
60026,759,125
60029,53,7
60030,1394,155
60031,1810,255
60033,623,145
60035,1571,224
60040,355,129
60041,336,40
60042,255,27
60043,132,18
60044,581,86
60045,876,108
60046,1199,176
60047,1260,265
60048,910,101
60050,1246,182
60051,830,85
60053,1399,242
60056,2623,530
60060,1591,380
60061,988,153
60062,2293,274
60064,1355,545
60067,1642,163
60068,1558,268
60069,411,66
60070,918,207
60071,119,7
60073,3151,827
60074,1672,338
60076,2375,442
60077,1872,358
60079,44,10
60081,280,35
60083,522,84
60084,596,156
60085,6249,2150
60087,2300,562
60088,154,45
60089,1598,223
60090,2604,634
60091,1152,124
60093,1010,144
60096,271,34
60097,377,38
60098,1360,262
60099,2046,505
60101,2635,689
60102,1006,132
60103,1765,228
60104,1577,370
60106,1716,444
60107,2351,527
60108,1853,231
60109,284,10
60110,1927,561
60112,191,20
60115,1519,161
60118,571,63
60119,388,37
60120,3733,1082
60123,3001,651
60124,832,93
60126,1960,225
60130,1298,122
60131,1393,323
60133,2580,654
60134,1022,119
60135,305,27
60136,289,45
60137,1331,134
60139,2296,539
60140,665,75
60141,376,17
60142,1012,79
60143,742,155
60145,80,6
60146,85,8
60148,2245,305
60151,168,15
60152,433,67
60153,2030,429
60154,1361,185
60155,641,160
60156,940,127
60157,94,13
60160,2268,612
60162,836,136
60163,402,82
60164,2334,440
60165,474,160
60169,1487,314
60171,657,105
60172,1079,205
60173,397,77
60174,1664,149
60175,869,70
60176,641,127
60177,1069,227
60178,662,39
60181,1368,215
60184,94,6
60185,2647,661
60187,1249,105
60188,2309,426
60189,1059,89
60190,557,37
60191,801,189
60192,434,41
60193,1438,204
60194,891,114
60195,128,13
60201,2377,303
60202,2129,374
60203,229,24
60301,180,22
60302,1960,198
60304,830,69
60305,516,46
60401,462,37
60402,5403,1208
60403,1177,179
60404,1005,94
60406,2399,437
60408,183,15
60409,3204,509
60410,519,41
60411,4755,799
60415,810,170
60416,190,7
60417,1025,129
60418,447,88
60419,2126,325
60420,113,6
60421,137,12
60422,746,78
60423,1230,120
60425,1020,154
60426,2552,408
60428,1286,184
60429,1709,206
60430,1615,253
60431,1624,183
60432,1508,364
60433,1143,255
60434,205,160
60435,3722,596
60436,1309,190
60438,2051,327
60439,933,83
60440,4398,776
60441,1407,181
60442,384,37
60443,1993,326
60445,1193,139
60446,2784,443
60447,532,44
60448,861,118
60449,573,67
60450,495,30
60451,1180,97
60452,1536,196
60453,3544,659
60455,1298,273
60456,283,46
60457,620,108
60458,851,121
60459,1993,354
60461,456,52
60462,1962,272
60463,888,218
60464,417,42
60465,935,218
60466,2461,451
60467,1069,153
60468,231,29
60469,489,72
60471,1182,192
60472,480,57
60473,2262,347
60475,567,68
60476,156,16
60477,1815,212
60478,2147,292
60480,277,29
60481,365,22
60482,532,81
60484,579,106
60487,1128,123
60490,1170,131
60491,816,118
60501,916,239
60502,880,85
60503,523,55
60504,1798,297
60505,5656,1650
60506,4556,893
60510,1174,92
60513,1399,143
60514,464,39
60515,1002,85
60516,1099,110
60517,1641,198
60520,105,8
60521,990,180
60523,617,95
60525,2055,246
60526,1093,76
60527,1743,210
60532,1167,108
60534,796,145
60538,1488,263
60540,1555,118
60541,80,8
60542,995,129
60543,1538,221
60544,1481,152
60545,820,134
60546,1525,146
60548,534,68
60551,100,22
60552,133,6
60554,463,34
60555,764,112
60558,553,41
60559,1528,283
60560,879,80
60561,1107,106
60563,1680,168
60564,1365,118
60565,1318,167
60585,849,83
60586,2391,310
60601,691,68
60602,139,14
60603,70,8
60604,105,18
60605,1490,165
60606,516,48
60607,1871,421
60608,5844,1499
60609,5335,1542
60610,2235,231
60611,2300,129
60612,3658,629
60613,2248,345
60614,3930,461
60615,2969,348
60616,3427,395
60617,6719,1009
60618,5577,1111
60619,6813,820
60620,6471,1015
60621,2679,497
60622,3260,571
60623,7888,2903
60624,3308,773
60625,4967,1210
60626,3844,889
60628,5501,941
60629,9264,2803
60630,3635,705
60631,2524,269
60632,7561,2705
60633,1649,243
60634,7076,1291
60636,2682,629
60637,4289,569
60638,4843,1001
60639,9087,2902
60640,4153,726
60641,5447,1286
60642,1124,142
60643,4599,649
60644,4697,1044
60645,4045,979
60646,2157,345
60647,5336,1186
60649,4444,686
60651,5566,1500
60652,3599,810
60653,3355,483
60654,970,134
60655,2357,252
60656,1952,248
60657,3490,311
60659,2541,652
60660,2006,376
60661,447,38
60706,2289,311
60707,3765,709
60712,825,145
60714,2622,680
60803,1368,226
60804,8245,2524
60805,1255,206
60827,2020,322
60901,2701,450
60911,63,9
60912,30,6
60914,1290,131
60915,639,50
60919,23,6
60922,119,11
60927,181,47
60928,22,7
60930,15,6
60938,55,6
60940,115,6
60941,67,6
60942,213,6
60950,724,65
60954,412,26
60955,62,11
60957,194,7
60958,101,19
60964,215,28
60970,241,12
61008,1865,348
61010,206,11
61011,85,7
61012,75,14
61016,277,29
61020,149,11
61021,906,67
61032,1745,169
61036,252,7
61054,142,7
61061,185,10
61063,126,6
61064,99,10
61065,408,36
61068,1006,123
61071,256,28
61072,364,25
61073,688,48
61080,339,41
61081,471,66
61084,68,7
61088,226,10
61101,1676,227
61102,1431,202
61103,1922,212
61104,1293,223
61107,2085,175
61108,1934,277
61109,1744,214
61111,1210,79
61114,997,89
61115,1064,88
61201,1162,178
61235,64,8
61239,38,8
61240,147,11
61241,226,15
61244,1036,160
61252,114,22
61254,324,8
61256,59,6
61264,324,22
61265,1646,197
61270,136,7
61275,96,10
61282,294,39
61341,304,36
61342,170,15
61350,494,18
61356,277,6
61401,1251,82
61410,82,6
61443,331,17
61455,663,70
61462,561,103
61469,99,7
61525,279,8
61548,298,7
61550,569,6
61554,1573,20
61571,713,6
61603,909,27
61604,1440,31
61605,729,21
61610,178,6
61611,855,19
61614,1212,48
61615,939,25
61701,1717,45
61704,1381,78
61705,546,15
61761,1580,49
61764,331,16
61801,1006,38
61802,1280,81
61820,1202,100
61821,1776,106
61822,1257,44
61832,920,20
61853,653,12
61856,260,7
61866,1386,146
61874,509,15
61910,203,6
61920,1056,83
61938,929,24
61951,186,7
61953,250,15
62002,591,86
62010,141,13
62012,172,6
62018,69,8
62024,122,9
62025,661,107
62034,254,62
62035,235,20
62040,645,75
62049,404,6
62052,118,14
62056,358,13
62059,22,7
62060,92,22
62062,485,8
62069,95,8
62088,331,6
62090,27,11
62095,165,22
62201,120,15
62203,237,37
62204,245,43
62205,304,44
62206,434,93
62207,222,67
62208,371,65
62220,380,127
62221,568,98
62223,342,47
62226,782,127
62230,149,8
62231,329,75
62232,286,18
62233,415,95
62234,549,57
62236,153,41
62237,209,6
62238,33,6
62239,61,13
62243,54,8
62249,208,13
62254,149,27
62257,71,8
62258,180,16
62260,49,6
62264,47,30
62265,339,32
62269,499,68
62272,143,49
62274,141,10
62278,148,15
62285,53,10
62286,275,43
62288,183,32
62293,100,8
62294,220,18
62295,27,7
62298,245,45
62301,1874,22
62305,200,15
62353,293,7
62428,99,7
62441,118,6
62448,350,36
62454,152,8
62471,198,17
62521,1100,107
62522,307,31
62526,889,38
62560,69,7
62565,325,14
62568,481,26
62618,560,59
62629,698,13
62650,957,26
62656,835,10
62664,132,11
62675,300,6
62681,168,9
62684,556,71
62702,2202,62
62703,1823,60
62704,2099,42
62707,503,18
62711,1034,24
62801,880,61
62832,334,16
62837,338,7
62864,834,83
62882,108,11
62901,964,117
62902,142,13
62906,552,66
62907,69,14
62912,46,7
62918,316,13
62920,255,59
62948,383,8
62959,820,26
62966,602,72
62992,118,33
