Zip,Tested,Positive_Cases
60002,1685,119
60004,8343,385
60005,4110,228
60007,3709,377
60008,4177,356
60010,3721,180
60012,841,90
60013,1656,125
60014,4039,330
60015,2954,198
60016,8321,1154
60018,4873,693
60020,1037,45
60021,354,22
60022,780,34
60025,4813,401
60026,2731,161
60029,94,8
60030,3556,215
60031,4391,375
60033,1488,233
60035,4361,292
60040,948,181
60041,842,55
60042,626,51
60043,284,19
60044,1409,113
60045,2499,136
60046,2926,232
60047,4939,480
60048,2718,178
60050,2894,243
60051,1968,135
60053,3108,330
60056,6056,674
60060,3446,470
60061,2595,186
60062,6299,358
60064,2337,670
60067,5363,265
60068,4424,346
60069,2002,100
60070,2132,278
60071,265,16
60073,7650,1135
60074,4050,490
60076,5276,551
60077,4027,435
60079,97,12
60081,659,49
60083,1138,106
60084,1491,194
60085,11800,2491
60087,4391,700
60088,638,180
60089,4115,339
60090,5141,841
60091,2639,178
60093,2292,190
60096,541,41
60097,820,45
60098,3946,365
60099,4352,602
60101,5002,843
60102,2534,197
60103,4081,320
60104,3155,454
60106,3697,541
60107,5225,685
60108,3767,354
60109,342,11
60110,3837,764
60112,408,29
60115,4545,312
60118,1308,90
60119,872,40
60120,6788,1427
60123,6455,963
60124,2004,151
60126,5527,358
60130,3374,169
60131,2480,371
60133,5269,789
60134,2719,209
60135,660,52
60136,650,67
60137,3629,175
60139,4503,680
60140,1495,110
60141,864,26
60142,2480,120
60143,1604,205
60145,156,8
60146,229,10
60148,5495,423
60151,309,20
60152,1012,85
60153,3517,538
60154,2562,224
60155,1126,182
60156,2130,174
60157,222,12
60160,4066,785
60162,1774,178
60163,728,101
60164,4798,549
60165,728,187
60169,3689,426
60171,1290,138
60172,2581,249
60173,1072,112
60174,3418,210
60175,1938,117
60176,1253,181
60177,2523,308
60178,1812,74
60181,3001,301
60184,185,8
60185,4700,793
60187,3434,165
60188,4743,524
60189,2831,125
60190,1458,69
60191,1644,235
60192,1195,69
60193,4497,294
60194,3066,190
60195,347,21
60201,5634,351
60202,4532,460
60203,601,37
60301,427,31
60302,4547,241
60304,1935,87
60305,1146,59
60401,1113,50
60402,9843,1491
60403,2469,242
60404,2219,130
60406,4186,553
60408,668,26
60409,6041,662
60410,1137,56
60411,9242,1016
60415,2085,226
60416,588,21
60417,2306,188
60418,831,124
60419,4202,435
60420,392,13
60421,292,15
60422,1400,95
60423,2889,184
60424,138,6
60425,1957,187
60426,4662,522
60428,2048,239
60429,2993,247
60430,2956,298
60431,3435,249
60432,2931,491
60433,2941,337
60434,377,171
60435,7842,743
60436,2746,272
60438,3901,434
60439,2105,124
60440,8866,936
60441,2843,238
60442,746,49
60443,3567,397
60445,2354,182
60446,5513,578
60447,1198,63
60448,2015,181
60449,1134,86
60450,1713,74
60451,2672,157
60452,2923,260
60453,7654,868
60455,2259,364
60456,498,56
60457,1564,149
60458,1593,162
60459,3673,459
60461,820,66
60462,4239,393
60463,1776,262
60464,1057,63
60465,1777,283
60466,4077,509
60467,2397,202
60468,562,41
60469,824,98
60471,2163,228
60472,858,74
60473,4637,462
60475,1144,98
60476,338,27
60477,3780,279
60478,3372,358
60480,669,42
60481,1279,33
60482,1003,113
60484,979,132
60487,2245,175
60490,2532,166
60491,1748,165
60501,1664,311
60502,1963,111
60503,1362,72
60504,4060,382
60505,11115,2065
60506,9194,1186
60510,3210,141
60513,2784,184
60514,1054,58
60515,2397,121
60516,2846,154
60517,3612,254
60518,183,7
60520,237,10
60521,2137,207
60523,1350,115
60525,5142,328
60526,3139,94
60527,4327,280
60532,3040,154
60534,1519,194
60538,3225,342
60540,4042,161
60541,217,12
60542,2294,213
60543,3887,316
60544,3639,202
60545,1592,161
60546,3424,175
60548,1663,107
60551,277,29
60552,359,12
60554,1093,54
60555,1532,142
60558,1417,72
60559,3016,354
60560,2213,139
60561,2529,141
60563,4357,203
60564,3688,213
60565,3545,212
60585,2183,126
60586,5232,436
60601,1514,87
60602,306,17
60603,160,8
60604,221,24
60605,3729,231
60606,1198,38
60607,3864,491
60608,11776,1878
60609,10543,1905
60610,5128,318
60611,5095,197
60612,6632,746
60613,5867,443
60614,8602,591
60615,6124,431
60616,7959,505
60617,12497,1268
60618,13208,1462
60619,11986,1009
60620,11238,1205
60621,4912,588
60622,7973,719
60623,14174,3582
60624,5946,944
60625,11510,1548
60626,10567,1147
60628,10309,1205
60629,16501,3558
60630,7429,879
60631,5370,369
60632,13484,3357
60633,2825,302
60634,13185,1592
60636,5115,816
60637,8165,675
60638,8273,1199
60639,17221,3586
60640,11422,887
60641,12208,1642
60642,2908,216
60643,8645,783
60644,8895,1331
60645,7815,1138
60646,4459,407
60647,13109,1512
60649,8766,876
60651,10244,1868
60652,6420,1033
60653,7194,583
60654,2352,175
60655,4479,289
60656,3892,316
60657,7717,398
60659,5272,825
60660,5538,495
60661,1035,54
60680,126,6
60706,4523,467
60707,6908,844
60712,2223,191
60714,6539,933
60803,2564,285
60804,13238,3053
60805,2369,245
60827,3542,398
60901,6383,715
60911,151,11
60912,67,6
60913,127,7
60914,4108,230
60915,1730,88
60919,45,6
60922,306,18
60927,595,53
60928,65,7
60930,71,7
60936,548,11
60938,289,8
60940,357,19
60941,183,7
60942,693,9
60950,2253,110
60953,211,6
60954,1179,47
60955,177,16
60957,549,13
60958,295,25
60964,620,40
60970,714,20
61008,4283,491
61010,940,30
61011,198,11
61012,191,24
61016,517,48
61019,270,14
61020,267,18
61021,1939,97
61024,301,8
61025,266,6
61032,4056,240
61036,795,18
61041,77,6
61048,245,6
61054,292,13
61061,530,13
61063,326,11
61064,199,10
61065,945,77
61068,1666,160
61071,609,45
