Zip,Tested,Positive_Cases
46324,93,8
53142,116,6
60002,468,66
60004,1799,187
60005,560,97
60007,678,137
60008,733,166
60010,565,58
60012,188,62
60013,317,54
60014,761,107
60015,692,125
60016,2186,731
60018,1004,317
60020,207,22
60021,79,10
60022,209,23
60025,1239,236
60026,422,96
60030,694,103
60031,954,191
60033,304,79
60035,938,171
60040,181,60
60041,165,25
60042,114,19
60043,94,14
60044,315,64
60045,549,97
60046,629,116
60047,557,114
60048,500,78
60050,613,118
60051,417,64
60053,794,184
60056,1372,369
60060,827,249
60061,488,104
60062,1351,224
60064,758,396
60067,642,95
60068,901,193
60069,223,45
60070,424,123
60071,58,7
60073,1443,445
60074,876,212
60076,1491,327
60077,1232,266
60079,23,9
60081,154,30
60083,233,62
60084,271,107
60085,3063,1506
60087,1045,393
60088,77,37
60089,740,144
60090,1166,363
60091,801,111
60093,635,106
60096,118,21
60097,206,26
60098,719,204
60099,937,318
60101,1251,410
60102,480,74
60103,794,140
60104,962,284
60106,1046,313
60107,1046,287
60108,1116,141
60109,268,11
60110,737,284
60112,85,15
60115,657,64
60118,216,39
60119,175,17
60120,1279,540
60123,1062,328
60124,301,44
60126,1122,163
60130,588,80
60131,777,211
60133,1167,371
60134,428,84
60135,125,19
60136,127,28
60137,690,83
60139,1079,312
60140,311,46
60141,174,7
60142,512,48
60143,442,95
60146,25,6
60148,1105,164
60152,197,37
60153,1203,295
60154,738,131
60155,383,119
60156,467,73
60157,44,6
60160,1256,398
60162,400,97
60163,213,54
60164,1359,296
60165,252,111
60169,760,222
60171,375,65
60172,553,137
60173,199,44
60174,831,77
60175,418,40
60176,379,85
60177,467,154
60178,299,22
60181,702,148
60185,1074,335
60187,613,72
60188,1127,276
60189,530,55
60190,327,23
60191,400,98
60192,245,30
60193,710,128
60194,401,74
60195,66,8
60201,1544,232
60202,1342,239
60203,146,21
60301,99,16
60302,1073,142
60304,522,56
60305,322,35
60401,228,32
60402,3087,818
60403,687,116
60404,570,76
60406,1122,278
60408,104,12
60409,1818,384
60410,288,24
60411,2868,622
60415,468,137
60417,595,106
60418,281,66
60419,1261,249
60421,74,6
60422,440,65
60423,676,103
60425,591,94
60426,1547,310
60428,832,151
60429,1087,173
60430,967,206
60431,834,120
60432,676,171
60433,595,163
60434,86,133
60435,2115,437
60436,708,119
60438,1152,240
60439,506,59
60440,2117,546
60441,791,135
60442,208,30
60443,1222,267
60445,631,101
60446,1428,296
60447,317,24
60448,476,92
60449,371,57
60450,289,23
60451,570,69
60452,788,134
60453,1828,490
60455,889,221
60456,159,35
60457,338,89
60458,478,82
60459,953,248
60461,284,46
60462,1022,183
60463,471,146
60464,213,30
60465,508,135
60466,1554,394
60467,579,112
60468,111,20
60469,223,36
60471,753,162
60472,299,49
60473,1362,277
60475,344,56
60476,98,14
60477,961,159
60478,1227,248
60480,149,22
60481,211,17
60482,304,60
60484,349,78
60487,604,95
60490,630,105
60491,493,99
60501,473,165
60502,344,48
60503,228,35
60504,739,149
60505,1724,788
60506,1921,474
60510,515,55
60513,753,97
60514,260,29
60515,480,54
60516,539,77
60517,804,137
60521,621,163
60523,363,65
60525,1191,183
60526,517,50
60527,1075,176
60532,499,76
60534,404,88
60538,553,138
60540,815,76
60542,404,59
60543,634,136
60544,800,107
60545,326,75
60546,663,97
60548,199,35
60551,60,16
60552,70,6
60554,194,21
60555,321,61
60558,284,24
60559,720,201
60560,343,51
60561,607,81
60563,818,106
60564,734,90
60565,702,138
60585,418,51
60586,1234,209
60601,453,62
60602,76,8
60603,45,6
60604,64,13
60605,973,138
60606,289,38
60607,1254,342
60608,3737,1088
60609,2836,994
60610,1229,171
60611,1404,106
60612,2430,469
60613,1431,305
60614,2265,394
60615,1804,276
60616,1916,294
60617,3581,685
60618,3075,730
60619,3237,674
60620,3492,819
60621,1465,372
60622,1916,416
60623,4587,2004
60624,2079,555
60625,2819,863
60626,2391,663
60628,3117,767
60629,4794,1852
60630,2096,481
60631,1427,171
60632,4071,1747
60633,1252,195
60634,4153,888
60636,1453,474
60637,2593,407
60638,2895,718
60639,4942,1969
60640,2426,583
60641,2907,812
60642,678,102
60643,2871,567
60644,3022,788
60645,2597,750
60646,1418,255
60647,3044,773
60649,2621,562
60651,3099,993
60652,1983,566
60653,1793,351
60654,602,107
60655,1434,196
60656,1208,172
60657,1828,242
60659,1536,488
60660,1166,280
60661,265,28
60706,1309,234
60707,2176,506
60712,551,121
60714,1589,506
60803,731,158
60804,4681,1719
60805,641,176
60827,1170,235
60901,1578,295
60912,16,6
60914,735,86
60915,308,33
60922,77,10
60927,111,39
60928,13,6
60950,279,51
60954,252,17
60955,32,10
60958,68,18
60964,102,17
60970,141,8
61008,567,174
61016,115,17
61021,523,53
61032,400,86
61054,85,6
61064,55,9
61065,139,14
61068,771,107
61071,159,25
61072,131,15
61073,233,14
61080,113,15
61081,264,56
61084,26,6
61088,90,6
61101,758,125
61102,605,106
61103,649,91
61104,483,125
61107,556,68
61108,624,128
61109,606,102
61111,356,31
61114,236,34
61115,344,30
61201,594,137
61235,43,8
61240,74,8
61241,112,13
61244,429,133
61252,53,8
61254,182,7
61264,174,18
61265,812,162
61270,82,6
61275,57,8
61282,139,31
61341,179,30
61342,108,14
61350,269,12
61356,149,6
61401,772,61
61410,52,6
61443,205,16
61455,396,40
61462,331,92
61525,128,6
61548,141,6
61554,651,17
61603,538,22
61604,782,24
61605,401,10
61610,85,6
61611,416,18
61614,567,42
61615,464,18
61701,943,37
61704,738,20
61705,279,9
61761,846,35
61764,206,10
61801,525,22
61802,650,31
61820,562,37
61821,801,35
61822,600,30
61832,436,15
61853,313,11
61866,589,71
61874,195,10
61910,64,6
61920,189,12
61938,225,9
61953,118,9
62002,343,67
62010,83,9
62024,54,7
62025,458,101
62034,162,48
62035,115,17
62040,399,63
62052,67,13
62056,150,12
62060,56,16
62062,152,6
62069,67,8
62088,201,6
62090,15,8
62095,92,11
62201,57,12
62203,110,26
62204,115,32
62205,125,35
62206,292,68
62207,121,46
62208,169,40
62220,191,84
62221,256,60
62223,150,41
62226,469,93
62230,83,6
62231,240,64
62232,56,9
62233,298,82
62234,268,38
62236,108,36
62239,35,11
62249,102,10
62254,92,19
62257,42,8
62258,75,14
62265,158,10
62269,258,61
62272,114,44
62274,91,9
62278,95,15
62285,34,6
62286,190,27
62288,133,31
62294,98,16
62295,14,7
62298,156,37
62301,401,20
62305,113,15
62353,175,6
62448,208,37
62454,104,7
62471,114,16
62521,601,87
62522,125,22
62526,287,27
62565,62,9
62568,229,25
62618,433,51
62629,287,10
62650,426,24
62656,384,9
62664,77,9
62675,138,6
62681,115,6
62684,278,63
62702,951,48
62703,781,46
62704,915,33
62707,176,11
62711,412,18
62801,548,50
62832,213,16
62864,576,83
62882,60,6
62901,567,93
62902,77,12
62906,243,33
62907,45,12
62918,165,10
62920,97,20
62948,213,6
62959,511,23
62966,355,41
62992,62,22
