Zip,Tested,Positive_Cases
60002,968,101
60004,4468,316
60005,1752,175
60007,1787,311
60008,2544,311
60010,1539,111
60012,446,75
60013,813,90
60014,2148,232
60015,1395,174
60016,5035,992
60018,2732,592
60020,579,36
60021,187,22
60022,373,25
60025,2826,346
60026,948,133
60029,64,8
60030,1815,173
60031,2377,321
60033,810,175
60035,2046,246
60040,463,173
60041,444,42
60042,324,32
60043,156,18
60044,732,95
60045,1085,112
60046,1503,198
60047,1925,340
60048,1196,126
60050,1647,214
60051,1089,108
60053,1676,267
60056,3367,586
60060,2041,417
60061,1598,163
60062,2936,301
60064,1652,596
60067,2245,195
60068,2166,293
60069,590,79
60070,1218,238
60071,151,10
60073,4298,951
60074,2307,413
60076,2807,476
60077,2311,385
60079,47,11
60081,372,38
60083,679,95
60084,784,167
60085,7633,2316
60087,2846,628
60088,305,50
60089,2038,256
60090,3249,749
60091,1434,147
60093,1236,160
60096,340,35
60097,487,39
60098,1785,291
60099,2557,555
60101,3225,760
60102,1361,147
60103,2174,254
60104,2058,399
60106,2083,486
60107,3060,598
60108,2232,263
60109,298,10
60110,2513,660
60112,251,23
60115,2579,252
60118,730,71
60119,495,36
60120,4664,1251
60123,3969,758
60124,1116,104
60126,2630,243
60130,1693,140
60131,1666,338
60133,3188,702
60134,1263,150
60135,383,32
60136,365,51
60137,1853,141
60139,2818,605
60140,860,85
60141,515,22
60142,1314,91
60143,894,172
60145,88,6
60146,129,8
60148,2875,342
60151,211,17
60152,549,73
60153,2461,489
60154,1607,200
60155,771,167
60156,1179,147
60157,129,14
60160,2745,705
60162,1027,150
60163,474,89
60164,3065,500
60165,552,171
60169,2162,361
60171,795,116
60172,1369,219
60173,571,97
60174,1961,153
60175,1066,82
60176,777,140
60177,1332,243
60178,971,50
60181,1736,247
60184,111,6
60185,3138,714
60187,1548,115
60188,2788,462
60189,1361,106
60190,661,43
60191,1037,205
60192,600,51
60193,2052,237
60194,1331,147
60195,173,15
60201,2902,317
60202,2563,414
60203,277,24
60301,219,25
60302,2386,207
60304,1000,73
60305,614,49
60401,560,38
60402,6587,1352
60403,1493,197
60404,1298,110
60406,2811,473
60408,223,17
60409,3803,565
60410,657,52
60411,5997,866
60415,974,185
60416,265,9
60417,1247,143
60418,539,108
60419,2622,385
60420,148,7
60421,170,12
60422,865,79
60423,1486,133
60425,1287,168
60426,3001,451
60428,1484,199
60429,2121,224
60430,1938,269
60431,2017,210
60432,1872,416
60433,1438,282
60434,226,162
60435,4632,651
60436,1739,231
60438,2453,375
60439,1174,88
60440,5394,837
60441,1780,193
60442,465,41
60443,2313,344
60445,1439,149
60446,3420,492
60447,662,56
60448,1065,126
60449,680,69
60450,649,34
60451,1454,113
60452,1878,227
60453,4267,738
60455,1499,289
60456,326,49
60457,784,116
60458,996,132
60459,2318,394
60461,520,58
60462,2452,315
60463,1073,242
60464,504,45
60465,1141,232
60466,2802,467
60467,1273,160
60468,295,33
60469,571,80
60471,1381,211
60472,563,67
60473,2793,379
60475,690,72
60476,183,17
60477,2261,237
60478,2409,308
60480,367,34
60481,466,22
60482,634,98
60484,664,110
60487,1338,136
60490,1431,135
60491,996,139
60501,1136,274
60502,1102,94
60503,682,63
60504,2282,323
60505,7153,1896
60506,5597,1016
60510,1458,91
60513,1732,162
60514,579,44
60515,1270,96
60516,1395,112
60517,2034,212
60520,127,9
60521,1181,182
60523,752,103
60525,2735,275
60526,1351,79
60527,2323,232
60532,1722,121
60534,993,169
60538,1916,297
60540,2045,129
60541,111,9
60542,1243,163
60543,2104,256
60544,1956,173
60545,1003,151
60546,2059,164
60548,676,76
60551,126,23
60552,177,7
60554,607,42
60555,913,125
60558,704,46
60559,1818,313
60560,1179,102
60561,1397,114
60563,2095,179
60564,1867,153
60565,1716,183
60585,1150,94
60586,3009,340
60601,838,70
60602,176,15
60603,89,8
60604,138,21
60605,1825,185
60606,719,46
60607,2202,432
60608,7214,1680
60609,6689,1726
60610,2782,252
60611,2917,149
60612,4298,687
60613,2844,367
60614,4640,493
60615,3588,373
60616,4299,436
60617,8101,1096
60618,7086,1242
60619,8143,888
60620,7679,1082
60621,3244,524
60622,3903,614
60623,9798,3242
60624,4007,840
60625,6292,1347
60626,4871,972
60628,6669,1007
60629,11517,3163
60630,4483,782
60631,3176,285
60632,9348,2996
60633,1839,259
60634,8618,1396
60636,3317,699
60637,5149,614
60638,5765,1063
60639,11473,3219
60640,5229,771
60641,6974,1443
60642,1397,150
60643,5383,692
60644,5811,1233
60645,4741,1035
60646,2661,366
60647,6573,1292
60649,5248,744
60651,6808,1675
60652,4295,895
60653,4036,517
60654,1175,137
60655,2998,265
60656,2403,269
60657,4138,331
60659,3071,722
60660,2605,413
60661,536,40
60680,83,6
60706,2779,332
60707,4443,746
60712,967,153
60714,3267,773
60803,1664,254
60804,9905,2791
60805,1509,220
60827,2384,356
60901,3573,547
60911,88,9
60912,37,6
60913,68,6
60914,1850,165
60915,843,63
60919,29,6
60922,158,12
60927,254,47
60928,37,7
60930,27,6
60938,78,6
60940,156,7
60941,90,6
60942,275,6
60950,1118,95
60954,600,31
60955,87,13
60957,262,7
60958,141,21
60964,305,31
60970,383,12
61008,2561,414
61010,243,14
61011,106,10
61012,109,17
61016,344,32
61019,101,6
61020,179,15
61021,1086,74
61032,2133,185
61036,280,11
61054,178,8
61061,215,11
61063,176,8
61064,121,10
61065,566,52
61068,1250,142
61071,335,34
61072,440,35
61073,864,62
61080,417,48
61081,588,75
61084,96,9
61088,269,11
61101,2145,282
61102,1786,237
61103,2394,259
61104,1564,272
61107,2556,226
61108,2599,366
61109,2189,265
61111,1479,102
61114,1207,95
61115,1313,111
61201,1740,205
61235,81,8
61239,53,8
61240,209,11
61241,290,16
61244,1471,176
61252,147,24
61254,415,8
61256,78,6
61264,421,23
61265,2086,212
61270,168,7
61275,131,10
61282,377,42
61314,28,6
61341,491,39
61342,230,17
61350,643,21
61354,390,6
61356,440,6
61401,1549,89
61410,100,6
61443,430,18
61455,942,78
61462,659,110
61469,109,7
61525,370,11
61548,405,8
61550,805,6
61554,2167,26
61571,1046,9
61603,1160,40
61604,1913,55
61605,948,35
61606,268,6
61610,254,7
61611,1277,22
61614,1878,97
61615,1387,31
61701,2218,49
61704,1782,84
61705,715,15
61739,146,6
61761,2069,55
61764,632,19
61801,1461,45
61802,1853,114
61820,1679,110
61821,2621,124
61822,1761,54
61832,1202,24
61853,904,15
61856,394,6
61866,1695,166
61874,739,20
61910,246,6
61920,1313,91
61938,1226,38
61951,250,7
61953,316,13
62002,915,102
62010,194,15
62012,188,10
62018,87,8
62024,163,10
62025,800,114
62034,445,74
62035,313,25
62040,836,89
62049,470,6
62052,144,14
62056,430,14
62059,25,7
62060,111,23
62062,540,11
62069,120,9
62088,377,7
62090,30,11
62095,206,25
62201,164,22
62203,325,47
62204,303,50
62205,407,56
62206,630,118
62207,316,78
62208,510,83
62220,592,147
62221,770,116
62223,458,55
62226,997,154
62230,281,11
62231,415,80
62232,331,27
62233,486,98
62234,823,82
62236,182,43
62237,239,6
62238,43,6
62239,87,15
62241,44,6
62242,38,6
62243,84,8
62246,240,7
62249,404,14
62254,348,52
62257,106,12
62258,279,15
62260,91,11
62264,83,47
62265,486,33
62269,707,79
62272,158,50
62274,185,10
62278,179,15
62285,75,15
62286,383,51
62288,226,32
62293,168,8
62294,298,20
62295,37,9
62298,301,48
62301,1938,22
62305,231,15
62353,329,7
62428,123,7
62441,158,7
62448,398,37
62454,182,8
62471,260,17
62474,40,6
62521,1345,110
62522,429,35
62526,1322,44
62560,90,7
62565,381,14
62568,638,26
62618,635,66
62629,884,14
62650,1256,31
62656,1287,11
62664,268,11
62675,397,11
62681,215,12
62684,738,71
62702,3210,72
62703,2430,63
62704,2910,48
62707,741,19
62711,1347,27
62712,670,6
62801,1283,65
62832,418,16
62837,407,7
62864,1006,83
62882,138,11
62901,1564,151
62902,209,17
62906,754,79
62907,100,20
62912,62,8
62918,438,14
62920,337,66
62948,501,14
62951,193,6
62952,168,10
62959,1091,31
62966,1031,96
62992,151,49
