Zip,Tested,Positive_Cases
60002,2029,132
60004,9891,414
60005,5060,265
60007,4374,385
60008,4846,394
60010,5007,245
60012,1102,98
60013,2183,166
60014,5006,385
60015,3835,217
60016,9993,1211
60018,6039,717
60020,1262,52
60021,453,31
60022,1053,42
60025,6070,462
60026,3844,197
60029,124,12
60030,4526,246
60031,5670,404
60033,1851,250
60035,5812,311
60040,1080,187
60041,1065,62
60042,802,62
60043,343,20
60044,1815,120
60045,3178,139
60046,3704,261
60047,7188,576
60048,3520,199
60050,3621,266
60051,2437,154
60053,4081,341
60056,7343,707
60060,4238,497
60061,3119,211
60062,7966,383
60064,2707,687
60067,6698,301
60068,5842,374
60069,2909,108
60070,2803,287
60071,349,20
60073,9132,1185
60074,4787,534
60076,6236,590
60077,4922,452
60079,138,13
60081,819,54
60083,1400,117
60084,1840,202
60085,14285,2600
60087,5146,754
60088,856,278
60089,5297,364
60090,6225,865
60091,3428,193
60093,2886,206
60096,692,54
60097,1054,53
60098,4959,421
60099,5140,636
60101,5875,879
60102,3150,231
60103,5140,352
60104,3691,487
60106,4782,573
60107,6245,716
60108,4677,376
60109,355,13
60110,4488,799
60112,476,33
60115,5176,348
60118,1652,105
60119,1033,47
60120,7730,1481
60123,7726,1006
60124,2442,166
60126,7396,457
60130,4421,181
60131,2865,393
60133,6086,816
60134,3317,234
60135,784,67
60136,812,79
60137,4705,226
60139,5274,714
60140,1832,121
60141,1046,24
60142,3158,148
60143,1831,208
60145,195,10
60146,264,12
60148,6727,473
60151,362,21
60152,1271,89
60153,4132,572
60154,3119,236
60155,1312,195
60156,2679,198
60157,256,13
60160,4570,805
60162,2117,183
60163,865,106
60164,5535,572
60165,818,192
60169,4350,450
60171,1584,146
60172,3223,268
60173,1275,120
60174,4391,241
60175,2394,149
60176,1501,192
60177,3187,356
60178,2144,94
60181,3684,322
60184,235,10
60185,5594,827
60187,4547,193
60188,5949,573
60189,3721,139
60190,1845,80
60191,1972,247
60192,1474,80
60193,5584,316
60194,3439,208
60195,422,22
60201,7153,364
60202,5699,476
60203,735,42
60301,537,37
60302,6001,267
60304,2659,96
60305,1702,89
60401,1334,65
60402,11587,1566
60403,3002,263
60404,2605,139
60406,4801,580
60408,801,28
60409,7310,749
60410,1349,59
60411,10963,1135
60415,2523,253
60416,799,30
60417,2837,208
60418,1031,145
