Zip,Tested,Positive_Cases
60002,1055,104
60004,5070,331
60005,2039,183
60007,2115,337
60008,2777,324
60010,1726,118
60012,491,77
60013,908,91
60014,2336,270
60015,1541,177
60016,5498,1013
60018,3041,618
60020,646,36
60021,209,22
60022,405,26
60025,3102,352
60026,1002,136
60029,66,8
60030,1959,174
60031,2579,331
60033,898,182
60035,2282,257
60040,490,172
60041,483,44
60042,356,34
60043,169,19
60044,807,96
60045,1176,113
60046,1627,200
60047,2276,357
60048,1412,145
60050,1785,216
60051,1211,115
60053,1915,274
60056,3695,600
60060,2176,422
60061,1724,167
60062,3160,305
60064,1747,611
60067,2501,205
60068,2408,295
60069,749,85
60070,1320,246
60071,163,11
60073,4603,987
60074,2570,436
60076,3011,489
60077,2452,387
60079,50,11
60081,402,38
60083,722,97
60084,857,176
60085,8145,2348
60087,2995,639
60088,397,55
60089,2208,269
60090,3515,775
60091,1543,151
60093,1326,163
60096,369,37
60097,517,39
60098,1996,296
60099,2736,563
60101,3437,778
60102,1510,150
60103,2502,268
60104,2166,396
60106,2209,500
60107,3327,618
60108,2416,283
60109,301,11
60110,2711,678
60112,269,27
60115,2815,255
60118,796,75
60119,523,35
60120,4982,1281
60123,4288,788
60124,1215,106
60126,2862,254
60130,1795,142
60131,1777,343
60133,3539,721
60134,1371,154
60135,410,32
60136,392,54
60137,1977,144
60139,3049,621
60140,929,88
60141,527,22
60142,1415,98
60143,974,182
60145,99,6
60146,141,8
60148,3262,353
60151,229,17
60152,575,74
60153,2590,496
60154,1730,204
60155,813,168
60156,1299,153
60157,135,13
60160,3032,721
60162,1083,156
60163,497,89
60164,3254,513
60165,583,174
60169,2371,367
60171,853,116
60172,1533,222
60173,630,101
60174,2128,157
60175,1140,86
60176,840,143
60177,1408,249
60178,1068,54
60181,1851,251
60184,115,6
60185,3300,729
60187,1675,124
60188,3028,474
60189,1462,106
60190,711,43
60191,1136,216
60192,665,55
60193,2481,253
60194,1449,152
60195,186,15
60201,3168,319
60202,2763,428
60203,328,29
60301,232,25
60302,2611,213
60304,1090,74
60305,659,52
60401,606,38
60402,6990,1378
60403,1653,201
60404,1419,113
60406,2941,479
60408,255,18
60409,4169,581
60410,718,52
60411,6335,881
60415,1110,186
60416,323,10
60417,1371,152
60418,561,113
60419,2771,392
60420,249,7
