Zip,Tested,Positive_Cases
60002,"5,202",306
60004,"25,338",864
60005,"14,475",558
60007,"12,185",718
60008,"11,199",715
60009,72,6
60010,"16,216",701
60012,"3,680",183
60013,"6,729",350
60014,"14,561",896
60015,"12,178",500
60016,"24,205","1,830"
60018,"15,779","1,085"
60020,"3,596",159
60021,"1,297",69
60022,"3,500",98
60025,"17,027",851
60026,"8,005",310
60029,282,23
60030,"12,540",576
60031,"14,980",881
60033,"5,124",533
60034,637,32
60035,"16,850",521
60040,"3,886",268
60041,"2,825",159
60042,"2,242",129
60043,"1,084",45
60044,"6,493",222
60045,"9,541",285
60046,"10,766",627
60047,"18,079",932
60048,"11,296",440
60050,"9,950",527
60051,"6,900",354
60053,"12,563",589
60056,"19,545","1,236"
60060,"11,767",898
60061,"9,197",420
60062,"25,769",705
60064,"6,663","1,392"
60067,"20,688",823
60068,"16,394",775
60069,"7,792",187
60070,"7,574",477
60071,"1,136",63
60072,286,9
60073,"22,233","2,201"
60074,"13,198","1,007"
60076,"15,622",957
60077,"13,767",713
60079,733,16
60081,"2,409",156
60083,"3,696",232
60084,"6,909",332
60085,"34,225","3,892"
60087,"11,839","1,262"
60088,"2,513",563
60089,"15,042",646
60090,"17,807","1,339"
60091,"10,715",400
60093,"8,460",365
60096,"1,903",147
60097,"3,137",170
60098,"12,833",802
60099,"12,405","1,141"
60101,"13,402","1,519"
60102,"9,153",658
60103,"15,965",958
60104,"7,973",741
60106,"9,681",856
60107,"15,403","1,370"
60108,"13,978",717
60109,530,20
60110,"11,596","1,455"
60112,"1,651",112
60115,"20,041","1,090"
60118,"4,849",297
60119,"3,527",166
60120,"17,289","2,331"
60121,185,7
60123,"19,949","1,732"
60124,"7,969",498
60126,"23,085","1,140"
60129,77,7
60130,"11,551",343
60131,"6,922",732
60133,"15,353","1,430"
60134,"11,551",621
60135,"2,400",147
60136,"2,449",203
60137,"16,232",725
60139,"12,724","1,210"
60140,"5,611",376
60141,"1,653",33
60142,"9,718",472
60143,"4,637",376
60145,660,41
60146,941,65
60148,"21,878","1,042"
60150,558,25
60151,"1,226",55
60152,"3,772",221
60153,"9,280",860
60154,"7,399",434
60155,"3,115",299
60156,"7,959",541
60157,854,47
60159,43,6
60160,"10,550","1,282"
60161,73,6
60162,"4,826",281
60163,"2,226",226
60164,"14,459",987
60165,"1,598",270
60168,72,7
60169,"11,168",805
60171,"3,967",314
60172,"8,804",599
60173,"3,760",270
60174,"14,895",723
60175,"12,750",558
60176,"3,826",444
60177,"10,743",755
60178,"7,340",330
60180,427,19
60181,"10,859",710
60184,808,63
60185,"14,783","1,336"
60187,"17,997",448
60188,"16,133","1,149"
60189,"12,229",470
60190,"5,120",191
60191,"4,903",456
60192,"4,747",218
60193,"16,310",754
60194,"9,872",381
60195,"1,303",69
60201,"23,280",649
60202,"19,078",666
60203,"2,097",79
60301,"1,425",67
60302,"16,830",538
60304,"8,237",238
60305,"5,371",204
60401,"3,950",206
60402,"27,307","2,918"
60403,"6,935",496
60404,"6,996",408
60406,"11,025","1,035"
60407,417,19
60408,"1,974",107
60409,"15,491","1,230"
60410,"3,680",272
60411,"26,200","1,946"
